Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,inventory-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,0.9909,0.2593,0.5164,67.2446,17.7213,19.5394,17.7213,14.8486,0.1265,0.622,1.467,61.3516,4.5831,-21.0124,1.8786,3.3947,29.3863,2.0025,1.4905
2022-09-30,1.4324,0.2701,0.4293,67.1851,24.4714,25.3163,24.4714,18.7382,0.1359,0.6687,1.4972,60.111,5.976,506.5909,2.5456,4.362,28.5068,2.3702,2.0144
2022-06-30,1.4245,0.2704,0.4269,67.0316,24.3131,24.7377,24.3131,20.0416,0.1352,0.6924,1.4883,60.4709,6.3046,-2218.433,2.7087,4.6001,29.0438,2.0911,1.7924
2022-03-31,1.3926,0.2786,0.4437,67.566,25.0235,25.1601,25.0235,21.9799,0.1313,0.6914,1.5022,59.9104,6.8921,-110.8265,2.8869,4.972,28.4131,1.4922,1.3576
2021-12-31,1.3483,0.2883,0.456,67.9286,19.4969,19.7912,19.4969,19.0937,0.1363,0.7659,1.623,55.4536,6.398,-62.193,2.6019,4.5535,28.1567,2.1459,1.6333
2021-09-30,1.344,0.3001,0.4828,68.9348,16.4924,16.6338,16.4924,15.7126,0.1302,0.698,1.5652,57.5024,5.2183,-28.0502,2.046,3.6523,26.6942,3.0948,2.8204
2021-06-30,1.3886,0.3034,0.4812,67.4545,28.5776,28.8006,28.5776,26.9303,0.1321,0.7512,1.5676,57.4121,9.0227,-38.0877,3.5582,6.2849,26.4363,1.9897,1.7045
2021-03-31,1.2834,0.3149,0.5106,68.3572,33.2826,33.632,33.2826,27.7631,0.1294,0.7097,1.4942,60.2312,9.4131,-29.5602,3.5913,6.4487,25.0063,1.5243,1.4966
2020-12-31,1.2058,0.3403,0.5573,65.2325,7.3281,7.7731,7.3281,7.733,0.1285,0.8363,1.6555,54.3644,2.7466,-6.5543,0.9937,1.8121,24.0371,3.1209,2.7026
2020-09-30,1.4822,0.3364,0.5856,66.9291,20.8756,21.1413,20.8756,16.858,0.1235,0.7263,1.4461,62.2384,5.5124,-21.1045,2.0821,3.6581,24.4943,3.1369,2.8663
