Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,inventory-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,1.2842,0.1839,0.4145,62.0849,-11.7159,-11.7159,-15.4059,-12.8229,0.0885,0.7236,1.6155,55.7103,-2.1064,-185.3333,-1.1345,-1.719,41.7658,0.9363,0.3758
2022-09-30,0.9318,0.0685,0.2587,64.3049,-327.9821,-327.9821,-329.3273,-342.2422,0.0991,0.712,1.7755,50.6906,-56.6929,-2415.19,-33.9019,-52.8093,42.8726,-0.3312,-0.7516
2022-06-30,1.0035,0.0453,0.1666,66.0069,-49.8279,-49.8279,-54.8193,-46.0413,0.0752,0.7625,1.81,49.7246,-5.1226,-636.9048,-3.4632,-4.8908,66.5223,0.8099,0.3529
2022-03-31,1.849,0.1023,0.1597,66.6394,15.045,15.045,11.4473,7.0319,0.0801,0.8774,1.9919,45.184,0.7894,15.0087,0.563,0.7086,69.3949,1.0818,0.6981
2021-12-31,2.4822,0.1363,0.1578,68.2235,3.5029,3.5029,7.3394,9.4245,0.0788,0.884,1.8503,48.6405,1.0521,29.9735,0.7426,0.9087,68.4077,1.8903,1.4148
2021-09-30,2.6816,0.1374,0.1593,69.4946,-49.1877,-49.1877,37.9061,28.6101,0.0736,0.8429,1.8344,49.0614,2.9925,220.1389,2.1045,2.5814,72.5548,-1.9205,-2.2374
2021-06-30,6.0755,0.2448,0.3241,71.2256,16.6075,16.6075,18.3837,16.4298,0.1298,0.8526,2.0852,43.1616,3.5714,4.5656,2.1326,2.6972,35.2381,1.7211,1.4217
2021-03-31,4.4495,0.2536,0.4388,69.8994,17.6578,17.6578,15.462,13.4492,0.1248,0.9038,2.1141,42.5709,2.9866,3.7779,1.679,2.2293,33.7123,1.9184,1.6327
2020-12-31,3.6037,0.1254,0.2522,66.107,13.9559,13.9559,31.2697,26.9675,0.1256,0.8683,1.9569,45.9916,5.4751,7.0315,3.3883,4.7885,32.1507,2.7432,2.3244
2020-09-30,3.8825,0.1241,0.2496,66.2469,20.403,20.403,27.0781,22.5441,0.1072,0.6458,1.7112,52.5945,3.8085,4.8987,2.4176,3.3358,32.1918,1.0338,0.7094
2020-06-30,3.7614,0.1262,0.2547,67.6145,15.1659,15.1659,26.0664,7.425,0.0873,0.4713,1.6442,54.7393,1.03,1.3379,0.6485,0.9,31.2534,1.6217,1.3581
