Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-11-30,1.2559,0.0019,0.0023,32.9325,16.4664,16.4664,16.5205,12.4776,0.3342,1.2488,72.0692,8.4353,20.2152,4.237,8.4193,37.5684,0.7756,0.6208
2022-08-31,1.2333,0.002,0.0024,32.068,14.7059,14.7059,14.5553,10.7959,0.3263,1.3097,68.7198,7.44,17.6037,3.5808,7.425,36.0111,5.8703,5.5973
2022-05-31,1.2684,0.0023,0.0027,32.8906,16.1096,16.1096,15.4382,11.0533,0.3506,1.3224,68.0568,8.2652,19.126,3.9469,8.2459,34.7758,4.8013,4.4951
2022-02-28,1.2346,0.0025,0.0029,30.0661,13.7012,13.7012,13.6273,10.8658,0.3395,1.2982,69.3294,7.8344,18.9884,3.7401,7.8152,33.3745,3.3474,3.0914
2021-11-30,1.2225,0.0027,0.0031,32.8549,16.2664,16.2664,16.0782,11.968,0.3427,1.3457,66.8778,8.6908,21.3015,4.1666,8.6676,33.0997,0.8232,0.5415
2021-08-31,1.2519,0.0027,0.0033,33.2821,14.5961,14.5961,14.2914,10.5538,0.3108,1.3794,65.2448,7.1524,16.0225,3.3292,7.1334,31.7691,3.765,3.3995
2021-05-31,1.4163,0.0031,0.0036,33.2061,15.9732,15.9732,15.7873,11.6816,0.3149,1.4001,64.281,7.8897,14.6012,3.726,7.8653,31.3315,3.7287,3.4832
2021-02-28,1.3882,0.0031,0.0036,29.7419,13.6788,13.6788,14.58,11.9196,0.3023,1.3854,64.9634,7.7564,14.4841,3.6551,7.7321,29.6186,3.9239,3.7806
2020-11-30,1.453,0.0032,0.0037,33.1426,16.0741,16.0741,16.892,12.7551,0.3074,1.3761,65.404,8.2603,14.779,3.9773,8.2335,29.0567,2.4778,2.3339
2020-08-31,1.4017,0.0031,0.0035,31.7532,14.2563,14.2563,16.4588,11.8865,0.2922,1.3808,65.1779,7.4599,13.3351,3.5207,7.4369,27.5711,4.8456,4.5564
2020-05-31,1.3651,0.0036,0.0042,32.1044,15.5826,15.5826,15.2918,11.1743,0.3135,1.317,68.3362,7.5993,13.6915,3.5731,7.5716,25.8952,4.2642,4.0299
2020-02-29,1.3782,0.0008,0.0012,30.1501,13.364,13.364,13.5489,11.0823,0.3325,1.308,68.8072,7.8644,13.577,3.7372,7.8579,24.9613,2.3601,2.1051
2019-11-30,1.3935,0.001,0.0013,32.1135,15.5583,15.5583,15.8522,11.9462,0.3424,1.3243,67.9609,8.8145,14.7848,4.1457,8.8055,24.546,1.2118,1.0654
2019-08-31,1.3967,0.0011,0.0015,31.0666,14.2144,14.2144,14.1172,10.2249,0.3711,1.3657,65.899,7.7257,13.2861,3.8454,7.7173,23.2999,3.2451,2.8747
2019-05-31,1.3402,0.0014,0.0017,31.7874,15.4774,15.4774,15.3546,11.2572,0.3942,1.3646,65.9544,8.9702,15.732,4.5057,8.9576,22.1734,3.2698,3.0539
2019-02-28,1.3537,0.0014,0.0018,29.2167,13.2639,13.2639,13.1647,10.756,0.3817,1.2825,70.1758,8.3091,14.3565,4.1647,8.2972,21.4991,2.1016,1.8858
2018-11-30,1.3306,0.0015,0.0019,31.0915,15.36,15.36,15.1853,12.0194,0.3971,1.3219,68.0847,9.891,17.1425,4.8353,9.8759,20.4624,1.5756,1.4564
2018-08-31,1.3382,0.0018,0.0023,30.8231,13.9917,13.9917,13.8673,9.8013,0.4296,1.4012,64.2302,9.7754,19.6266,4.288,9.7575,16.7653,3.2124,2.9394
2018-05-31,1.2913,0.0026,0.0028,31.1549,15.2864,15.2864,15.0777,9.7524,0.46,1.4362,62.6651,10.4222,21.6946,4.551,10.3957,15.8253,3.0431,2.777
2018-02-28,1.3114,0.0025,0.0028,28.8573,13.0792,13.0792,12.562,8.7161,0.4284,1.3192,68.2209,8.8092,17.8474,3.975,8.7874,16.3745,1.4097,1.2041
2017-11-30,1.2475,0.0022,0.0025,31.0002,15.1571,15.1571,15.1161,11.3681,0.4302,1.3253,67.9072,12.0134,24.6845,5.1734,11.9865,15.5734,1.5317,1.3315
2017-08-31,1.2314,0.0023,0.0026,32.3419,20.496,20.496,14.2727,10.3008,0.399,1.3147,68.455,10.1252,20.8837,4.3331,10.1021,15.2655,2.9284,2.6266
2017-05-31,1.2241,0.0028,0.0031,31.0965,9.2493,9.2493,9.3451,7.1549,0.4427,1.3879,64.8465,7.9399,16.5227,3.3347,7.9179,13.898,2.7276,2.5231
2017-02-28,1.2887,0.0028,0.0032,28.5791,12.9951,12.9951,12.7652,9.5724,0.4364,1.3349,67.4205,10.2982,20.2045,4.4186,10.269,13.4385,0.2406,0.0914
2016-11-30,1.2397,0.003,0.0034,30.3148,14.7903,14.7903,14.781,11.1539,0.4405,1.3921,64.6498,13.1906,26.3266,5.1837,13.1504,12.511,1.633,1.5074
