Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,inventory-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-09-30,1.32,0.6085,1.5665,8.3196,1.8331,1.8331,0.9753,0.7873,0.2639,10.1062,2.0955,42.9483,1.306,5.3472,0.2078,0.5113,22.1002,-5.9748,-6.3556
2022-06-30,1.2866,0.6006,1.5155,19.1568,10.3543,10.3543,9.1321,7.0448,0.2121,9.7467,1.8856,47.7314,9.6792,43.0008,1.4941,3.8659,22.5392,6.5301,6.4924
2022-03-31,1.3764,0.6147,1.5964,37.5633,30.7118,30.7118,29.2173,21.9858,0.2679,13.9266,1.9839,45.3647,34.5129,205.9312,5.8893,13.2966,21.027,6.9256,6.7355
2021-12-31,1.3697,0.6887,2.2139,0.8657,-6.7982,-6.7982,-8.4445,-6.0602,0.3039,14.0261,1.7911,50.2498,-11.8611,60.4816,-1.8419,-3.6919,14.769,-5.5592,-3.1837
2021-09-30,1.2134,0.6612,2.0748,44.1368,35.0885,35.0885,32.7281,24.4818,0.2363,8.2966,2.1347,42.1607,39.6763,-253.605,5.7858,13.4441,16.6599,6.0326,5.7224
2021-06-30,1.2443,0.774,3.4556,43.7727,29.6967,29.6967,27.8085,20.5608,0.2425,8.0767,1.8579,48.4417,42.3742,-49.6774,4.9864,9.5771,10.3932,5.2817,4.9592
2021-03-31,1.1306,0.8516,6.2861,15.2515,-0.6921,-0.6921,-2.064,-1.0135,0.4205,21.6994,2.6641,33.782,-5.4054,2.6375,-0.4262,-0.8022,6.1996,-3.7429,-3.1959
2020-12-31,3.1478,0.838,5.1738,20.3256,-0.7893,-0.7893,-6.8081,-8.5348,0.136,4.9388,2.2423,40.1381,-10.2976,-39.9538,-1.1609,-1.6681,6.8787,1.8104,1.8251
2020-09-30,1.5544,0.7497,2.9964,27.5899,13.9907,13.9907,12.1396,8.8644,0.2298,6.1636,2.4947,36.0769,12.8749,39.2745,2.0368,3.2229,7.9215,2.8441,2.6343
2020-06-30,1.4261,0.7685,3.324,35.9249,21.6265,21.6265,18.4987,13.9857,0.1814,3.6959,2.2049,40.8177,17.8857,71.4612,2.5371,4.1402,7.1681,1.9777,1.7719
2020-03-31,1.2198,0.7908,4.1973,27.8356,12.0852,12.0852,7.1322,5.9931,0.1575,3.9167,2.2066,40.7875,7.8776,64.3617,0.9437,1.6478,6.2535,0.8353,0.6305
2019-12-31,1.309,0.7778,3.5531,24.6469,9.5216,9.5216,5.467,154.123,0.1752,4.3185,2.1415,42.0273,208.8661,1194.138,27.6355,46.4147,6.6587,1.8484,1.5504
2019-09-30,1.243,1.3717,-3.8829,28.1375,18.024,18.024,12.6836,12.4166,0.3145,5.9148,2.1773,41.3351,-23.8065,-12.5084,3.9257,8.8479,-6.2345,1.9121,1.8211
2019-06-30,1.3274,1.3975,-3.5686,25.1521,12.9817,12.9817,7.6268,8.1542,0.2688,4.9865,2.3499,38.3002,-11.4685,-6.7937,2.0608,4.5586,-6.3735,1.9168,1.8294
2019-03-31,1.7779,1.3186,-4.2198,23.7413,10.2079,10.2079,4.5266,22.2633,0.2272,4.2225,2.4109,37.3303,-6.1118,-3.4931,0.9864,1.947,-5.7487,-0.325,4.1893
2018-12-31,1.5013,1.2366,-5.2844,19.8795,2.4598,2.4598,-5.2209,-0.5522,0.1874,3.8738,1.9453,46.2651,7.4554,3.8365,-0.8656,-1.7641,-4.3504,0.9022,0.6669
2018-09-30,1.5736,1.1636,-7.7468,24.3919,13.446,13.446,9.9662,-2.4324,0.2585,5.4853,2.2492,40.0135,-30.6624,-13.818,2.5066,5.0157,-3.2284,1.9348,6.4215
2018-06-30,1.2976,0.8774,7.6161,23.2426,7.0703,7.0703,1.3003,2.9256,0.1072,3.8948,1.795,50.1382,1.3037,-8.2317,0.1177,0.1598,6.8253,0.5468,0.4304
2018-03-31,1.229,0.8722,7.2462,32.9298,17.4818,17.4818,11.816,13.5109,0.0869,2.6231,2.2868,39.3559,10.5403,-3400.0,1.002,1.3474,7.1708,1.087,0.7702
2017-12-31,1.3229,0.8235,4.7683,11.1911,-112.9496,-112.9496,-120.3038,-122.7018,0.0536,2.4525,1.1583,77.6979,-74.187,-158.3514,-6.2513,-13.0965,6.2132,2.7932,2.9229
2017-09-30,1.2848,0.8093,4.5813,24.3796,10.8394,10.8394,6.7883,6.2409,0.1076,3.2889,2.1507,41.8467,5.0136,15.5462,0.7263,0.9562,11.6537,2.0515,4.0815
