Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,inventory-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-11-30,1.0328,0.2316,0.3047,12.249,3.2166,3.2166,3.2515,2.5056,0.8245,2.5722,23.5454,3.8224,6.3513,6.3513,2.0658,4.8805,48.3867,5.8714,3.4936
2022-08-31,1.0218,0.239,0.3176,11.8364,3.4637,3.4637,3.49,2.5912,1.1235,3.5493,32.1691,2.7977,9.0958,9.0958,2.9268,6.922,46.6426,5.6377,2.8052
2022-05-31,1.0365,0.2408,0.321,11.8659,3.4052,3.4052,3.4736,2.5724,0.8237,2.6304,26.4169,3.4069,6.6884,6.6884,2.1487,5.0777,46.3017,2.7586,0.8387
2022-02-28,1.0323,0.25,0.3333,12.3054,3.4911,3.4911,3.4699,2.5027,0.8229,2.7611,23.2545,3.8702,6.6079,6.6079,2.0926,4.9561,45.0642,0.8961,-0.7272
2021-11-30,1.0152,0.2597,0.3929,12.7296,3.3616,3.3616,3.3676,2.6289,0.7851,2.5943,26.0678,3.4525,7.0789,7.0789,2.0967,5.2402,42.8474,7.3279,4.955
2021-08-31,1.0022,0.2702,0.4144,12.6717,3.6298,3.6298,3.6554,2.6645,1.0575,3.8504,34.7615,2.5891,9.3705,9.3705,2.8582,6.8389,40.9167,6.6098,4.1505
2021-05-31,0.9976,0.3063,0.447,12.947,3.6729,3.6729,3.6442,2.6945,0.7905,2.8204,28.3868,3.1705,7.2641,7.2641,2.1528,5.039,38.3905,7.5096,5.1923
2021-02-28,0.9904,0.318,0.4723,12.7119,2.9931,2.9931,2.9462,2.1242,0.8152,2.8185,23.1484,3.888,6.0202,6.0202,1.7681,4.1055,36.437,0.0841,-1.2046
2020-11-30,0.9825,0.3297,0.4981,13.3077,3.3096,3.3096,3.2864,2.6986,0.7175,2.5138,26.2503,3.4285,7.7144,7.7144,1.9612,5.1712,34.5611,5.9565,3.947
2020-08-31,1.1319,0.2866,0.4068,13.0791,3.6135,3.6135,3.5011,2.602,0.9609,3.7903,34.4406,2.6132,7.506,7.506,2.5272,5.3549,42.3905,9.5551,7.6362
2020-05-31,1.1087,0.3064,0.5287,13.4627,3.1637,3.1637,3.1208,2.2487,0.7204,2.9291,24.7286,3.6395,4.9526,4.9526,1.647,3.4353,38.9629,4.2745,2.7026
2020-02-29,1.0444,0.2307,0.3294,12.8378,3.2402,3.2402,3.2683,2.3828,0.801,2.8739,19.6539,4.5792,5.5709,5.5709,1.9413,4.2855,38.4922,1.3945,0.1665
2019-11-30,1.0144,0.2394,0.4196,12.9779,2.8645,2.8645,2.8564,2.2786,0.7202,2.3327,21.6482,4.1574,5.2761,5.2761,1.6644,4.0129,36.7243,4.7376,3.1261
2019-08-31,1.0107,0.2474,0.4378,13.0279,3.0801,3.0801,3.1412,2.3096,1.0462,3.6253,30.9433,2.9085,7.1227,7.1227,2.4449,5.3602,35.4484,5.1711,2.896
2019-05-31,0.976,0.2446,0.4385,12.9735,3.2297,3.2297,3.2326,2.6079,0.794,2.6745,20.3873,4.4145,6.1808,6.1808,2.0936,4.6689,33.6963,4.7525,3.2364
2019-02-28,0.9643,0.2526,0.4577,13.2105,3.3987,3.3987,3.4326,2.5116,0.827,2.7052,17.7424,5.0726,6.3527,6.3527,2.1052,4.7479,32.2349,-0.4905,-1.8191
2018-11-30,1.0214,0.3247,0.4807,12.6779,2.7061,2.7061,2.6662,2.1871,0.8004,2.5091,19.5371,4.6066,5.7645,5.7645,1.7734,3.893,30.5961,4.917,3.2682
2018-08-31,1.0182,0.3311,0.5019,12.9247,3.256,3.256,3.2627,2.3485,1.0877,3.5028,26.6094,3.3823,8.0363,8.0363,2.579,5.3752,29.9026,3.5146,1.1257
2018-05-31,1.0145,0.3428,0.5216,13.0713,3.2972,3.2972,3.3095,2.3176,0.8171,2.6474,20.3145,4.4303,6.122,6.122,1.924,4.0234,28.3788,4.764,3.4405
2018-02-28,0.9993,0.3505,0.5397,12.9171,3.0793,3.0793,2.9883,2.1246,0.8525,2.6926,16.4893,5.4581,5.9155,5.9155,1.8422,3.842,27.4629,0.2394,-0.908
2017-11-30,0.9773,0.3632,0.5704,13.1787,2.9897,2.9897,2.9426,2.012,0.8078,2.4629,20.4035,4.411,5.7327,5.7327,1.6532,3.6503,25.857,4.5503,2.6903
