Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,inventory-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,0.9302,1.2088,-6.2781,4.5028,1.7605,1.7605,2.0542,1.5307,1.1244,3.2588,3.4323,26.2212,-53.5663,-7.8274,1.785,11.1844,-15.2482,11.8551,10.729
2022-09-30,0.9605,1.1224,-9.8135,4.4115,1.6021,1.6021,1.7732,1.3199,1.1122,3.374,3.4888,25.7966,-77.9023,-7.8722,1.5425,9.5317,-8.7958,7.6016,6.7464
2022-06-30,0.9615,1.1384,-8.7683,4.5016,1.5427,1.5427,1.498,1.1436,1.078,3.2879,3.3746,26.67,-54.8234,-6.2968,1.2954,7.5874,-10.2222,-6.4496,-7.135
2022-03-31,0.9539,1.1705,-7.3097,5.0195,0.9576,0.9576,0.9788,0.5567,1.0443,3.3571,3.5571,25.3014,-22.7121,-3.0597,0.643,3.8732,-12.3586,18.569,17.6039
2021-12-31,0.9799,1.0662,-17.1296,4.9961,0.4343,0.4343,0.4037,-0.0102,1.077,3.4265,3.7382,24.076,-4.9555,-0.315,0.0612,0.3282,-5.2467,9.1134,8.3975
2021-09-30,0.9893,1.0067,-150.931,5.0348,0.8096,0.8096,0.6639,0.401,1.0468,3.2687,3.3057,27.226,-356.3218,-2.5952,0.4874,2.3837,-0.5686,11.3504,10.5654
2021-06-30,0.9889,1.0032,-328.2667,4.8377,0.9063,0.9063,0.8967,0.7754,0.9965,2.9797,3.103,29.0044,-1191.111,-4.3359,0.8522,3.8354,-0.2903,-10.2593,-11.265
2021-03-31,1.029,0.9881,86.9429,5.5747,1.7078,1.7078,1.7399,1.1261,0.9097,2.9016,3.0834,29.1889,407.4286,-5.8462,1.0967,4.8676,1.1076,20.9334,19.6194
2020-12-31,1.0104,1.0194,-55.8231,5.0336,-11.7606,-11.7606,-11.7622,-9.9458,1.0122,3.0945,3.3162,27.1399,2228.881,48.3553,-9.983,-43.305,-1.7421,7.5992,6.5458
2020-09-30,0.9911,0.4899,1.2493,4.9336,1.0426,1.0426,1.0772,0.9489,0.9878,3.1358,3.1531,28.5431,10.2956,-9.8678,1.0186,5.2521,37.8261,6.2562,5.3493
2020-06-30,1.0021,0.5308,1.3175,4.8492,1.2177,1.2177,1.1584,0.7974,0.9655,3.1902,3.1337,28.7203,8.7564,-7.22,0.8584,4.1086,34.8951,-6.5074,-7.2243
2020-03-31,0.9906,0.5441,1.3914,5.6992,1.4846,1.4846,2.0518,1.7443,0.9557,3.2986,2.9341,30.674,20.1921,-14.8744,1.7503,9.2065,32.7716,25.6441,24.7387
2019-12-31,0.9834,0.5133,1.5427,5.1257,0.6084,0.6084,0.4969,0.3143,0.9721,3.2984,3.1423,28.6418,3.8684,-3.8384,0.4058,1.8828,36.0735,-0.6893,-1.5648
2019-09-30,1.0056,0.5232,1.2243,4.976,1.0865,1.0865,-1.6836,-1.267,0.9766,3.3473,3.035,29.6543,-10.1016,10.8944,-1.1459,-4.8169,37.1778,-0.5991,-1.0172
2019-06-30,1.0125,0.4778,0.9534,5.0011,1.1377,1.1377,1.1108,0.759,0.9035,3.1884,2.8894,31.1483,5.9866,-9.7124,0.7831,3.1262,43.6108,-0.2698,-0.8571
2019-03-31,1.0223,0.4671,0.9165,6.1054,-1.0853,-1.0853,-1.2073,-1.5182,0.8786,2.9462,2.8735,31.3212,-8.9779,15.6303,-1.2468,-4.784,43.6158,19.7331,18.9869
