Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,inventory-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,0.7812,0.9154,12.0314,32.776,14.3433,14.3433,12.4698,10.2135,0.2762,1.4707,2.1772,41.3376,73.5714,-23.1461,2.8659,6.2213,2.0741,2.9293,2.3618
2022-09-30,0.7816,0.929,14.729,30.5363,12.9626,12.9626,11.2409,9.242,0.2833,1.5388,2.1659,41.5535,80.6175,-20.2064,2.6351,5.724,1.7274,2.3589,1.7588
2022-06-30,0.7854,0.9121,11.7642,30.1995,12.2655,12.2655,10.4089,8.6312,0.2795,1.5514,2.0506,43.889,59.434,-19.5739,2.4346,5.2251,2.1979,2.1872,1.549
2022-03-31,0.8134,0.9046,10.6206,29.8332,13.6016,13.6016,12.2866,10.265,0.2729,1.5784,2.025,44.4436,62.6464,-23.7884,2.8653,5.9743,2.5341,0.6032,-0.1449
2021-12-31,0.8246,0.917,11.6337,28.9225,10.4935,10.4935,8.9426,7.1903,0.2784,1.5762,2.2497,40.006,48.9824,-18.8709,2.0239,4.0662,2.1882,3.1157,2.3532
2021-09-30,0.7751,0.9144,12.6478,29.6008,13.1138,13.1138,11.6567,9.3613,0.2819,1.6811,2.0884,43.0958,67.7511,-25.2238,2.6948,5.7976,2.0998,2.3232,1.6267
2021-06-30,0.7692,0.9092,11.9842,31.3427,12.9818,12.9818,10.4829,8.5557,0.2649,1.5365,2.0179,44.5998,54.0897,-21.8201,2.2999,4.9108,2.2499,1.6732,1.1648
2021-03-31,0.7683,0.9101,11.8257,33.502,16.2345,16.2345,14.8008,12.3129,0.2753,1.6125,2.1569,41.7268,79.6247,-31.6126,3.4483,7.1618,2.2097,0.9458,0.0678
2020-12-31,0.803,0.9007,9.6249,34.4086,15.488,15.488,13.9371,11.1456,0.276,1.6668,2.1638,41.5943,62.8308,-29.3864,3.1159,6.2421,2.5657,2.5849,1.7193
2020-09-30,0.9956,0.9315,14.5026,33.9526,14.2217,14.2217,12.0863,10.079,0.2833,1.7308,2.2038,40.8392,83.7088,-57.4316,2.9218,5.7309,1.6951,1.6253,0.8737
