,net-income-loss,total-depreciation-amortization-cash-flow,other-non-cash-items,total-non-cash-items,change-in-accounts-receivable,change-in-inventories,change-in-accounts-payable,change-in-assets-liabilities,total-change-in-assets-liabilities,cash-flow-from-operating-activities,net-change-in-property-plant-equipment,net-acquisitions-divestitures,net-change-in-short-term-investments,net-change-in-long-term-investments,net-change-in-investments-total,investing-activities-other,cash-flow-from-investing-activities,net-long-term-debt,net-current-debt,debt-issuance-retirement-net-total,net-common-equity-issued-repurchased,net-total-equity-issued-repurchased,total-common-preferred-stock-dividends-paid,financial-activities-other,cash-flow-from-financial-activities,net-cash-flow,stock-based-compensation,common-stock-dividends-paid
2018-09-30,431.04200,193.79700,15.71300,209.51000,-182.23300,-229.10000,78.11200,-25.74500,-369.40700,271.14500,-100.48300,,,,,0.91200,-99.57100,378.06400,,378.06400,-120.24700,-120.24700,-187.22900,-2.20000,68.38800,237.52700,29.19300,-187.22900
2018-06-30,448.928,209.145,56.487,265.632,119.898,113.042,-34.991,-80.641,319.885,1034.445,-309.858,-44.497,0,0,0,0,-354.355,-17.96,-758,-775.96,-37.576,-37.576,-187.417,2.483,-998.47,-331.281,21.099,-187.417
2018-03-31,330.085,200.116,182.046,382.162,-257.068,-69.405,398.787,-332.111,-524.516,187.731,-101.003,-55.964,0,0,0,3.252,-153.715,471.426,8.035,479.461,-94.34,-94.34,-187.821,-299.371,-102.071,-66.82,21.13,-187.821
2017-12-31,284.113,197.857,81.657,279.514,394.702,33.618,-229.531,71.479,286.802,850.429,-120.16,-147.644,0,0,0,0,-267.804,-1.229,-114.835,-116.064,-85.211,-85.211,-172.056,-9.492,-382.823,204.742,23.657,-172.056
2017-09-30,367.64000,186.85400,40.09700,226.95100,-294.98900,-166.99200,-57.36800,-74.52800,-511.81600,82.77500,-134.53900,,,,,,-134.53900,-3.67400,745.10000,741.42600,-493.02300,-493.02300,-174.86400,-0.64400,72.89500,39.70100,27.95500,-174.86400
2017-06-30,305.171,241.413,15.222,256.635,312.982,-32.987,4.015,-28.621,588.337,1150.143,-267.978,-11.337,0,0,0,6.787,-272.528,754.94,-1166.752,-411.812,-325.574,-325.574,-176.841,-3.748,-917.975,14.369,18.323,-176.841
2017-03-31,238.278,230.329,11.147,241.476,-317.039,94.524,370.141,-21.251,-36.731,443.023,-120.632,0,0,0,0,0,-120.632,-57.078,286.873,229.795,-289.35,-289.35,-178.421,-10.354,-248.33,7.841,22.802,-178.421
2016-12-31,275.167,243.857,-0.122,243.735,164.54,-25.425,-162.295,24.548,-133.443,385.459,-136.059,0,0,0,0,0,-136.059,6.042,556.802,562.844,-498.56,-498.56,-170.093,-15.546,-121.355,87.394,17.631,-170.093
2016-09-30,323.88700,218.24500,33.16600,251.41100,-140.03100,-149.75900,110.91400,-28.38300,-321.35600,253.94200,-137.99400,-2910.46100,,,,,-3048.45500,-93.73400,442.77700,349.04300,-567.83200,-567.83200,-173.29200,-2.84600,-394.92700,-3159.40200,25.12700,-173.29200
2016-06-30,215.667,211.095,129.746,340.841,147.515,73.762,12.505,-128.768,442.858,999.366,-155.575,-51.517,0,57.452,57.452,-237.127,-386.767,3057.1151,0,3057.1151,-178.307,-178.307,-175.204,-63.797,2639.807,3140.188,13.133,-175.204
2016-03-31,217.136,201.715,-3.555,198.16,-123.973,62.545,151.857,-17.752,104.804,520.1,-110.854,-69.547,0,0,0,-34.648,-215.049,-42.401,0,-42.401,-99.014,-99.014,-175.229,12.236,-304.408,15.236,22.288,-175.229
2015-12-31,272.399,152.915,58.791,211.706,160.182,93.497,-164.079,-50.308,246.258,730.363,-117.669,-14.556,0,0,0,0,-132.225,1992.709,-717.6,1275.109,-1444.437,-1444.437,-169.399,-19.204,-357.931,207.346,32.409,-169.399
2015-09-30,244.42000,142.12200,219.76200,361.88400,-211.03500,-162.86700,23.58000,-14.46900,-867.78600,-261.48200,-119.73700,-83.59800,,,,168.27400,-35.06100,-5049.51100,717.60000,-4331.91100,54.76800,54.76800,-179.03700,18.77600,-4437.40400,-4741.78800,11.63600,-179.03700
2015-06-30,73.026,145.065,-11.162,133.903,165.277,-27.843,35.277,-28.617,488.056,694.985,-96.476,-86.685,0,0,0,0.67,-182.491,-324.136,0,-324.136,38.412,38.412,-178.734,1.557,-462.901,45.34,12.068,-178.734
2015-03-31,176.955,141.1,15.695,156.795,4.859,116.722,44.689,-128.337,74.311,408.061,-125.944,0,0,0,0,-0.743,-126.687,24.277,0,24.277,79.272,79.272,-175.886,6.034,-66.303,177.027,17.238,-175.886
2014-12-31,157.979,157,31.44,188.44,85.725,37.887,-107.194,84.544,43.401,389.82,-178.243,2.897,0,0,0,-0.028,-175.374,4977.19,-398.597,4578.593,87.313,87.313,-170.605,-153.069,4342.232,4522.779,32.299,-170.605
2014-09-30,278.81300,137.79900,26.87900,164.67800,-267.60200,-251.99800,99.74400,-69.79800,-380.87300,62.61800,-117.69500,-32.07400,,,,-20.02500,-169.79400,9.69400,268.59800,278.29200,35.17900,35.17900,-170.04900,-58.88800,84.53400,-28.14800,12.16100,-170.04900
2014-06-30,254.171,146.99,33.853,180.8431,114.435,-61.052,100.44,-25.159,209.737,644.751,-133.66,-38.876,0,0,0,12.458,-160.078,3.285,-311.097,-307.812,61.621,61.621,-169.445,1.908,-413.728,71.956,13.459,-169.445
2014-03-31,180.937,137.925,15.901,153.826,-237.039,-24.75,283.751,-29.068,55.137,389.9,-116.804,-18.001,0,0,0,-0.029,-134.834,-197.637,41.125,-156.512,-32.173,-32.173,-169.493,-4.561,-362.739,-108.773,16.963,-169.493
2013-12-31,210.835,137.403,22.591,159.994,120.725,24.806,-26.241,0.372,-81.894,288.935,-121.776,-21.12,0,0,0,-0.004,-142.9,5.304,68.664,73.968,47.794,47.794,-164.141,-11.529,-53.908,90.331,30.441,-164.141
2013-09-30,285.59000,133.74400,8.62200,142.36600,-234.44100,-134.84900,34.77000,-19.61300,-258.72700,169.22900,-125.17600,-1.34100,,,,-12.50900,-139.02600,-3.62900,235.80700,232.17800,-154.01000,-154.01000,-164.13800,0.48700,-85.48300,-52.75300,13.46500,-164.13800
2013-06-30,283.043,132.55,34.421,166.9711,214.431,25.967,-6.447,54.582,302.172,752.186,-135.402,-187.411,0,0,0,-0.058,-322.871,-6.337,95.5,89.163,-269.6101,-269.6101,-166.223,2.722,-343.948,80.765,13.398,-166.223
2013-03-31,201.417,130.405,29.329,159.734,-251.113,15.926,187.689,-0.332,11.472,372.623,-102.586,-15.799,0,0,0,-0.023,-118.408,-259.403,-48.1,-307.503,229.319,229.319,-166.126,1.478,-242.832,10.715,17.326,-166.126
2012-12-31,221.369,128.929,26.886,155.815,49.367,-45.562,-87.251,-3.375,-203.6,173.584,-104.067,-134.076,0,0,0,-0.014,-238.157,33.01,48.1,81.11,-86.755,-86.755,-157.662,0.348,-162.959,-227.61,28.698,-157.662
2012-09-30,286.59800,120.66400,-10.89000,109.77400,-206.44000,-176.60800,110.87000,16.17100,-183.17100,213.20100,-154.28000,-60.16100,,,,-18.00500,-232.44600,-0.31700,,-0.31700,34.08200,34.08200,-158.24200,0.00800,-124.46900,-140.45200,10.72500,-158.24200
2012-06-30,309.269,111.977,119.037,231.014,118.834,68.746,-71.346,-123.797,-44.392,495.891,-148.972,-27.247,0,0,0,13.059,-163.16,542.293,-393.242,149.051,16.894,16.894,-158.06,-2.942,4.943,338.403,15.991,-158.06
2012-03-31,259.55,104.242,42.499,146.741,-202.342,-15.675,198.475,16.191,-36.517,369.774,-197.801,-46.589,0,0,0,-8.256,-252.646,-1.447,15.747,14.3,37.128,37.128,-157.668,0.002,-106.238,13.933,15.571,-157.668
2011-12-31,250.113,101.083,36.806,137.889,172.125,-69.967,-93.452,111.435,-104.83,283.172,-205.088,-0.647,0,0,0,-8.258,-213.993,-0.706,264.145,263.439,-124.728,-124.728,-153.351,-0.968,-15.608,52.43,28.915,-153.351
2011-09-30,302.65300,99.64100,-273.52800,-173.88700,-195.45100,-82.32200,-0.78400,1.09600,126.57700,255.34300,-224.45500,-36.11800,,,,-13.25700,-273.83000,-1.18100,-68.62500,-69.80600,-102.15400,-102.15400,-153.79000,0.00400,-325.74600,-355.66400,9.84200,-153.79000
2011-06-30,336.31,104.281,94.967,199.248,49.291,-10.102,28.922,-90.606,-109.799,425.759,-178.605,-65.662,0.28,0,0.28,-0.028,-244.015,-0.397,-6.274,-6.671,229.36,229.36,-151.665,0.144,71.168,254.097,10.717,-151.665
2011-03-31,258.478,100.077,-42.158,57.919,-306.819,-76.724,330.705,44.08,66.715,383.112,-124.263,-8.94,0.33,0,0.33,24.091,-108.782,-1.844,15.05,13.206,31.615,31.615,-151.317,0.001,-106.495,175.913,10.839,-151.317
2010-12-31,258.173,96.516,55.465,151.981,183.386,-82.263,-197.685,35.52,-354.289,55.865,-171.935,-2.655,0.308,0,0.308,-5.047,-179.329,-0.433,173.199,172.766,-144.022,-144.022,-147.221,0,-118.477,-238.619,27.531,-147.221
2010-09-30,299.06900,101.71400,-181.10900,-79.39500,-178.49900,-85.64900,25.46800,28.26000,7.10800,226.78200,-142.57000,-23.89100,24.07500,,24.07500,-5.04400,-147.43000,-1.64700,,-1.64700,-75.86500,-75.86500,-146.86800,0.27700,-224.10300,-137.06900,10.14800,-146.86800
2010-06-30,337.781,105.763,51.311,157.074,3.094,-27.162,-12.627,-263.54,-85.956,408.899,-138.929,-8.413,-23.617,0,-23.617,11.102,-159.857,-0.827,0,-0.827,-97.472,-97.472,-147.847,0.25,-245.896,-1.411,14.377,-147.847
2010-03-31,247.648,94.785,43.155,137.94,-115.923,42.616,137.328,80.178,-55.48,330.108,-188.812,-11.719,60.276,0,60.276,-6.907,-147.162,-1.756,0,-1.756,-23.866,-23.866,-148.15,0.036,-173.736,11.969,12.068,-148.15
2009-12-31,268.349,95.522,74.311,169.833,46.57,-35.459,-54.688,-14.497,-333.365,104.817,-137.094,-0.827,-32.945,0,-32.945,-6.928,-177.794,-0.845,0,-0.845,15.007,15.007,-142.037,0.01,-127.865,-198.885,27.165,-142.037
2009-09-30,326.20500,93.90600,-186.80300,-92.89700,-100.16700,-86.16700,84.79800,-112.38600,-191.70400,41.60400,-108.05900,-8.33400,-27.21700,,-27.21700,-27.89700,-171.50700,-0.17600,,-0.17600,21.90700,21.90700,-141.72900,0.46500,-119.53300,-244.88100,12.74800,-141.72900
2009-06-30,315.314,98.186,-770.424,-672.238,114.617,80.973,-19.124,-18.571,948.948,592.024,-127.683,-164.207,0,0,0,-0.144,-292.034,1.756,0,1.756,13.328,13.328,-141.557,-0.583,-127.056,191.212,9.286,-141.557
2009-03-31,740.634,284.153,603.344,887.497,74.131,96.617,-179.16,-0.729,-643.406,984.725,-311.634,-53.868,0,0,0,-1.127,-366.629,494.682,0,494.682,-340.391,-340.391,-406.689,-0.189,-252.587,347.565,46.744,-406.689
