,net-income-loss,total-depreciation-amortization-cash-flow,other-non-cash-items,total-non-cash-items,change-in-accounts-receivable,change-in-inventories,change-in-accounts-payable,change-in-assets-liabilities,total-change-in-assets-liabilities,cash-flow-from-operating-activities,net-change-in-property-plant-equipment,net-acquisitions-divestitures,net-change-in-long-term-investments,net-change-in-investments-total,investing-activities-other,cash-flow-from-investing-activities,net-long-term-debt,net-current-debt,debt-issuance-retirement-net-total,net-common-equity-issued-repurchased,net-total-equity-issued-repurchased,total-common-preferred-stock-dividends-paid,financial-activities-other,cash-flow-from-financial-activities,net-cash-flow,stock-based-compensation,common-stock-dividends-paid
2022-12-31,476.17000,175.41200,67.53500,242.94700,27.52200,-1178.03500,1381.07900,-7.42100,-9.03710,710.08000,-75.72700,-1438.12400,,,2.69300,-1511.15800,2.20400,-12.72210,-10.51810,-785.35100,-785.35100,-99.71300,-68.36200,-963.94400,-1680.88200,55.63300,-99.71300
2022-09-30,298.676,179.215,292.367,471.582,-108.563,47.479,1246.113,43.014,394.2121,1164.47,-167.284,4.848,-18.491,-18.491,6.197,-174.73,-411.06,64.2602,-346.7998,-225.324,-225.324,-96.448,-4.889,-673.461,291.485,16.44,-96.448
2022-06-30,363.203,251.466,29.742,281.208,-1110.031,-497.37,1476.201,108.607,-235.789,408.622,-113.389,258.082,0,0,-1.236,143.457,-423.565,56.052,-367.5129,-226.045,-226.045,-97.316,-3.858,-694.732,-170.748,14.395,-97.316
2022-03-31,555.245,179.634,22.134,201.768,-1195.948,774.514,-225.645,-67.827,-490.4281,266.585,-129.652,-61.517,0,0,-2.875,-194.044,-232.618,30.3139,-202.3042,22.64,22.64,-97.382,-1.118,-278.164,-209.578,19.645,-97.382
2021-12-31,449.41600,180.40200,41.25000,221.65200,755.01700,-989.99300,824.05600,18.91400,192.34310,863.41100,-79.69100,-62.64100,,,-0.78800,-143.12000,-16.52200,10.03600,-6.48600,38.93700,38.93700,-100.54100,-38.33300,-106.42300,612.25200,42.92000,-100.54100
2021-09-30,436.448,205.994,-51.291,154.703,-813.233,-521.636,1806.748,54.517,418.666,1009.817,-150.371,-26.323,0,0,5.345,-171.349,-283.172,-120.5913,-403.763,34.453,34.453,-92.607,17.31,-444.607,388.385,18.129,-92.607
2021-06-30,295.448,131.124,53.67,184.794,-80.211,-280.414,534.974,106.435,727.3771,1207.619,-121.795,-5536.717,0,0,2.516,-5655.996,553.018,-2.3479,550.67,33.971,33.971,-91.676,-4.025,488.94,-3959.437,14.355,-91.676
2021-03-31,434.005,105.082,75.36,180.442,699.09,231.165,-2014.05,-1.682,-1068.3501,-453.903,-86.202,0,-162.62,-162.62,0,-248.822,2493.071,7.824,2500.895,46.135,46.135,-91.262,-2.781,2452.987,1750.262,18.793,-91.262
2020-12-31,378.70700,104.28300,130.43400,234.71700,-735.72400,-545.45900,1721.49500,-18.21300,289.62900,903.05300,-65.41000,,,,,-65.41000,-431.25000,,-431.25000,2.04100,2.04100,-91.10300,-24.15900,-544.47100,293.17200,48.31700,-91.10300
2020-09-30,-4844.505,460.712,-1945.147,-1484.435,-602.589,-710.315,2476.727,-0.707,7628.172,1299.232,-82.212,0,-21.25,-21.25,1.698,-101.764,-21.046,0,-21.046,21.785,21.785,-86.814,66.081,-19.994,1177.474,16.832,-86.814
2020-06-30,287.268,98.785,79.239,178.0241,1719.449,-758.469,-1571.742,27.177,-553.1909,-87.899,-106.719,0,-4.25,-4.25,0.662,-110.307,21.824,-33.731,-11.907,47.694,47.694,-86.223,-23.024,-73.46,-271.666,11.816,-86.223
2020-03-31,971.111,100.823,202.138,302.961,-2437.173,478.621,1608.81,0.217,-421.1751,852.897,-77.077,0,-30.58,-30.58,2.196,-105.461,10.735,4.193,14.928,-215.38,-215.38,-87.453,-0.197,-288.102,459.334,14.389,-87.453
2019-12-31,186.56800,109.34500,231.67500,341.02000,-308.67800,-630.98000,787.03700,1.36300,-384.77800,142.81000,-67.30500,,,,4.96600,-62.33900,-10.48500,-3.49600,-13.98100,-115.01500,-115.01500,-83.08800,-9.97700,-222.06100,-141.59000,31.37400,-83.08800
2019-09-30,132.307,113.387,50.063,163.45,-571.982,112.158,596.381,0.316,377.065,672.822,-78.16,0.093,0,0,-0.732,-78.799,-2.562,-0.018,-2.58,-129.879,-129.879,-83.91,-3.019,-219.388,374.635,10.443,-83.91
2019-06-30,302.002,112.296,24.541,136.8369,208.063,140.042,-386.061,11.649,129.03,567.869,-69.279,-11.646,0,0,-4.881,-85.806,16.057,-130.533,-114.476,-157.549,-157.549,-84.636,-1.593,-358.254,123.809,10.562,-84.636
2019-03-31,28.073,136.597,476.901,613.4981,-221.915,478.585,-147.915,9.174,-17.2069,624.364,-82.255,0,0,0,-1.354,-83.609,-14.015,-10.444,-24.459,-93.761,-93.761,-84.893,-2.048,-205.161,335.594,6.101,-84.893
2018-12-31,391.75300,135.23200,71.67300,206.90500,-658.89000,-898.77500,1498.64300,-26.61000,-119.69010,478.96800,-79.23300,-52.39800,,,4.01300,-127.61800,-3.39500,11.83700,8.44200,-216.60800,-216.60800,-85.53500,-10.00900,-303.71000,47.64000,31.76800,-85.53500
2018-09-30,194.004,187.141,56.236,243.377,449.861,46.801,395.097,4.123,227.964,665.345,-79.952,-2.037,0,0,-3.253,-85.242,-48.3938,-15.0703,-63.4642,-327.844,-327.844,-82.077,-3.13,-476.515,103.588,8.712,-82.077
2018-06-30,277.875,145.418,28.065,173.483,-517.245,753.44,79.561,10.486,371.9271,823.285,-79.543,-6.177,0,0,-4.73,-90.45,-120.1802,-1.3848,-121.5649,-227.963,-227.963,-83.431,-2.307,-435.266,297.569,9.396,-83.431
2018-03-31,282.16,125.51,135.339,260.849,-682.01,-345.037,443.601,-81.083,-630.5771,-87.568,-95.175,-706.755,0,0,8.831,-793.099,-34.4799,11.0107,-23.4692,47.95,47.95,-83.978,-6.224,-65.721,-946.388,11.6,-83.978
2017-12-31,861.85300,111.72400,-787.28200,-675.55800,91.62400,-460.12700,-59.22300,-8.51800,-175.96900,10.32600,-73.64100,-70.33000,,,1.64800,-142.32300,836.48300,7.71000,844.19300,7.07800,7.07800,-83.55500,-33.08700,734.62900,602.63200,32.60800,-83.55500
2017-09-30,-344.587,112.071,29.922,141.9929,141.203,398.449,596.412,659.821,1583.0481,1380.454,-94.969,12.079,-6.577,-6.577,-2.008,-91.475,0,7.6993,7.6993,-91.403,-91.403,-80.102,-1.525,-165.331,1123.648,10.614,-80.102
2017-06-30,50.352,107.882,61.479,169.3611,-1001.394,-273.846,526.017,-2.747,-464.413,-244.7,-108.728,-59.23,33.88,33.88,-3.014,-137.092,-650,-12.3692,-662.3692,32.942,32.942,-80.075,-1.672,-711.174,-1092.966,10.342,-80.075
2017-03-31,411.473,106.127,46.875,153.002,119.232,157.496,103.146,-30.455,234.264,798.739,-125.418,-0.906,7.451,7.451,6.256,-112.617,-50,7.2462,-42.7538,51.154,51.154,-79.924,-1.299,-72.823,613.299,12.058,-79.924
2016-12-31,247.24600,106.25100,94.15100,200.40200,-536.93700,-713.55300,247.81400,57.04600,-878.00300,-430.35500,-137.28200,-1.49700,-19.95800,-19.95800,1.88000,-156.85700,-50.00000,-2.12900,-52.12900,-219.69900,-219.69900,-80.16900,-11.48900,-363.48600,-950.69800,29.19200,-80.16900
2016-09-30,145.685,103.452,287.874,391.326,-207.262,-157.365,1234.943,-48.373,817.5101,1354.521,-154.438,0,-0.947,-0.947,7.267,-148.118,-200,-1.6074,-201.6074,-50.1949,-50.1949,-73.407,-4.563,-329.773,876.63,8.431,-73.407
2016-06-30,349.155,100.485,82.668,183.153,-233.388,97.131,-294.151,17.628,-340.3523,191.956,-130.166,0,-6.034,-6.034,-10.308,-146.508,-575,494.8779,-80.1221,-550.2741,-550.2741,-73.241,-1.897,-705.533,-660.085,16.774,-73.241
2016-03-31,603.45,99.059,-65.166,33.8931,-395.813,140.84,447.426,-14.324,243.0632,880.406,-89.902,-4.724,0,0,-7.44,-102.066,-25,11.3993,-13.6006,853.9671,853.9671,-70.63,-0.879,768.857,1547.197,17.532,-70.63
2015-12-31,329.63900,89.17000,24.82100,113.99090,-76.26100,-1187.85800,1623.29000,31.96600,307.98400,751.61400,-90.11000,-2726.63200,47.69300,47.69300,-3.43800,-2772.48700,1000.00000,8.54410,1008.54400,-84.59500,-84.59500,-71.19900,-21.22900,831.52100,-1189.35200,22.25500,-71.19900
2015-09-30,361.009,78.175,441.159,519.334,-610.085,-678.858,4957.227,-20.784,281.62,1161.963,-74.496,-26.909,-86.214,-86.214,1.093,-186.526,-250,-6.901,-256.901,-1222.962,-1222.962,-61.865,178.55,-1363.178,-387.741,14.448,-61.865
2015-06-30,214.163,69.983,-19.191,50.792,-57.806,-89.096,0,39.671,856.626,1121.581,-51.888,-3.92,0,0,0.622,-55.186,-250,-7.49,-257.49,-347.568,-347.568,-63.935,-179.198,-848.191,218.204,13.088,-63.935
2015-03-31,-513.39,56.66,785.839,842.499,-44.184,1485.343,0,-65.5,412.611,741.72,-52.644,-2560.816,0,0,1.163,-2612.297,1996.39,14.391,2010.781,-14.536,-14.536,-64.094,-23.351,1908.8,38.223,13.841,-64.094
2014-12-31,-199.94700,51.17000,369.58400,420.75400,-766.71800,-2096.57800,,9.48200,676.15700,896.96400,-52.55700,-24.60400,,,0.00500,-77.15600,,,,-260.04900,-260.04900,-64.02500,-5.49100,-329.56500,490.24300,19.56700,-64.02500
2014-09-30,65.548,55.399,589.731,645.13,-402.48,-301.98,2255.321,-9.028,121.4812,832.159,-65.787,0,0,0,0.833,-64.954,0,0,0,-165.121,-165.121,-52.911,-2.524,-220.556,546.649,10.942,-52.911
2014-06-30,-12.78,49.267,175.607,224.874,-40.311,483.466,0,1.799,307.7479,519.842,-73.278,0,-117.794,-117.794,0.006,-191.066,566.402,0,566.402,-268.613,-268.613,-53.161,-8.27,236.358,565.134,10.147,-53.161
2014-03-31,180.077,46.241,8.014,54.255,-336.375,140.563,0,-11.94,881.964,1116.296,-66.209,0,0,0,6.277,-59.932,0,-423,-423,-416.357,-416.357,-54.03,186.288,-707.099,349.265,10.792,-54.03
2013-12-31,41.38500,45.71000,131.60700,177.31700,-159.12000,-1626.61800,,40.27600,-1222.34500,-1003.64300,-59.18300,-9.10300,,,0.08300,-68.20300,,423.00000,423.00000,12.67400,12.67400,-54.36700,-193.00200,188.30500,-883.54100,11.22600,-54.36700
2013-09-30,51.023,44.148,96.483,140.631,-1476.821,-1087.485,0,-96.222,-222.593,-30.939,-64.523,-1.65,0,0,0.879,-65.294,0,0,0,-189.527,-189.527,-48.711,-2.108,-240.346,-336.579,9.375,-48.711
2013-06-30,168.439,42.998,-42.574,0.424,-418.051,-224.58,0,-64.668,-93.454,75.409,-49.55,331.63,0,0,-1.587,280.493,0,0,0,-77.39,-77.39,-48.802,-9.422,-135.614,220.288,8.396,-48.802
2013-03-31,45.634,42.09,221.982,264.072,11.479,121.431,0,-12.339,675.656,985.362,-32.091,0,0,0,-4.469,-36.56,0,0,0,26.1,26.1,-48.608,3.599,-18.909,929.893,9.178,-48.608
2012-12-31,168.61100,41.55700,45.72200,87.27900,-429.12500,-295.93800,,16.04300,-497.59700,-241.70700,-56.28600,,,,-5.09300,-61.37900,,,,-244.94100,-244.94100,-49.59500,-51.58200,-346.11800,-649.20400,9.32600,-49.59500
2012-09-30,163.494,39.914,66.295,106.209,-50.787,-323.781,0,5.808,275.691,545.394,-40.411,3.085,0,0,-4.298,-41.624,-392.326,0,-392.326,-623.856,-623.856,-32.679,-44.049,-1092.91,-589.14,7.517,-32.679
2012-06-30,181.271,37,-22.306,14.694,25.187,-115.145,0,-20.196,-104.034,91.931,-29.4,-521.097,0,0,-9.972,-560.469,0,0,0,-165.746,-165.746,-32.652,-4.41,-202.808,-671.346,6.066,-32.652
2012-03-31,212.105,31.719,-43.79,-12.071,-132.558,640.383,0,9.68,36.387,236.421,-17.95,-7.157,0,0,-22.11,-47.217,-55,-63.826,-118.826,-145.828,-145.828,-33.721,65.93,-232.445,-43.241,6.103,-33.721
2011-12-31,162.11600,31.88200,31.77400,63.65600,229.66800,-317.63100,,47.24700,205.93100,431.70300,-45.53100,-250.50100,,,-2.60700,-298.63900,499.29000,63.82600,563.11600,-111.59200,-111.59200,-33.70800,-6.53500,411.28100,544.34500,6.26800,-33.70800
2011-09-30,147.324,14.707,72.087,86.794,69.696,-284.202,0,-21.603,125.985,360.103,-27.801,-45.38,0,0,-12.64,-85.821,0,-17.2431,-17.2431,-422.923,-422.923,-30.704,22.125,-448.745,-174.463,5.671,-30.704
2011-06-30,184.419,32.012,94.665,126.677,-100.449,25.437,0,-30.448,-80.455,230.641,-33.7,0,0,0,0.876,-32.824,0,19.1061,19.1061,-96.372,-96.372,-31.649,-0.885,-109.8,88.017,9.486,-31.649
