,net-income-loss,total-depreciation-amortization-cash-flow,other-non-cash-items,total-non-cash-items,change-in-accounts-receivable,change-in-inventories,change-in-accounts-payable,change-in-assets-liabilities,total-change-in-assets-liabilities,cash-flow-from-operating-activities,net-change-in-property-plant-equipment,net-acquisitions-divestitures,net-change-in-short-term-investments,net-change-in-long-term-investments,net-change-in-investments-total,investing-activities-other,cash-flow-from-investing-activities,net-long-term-debt,net-current-debt,debt-issuance-retirement-net-total,net-common-equity-issued-repurchased,net-total-equity-issued-repurchased,total-common-preferred-stock-dividends-paid,financial-activities-other,cash-flow-from-financial-activities,net-cash-flow,stock-based-compensation,common-stock-dividends-paid
2017-09-30,15.86300,15.42300,9.42900,24.85200,-0.56300,-5.44600,9.55000,0.04800,3.70400,44.69600,-5.27300,-10.63400,3.50200,,3.50200,,-12.40500,-6.00000,,-6.00000,3.80600,3.80600,-11.95800,-36.80200,-50.95400,-19.14800,3.79500,-11.95800
2017-06-30,27.61,14.748,7.186,21.934,0.257,2.844,-1.603,-0.175,-1.822,50.848,-5.868,0.156,1.011,0,1.011,0,-4.701,0,0,0,1.627,1.627,-11.511,-6.761,-16.645,31.772,3.412,-11.511
2017-03-31,22.167,16.038,-3.745,12.293,-13.537,-1.079,2.05,-2.148,-9.815,25.02,-4.016,1.988,2.032,0,2.032,0,0.004,0,0.09,0.09,1.525,1.525,-11.943,-14.192,-24.52,0.904,3.974,-11.943
2016-12-31,7.466,15.606,12.13,27.736,3.77,-0.083,1.116,-0.37,6.465,41.63,-2.853,-2.736,6.803,-40,-33.197,0,-38.786,0,-0.077,-0.077,0.079,0.079,-11.939,0.052,-11.885,-10.653,4.055,-11.939
2016-09-30,18.84300,13.64400,5.26400,18.90800,-10.17600,-2.41400,4.13200,0.60500,-10.27900,26.22300,-2.44200,-253.19300,-6.83600,,-6.83600,,-262.47100,,251.98700,251.98700,2.02600,2.02600,-11.93200,0.08200,242.16300,5.35200,3.19000,-11.93200
2016-06-30,25.626,10.661,3.501,14.162,-8.365,-2.389,3.434,0.665,-3.09,36.648,-3.054,-0.535,-0.004,0,-0.004,-0.025,-3.618,0,-24,-24,3.535,3.535,-11.909,0.04,-32.334,-1.476,2.754,-11.909
2016-03-31,30.291,10.828,3.456,14.284,-20.029,0.322,7.561,0.464,-7.005,37.137,-2.836,-8,-3.15,0,-3.15,0,-13.986,0,-8.5,-8.5,0.748,0.748,-11.902,0.119,-19.535,3.261,2.317,-11.902
2015-12-31,25.852,10.59,3.244,13.834,9.176,-1.383,-1.655,-0.744,-1.325,38.539,-4.887,0.082,0,0,0,0,-4.805,0,-1.5,-1.5,0.047,0.047,-11.902,-0.011,-13.366,13.61,2.321,-11.902
2015-09-30,22.70700,10.68500,2.03600,12.72100,-3.76300,-3.17600,-0.41600,-0.76600,-3.62100,31.83300,-6.12100,-82.97000,3.93000,,3.93000,,-85.16100,,52.50000,52.50000,1.12800,1.12800,-11.89400,0.13100,41.86500,-5.69000,2.03800,-11.89400
2015-06-30,26.329,9.499,5.039,14.538,-4.431,0.168,0.664,-0.025,-3.605,37.139,-6.934,0,1.47,0,1.47,-0.057,-5.521,0,-74.011,-74.011,-0.001,-0.001,-11.889,0.223,-85.678,-51.915,1.232,-11.889
2015-03-31,24.29,9.273,2.474,11.747,-8.959,-0.623,0.533,-0.095,-5.232,30.776,-4.924,0,2.116,0,2.116,-0.34,-3.148,0,-1.953,-1.953,2.702,2.702,-11.883,0.134,-11,13.479,1.288,-11.883
2014-12-31,33.209,9.895,-4.503,5.392,1.221,-1.933,2.444,-0.508,-2.802,35.726,-3.142,-59.927,0,0,0,0,-63.069,0,32,32,5.166,5.166,-11.863,0.18,25.483,-5.271,2.075,-11.863
2014-09-30,23.90700,8.55900,2.91200,11.47100,0.42200,-2.32600,-1.48700,0.00800,0.27200,35.71800,-4.90500,-360.17500,9.88000,,9.88000,0.44600,-354.75400,,112.00000,112.00000,1.86400,1.86400,-11.47200,0.07800,102.47000,-220.32900,1.36200,-11.47200
2014-06-30,26.824,5.311,5.039,10.35,8.007,-2.191,0.793,-0.516,0.579,37.921,-2.102,-6.031,181.818,-10,171.818,0,163.685,0,0,0,3.198,3.198,-11.469,0.262,-8.009,194.965,0.888,-11.469
2014-03-31,31.641,4.918,0.825,5.743,-9.753,0.539,1.569,-0.069,-2.598,34.934,-4.261,0,4.185,0,4.185,-0.005,-0.081,0,0,0,1.568,1.568,-11.44,-0.04,-9.912,25.201,0.74,-11.44
2013-12-31,25.055,4.856,1.053,5.909,2.997,-0.947,-0.166,0.336,0.202,31.322,-3.647,-0.1,-5.119,0,-5.119,0.083,-8.783,0,0,0,2.415,2.415,-11.434,0.036,-8.983,14.546,1.326,-11.434
2013-09-30,27.42800,4.09000,0.97100,5.06100,-0.10600,-0.29600,-0.82800,-0.30500,-0.02400,32.58500,-3.81100,-103.04900,1.78000,,1.78000,-0.05300,-105.13300,,,,1.14500,1.14500,-11.05100,0.00400,-9.90200,-79.93000,0.56900,-11.05100
2013-06-30,28.411,3.042,0.37,3.412,-0.015,-0.184,0.458,0.207,-2.217,29.987,-5.346,0,-0.357,0,-0.357,0.944,-4.759,0,0,0,-1.54,-1.54,-11.05,0.006,-12.584,13.073,0.49,-11.05
2013-03-31,33.118,3.001,0.732,3.733,-5.964,-0.67,-0.475,-0.047,-3.996,33.025,-6.373,0,-4.984,0,-4.984,-0.168,-11.525,0,0,0,0,0,-11.053,0.005,-11.048,7.427,0.286,-11.053
2012-12-31,25.364,3.173,1.254,4.427,2.592,-0.278,0.042,0.059,1.391,31.287,-8.22,0,-0.443,0,-0.443,-0.337,-9,0,0,0,0.688,0.688,-11.048,0.063,-10.297,12.481,0.785,-11.048
2012-09-30,25.66800,3.10500,0.83000,3.93500,1.05300,-1.08400,0.21800,-0.25200,-0.44700,29.26300,-2.51500,,-3.31800,,-3.31800,-0.08700,-5.92000,,,,-0.43700,-0.43700,-10.31200,0.00100,-10.74800,14.13000,0.30300,-10.31200
2012-06-30,27.241,3.101,2.39,5.491,2.549,0.009,-0.06,-0.083,4.441,37.413,-1.133,0,-1.482,0,-1.482,0.081,-2.534,0,0,0,-2.135,-2.135,-10.311,0,-12.446,21.395,0.252,-10.311
2012-03-31,31.756,3.052,5.274,8.326,-5.908,-0.657,0.206,-0.4,-5.501,34.463,-1.587,0,-5.78,0,-5.78,-0.489,-7.856,0,0,0,-2.913,-2.913,-10.32,0.038,-13.195,14.286,0.241,-10.32
2011-12-31,25.813,3.179,-3.57,-0.391,-0.328,-0.703,-0.163,0.152,-5.073,20.438,-2.201,0,1.33,0,1.33,0.042,-0.829,0,0,0,-7.073,-7.073,-10.361,0.006,-17.428,1.759,0.858,-10.361
2011-09-30,27.52100,3.13500,1.56300,4.69800,1.59100,-0.22600,1.59800,-0.14500,2.19400,34.43200,-1.09600,,-9.35300,,-9.35300,,-10.44900,,,,-11.53700,-11.53700,-10.02600,0.00700,-21.55600,1.62200,0.29000,-10.02600
2011-06-30,28.331,2.758,1.79,4.548,2.236,-1.004,-0.938,0.119,1.798,34.672,-1.273,-131.766,24.194,0,24.194,-0.136,-108.981,0,0,0,1.361,1.361,-10.029,0.428,-8.24,-81.015,0.201,-10.029
2011-03-31,31.064,1.884,2.117,4.001,-7.019,0.217,1.189,0.11,-2.726,32.386,-0.592,0,-1.229,0,-1.229,-0.807,-2.628,0,0,0,0,0,-10.022,0.006,-10.016,22.753,0.087,-10.022
2010-12-31,26.534,2.05,1.147,3.197,1.261,0.039,-0.547,0.099,-0.435,29.433,-0.713,0,0.502,0,0.502,0,-0.211,0,0,0,2.562,2.562,-10.011,0.33,-7.119,20.863,0.714,-10.011
2010-09-30,26.37300,2.00800,1.19200,3.20000,-0.10200,-0.27300,-0.29500,-0.07200,1.08400,30.70300,-1.05200,,-1.31300,,-1.31300,,-2.36500,,,,-1.36700,-1.36700,-9.62900,0.08300,-10.91300,20.87300,0.13600,-9.62900
2010-06-30,25.895,2.063,1.356,3.419,1.932,0.308,0.251,0.161,2.35,31.78,-1.123,0,-19.908,0,-19.908,0,-21.031,0,0,0,-13.353,-13.353,-9.693,0.019,-23.027,-14.097,0.175,-9.693
2010-03-31,32.388,2.002,-1.543,0.459,-5.381,-0.608,-3.611,-0.153,-9.66,23.218,-1.366,0,-91.22,0,-91.22,0,-92.586,0,0,0,1.007,1.007,-9.699,0.126,-8.566,-87.315,0.081,-9.699
2009-12-31,24.721,2.06,0.685,2.745,-0.052,-0.5,2.984,0.009,0.757,28.233,-1.592,0,2.123,0,2.123,0.05,0.581,0,0,0,0.612,0.612,-9.685,0.041,-9.032,20.794,0.777,-9.685
2009-09-30,26.77200,2.00500,0.40000,2.40500,-0.53300,-1.56800,0.30200,-0.20300,-1.21300,28.02900,-0.56300,,-1.01600,,-1.01600,,-1.57900,,,,-0.58500,-0.58500,-9.31100,0.01000,-9.88600,13.81700,0.10200,-9.31100
2009-06-30,25.386,1.965,0.017,1.982,2.907,-0.205,0.122,0.104,2.844,30.29,-3.352,0,-1.941,0,-1.941,0,-5.293,0,0,0,-1.913,-1.913,-9.311,0.027,-11.197,27.119,0.175,-9.311
2009-03-31,79.856,5.801,1.914,7.715,-2.858,-1.918,1.272,-0.146,-6.92,81.031,-3.204,0,28.435,0,28.435,1.34,26.571,0,0,0,-89.444,-89.444,-18.883,0.08,-108.247,-33.171,1.303,-18.883
