,net-income-loss,total-depreciation-amortization-cash-flow,other-non-cash-items,total-non-cash-items,change-in-accounts-receivable,change-in-inventories,change-in-accounts-payable,change-in-assets-liabilities,total-change-in-assets-liabilities,cash-flow-from-operating-activities,net-change-in-property-plant-equipment,net-acquisitions-divestitures,net-change-in-long-term-investments,net-change-in-investments-total,investing-activities-other,cash-flow-from-investing-activities,net-long-term-debt,net-current-debt,debt-issuance-retirement-net-total,net-common-equity-issued-repurchased,net-total-equity-issued-repurchased,total-common-preferred-stock-dividends-paid,financial-activities-other,cash-flow-from-financial-activities,net-cash-flow,stock-based-compensation,common-stock-dividends-paid
2014-12-31,1097.5,407.5,105.6,513.1,27,-4.9,-74.7,-43.9,-107.5,1503.1,-679.3,2.8,0,0,377.5,-299,3.2,120.4,123.6,-1077.1,-1077.1,-820.8,2.5,-1771.8,-747.9,37.7,-820.8
2014-09-30,1068.4,413.4,209.3,622.7,0,0,0,141.8,141.8,1832.9,-658.9,71.9,0,0,-195.6,-782.6,-6,153.6,147.6,-904.8,-904.8,-793,7.8,-1542.4,-844.8,23.3,-793
2014-06-30,1387.1,413.2,20.7,433.9,0,0,0,-334,-334,1487,-589.6,79.2,0,0,-104.7,-615.1,995.3,471.5,1466.8,-628.2,-628.2,-800.6,13,51,926.8,26.5,-800.6
2014-03-31,1204.80000,410.40000,56.00000,466.40000,,,,236.10000,236.10000,1907.30000,-568.80000,78.70000,,,-118.10000,-608.20000,,-235.10000,-235.10000,-353.10000,-353.10000,-801.70000,34.80000,-1355.10000,-54.90000,25.30000,-801.70000
2013-12-31,1397,408.6,-19.7,388.9,56.2,-44.4,-60.7,279,87.6,1873.5,-904,132.4,0,0,-236,-1007.6,721.7999,-95.4,626.3999,-475,-475,-803.8,4.9,-647.5,254.4,20.2,-803.8
2013-09-30,1522.2,394.5,33.4,427.9,0,0,0,100.4,100.4,2050.5,-687.1,77.1,0,0,24.4,-585.6,0,-67.8,-67.8,-475.9,-475.9,-767.5,9.6,-1301.6,265.9,22.7,-767.5
2013-06-30,1396.5,390.9,14.8,405.7,0,0,0,-292.4,-292.4,1509.8,-599.4,4.1,0,0,39.2,-556.1,0,599.1,599.1,-367.1,-367.1,-771.1,14.1,-525,409.1,23.4,-771.1
2013-03-31,1270.20000,391.10000,112.60000,503.70000,,,,-87.00000,-87.00000,1686.90000,-634.20000,45.50000,,,64.20000,-524.50000,,-622.40000,-622.40000,-226.50000,-226.50000,-772.20000,52.20000,-1568.90000,-466.80000,22.80000,-772.20000
2012-12-31,1396.1,386,-58.3,327.7,-29.4,-27.2,124.1,249.4,126.3,1850.1,-995.6,125.5,0,0,-290.5,-1160.6,1322.1,-908.6,413.5,-285.3,-285.3,-771.2,36.4,-606.6,157.6,23.2,-771.2
2012-09-30,1455,371.9,138.8,510.7,0,0,0,33.7,33.7,1999.4,-753.2,47.8,0,0,-18.3,-723.7,0,-379.3,-379.3,-567.7,-567.7,-703.8,32.7,-1618.1,-306.1,22.5,-703.8
2012-06-30,1347,365.9,55.2,421.1,0,0,0,-285,-285,1483.1,-712,53.2,0,0,-26.8,-685.6,0,903.2,903.2,-705.3,-705.3,-709.3,17.7,-493.7,195.5,21.2,-709.3
2012-03-31,1266.70000,364.70000,0.20000,364.90000,,,,1.90000,1.90000,1633.50000,-588.40000,9.70000,,,-18.70000,-597.40000,,267.20000,267.20000,-728.20000,-728.20000,-712.30000,41.90000,-1131.40000,-46.60000,26.50000,-712.30000
2011-12-31,1376.6,367.5,-7.7,359.8,-160.8,-52.2,35.8,8.2,48.2,1784.6,-938.4,72.2,0,0,-32.6,-898.8,743.3,-674.9,68.4,-301.1,-301.1,-715.4,31.1,-917,-53.1,20.9,-715.4
2011-09-30,1507.3,358.3,179.5,537.8,0,0,0,124.5,124.5,2169.6,-692.3,54.1,0,0,-61.6,-699.8,0,420.2,420.2,-795.3,-795.3,-627.2,24,-978.3,318.8,21.2,-627.2
2011-06-30,1410.2,350.1,18.9,369,0,0,0,-136.4,-136.4,1642.8,-590.4,207.5,0,0,-70.2,-453.1,0,86,86,-623.8,-623.8,-632,44.4,-1125.4,130.1,20.1,-632
2011-03-31,1209.00000,339.10000,1.30000,340.40000,,,,3.70000,3.70000,1553.10000,-508.70000,-8.80000,,,-1.70000,-519.20000,,429.30000,429.30000,-1308.90000,-1308.90000,-635.10000,2.40000,-1512.30000,-447.10000,24.00000,-635.10000
2010-12-31,1242.3,334.1,-39,295.1,-50.1,-50.8,-39.8,317.4,188.4,1725.8,-816.1,37.5,0,0,-50.3,-828.9,784.3,-749,35.3,-441.9,-441.9,-643.5,40,-1010.1,-108,18.4,-643.5
2010-09-30,1388.4,312.7,119,431.6999,0,0,0,124.3,124.3,1944.4,-523.1,86.3,0,0,-9.2,-446,0,478.9,478.9,-691,-691,-583.5,7.7,-787.9,829.5,20,-583.5
2010-06-30,1225.8,311.5,81.5,393.0001,0,0,0,-370.1,-370.1,1248.7,-394.5,35.9,0,0,-32.1,-390.7,0,224,224,-786,-786,-589.1,28.8,-1122.3,-341.8,18.8,-589.1
2010-03-31,1089.80000,317.90000,86.60000,404.50000,,,,-71.60000,-71.60000,1422.70000,-401.80000,34.80000,,,-23.40000,-390.40000,,49.20000,49.20000,-316.50000,-316.50000,-592.00000,50.90000,-808.40000,211.30000,25.90000,-592.00000
2009-12-31,1216.8,317.7,-369,-51.3,-42,1,-2.2,41.5,212.5,1378,-633.2,139.9,0,0,-49.2,-542.5,504.7001,-930.4,-425.6999,-249.2,-249.2,-593.1,60.7,-1207.3,-405,27,-593.1
2009-09-30,1261,311.9,54,365.9,0,0,0,195.3,195.3,1822.2,-470.8,42.1,9.8,9.8,-22.4,-441.3,0,-99,-99,-728.2,-728.2,-541.2,-19.7,-1388.1,40.4,25.9,-541.2
2009-06-30,1093.7,304.4,42.6,347,0,0,0,-20.6,-20.6,1420.1,-434.4,24.2,125.3,125.3,-18,-302.9,0,276.9,276.9,-712.9,-712.9,-547.8,-22.1,-1005.9,181.9,29.6,-547.8
2009-03-31,979.50000,282.20000,85.20000,367.40000,,,,-216.20000,-216.20000,1130.70000,-413.70000,54.10000,9.80000,9.80000,-18.80000,-368.60000,,467.10000,467.10000,-775.00000,-775.00000,-553.40000,41.60000,-819.70000,-84.70000,30.40000,-553.40000
