,net-income-loss,total-depreciation-amortization-cash-flow,other-non-cash-items,total-non-cash-items,change-in-accounts-receivable,change-in-inventories,change-in-accounts-payable,change-in-assets-liabilities,total-change-in-assets-liabilities,cash-flow-from-operating-activities,net-change-in-property-plant-equipment,net-acquisitions-divestitures,net-change-in-long-term-investments,net-change-in-investments-total,investing-activities-other,cash-flow-from-investing-activities,net-long-term-debt,net-current-debt,debt-issuance-retirement-net-total,net-common-equity-issued-repurchased,net-total-equity-issued-repurchased,total-common-preferred-stock-dividends-paid,financial-activities-other,cash-flow-from-financial-activities,net-cash-flow,stock-based-compensation,common-stock-dividends-paid
2018-03-31,97.58600,131.95600,23.10800,155.06400,13.05000,,,25.32900,31.89100,284.54100,-43.77500,,,,-1.58600,-45.36100,-378.82000,-192.51700,-571.33700,1.55500,1.55500,-1.59300,-0.58600,-571.96100,-330.03200,14.89800,-1.59300
2017-12-31,250.305,133.423,-170.133,-36.71,-8.026,0,0,-180.085,-61.33,152.265,-45.248,0.321,0,0,19.059,-25.868,-113.82,144.135,30.3149,-9.543,-9.543,-1.591,0,19.181,149.805,8.324,-1.591
2017-09-30,118.363,126.831,25.524,152.355,-1.169,0,0,-222.485,-178.656,92.062,-46.631,-563.009,0,0,-13.814,-623.454,507.177,165.887,673.064,-47.342,-47.342,-1.59,-0.059,624.073,105.474,9.618,-1.59
2017-06-30,72.443,118.014,17.948,135.962,-16.83,0,0,-205.006,-234.309,-25.904,-6.242,0,0,0,-33.82,-40.062,-139.842,29.299,-110.543,-0.554,-0.554,-2.029,-17.858,-130.984,-181.269,12.337,-2.029
2017-03-31,52.95900,117.98100,7.59900,125.58000,11.92900,,,116.47600,115.42600,293.96500,-46.21900,,,,-0.42200,-46.64100,-40.73200,-117.78900,-158.52100,0.98200,0.98200,-1.52200,-0.90400,-159.96500,99.06600,8.81600,-1.52200
2016-12-31,145.143,-34.503,94.905,60.402,-24.235,0,0,287.117,193.802,399.347,-8.323,-1999.146,-37.717,-37.717,-1.251,-2046.437,2412.421,-300.766,2111.6549,57.027,57.027,-2.37,-78.063,2088.249,442.901,14.443,-2.37
2016-11-30,-47.73,-21.486,-46.951,-68.437,-4.523,0,0,-60.264,-57.722,-173.889,19.174,1790.715,-0.066,-0.066,1.409,1811.232,-2178.586,95.709,-2082.8769,-63.965,-63.965,1.307,60.037,-2085.498,-472.006,-9.694,1.307
2016-09-30,100.346,142.46,43.176,185.636,21.942,0,0,-45.822,-74.217,211.765,-61.061,-1791.412,0.066,0.066,-1.409,-1853.816,2199.006,46.384,2245.39,-37.148,-37.148,-2.837,-75.492,2129.913,490.046,18.441,-2.837
2016-08-31,-38.122,-27.92,-18.035,-45.955,-16.633,0,0,37.428,-9.553,-93.63,21.472,1792.094,0,0,0.37,1813.936,-2283.338,50.316,-2233.022,-22.425,-22.425,1.298,70.016,-2184.133,-467.571,-9.753,1.298
2016-06-30,130.58,131.106,-17.876,113.23,8.907,0,0,-64.614,5.487,249.297,-62.853,-1826.657,37.717,37.717,-0.37,-1852.163,2237.119,-97.652,2139.467,-64.375,-64.375,-2.837,-63.188,2009.067,400.619,17.372,-2.837
2016-05-31,-63.447,-39.312,-13.87,-53.182,-52.461,0,0,-48.676,-91.584,-208.213,24.367,0,0,0,0.074,24.441,15,135.071,150.071,3.249,3.249,1.293,6.839,161.452,-40.169,-7.047,1.293
2016-03-31,63.44700,39.31200,13.87000,53.18200,52.46100,,,48.67600,91.58400,208.21300,-24.36700,,,,-0.07400,-24.44100,-15.00000,-135.07100,-150.07100,-3.24900,-3.24900,-1.29300,-6.83900,-161.45200,40.16900,7.04700,-1.29300
2016-02-29,249.03800,116.67400,35.53500,152.20900,23.42800,,,473.23100,476.77200,878.01900,-57.54800,-241.98200,,,,-299.53000,136.00000,-388.12000,-252.12000,-94.91500,-94.91500,-3.89500,-16.87700,-367.80700,174.76100,20.47200,-3.89500
2015-11-30,83.078,38.749,14.18,52.929,3.241,0,0,-196.675,-195.329,-59.322,-19.388,-0.404,0,0,0,-19.792,-16.5,337.505,321.005,-44.623,-44.623,-1.297,0.761,275.846,185.148,7.005,-1.297
2015-08-31,93.048,38.757,15.647,54.404,-7.512,0,0,372.301,365.94,513.392,-16.858,-241.53,0,0,0,-258.388,194.5,-236.041,-41.541,-39.937,-39.937,-1.305,-7.332,-90.115,152.57,6.467,-1.305
2015-05-31,-239.005,-102.812,-39.305,-142.117,-32.124,0,0,40.794,34.037,-347.085,56.746,232.864,-10.597,-10.597,-0.219,278.794,-214.821,-44.622,-259.4431,229.152,229.152,4.035,15.504,-10.752,-28.276,-14.827,4.035
2015-02-28,239.00500,102.81200,39.30500,142.11700,32.12400,,,-40.79400,-34.03700,347.08500,-56.74600,-232.86400,10.59700,10.59700,0.21900,-278.79400,214.82100,44.62200,259.44310,-229.15200,-229.15200,-4.03500,-15.50400,10.75200,28.27600,14.82700,-4.03500
2014-11-30,85.256,34.606,3.884,38.49,9.588,0,0,165.823,166.663,290.409,-15.133,-218.878,0,0,0,-234.011,181,-121.436,59.564,-43.53,-43.53,-1.323,-3.791,10.92,48.585,5.079,-1.323
2014-08-31,84.434,34.566,11.324,45.89,7.933,0,0,-180.579,-193.797,-63.473,-18.157,-4.773,10.528,10.528,0.219,-12.183,26.321,212.029,238.35,-134.8,-134.8,-1.37,-8.095,94.085,14.012,4.066,-1.37
2014-05-31,-211.686,-87.198,-33.569,-120.767,-14.442,-3.811,0,9.834,18.052,-314.401,61.27,2.519,-3.521,-3.521,-1.997,58.271,-290.1311,-74.594,-364.7251,234.504,234.504,4.33,34.923,-90.968,-333.09,-17.269,4.33
2014-02-28,211.68600,87.19800,33.56900,120.76700,14.44200,3.81100,,-9.83400,-18.05200,314.40100,-61.27000,-2.51900,3.52100,3.52100,1.99700,-58.27100,290.13110,74.59400,364.72510,-234.50400,-234.50400,-4.33000,-34.92300,90.96800,333.09000,17.26900,-4.33000
2013-11-30,79.857,29.018,10.027,39.045,-7.155,-2.211,0,305.976,315.968,434.87,-20.915,-2.324,2.112,2.112,0.663,-20.464,-77.865,118.021,40.156,-83.771,-83.771,-1.438,0.091,-44.962,370.946,7.177,-1.438
2013-08-31,71.708,28.374,13.915,42.289,0.802,4.448,0,-102.475,-137.184,-23.187,-20.263,0,0.99,0.99,0.665,-18.608,108.485,141.026,249.511,-144.306,-144.306,-1.456,-11.269,92.48,45.417,4.788,-1.456
2013-05-31,-192.347,-82.947,-54.334,-137.281,-17.706,1.535,0,56.161,124.861,-204.767,75.016,433.427,0,0,-2.158,506.285,-645.538,48.239,-597.299,138.611,138.611,4.688,257.852,-196.148,98.315,-14.063,4.688
2013-02-28,192.34700,82.94700,54.33400,137.28100,17.70600,-1.53500,,-56.16100,-124.86100,204.76700,-75.01600,-433.42700,,,2.15800,-506.28500,645.53800,-48.23900,597.29900,-138.61100,-138.61100,-4.68800,-257.85200,196.14800,-98.31500,14.06300,-4.68800
2012-11-30,75.371,28.16,29.406,57.566,-2.366,-1.305,0,-9.851,-76.771,56.166,-25.156,-409.541,0,0,0.745,-433.952,547.274,3.145,550.419,-10.575,-10.575,-1.575,-6.936,531.333,156.93,4.956,-1.575
2012-08-31,54.162,23.895,19.566,43.461,3.087,-2.992,0,-19.624,-28.996,68.627,-29.237,-0.19,0,0,0.74,-28.687,19.92,-6.137,13.783,-5.222,-5.222,-1.578,-1,5.983,60.056,4.222,-1.578
2012-05-31,-205.92,-73.497,-36.538,-110.035,-10.502,4.773,0,537.934,542.801,226.846,71.084,44.245,0,0,-1.862,113.467,91.108,55.029,146.137,94.821,94.821,4.74,22.298,267.996,618.552,-12.796,4.74
2012-02-29,205.92000,73.49700,36.53800,110.03500,10.50200,-4.77300,,-537.93400,-542.80100,-226.84600,-71.08400,-44.24500,,,1.86200,-113.46700,-91.10800,-55.02900,-146.13700,-94.82100,-94.82100,-4.74000,-22.29800,-267.99600,-618.55200,12.79600,-4.74000
2011-11-30,68.149,24.024,8.239,32.263,14.709,-1.351,0,181.951,191.4,291.812,-22.995,-7,0,0,0.62,-29.375,-86.705,-85.396,-172.101,-24.314,-24.314,-1.556,-2.173,-200.144,46.908,4.447,-1.556
2011-08-31,72.081,24.216,19.062,43.278,-10.812,-2.861,0,-689.618,-721.237,-605.878,-12.151,0,0,0,0.583,-11.568,26.734,40.327,67.061,-76.058,-76.058,-1.613,-1.051,-11.661,-630.333,3.978,-1.613
2011-05-31,-165.799,-56.519,-27.928,-84.447,5.836,0.069,0,-424.643,-483.045,-733.291,77.095,167.775,0,0,0.407,245.277,46.841,-109.774,-62.933,2.828,2.828,4.782,5.315,-50.008,-559.119,-11.748,4.782
2011-02-28,165.79900,56.51900,27.92800,84.44700,-5.83600,-0.06900,,424.64300,483.04500,733.29100,-77.09500,-167.77500,,,-0.40700,-245.27700,-46.84100,109.77400,62.93300,-2.82800,-2.82800,-4.78200,-5.31500,50.00800,559.11900,11.74800,-4.78200
2010-11-30,57.883,18.024,5.987,24.011,1.411,-1.142,0,-55.35,-38.433,43.461,-26.924,-0.999,0,0,-1.384,-29.307,-31.115,96.746,65.631,2.436,2.436,-1.594,-2.31,64.163,85.447,4.198,-1.594
2010-08-31,53.794,16.704,11.58,28.284,-18.96,3.096,0,-197.315,-186.455,-104.377,-24.785,-2.489,0,0,0.454,-26.82,-47.806,4.948,-42.858,-15.374,-15.374,-1.586,-1.957,-61.775,-191.733,3.492,-1.586
2010-05-31,-180.078,-50.425,-26.25,-76.675,-1.942,6.785,0.532,-37.904,-61.444,-318.197,36.52,17.059,-0.297,-0.297,0.649,53.931,-254.006,-0.339,-254.345,-20.699,-20.699,4.877,321.557,51.39,-162.685,-11.843,4.877
2010-02-28,180.07800,50.42500,26.25000,76.67500,1.94200,-6.78500,-0.53200,37.90400,61.44400,318.19700,-36.52000,-17.05900,0.29700,0.29700,-0.64900,-53.93100,254.00600,0.33900,254.34500,20.69900,20.69900,-4.87700,-321.55700,-51.39000,162.68500,11.84300,-4.87700
2009-11-30,66.182,16.783,6.982,23.765,-4.986,0.107,-0.617,7.533,-1.233,88.714,-9.576,-16.81,0,0,-0.501,-26.887,-300.487,278.166,-22.321,13.969,13.969,-1.629,-0.822,-10.803,55.849,4.429,-1.629
2009-08-31,62.444,16.922,11.211,28.133,-2.883,-7.381,-4.465,604.516,605.931,696.508,-11.101,-0.249,0.253,0.253,0,-11.097,300.487,-25.539,274.948,4.048,4.048,-1.616,-319.074,-41.694,645.414,3.004,-1.616
2009-05-31,-27.376,-50.397,-175.368,-225.765,8.856,2.314,0.446,-21.771,-15.636,-268.777,25.458,454.279,-6.796,-6.796,0,472.941,-190,-2.583,-192.583,-7.961,-7.961,4.808,20.479,-175.257,68.467,-10.954,4.808
2009-02-28,27.37600,50.39700,175.36800,225.76500,-8.85600,-2.31400,-0.44600,21.77100,15.63600,268.77700,-25.45800,-454.27900,6.79600,6.79600,,-472.94100,190.00000,2.58300,192.58300,7.96100,7.96100,-4.80800,-20.47900,175.25700,-68.46700,10.95400,-4.80800
