,net-income-loss,total-depreciation-amortization-cash-flow,other-non-cash-items,total-non-cash-items,change-in-accounts-receivable,change-in-inventories,change-in-accounts-payable,change-in-assets-liabilities,total-change-in-assets-liabilities,cash-flow-from-operating-activities,net-change-in-property-plant-equipment,net-acquisitions-divestitures,net-change-in-long-term-investments,net-change-in-investments-total,investing-activities-other,cash-flow-from-investing-activities,net-long-term-debt,net-current-debt,debt-issuance-retirement-net-total,net-common-equity-issued-repurchased,net-total-equity-issued-repurchased,total-common-preferred-stock-dividends-paid,financial-activities-other,cash-flow-from-financial-activities,net-cash-flow,stock-based-compensation,common-stock-dividends-paid
2018-06-30,157.866,68.438,13.352,81.79,18.342,-17.793,-49.304,23.877,-56.15,183.506,-53.232,-1133.004,0,0,1.64,-1184.596,1225.247,-37.488,1187.759,-2.255,-2.255,0,-13.655,1171.849,99.523,5.862,0
2018-03-31,152.76300,61.06600,2.84800,63.91400,-130.52000,5.01600,23.92400,-7.29600,-71.51400,145.16300,-62.18900,-2.96600,,,0.53400,-64.62100,4.40900,-124.26100,-119.85200,2.25500,2.25500,,0.09100,-117.50600,-34.08700,5.98200,
2017-12-31,120.655,63.695,-37.885,25.81,19.465,-106.273,2.961,-10.948,-85.491,69.657,-34.846,-260.421,-0.55,-0.55,-4.621,-300.438,-1.337,238.602,237.265,-6.465,-6.465,0,3.696,234.496,-2.427,5.25,0
2017-09-30,122.381,59.902,-2.103,57.799,22.918,-77.206,-21.414,-11.986,-93.034,87.146,-43.992,-151.939,-7.114,-7.114,5.152,-197.893,8.381,67.4581,75.8391,1.314,1.314,0,-1.14,76.013,-28.467,5.139,0
2017-06-30,150.914,56.002,-0.925,55.077,10.531,-19.633,39.14,10.421,-16.187,189.804,-47.147,-23.672,0,0,3.398,-67.421,-10.501,-87.881,-98.382,2.687,2.687,0,-0.995,-96.69,46.046,5.158,0
2017-03-31,136.27800,50.60400,17.20800,67.81200,-108.89300,-0.74500,24.44900,-7.67200,-31.79700,172.29300,-44.39800,224.24100,,,1.31400,181.15700,23.16300,-353.36900,-330.20600,2.46400,2.46400,,1.35600,-326.38600,30.09800,7.28500,
2016-12-31,86.331,55.716,27.268,82.984,-4.425,-91.184,30.989,2.069,-51.741,110.863,-50.818,-48.212,-185.671,-185.671,-0.537,-285.238,219.268,-80.867,138.401,0.438,0.438,0,-1.584,137.255,-30.625,5.41,0
2016-09-30,122.688,59.488,5.637,65.125,37.139,-15.478,-43.416,9.068,-25.095,162.236,-50.427,-32.286,0,0,-0.472,-83.185,8.953,-91.93,-82.977,2.636,2.636,0,-2.457,-82.798,6.162,5.637,0
2016-06-30,142.785,57.716,5.509,63.225,-5.142,23.575,10.49,10.711,15.024,227.071,-51.926,-665.106,0,0,0.551,-716.481,539.297,7.329,546.626,1.687,1.687,0,-10.199,538.114,22.643,5.509,0
2016-03-31,112.17100,33.16600,14.22400,47.39000,-78.37300,18.97300,20.51400,-28.13900,-25.87300,134.84400,-50.39300,-593.43100,,,18.80000,-625.02400,-159.45600,797.60800,638.15200,3.20200,3.20200,,-8.18800,633.16600,141.82300,5.91600,
2015-12-31,95.06,33.504,34.781,68.285,21.008,-105.533,6.917,-17.705,-117.478,39.287,-70.917,-3.16,-9.682,-9.682,7.522,-76.237,-25.953,13.654,-12.299,0.634,0.634,0,-0.255,-11.92,-49.689,5.045,0
2015-09-30,101.346,32.974,6.034,39.008,42.691,-16.054,7.458,22.68,75.362,222.296,-32.81,-120.149,0,0,8.383,-144.576,-14.636,-62.389,-77.025,4.246,4.246,0,-8.917,-81.696,-6.337,5.177,0
2015-06-30,119.722,31.045,6.614,37.659,13.334,-5.424,-29.83,-5.244,-54.827,102.554,-40.667,-36.344,0,0,2.107,-74.904,-37.778,-30.237,-68.015,1.97,1.97,0,1.536,-64.509,-32.069,5.568,0
2015-03-31,107.09500,30.66900,3.64300,34.31200,-62.32900,43.82300,11.23300,-2.70400,38.73800,180.14500,-26.09600,-0.86400,,,-7.31600,-34.27600,-6.02000,-75.66800,-81.68800,1.31800,1.31800,,-0.04200,-80.41200,60.88700,5.54600,
2014-12-31,80.469,34.79,28.904,63.694,7.941,-67.324,-6.907,-9.374,-78.094,66.069,-40.759,-125.307,-2.24,-2.24,-2.817,-171.123,-4.677,-8.2809,-12.9579,2.804,2.804,0,-12.067,-22.221,-130.041,5.054,0
2014-09-30,91.515,31.754,2.271,34.025,2.099,-14.493,21.982,24.105,44.898,170.438,-32.86,-15.282,0,0,0.593,-47.549,-7.003,0.1279,-6.875,2.313,2.313,0,21.501,16.939,135.082,5.184,0
2014-06-30,104.882,31.047,3.703,34.75,-22.164,-21.752,-11.213,0.143,-84.437,55.195,-33.615,-148.596,0,0,1.176,-181.035,-44.505,170.2811,125.776,1.83,1.83,0,-7.348,120.258,-3.682,5.537,0
2014-03-31,104.65300,27.84600,-0.02200,27.82400,-49.61500,-19.02100,-9.33600,3.40000,-35.46800,97.00900,-33.71600,-486.73600,,,-0.83500,-521.28700,80.29200,310.12300,390.41500,2.37700,2.37700,,-6.57900,386.21300,-37.24200,6.24600,
2013-12-31,77.864,24.595,17.303,41.898,-9.383,-51.015,48,-22.255,-25.211,87.127,-30.519,-12.41,9.136,9.136,-7.036,-40.829,-36.312,28.867,-7.445,1.745,1.745,0,2.322,-3.378,43.151,5.744,0
2013-09-30,73.445,22.157,0.634,22.791,15.033,-11.98,-12.72,37.542,33.905,131.439,-20.767,-87.395,-9.136,-9.136,0,-117.298,-83.053,3.472,-79.581,3.043,3.043,0,4.705,-71.833,-54.253,5.73,0
2013-06-30,75.722,20.671,-2.287,18.384,-2.347,-15.807,22.272,7.74,4.541,103.057,-17.871,-295.315,0,0,0,-313.186,630.644,-320.722,309.922,7.764,7.764,0,-8.621,309.065,98.593,5.613,0
2013-03-31,84.59200,19.04000,1.94700,20.98700,-47.97300,9.58000,-7.91100,3.60400,-0.86200,106.43300,-21.02900,-13.26400,,,,-34.29300,-34.20000,-39.55500,-73.75500,2.84000,2.84000,,3.00200,-67.91300,3.22700,4.94900,
2012-12-31,62.188,18.591,3.214,21.805,-0.419,-47.373,-7.205,-4.178,-60.429,24.118,-28.311,-132.213,0,0,1.057,-159.467,-11.42,129.118,117.698,3.506,3.506,0,4.588,125.792,-9.444,3.658,0
2012-09-30,54.048,18.128,0.146,18.274,10.268,-16.906,-11.694,15.518,-13.854,61.06,-18.801,-12.808,0,0,0,-31.609,71.947,-99.88,-27.933,4.075,4.075,0,3.677,-20.181,9.861,3.998,0
2012-06-30,63.998,17.189,-0.69,16.499,0.032,-43.763,6.359,-6.743,-71.711,10.857,-20.047,-95.385,0,0,0,-115.432,-1.766,100.785,99.019,5.531,5.531,0,4.658,109.208,4.184,3.968,0
2012-03-31,80.99100,16.25700,1.44900,17.70600,-22.69400,13.00000,-2.55700,-16.91300,12.16000,110.15500,-21.09600,-24.93000,,,,-46.02600,198.15500,-263.04400,-64.88900,4.58100,4.58100,,2.56100,-57.74700,6.92200,4.01000,
2011-12-31,56.145,16.197,4.689,20.886,-0.026,-38.79,26.819,-5.271,-30.671,52.59,-24.857,-306.422,0,0,0,-331.279,-2.791,276.952,274.161,4.413,4.413,0,2.115,280.689,3.135,3.079,0
2011-09-30,49.231,13.511,1.853,15.364,6.721,-31.723,6.295,13.819,-7.323,58.102,-17.438,-84.921,0,0,0,-102.359,-0.964,46.875,45.911,2.397,2.397,0,-1.053,47.255,2.856,3.426,0
2011-06-30,46.706,12.871,1.667,14.538,-5.73,-22.256,5.133,6.065,-35.771,23.765,-24.376,-52.074,0,0,0,-76.45,-341.817,368.628,26.811,2.499,2.499,0,1.144,30.454,-22.261,3.26,0
2011-03-31,58.18200,11.92600,6.22700,18.15300,-19.03900,2.67800,-9.65800,-7.97400,-0.22400,77.31500,-18.00200,-43.51700,,,,-61.51900,591.10100,-635.41700,-44.31600,2.61000,2.61000,,-5.28100,-46.98700,-31.17200,3.34200,
2010-12-31,41.328,11.039,8.34,19.379,-10.876,-23.977,-1.151,-11.018,-46.04,14.62,-23.992,-73.297,0,0,0,-97.289,1.348,-2.105,-0.757,5.237,5.237,0,5.206,9.686,-72.989,2.261,0
2010-09-30,35.901,10.378,0.279,10.657,0.051,-19.146,11.7,9.242,-1.81,43.372,-15.394,-56.539,0,0,0,-71.933,-0.243,0,-0.243,3.589,3.589,0,3.422,6.768,-21.799,2.601,0
2010-06-30,37.906,10.031,-1.38,8.651,1.822,-20.499,-6.056,-27.512,-34.022,13.126,-9.801,-9.996,0,0,0,-19.797,-0.754,0,-0.754,1.951,1.951,0,2.453,3.65,-3.059,2.588,0
2010-03-31,53.93600,9.98000,-3.30200,6.67800,-3.30600,-4.17300,5.66300,28.48200,26.66600,88.06500,-10.81000,8.24600,,,,-2.56400,-0.35100,-7.47600,-7.82700,3.18500,3.18500,,3.50000,-1.14200,84.63000,2.52400,
2009-12-31,37.205,12.588,-7.436,5.152,-19.055,3.874,-5.345,-7.302,-14.497,28.538,-26.759,-29.114,0,0,0,-55.873,14.509,-51.337,-36.828,3.261,3.261,0,3.574,-29.993,-57.099,1.826,0
2009-09-30,29.155,9.342,2.491,11.833,8.086,-7.593,-5.612,12.066,7.437,48.425,-10.296,-2.628,0,0,0,-12.924,-5.052,0,-5.052,2.242,2.242,0,3.048,0.238,36.537,1.879,0
2009-06-30,28.857,9.298,0.054,9.352,0.501,8.08,-4.564,4.501,9.897,47.514,-10.936,-0.196,0,0,0,-11.132,-5.06,0,-5.06,2.413,2.413,0,2.435,-0.212,36.658,1.867,0
2009-03-31,32.30400,9.29100,3.70400,12.99500,10.08400,-24.78900,-2.54600,-7.13300,-6.36600,39.52500,-6.80900,-15.75600,,,,-22.56500,-6.10000,2.31000,-3.79000,0.33100,0.33100,,0.26100,-3.19800,13.74300,1.71100,
