,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,3701.00000,11466.00000,3123.00000,14818.00000,,33108.00000,127445.00000,3533.00000,197341.00000,19612.00000,347931.00000,402853.00000,56173.00000,128423.00000,28849.00000,240223.00000,296396.00000,7621.00000,-19415.00000,2766.00000,106457.00000,402853.00000
2022-09-30,2423.00000,11384.00000,3935.00000,14553.00000,,32295.00000,127045.00000,3964.00000,221943.00000,19434.00000,372386.00000,426463.00000,52257.00000,123854.00000,29426.00000,234228.00000,286485.00000,7621.00000,6127.00000,2873.00000,139978.00000,426463.00000
2022-06-30,4018.00000,11377.00000,3241.00000,15764.00000,,34485.00000,125135.00000,4523.00000,221674.00000,18808.00000,370140.00000,426433.00000,49189.00000,129747.00000,28365.00000,241937.00000,291126.00000,7621.00000,2128.00000,2307.00000,135307.00000,426433.00000
2022-03-31,38565.00000,17218.00000,3153.00000,17920.00000,,76856.00000,127159.00000,5943.00000,280587.00000,62709.00000,476398.00000,577195.00000,82494.00000,180225.00000,29746.00000,308145.00000,390639.00000,7621.00000,45041.00000,3290.00000,186556.00000,577195.00000
2021-12-31,19223.00000,12313.00000,3325.00000,16131.00000,,170768.00000,121649.00000,6168.00000,211961.00000,19252.00000,359030.00000,551622.00000,106230.00000,151011.00000,25243.00000,261537.00000,367767.00000,7621.00000,42350.00000,3529.00000,183855.00000,551622.00000
2021-09-30,21270.00000,16304.00000,3088.00000,16568.00000,,57230.00000,124419.00000,8629.00000,280521.00000,51967.00000,465536.00000,547107.00000,81601.00000,155664.00000,29466.00000,284203.00000,365804.00000,7621.00000,41091.00000,2343.00000,181303.00000,547107.00000
2021-06-30,11869.00000,15771.00000,2810.00000,32419.00000,,62869.00000,123591.00000,1853.00000,257600.00000,74407.00000,457451.00000,544710.00000,82126.00000,155767.00000,28726.00000,282738.00000,364864.00000,7621.00000,38947.00000,3119.00000,179846.00000,544710.00000
2021-03-31,11342.00000,16971.00000,3347.00000,31094.00000,,62754.00000,124607.00000,1805.00000,259542.00000,73862.00000,459816.00000,546985.00000,76608.00000,160694.00000,28229.00000,287298.00000,363906.00000,7621.00000,41154.00000,4199.00000,183079.00000,546985.00000
2020-12-31,9740.00000,20215.00000,3695.00000,18358.00000,,52008.00000,127315.00000,1780.00000,267782.00000,52162.00000,449039.00000,525761.00000,63438.00000,153775.00000,28358.00000,283083.00000,346521.00000,7621.00000,37457.00000,4330.00000,179240.00000,525761.00000
2020-09-30,9758.00000,19379.00000,,1420.00000,19414.00000,49971.00000,128722.00000,2325.00000,283183.00000,49806.00000,464036.00000,538553.00000,59565.00000,152980.00000,30520.00000,283932.00000,343497.00000,7621.00000,55094.00000,649.00000,195056.00000,538553.00000
