,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2015-01-31,2529.55500,420.95500,308.16200,68.14000,,3344.04000,340.63900,10.22600,2060.64300,128.83900,2540.34700,5884.38700,637.37600,,100.92200,100.92200,738.29800,1.03000,2045.20300,0.30800,5146.08900,5884.38700
2014-10-31,2402.77800,445.05000,356.41700,64.79000,,3286.36200,343.10100,10.07700,2064.22800,145.03900,2562.44500,5848.80700,705.40800,,109.48900,109.48900,814.89700,1.02200,1994.45200,-2.96400,5033.91000,5848.80700
2014-07-31,2300.00400,498.48400,393.95700,79.27600,,3289.00600,344.83600,13.42200,2068.01700,150.41300,2576.68800,5865.69400,791.98300,,112.17700,112.17700,904.16000,1.02800,1910.01500,0.62700,4961.53400,5865.69400
2014-04-30,2146.44500,517.07400,350.64900,56.93800,,3086.98300,349.32100,13.45600,2071.80600,161.40600,2595.98900,5682.97200,789.76000,,123.72500,123.72500,913.48500,1.01600,1801.96500,0.40900,4769.48700,5682.97200
2014-01-31,1969.40500,453.49600,347.86100,56.95200,,2839.22000,356.16500,16.27900,2078.98000,160.36600,2611.79000,5451.01000,651.30600,,123.79400,123.79400,775.10000,1.00500,1732.65800,0.59700,4675.91000,5451.01000
2013-10-31,1804.06800,466.72900,380.41200,57.88800,,2717.65900,358.15000,16.15800,2093.61000,162.37900,2630.29700,5347.95600,756.97200,,127.76500,127.76500,884.73700,0.98000,1665.41800,0.05700,4463.21900,5347.95600
2013-07-31,1726.19800,430.87400,335.32000,57.82400,,2558.63000,363.48600,16.29900,2104.25500,161.57400,2645.61400,5204.24400,673.58200,,138.15200,138.15200,811.73400,0.98800,1591.77800,-1.57200,4392.51000,5204.24400
2013-04-30,1732.64300,370.35000,270.65200,70.85300,,2452.91400,384.61200,16.55000,2114.89300,152.19800,2668.25300,5121.16700,613.09500,,155.63100,155.63100,768.72600,0.98800,1559.74300,2.17600,4352.44100,5121.16700
2013-01-31,1918.99000,330.23800,250.42000,77.28200,,2585.34600,372.97100,16.76900,2121.79300,164.88500,2676.41800,5261.76400,607.88800,,169.28100,169.28100,777.16900,1.01700,1536.78700,1.14800,4484.59500,5261.76400
2012-10-31,2016.79900,374.77000,323.99700,52.05500,,2777.83000,376.43700,18.10300,2134.06100,119.52300,2648.12400,5425.95400,600.46900,,149.19100,149.19100,749.66000,1.07300,1518.38300,3.37500,4676.29400,5425.95400
2012-07-31,2134.19300,390.77200,345.71200,48.26900,,2929.58100,381.15400,18.10300,2146.11800,109.59600,2654.97100,5584.55200,626.44800,,154.99000,154.99000,781.43800,1.11500,1483.04300,1.37800,4803.11400,5584.55200
2012-04-30,2202.68100,417.38200,353.38700,57.54100,,3041.62600,382.37400,23.21500,2159.14100,112.16900,2676.89900,5718.52500,633.54400,,162.45100,162.45100,795.99500,1.14600,1423.50600,2.31700,4922.53000,5718.52500
2012-01-31,2246.49800,407.26300,354.11900,60.41200,,3078.96100,383.80100,23.21500,2173.49600,108.14600,2688.65800,5767.61900,589.55400,,164.04700,164.04700,753.60100,1.16700,1328.96300,0.77600,5014.01800,5767.61900
2011-10-31,2424.69800,451.10800,309.96800,52.12400,,3247.51500,373.62800,23.21800,2112.09400,110.92000,2619.86000,5867.37500,661.76700,,166.30900,166.30900,828.07600,1.17900,1248.24600,-0.29500,5039.29900,5867.37500
2011-07-31,2399.78700,405.75700,322.00500,60.02400,,3198.39100,363.76400,26.07000,2119.64900,120.68900,2630.17200,5828.56300,628.97500,,173.45700,173.45700,802.43200,1.20700,1053.12500,5.75200,5026.13100,5828.56300
2011-04-30,2267.83900,425.46800,299.10800,69.33600,,3072.56900,354.48300,26.07000,2130.34200,109.14300,2620.03800,5692.60700,613.41400,,175.78900,175.78900,789.20300,1.21800,860.73300,6.58000,4903.40400,5692.60700
2011-01-31,2930.03000,459.40600,245.44800,66.94500,,3712.64700,358.44000,26.22600,2129.46400,111.38000,2625.51000,6338.15700,640.68600,,175.60200,175.60200,816.28800,1.31700,713.87200,1.09200,5521.86900,6338.15700
2010-10-31,2675.27300,467.97500,227.93600,70.39500,,3449.76000,347.58800,30.86500,2131.66600,161.79300,2671.91200,6121.67200,698.69300,,194.97300,194.97300,893.66600,1.29700,491.01900,3.60200,5228.00600,6121.67200
2010-07-31,2379.95100,490.75500,239.32000,64.08100,,3182.07100,343.44500,34.18400,2153.42400,154.15300,2685.20600,5867.27700,694.02000,,190.35200,190.35200,884.37200,1.30000,235.28700,0.53100,4982.90500,5867.27700
2010-04-30,2079.20300,448.69300,206.64300,54.67600,,2797.17900,340.64100,34.23500,2154.24400,154.28300,2683.40300,5480.58200,589.55100,,191.30300,191.30300,780.85400,1.28800,15.51000,-0.56000,4699.72800,5480.58200
2010-01-31,1796.71700,356.79600,241.54100,62.52700,,2465.54500,342.49700,34.28100,2176.76300,151.85400,2705.39500,5170.94000,551.88700,0.51100,200.56300,201.07400,752.96100,1.27700,-190.25700,-0.88500,4417.97900,5170.94000
2009-10-31,1464.18700,394.31900,239.20900,58.41300,,2170.51100,349.27600,39.27400,2201.01600,127.64300,2717.20900,4887.72000,606.11100,1.01100,174.29800,175.30900,781.42000,1.24900,-395.07800,-1.12900,4106.30000,4887.72000
2009-07-31,1279.30700,328.46200,211.38300,56.38700,,1889.92200,352.71900,39.33300,2227.44000,132.11700,2751.60900,4641.53100,609.10600,1.50100,173.85200,175.35300,784.45900,1.24500,-596.67700,-0.67300,3857.07200,4641.53100
2009-04-30,1083.70500,285.36700,203.59000,52.65500,,1639.70000,371.22900,39.65500,2253.85400,136.77300,2801.51100,4441.21100,532.19500,1.98100,161.48000,163.46100,695.65600,1.23800,-655.17000,-2.68000,3745.55500,4441.21100
2009-01-31,951.90900,222.10100,310.65400,61.26800,,1560.31500,390.85300,40.54100,2284.16400,138.32700,2853.88500,4414.20000,409.64800,2.45100,173.03400,175.48500,585.13300,1.23300,-543.71300,-0.71800,3829.06700,4414.20000
