,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,1796.23200,494.64500,719.31600,124.17900,23.60400,3157.97600,498.61200,8830.89200,738.63500,94.59900,10343.69000,13501.67000,568.70800,1197.71600,195.91200,3317.70600,3886.41400,0.00300,9898.20300,-466.82200,9615.25200,13501.67000
2022-09-30,1855.68300,432.30200,685.85000,147.19800,19.12200,3140.15500,461.11200,7459.16900,724.66500,101.77400,8918.30700,12058.46000,570.67700,1197.27200,205.09100,3034.18000,3604.85700,0.00300,9046.53000,-845.21400,8453.60500,12058.46000
2022-06-30,1973.21900,450.32400,657.13000,130.53400,38.49000,3249.69700,471.32100,8088.00200,587.07000,100.88600,9432.43000,12682.13000,613.71400,1196.94300,176.81500,3145.81500,3759.52900,0.00300,9210.45700,-533.38600,8922.59700,12682.13000
2022-03-31,2079.03900,464.10700,605.49200,126.65700,28.12600,3303.42100,485.74300,9689.28400,592.87200,103.92500,11070.28000,14373.70000,648.33100,1196.73900,180.08900,3542.45100,4190.78200,0.00300,10137.63000,-307.85600,10182.92000,14373.70000
2021-12-31,875.47800,423.53700,572.23900,109.13600,10.08900,1990.47900,511.63900,14387.01000,601.28200,104.18900,15808.91000,17799.39000,680.93800,10.51400,182.19100,3433.21900,4114.15700,0.00300,13525.34000,-175.55300,13685.24000,17799.39000
2021-09-30,1342.65800,417.71400,588.91100,104.59000,12.41300,2466.28600,476.64800,16230.63000,468.98900,106.63100,17487.09000,19953.38000,649.91600,10.64500,214.29100,3971.08600,4621.00200,0.00300,15080.85000,-63.04100,15332.38000,19953.38000
2021-06-30,1166.95800,399.30700,598.98900,110.60300,13.23600,2289.09300,482.00100,11580.39000,476.76800,99.07100,12828.46000,15117.56000,587.05200,10.77900,218.74200,2935.62400,3522.67600,0.00300,11159.47000,125.16600,11594.88000,15117.56000
2021-03-31,1025.42800,408.13700,605.15600,110.27100,26.32500,2175.31700,482.71200,10503.04000,483.68000,92.18900,11757.84000,13933.16000,609.89200,10.90100,228.87000,2714.20900,3324.10100,0.00300,10245.43000,68.43400,10609.06000,13933.16000
2020-12-31,996.67800,419.42400,622.25300,90.62100,10.85900,2139.83500,491.37100,9561.14000,491.41300,86.72300,10832.78000,12972.62000,631.53600,12.25800,196.97100,2461.14200,3092.67800,0.00300,9268.01200,282.45600,9879.94000,12972.62000
2020-09-30,1159.98700,402.24100,640.22800,111.29600,10.10900,2323.86100,480.94900,8439.89700,497.22100,82.35100,9697.07000,12020.93000,986.65700,12.24100,182.08500,2209.12900,3195.78600,0.00300,8428.92500,83.97100,8825.14500,12020.93000
