,cash-on-hand,receivables-total,inventory,pre-paid-expenses,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2019-04-30,631.16100,586.54400,166.32900,259.84900,1643.88300,344.17600,3450.72200,402.77500,4550.34000,6194.22300,1732.92700,126.15200,358.88400,545.86100,2278.78800,1.50000,2912.81100,-96.72000,3915.43500,6194.22300
2019-01-31,592.30500,817.83900,137.55900,249.92700,1797.63000,317.89600,3477.88700,413.24900,4546.85600,6344.48600,2025.63800,127.14000,344.03000,534.18300,2559.82100,1.49300,2820.91000,-97.85200,3784.66500,6344.48600
2018-10-31,723.11500,630.74200,122.40700,67.53300,1543.79700,309.31000,3503.65300,385.04800,4602.17700,6145.97400,2102.41500,125.53500,316.15000,558.54400,2660.95900,1.49300,2543.68800,-113.17700,3485.01500,6145.97400
2018-07-31,741.23600,545.70900,,178.63800,1465.58300,290.44600,3533.15100,338.60800,4329.63200,5795.21500,2083.40500,123.75000,310.21600,547.80800,2631.21300,1.48600,2296.54600,-94.65300,3164.00200,5795.21500
2018-04-30,570.80100,615.28100,,184.10400,1370.18600,283.78200,3569.31900,337.71800,4328.88500,5699.07100,1881.92200,127.50000,309.32200,556.75200,2438.67400,1.49000,2223.28700,-62.38900,3260.39700,5699.07100
2018-01-31,605.89200,543.63100,,182.82300,1332.34600,284.44100,3565.13700,348.27900,4385.20300,5717.54900,1950.41400,131.25000,375.38800,626.50200,2576.91600,1.49000,2133.85400,-37.19200,3140.63300,5717.54900
2017-10-31,1048.35600,499.40100,61.88400,72.95200,1682.59300,266.01400,2960.81700,243.00100,3713.82100,5396.41400,1614.10900,134.06300,285.26600,502.58100,2116.69000,1.50500,2143.87300,-65.97900,3279.72400,5396.41400
2017-07-31,1302.49400,467.01200,,125.12600,1894.63200,262.02500,2909.01500,230.77200,3784.30700,5678.93900,1764.39800,137.81300,270.55900,491.37300,2255.77100,1.50300,2277.49900,-67.66400,3423.16800,5678.93900
2017-04-30,1131.56800,429.27500,,121.16900,1682.01200,259.47600,2936.14700,221.92300,3784.54600,5466.55800,1593.34700,139.68800,274.55200,495.71600,2089.06300,1.50600,2170.13300,-79.24900,3377.49500,5466.55800
2017-01-31,966.35700,386.58000,,131.10600,1484.04300,256.81100,2954.17900,213.75200,3780.21100,5264.25400,1456.55500,142.50000,265.55900,483.01400,1939.56900,1.50500,2137.39500,-98.99400,3324.68500,5264.25400
2016-10-31,1117.31500,494.96400,,104.65900,1716.93800,257.03500,2784.90600,199.56000,3523.42700,5240.36500,1714.94600,,250.41700,330.27300,2045.21900,1.51500,1947.58500,-104.57700,3195.14600,5240.36500
2016-07-31,1089.85900,368.53000,,93.64900,1552.03800,258.79400,2810.52700,209.20500,3556.75100,5108.78900,1663.59600,,246.66100,324.44700,1988.04300,1.51400,1894.33300,-109.55500,3120.74600,5108.78900
2016-04-30,959.92200,347.47300,,95.80200,1403.19700,258.85600,2820.88000,199.93700,3562.06600,4965.26300,1485.21200,,238.62600,330.04600,1815.25800,1.52300,1838.70400,-103.06300,3150.00500,4965.26300
2016-01-31,705.93400,403.31600,,91.27800,1200.52800,261.23500,2810.22400,195.52700,3546.99500,4747.52300,1433.28200,,227.21500,323.85800,1757.14000,1.51500,1784.31700,-128.79500,2990.38300,4747.52300
2015-10-31,964.93500,432.42600,,71.44600,1468.80700,263.07700,2834.90000,205.04600,3576.93200,5045.73900,1578.35300,,239.78400,333.39700,1911.75000,1.55200,1725.72700,-105.37500,3133.98900,5045.73900
2015-07-31,1122.91900,344.16900,,84.51000,1627.53700,260.66700,2654.31500,199.72000,3326.43500,4953.97200,1459.34300,22.50000,243.31200,356.38100,1815.72400,1.55900,1688.76400,-95.86500,3138.24800,4953.97200
2015-04-30,1005.42400,371.41100,,86.83700,1544.97500,258.19900,2554.50100,188.11900,3211.19200,4756.16700,1325.03800,30.00000,237.32500,366.13100,1691.16900,1.55100,1643.20700,-88.53000,3064.99800,4756.16700
2015-01-31,917.06200,311.09600,,92.31500,1416.27300,256.09200,2578.30500,183.96400,3246.07600,4662.34900,1343.10400,37.50000,246.31100,382.22400,1725.32800,1.53500,1608.75800,-97.24500,2937.02100,4662.34900
2014-10-31,985.76200,353.22300,,54.30100,1504.73500,249.09800,2620.73800,192.77200,3270.76400,4775.49900,1386.75900,45.00000,209.92400,332.57000,1719.32900,1.56000,1551.59200,-62.08900,3056.17000,4775.49900
2014-07-31,903.04600,257.40700,,55.11300,1314.78300,216.01000,2628.31300,181.32100,3230.14600,4544.92900,1227.28400,52.50000,201.78100,321.59200,1548.87600,1.55600,1501.23800,-41.51200,2996.05300,4544.92900
2014-04-30,821.63300,340.84700,,66.40600,1328.27100,202.86000,2653.01400,172.83700,3232.26500,4560.53600,1304.73200,60.00000,204.47300,336.68500,1641.41700,1.54700,1437.24600,-39.85300,2919.11900,4560.53600
2014-01-31,893.05300,265.91600,,68.48700,1320.86500,197.33500,2274.73100,163.76500,2871.29100,4192.15600,1036.70300,67.50000,209.99500,332.23800,1368.94100,1.54100,1382.19900,-46.42500,2823.21500,4192.15600
2013-10-31,1022.44100,274.30300,,59.17500,1447.97700,197.60000,2311.39600,158.89600,2910.95800,4358.93500,1222.91900,75.00000,218.00300,347.73900,1570.65800,1.54200,1324.85400,-28.69500,2788.27700,4358.93500
2013-07-31,892.37000,297.23000,,62.97500,1330.08400,194.19800,2340.96900,152.47600,2958.38800,4288.47200,1171.68200,82.50000,230.55500,380.66000,1552.34200,1.54300,1283.06800,-40.17100,2736.13000,4288.47200
2013-04-30,681.01800,271.86000,,78.93300,1106.36900,195.31500,2377.23100,149.93600,2992.51900,4098.88800,1012.92200,90.00000,234.19400,387.03400,1399.95600,1.53500,1231.37800,-28.00700,2698.93200,4098.88800
2013-01-31,550.36500,293.08400,,81.68900,999.78200,193.05100,2402.45100,143.37500,3020.76400,4020.54600,1022.01200,97.50000,224.25100,396.37500,1418.38700,1.51900,1167.62300,-16.19900,2602.15900,4020.54600
2012-10-31,700.38200,309.93500,,55.62700,1140.65600,191.24300,2443.30900,133.03600,3007.00000,4147.65600,1252.63900,105.00000,178.86200,351.04600,1603.68500,1.50900,1098.69400,-15.46100,2543.97100,4147.65600
2012-07-31,963.76700,228.62900,,37.17500,1293.70200,165.90900,1989.77700,134.97800,2575.56900,3869.27100,1138.21500,112.50000,169.51100,339.95600,1478.17100,1.48600,1079.38200,-31.72300,2391.10000,3869.27100
2012-04-30,796.59400,265.17200,,50.63100,1173.54100,157.79200,1994.52800,138.36200,2570.94100,3744.48200,1073.21700,120.00000,201.47000,381.28900,1454.50600,1.47000,1009.47500,-22.64200,2289.97600,3744.48200
2012-01-31,943.48900,236.13200,,51.35900,1289.65000,157.21900,1477.00000,108.05300,2009.35000,3299.00000,863.82800,,193.23400,263.36700,1127.19500,1.43900,1001.40900,-24.15500,2171.80500,3299.00000
2011-10-31,1004.07400,228.66900,,46.77600,1338.05500,159.51700,1485.31700,104.89900,2030.78900,3368.84400,1010.32000,,201.01600,257.22400,1267.54400,1.43300,957.51700,-20.94500,2101.30000,3368.84400
2011-07-31,1038.28100,196.86300,,53.54800,1362.29600,159.05900,1462.02500,107.05500,2006.34200,3368.63800,982.09000,,205.89800,265.04100,1247.13100,1.43700,931.28100,-1.54000,2121.50700,3368.63800
2011-04-30,840.46300,238.76400,,54.46500,1206.62200,150.37000,1477.09500,113.20900,2002.84700,3209.46900,807.83600,,207.30400,254.23500,1062.07100,1.46500,883.48700,0.62900,2147.39800,3209.46900
2011-01-31,867.12800,200.52300,,54.24900,1194.27700,149.55400,1499.19400,106.14600,2019.01100,3213.28800,785.08200,,234.62100,270.33300,1055.41500,1.49200,816.70000,-13.18900,2157.87300,3213.28800
2010-10-31,938.56100,199.52700,,36.20200,1247.75500,148.58000,1515.49900,105.94800,2038.78600,3286.54100,921.76800,,230.48800,264.59100,1186.35900,1.48500,770.67400,-15.77400,2100.18200,3286.54100
2010-07-31,1209.82500,175.15000,,38.97700,1495.97400,139.10200,1120.59200,94.10700,1618.67500,3114.64900,837.05400,,193.81300,227.78500,1064.83900,1.47500,758.72700,-23.78900,2049.81000,3114.64900
2010-04-30,1078.45400,185.94800,,45.26300,1379.89400,140.63000,1118.71600,95.73100,1625.44200,3005.33600,720.59700,,188.35200,226.57800,947.17500,1.49800,725.10200,-16.06100,2058.16100,3005.33600
2010-01-31,1092.34300,184.29900,,47.59400,1398.52100,143.37100,1023.76400,92.34700,1511.24400,2909.76500,723.18400,,176.40400,215.83800,939.02200,1.46500,705.21600,-10.10200,1970.74300,2909.76500
2009-10-31,1168.32600,178.20100,,43.82000,1463.80000,146.91000,1029.50100,93.24700,1475.05400,2938.85400,814.59300,,245.35600,280.09500,1094.68800,1.46900,574.98000,-3.83100,1844.16600,2938.85400
2009-07-31,1082.53900,180.85100,,49.49400,1448.95700,144.92800,1036.23600,87.53300,1428.78700,2877.74400,816.09200,,168.00800,298.73400,1114.82600,1.44300,568.63900,-7.87100,1762.91800,2877.74400
2009-04-30,876.84700,236.76600,,50.09400,1294.99700,136.79900,1016.63000,82.02500,1401.05400,2696.05100,726.09800,,151.81600,276.00700,1002.10500,1.44100,522.12900,-25.59100,1693.94600,2696.05100
2009-01-31,842.28100,199.61700,,42.93600,1221.36700,141.15200,1027.66400,78.40500,1415.29100,2636.65800,739.34600,,154.67900,293.19700,1032.54300,1.42000,485.17500,-27.14300,1604.11500,2636.65800
