,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,1215.30000,699.10000,875.50000,110.00000,195.90000,3095.80000,1632.80000,1239.00000,1449.50000,299.10000,5196.70000,8292.50000,1022.40000,596.30000,797.60000,1463.40000,2485.80000,646.30000,7590.00000,-254.90000,5806.70000,8292.50000
2022-09-30,1738.70000,661.40000,757.80000,88.40000,267.60000,3513.90000,1566.40000,1381.00000,1425.20000,316.50000,5124.30000,8638.20000,917.90000,596.20000,839.20000,1502.50000,2420.40000,645.70000,7191.60000,-256.00000,6217.80000,8638.20000
2022-06-30,1515.80000,679.20000,740.00000,79.30000,248.80000,3263.10000,1559.90000,1490.80000,1484.80000,234.70000,5162.00000,8425.10000,969.10000,596.00000,852.90000,1512.40000,2481.50000,645.00000,6848.10000,-224.40000,5943.60000,8425.10000
2022-03-31,1495.90000,686.20000,730.60000,94.10000,234.50000,3241.30000,1552.20000,1623.70000,1488.30000,129.40000,5178.60000,8419.90000,949.90000,595.90000,960.80000,1625.10000,2575.00000,642.90000,6441.70000,-186.60000,5844.90000,8419.90000
2021-12-31,1466.80000,664.90000,726.70000,85.20000,237.10000,3180.70000,1546.60000,1834.20000,1491.50000,110.80000,5321.90000,8502.60000,1032.30000,595.70000,969.60000,1634.40000,2666.70000,642.00000,6068.10000,-157.70000,5835.90000,8502.60000
2021-09-30,1794.70000,664.20000,737.80000,76.90000,241.90000,3515.50000,1464.60000,1282.00000,1495.70000,133.70000,4644.80000,8160.30000,966.50000,595.50000,992.60000,1652.50000,2619.00000,641.20000,5732.80000,-155.40000,5541.30000,8160.30000
2021-06-30,1561.20000,700.30000,759.50000,68.60000,233.30000,3322.90000,1445.80000,1014.20000,1498.80000,105.30000,4339.20000,7662.10000,886.20000,595.40000,983.50000,1642.60000,2528.80000,640.10000,5392.70000,-159.60000,5133.30000,7662.10000
2021-03-31,1330.60000,664.30000,767.90000,77.30000,229.10000,3069.20000,1417.90000,802.20000,1501.10000,125.50000,4144.50000,7213.70000,799.00000,595.20000,1094.00000,1756.30000,2555.30000,637.50000,4903.20000,-172.40000,4658.40000,7213.70000
2020-12-31,1402.60000,602.80000,802.30000,75.10000,208.20000,3091.00000,1395.20000,801.60000,1504.60000,119.60000,4146.10000,7237.10000,893.90000,595.00000,1101.20000,1768.90000,2662.80000,636.40000,4565.00000,-161.10000,4574.30000,7237.10000
2020-09-30,1295.30000,671.70000,773.30000,68.60000,171.50000,2980.40000,1276.30000,599.00000,1502.40000,138.00000,3820.40000,6800.80000,846.30000,594.90000,1078.30000,1744.20000,2590.50000,635.00000,4255.50000,-157.90000,4210.30000,6800.80000
2020-06-30,1163.80000,567.90000,735.10000,57.30000,166.20000,2690.30000,1195.60000,594.40000,1501.20000,153.80000,3733.80000,6424.10000,873.20000,594.70000,1051.10000,1711.80000,2585.00000,633.50000,3930.30000,-146.10000,3839.10000,6424.10000
2020-03-31,1031.10000,585.10000,662.20000,65.80000,163.70000,2507.90000,1100.60000,587.80000,1501.00000,145.30000,3568.20000,6076.10000,746.90000,594.60000,777.80000,1428.10000,2175.00000,218.50000,4052.20000,-152.00000,3901.10000,6076.10000
2019-12-31,1516.90000,599.10000,640.90000,59.10000,168.00000,2984.00000,1060.30000,585.50000,1504.20000,101.80000,3504.10000,6488.10000,902.40000,594.40000,784.10000,1437.40000,2339.80000,218.10000,3741.60000,-156.00000,4148.30000,6488.10000
2019-09-30,1356.90000,570.00000,611.10000,57.30000,144.40000,2739.70000,973.60000,386.00000,1537.70000,100.20000,3226.60000,5966.30000,775.80000,594.20000,729.10000,1375.70000,2151.50000,217.50000,3461.40000,-155.80000,3814.80000,5966.30000
