,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2017-11-30,395.00000,312.00000,387.00000,502.00000,,1596.00000,34430.00000,4167.00000,585.00000,39182.00000,40778.00000,8800.00000,6993.00000,769.00000,7762.00000,16562.00000,365.00000,23292.00000,-1782.00000,24216.00000,40778.00000
2017-08-31,489.00000,324.00000,357.00000,491.00000,,1661.00000,34172.00000,4204.00000,606.00000,38982.00000,40643.00000,7969.00000,7723.00000,779.00000,8502.00000,16471.00000,365.00000,23066.00000,-1845.00000,24172.00000,40643.00000
2017-05-31,597.00000,319.00000,351.00000,507.00000,,1774.00000,33823.00000,4239.00000,615.00000,38677.00000,40451.00000,9058.00000,7635.00000,794.00000,8429.00000,17487.00000,365.00000,22026.00000,-2154.00000,22964.00000,40451.00000
2017-02-28,437.00000,307.00000,361.00000,492.00000,,1597.00000,32328.00000,4190.00000,588.00000,37106.00000,38703.00000,7465.00000,7796.00000,782.00000,8578.00000,16043.00000,365.00000,21939.00000,-2440.00000,22660.00000,38703.00000
2016-11-30,603.00000,298.00000,322.00000,466.00000,,1689.00000,32429.00000,4185.00000,578.00000,37192.00000,38881.00000,7072.00000,8302.00000,910.00000,9212.00000,16284.00000,365.00000,21843.00000,-2454.00000,22597.00000,38881.00000
2016-08-31,462.00000,321.00000,314.00000,355.00000,102.00000,1554.00000,32864.00000,4254.00000,660.00000,37778.00000,39332.00000,7100.00000,8320.00000,1012.00000,9332.00000,16432.00000,365.00000,21488.00000,-2012.00000,22900.00000,39332.00000
2016-05-31,519.00000,334.00000,315.00000,324.00000,108.00000,1600.00000,33244.00000,4324.00000,683.00000,38251.00000,39851.00000,7841.00000,8183.00000,1036.00000,9219.00000,17060.00000,365.00000,20320.00000,-1648.00000,22791.00000,39851.00000
2016-02-29,778.00000,311.00000,333.00000,326.00000,112.00000,1860.00000,31677.00000,4274.00000,635.00000,36586.00000,38446.00000,6664.00000,7990.00000,1167.00000,9157.00000,15821.00000,365.00000,19976.00000,-1943.00000,22625.00000,38446.00000
2015-11-30,1395.00000,303.00000,330.00000,423.00000,,2451.00000,31818.00000,4318.00000,650.00000,36786.00000,39237.00000,6956.00000,7413.00000,1097.00000,8510.00000,15466.00000,365.00000,20060.00000,-1741.00000,23771.00000,39237.00000
2015-08-31,539.00000,328.00000,305.00000,321.00000,124.00000,1617.00000,32232.00000,4299.00000,649.00000,37180.00000,38797.00000,6749.00000,6604.00000,1091.00000,7695.00000,14444.00000,365.00000,20023.00000,-1378.00000,24353.00000,38797.00000
2015-05-31,298.00000,380.00000,327.00000,298.00000,176.00000,1479.00000,32179.00000,4288.00000,665.00000,37132.00000,38611.00000,7683.00000,6648.00000,1028.00000,7676.00000,15359.00000,365.00000,19041.00000,-1479.00000,23252.00000,38611.00000
2015-02-28,280.00000,329.00000,332.00000,322.00000,163.00000,1426.00000,32294.00000,4307.00000,687.00000,37288.00000,38714.00000,7412.00000,6944.00000,1008.00000,7952.00000,15364.00000,365.00000,19013.00000,-1339.00000,23350.00000,38714.00000
2014-11-30,331.00000,332.00000,349.00000,322.00000,154.00000,1488.00000,32819.00000,4397.00000,744.00000,37960.00000,39448.00000,6921.00000,7363.00000,960.00000,8323.00000,15244.00000,365.00000,19158.00000,-616.00000,24204.00000,39448.00000
2014-08-31,436.00000,355.00000,358.00000,330.00000,123.00000,1602.00000,33073.00000,4491.00000,831.00000,38395.00000,39997.00000,7056.00000,6967.00000,817.00000,7784.00000,14840.00000,365.00000,19538.00000,-28.00000,25157.00000,39997.00000
2014-05-31,343.00000,288.00000,383.00000,312.00000,299.00000,1625.00000,33515.00000,4524.00000,862.00000,38901.00000,40526.00000,7401.00000,7880.00000,880.00000,8760.00000,16161.00000,365.00000,18485.00000,243.00000,24365.00000,40526.00000
2014-02-28,421.00000,258.00000,381.00000,316.00000,269.00000,1645.00000,32991.00000,4522.00000,747.00000,38260.00000,39905.00000,6688.00000,7992.00000,755.00000,8747.00000,15435.00000,365.00000,18573.00000,273.00000,24470.00000,39905.00000
2013-11-30,462.00000,405.00000,374.00000,315.00000,381.00000,1937.00000,32905.00000,4502.00000,760.00000,38167.00000,40104.00000,6720.00000,8092.00000,736.00000,8828.00000,15548.00000,365.00000,18782.00000,161.00000,24556.00000,40104.00000
2013-08-31,981.00000,444.00000,388.00000,371.00000,450.00000,2634.00000,32498.00000,4438.00000,823.00000,37759.00000,40393.00000,7488.00000,7792.00000,853.00000,8645.00000,16133.00000,365.00000,18911.00000,-251.00000,24260.00000,40393.00000
2013-05-31,711.00000,408.00000,381.00000,187.00000,637.00000,2324.00000,32481.00000,4432.00000,742.00000,37655.00000,39979.00000,8055.00000,7848.00000,796.00000,8644.00000,16699.00000,365.00000,18170.00000,-473.00000,23280.00000,39979.00000
2013-02-28,476.00000,400.00000,383.00000,196.00000,337.00000,1792.00000,31726.00000,4446.00000,711.00000,36883.00000,38675.00000,6782.00000,7622.00000,748.00000,8370.00000,15152.00000,364.00000,18322.00000,-399.00000,23523.00000,38675.00000
2012-11-30,465.00000,270.00000,390.00000,236.00000,460.00000,1821.00000,32137.00000,4488.00000,715.00000,37340.00000,39161.00000,7340.00000,7168.00000,724.00000,7892.00000,15232.00000,363.00000,18479.00000,-207.00000,23929.00000,39161.00000
2012-08-31,568.00000,306.00000,364.00000,221.00000,482.00000,1941.00000,31972.00000,4453.00000,716.00000,37141.00000,39082.00000,5936.00000,8289.00000,664.00000,8953.00000,14889.00000,363.00000,18969.00000,-434.00000,24193.00000,39082.00000
2012-05-31,900.00000,286.00000,377.00000,203.00000,403.00000,2169.00000,32133.00000,4437.00000,723.00000,37293.00000,39462.00000,7262.00000,8392.00000,782.00000,9174.00000,16436.00000,363.00000,17835.00000,-521.00000,23026.00000,39462.00000
2012-02-29,471.00000,286.00000,381.00000,184.00000,851.00000,2173.00000,31475.00000,4507.00000,808.00000,36790.00000,38963.00000,6544.00000,7964.00000,802.00000,8766.00000,15310.00000,363.00000,18015.00000,-67.00000,23653.00000,38963.00000
2011-11-30,450.00000,263.00000,374.00000,195.00000,30.00000,1312.00000,32054.00000,4652.00000,619.00000,37325.00000,38637.00000,6105.00000,8053.00000,647.00000,8700.00000,14805.00000,363.00000,18349.00000,-209.00000,23832.00000,38637.00000
2011-08-31,430.00000,353.00000,366.00000,248.00000,,1397.00000,33243.00000,4826.00000,560.00000,38629.00000,40026.00000,6881.00000,7714.00000,679.00000,8393.00000,15274.00000,363.00000,18319.00000,585.00000,24752.00000,40026.00000
2011-05-31,557.00000,360.00000,365.00000,217.00000,,1499.00000,32822.00000,4820.00000,622.00000,38264.00000,39763.00000,6521.00000,8678.00000,712.00000,9390.00000,15911.00000,363.00000,17186.00000,542.00000,23852.00000,39763.00000
2011-02-28,465.00000,308.00000,343.00000,249.00000,,1365.00000,31225.00000,4708.00000,667.00000,36600.00000,37965.00000,6009.00000,7815.00000,706.00000,8521.00000,14530.00000,363.00000,17178.00000,141.00000,23435.00000,37965.00000
2010-11-30,429.00000,248.00000,320.00000,247.00000,,1244.00000,30967.00000,4640.00000,639.00000,36246.00000,37490.00000,5755.00000,8011.00000,693.00000,8704.00000,14459.00000,361.00000,17224.00000,-254.00000,23031.00000,37490.00000
2010-08-31,527.00000,388.00000,291.00000,239.00000,,1445.00000,30162.00000,4597.00000,643.00000,35402.00000,36847.00000,5876.00000,7644.00000,732.00000,8376.00000,14252.00000,361.00000,17055.00000,-545.00000,22595.00000,36847.00000
2010-05-31,594.00000,455.00000,297.00000,240.00000,,1586.00000,29317.00000,4503.00000,623.00000,34443.00000,36029.00000,6763.00000,7681.00000,721.00000,8402.00000,15165.00000,361.00000,15830.00000,-1029.00000,20864.00000,36029.00000
2010-02-28,753.00000,392.00000,321.00000,279.00000,,1745.00000,29702.00000,4642.00000,643.00000,34987.00000,36732.00000,5667.00000,8933.00000,713.00000,9646.00000,15313.00000,361.00000,15657.00000,-273.00000,21419.00000,36732.00000
2009-11-30,538.00000,362.00000,320.00000,298.00000,,1518.00000,29870.00000,4797.00000,650.00000,35317.00000,36835.00000,4967.00000,9097.00000,732.00000,9829.00000,14796.00000,360.00000,15561.00000,462.00000,22039.00000,36835.00000
2009-08-31,976.00000,476.00000,309.00000,337.00000,,2098.00000,28882.00000,4734.00000,645.00000,34261.00000,36359.00000,5775.00000,8373.00000,651.00000,9024.00000,14799.00000,360.00000,15577.00000,199.00000,21560.00000,36359.00000
2009-05-31,485.00000,424.00000,308.00000,317.00000,,1534.00000,28663.00000,4716.00000,632.00000,34011.00000,35545.00000,6167.00000,8317.00000,676.00000,8993.00000,15160.00000,360.00000,14504.00000,107.00000,20385.00000,35545.00000
2009-02-28,607.00000,402.00000,305.00000,245.00000,,1559.00000,26225.00000,4506.00000,546.00000,31277.00000,32836.00000,5340.00000,7690.00000,652.00000,8342.00000,13682.00000,360.00000,14240.00000,-847.00000,19154.00000,32836.00000
