,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,4030.00000,1769.00000,1180.00000,241.00000,7220.00000,1608.00000,9600.00000,17561.00000,965.00000,29734.00000,36954.00000,8616.00000,25124.00000,324.00000,32261.00000,40877.00000,935.00000,29792.00000,-2771.00000,-3923.00000,36954.00000
2022-09-30,2483.00000,52.00000,1106.00000,379.00000,4020.00000,1587.00000,9814.00000,17530.00000,1002.00000,29933.00000,33953.00000,8097.00000,24848.00000,278.00000,30088.00000,38185.00000,935.00000,28785.00000,-2383.00000,-4232.00000,33953.00000
2022-06-30,2567.00000,43.00000,1144.00000,332.00000,4086.00000,1557.00000,12590.00000,17549.00000,964.00000,32660.00000,36746.00000,8311.00000,25046.00000,260.00000,30838.00000,39149.00000,935.00000,30252.00000,-2377.00000,-2403.00000,36746.00000
2022-03-31,5353.00000,46.00000,1214.00000,149.00000,6762.00000,1547.00000,13479.00000,17466.00000,981.00000,33473.00000,40235.00000,10928.00000,25405.00000,259.00000,31067.00000,41995.00000,935.00000,30988.00000,-2962.00000,-1760.00000,40235.00000
2021-12-31,4544.00000,47.00000,1194.00000,298.00000,6083.00000,1553.00000,13481.00000,17483.00000,923.00000,33440.00000,39523.00000,8579.00000,26939.00000,283.00000,32550.00000,41129.00000,935.00000,30664.00000,-3056.00000,-1606.00000,39523.00000
2021-09-30,2957.00000,36.00000,1133.00000,404.00000,6020.00000,1518.00000,13874.00000,17503.00000,649.00000,33544.00000,39564.00000,8112.00000,27022.00000,346.00000,32717.00000,40829.00000,935.00000,30685.00000,-3430.00000,-1265.00000,39564.00000
2021-06-30,1877.00000,132.00000,1794.00000,381.00000,4184.00000,1933.00000,19831.00000,17757.00000,683.00000,40204.00000,44388.00000,5783.00000,28241.00000,357.00000,35346.00000,41129.00000,935.00000,35065.00000,-3602.00000,3259.00000,44388.00000
2021-03-31,5792.00000,142.00000,1948.00000,147.00000,8029.00000,1982.00000,20133.00000,17775.00000,857.00000,40747.00000,48776.00000,10004.00000,28180.00000,437.00000,35777.00000,45781.00000,935.00000,34507.00000,-3774.00000,2995.00000,48776.00000
2020-12-31,4945.00000,137.00000,1966.00000,69.00000,7117.00000,2012.00000,19529.00000,17792.00000,964.00000,40297.00000,47414.00000,9063.00000,27971.00000,421.00000,35426.00000,44489.00000,935.00000,34679.00000,-4341.00000,2925.00000,47414.00000
2020-09-30,4123.00000,151.00000,1862.00000,263.00000,6399.00000,2009.00000,19408.00000,17810.00000,1025.00000,40252.00000,46651.00000,8290.00000,27755.00000,448.00000,35129.00000,43419.00000,935.00000,34356.00000,-3781.00000,3232.00000,46651.00000
2020-06-30,4826.00000,140.00000,1914.00000,124.00000,7004.00000,2002.00000,22319.00000,17827.00000,1048.00000,43196.00000,50200.00000,9400.00000,27542.00000,410.00000,35014.00000,44414.00000,935.00000,36908.00000,-3774.00000,5786.00000,50200.00000
2020-03-31,5616.00000,147.00000,2006.00000,166.00000,7935.00000,1997.00000,23861.00000,17845.00000,980.00000,44683.00000,52618.00000,11154.00000,26971.00000,440.00000,34827.00000,45981.00000,935.00000,36528.00000,-2533.00000,6637.00000,52618.00000
2019-12-31,2117.00000,152.00000,2293.00000,262.00000,4824.00000,1999.00000,23581.00000,17864.00000,1003.00000,44447.00000,49271.00000,8174.00000,27042.00000,345.00000,34778.00000,42952.00000,935.00000,36539.00000,-2864.00000,6319.00000,49271.00000
2019-09-30,1604.00000,165.00000,2188.00000,319.00000,4291.00000,1962.00000,27346.00000,17950.00000,1364.00000,48622.00000,52913.00000,7662.00000,26903.00000,316.00000,34614.00000,42276.00000,935.00000,39910.00000,-2402.00000,10637.00000,52913.00000
2019-06-30,1796.00000,163.00000,2235.00000,210.00000,4483.00000,1917.00000,32094.00000,17527.00000,1480.00000,53018.00000,57501.00000,7952.00000,27096.00000,402.00000,35083.00000,43035.00000,935.00000,44081.00000,-2646.00000,14466.00000,57501.00000
2019-03-31,3352.00000,158.00000,2356.00000,393.00000,6262.00000,1922.00000,32015.00000,17523.00000,1511.00000,52971.00000,59233.00000,10119.00000,27024.00000,357.00000,35033.00000,45152.00000,935.00000,43582.00000,-2717.00000,14081.00000,59233.00000
2018-12-31,1333.00000,142.00000,2331.00000,326.00000,4299.00000,1938.00000,30496.00000,17475.00000,1251.00000,51160.00000,55459.00000,21193.00000,11898.00000,254.00000,19477.00000,40670.00000,935.00000,43962.00000,-2547.00000,14789.00000,55459.00000
2018-09-30,2393.00000,187.00000,2077.00000,424.00000,5165.00000,1891.00000,18673.00000,17692.00000,532.00000,38788.00000,43953.00000,8646.00000,11896.00000,207.00000,19811.00000,28457.00000,935.00000,43805.00000,-2034.00000,15496.00000,43953.00000
2018-06-30,1430.00000,144.00000,2123.00000,252.00000,4131.00000,1878.00000,19034.00000,17712.00000,422.00000,39046.00000,43177.00000,6388.00000,13036.00000,230.00000,20991.00000,27379.00000,935.00000,43369.00000,-1652.00000,15798.00000,43177.00000
2018-03-31,2191.00000,133.00000,2257.00000,243.00000,4824.00000,1891.00000,19053.00000,17707.00000,424.00000,39075.00000,43899.00000,7475.00000,13033.00000,333.00000,21027.00000,28502.00000,935.00000,42816.00000,-1927.00000,15397.00000,43899.00000
2017-12-31,1253.00000,142.00000,2225.00000,263.00000,4344.00000,1914.00000,17952.00000,17707.00000,1285.00000,38858.00000,43202.00000,6792.00000,13030.00000,283.00000,21030.00000,27822.00000,935.00000,42251.00000,-1897.00000,15380.00000,43202.00000
2017-09-30,2582.00000,148.00000,1987.00000,439.00000,5156.00000,1907.00000,19114.00000,17503.00000,480.00000,39004.00000,44160.00000,6662.00000,13890.00000,372.00000,25329.00000,31991.00000,935.00000,38542.00000,-1946.00000,12169.00000,44160.00000
2017-06-30,2255.00000,119.00000,1999.00000,238.00000,4611.00000,1900.00000,19207.00000,17503.00000,505.00000,39115.00000,43726.00000,5582.00000,13887.00000,394.00000,25723.00000,31305.00000,935.00000,37939.00000,-1838.00000,12421.00000,43726.00000
2017-03-31,5228.00000,135.00000,2122.00000,141.00000,7626.00000,1923.00000,18598.00000,17508.00000,520.00000,38549.00000,46175.00000,8300.00000,13884.00000,431.00000,25612.00000,33912.00000,935.00000,37124.00000,-2212.00000,12263.00000,46175.00000
2016-12-31,4569.00000,151.00000,2051.00000,220.00000,7260.00000,1958.00000,18880.00000,17321.00000,513.00000,38672.00000,45932.00000,7375.00000,13881.00000,465.00000,25784.00000,33159.00000,935.00000,36906.00000,-2052.00000,12773.00000,45932.00000
2016-09-30,2298.00000,146.00000,1980.00000,791.00000,6403.00000,1969.00000,6872.00000,17327.00000,363.00000,26531.00000,32934.00000,6895.00000,13878.00000,448.00000,23092.00000,29987.00000,935.00000,27816.00000,-3278.00000,2947.00000,32934.00000
2016-06-30,819.00000,122.00000,1970.00000,501.00000,4600.00000,1962.00000,7032.00000,17332.00000,398.00000,26724.00000,31324.00000,5512.00000,12837.00000,451.00000,22669.00000,28181.00000,935.00000,27915.00000,-3340.00000,3143.00000,31324.00000
