,cash-on-hand,receivables-total,inventory,pre-paid-expenses,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2017-09-30,1444.00000,3810.00000,3146.00000,656.00000,9056.00000,3816.00000,1213.00000,2000.00000,995.00000,8936.00000,17992.00000,5758.00000,1615.00000,1411.00000,3673.00000,9431.00000,2198.00000,11791.00000,-1504.00000,8561.00000,17992.00000
2017-06-30,1467.00000,3553.00000,2982.00000,600.00000,8602.00000,3787.00000,1162.00000,827.00000,1030.00000,7658.00000,16260.00000,4894.00000,1564.00000,1335.00000,3544.00000,8438.00000,2184.00000,11517.00000,-1615.00000,7822.00000,16260.00000
2017-03-31,1467.00000,3247.00000,2894.00000,551.00000,8159.00000,3802.00000,1059.00000,827.00000,1002.00000,7475.00000,15634.00000,4662.00000,1576.00000,1278.00000,3496.00000,8158.00000,2163.00000,11265.00000,-1732.00000,7476.00000,15634.00000
2016-12-31,1380.00000,3025.00000,2675.00000,627.00000,7707.00000,3800.00000,946.00000,812.00000,1015.00000,7304.00000,15011.00000,4325.00000,1568.00000,1289.00000,3512.00000,7837.00000,2153.00000,11040.00000,-1821.00000,7174.00000,15011.00000
2016-09-30,1501.00000,2873.00000,2820.00000,600.00000,7794.00000,3677.00000,1077.00000,801.00000,1014.00000,7342.00000,15136.00000,4308.00000,1593.00000,1344.00000,3564.00000,7872.00000,2209.00000,10833.00000,-1632.00000,7264.00000,15136.00000
2016-06-30,1280.00000,3023.00000,2778.00000,549.00000,7630.00000,3703.00000,1073.00000,809.00000,1041.00000,7390.00000,15020.00000,4150.00000,1614.00000,1434.00000,3675.00000,7825.00000,2196.00000,10716.00000,-1620.00000,7195.00000,15020.00000
2016-03-31,1274.00000,2921.00000,2759.00000,514.00000,7468.00000,3712.00000,1053.00000,829.00000,1002.00000,7359.00000,14827.00000,3917.00000,1614.00000,1399.00000,3650.00000,7567.00000,2076.00000,10473.00000,-1417.00000,7260.00000,14827.00000
2015-12-31,1811.00000,2820.00000,2707.00000,609.00000,7947.00000,3745.00000,975.00000,810.00000,922.00000,7187.00000,15134.00000,3803.00000,1576.00000,1358.00000,3581.00000,7384.00000,2178.00000,10322.00000,-1348.00000,7750.00000,15134.00000
2015-09-30,1723.00000,3159.00000,3059.00000,921.00000,8862.00000,3717.00000,959.00000,818.00000,656.00000,6935.00000,15797.00000,3968.00000,1595.00000,1514.00000,3748.00000,7716.00000,2173.00000,10331.00000,-1258.00000,8081.00000,15797.00000
2015-06-30,1849.00000,3422.00000,2986.00000,746.00000,9003.00000,3653.00000,995.00000,812.00000,631.00000,6875.00000,15878.00000,4053.00000,1576.00000,1393.00000,3611.00000,7664.00000,2164.00000,10123.00000,-1071.00000,8214.00000,15878.00000
2015-03-31,2112.00000,3240.00000,2936.00000,712.00000,9000.00000,3637.00000,968.00000,810.00000,607.00000,6736.00000,15736.00000,4057.00000,1602.00000,1359.00000,3610.00000,7667.00000,2146.00000,9792.00000,-1245.00000,8069.00000,15736.00000
2014-12-31,2394.00000,2946.00000,2866.00000,849.00000,9055.00000,3686.00000,981.00000,822.00000,583.00000,6709.00000,15764.00000,4021.00000,1577.00000,1415.00000,3650.00000,7671.00000,2139.00000,9545.00000,-1078.00000,8093.00000,15764.00000
2014-09-30,2381.00000,3059.00000,2833.00000,795.00000,9068.00000,3464.00000,981.00000,811.00000,619.00000,6576.00000,15644.00000,4038.00000,1584.00000,1358.00000,3509.00000,7547.00000,2125.00000,9243.00000,-827.00000,8097.00000,15644.00000
2014-06-30,2377.00000,3188.00000,2745.00000,770.00000,9080.00000,3329.00000,934.00000,818.00000,668.00000,6420.00000,15500.00000,3809.00000,1627.00000,1332.00000,3533.00000,7342.00000,2113.00000,8961.00000,-669.00000,8158.00000,15500.00000
2014-03-31,2307.00000,2949.00000,2580.00000,663.00000,8499.00000,3232.00000,966.00000,821.00000,611.00000,6252.00000,14751.00000,3555.00000,1632.00000,1251.00000,3462.00000,7017.00000,2101.00000,8629.00000,-755.00000,7734.00000,14751.00000
2013-12-31,2849.00000,2649.00000,2381.00000,760.00000,8639.00000,3156.00000,931.00000,818.00000,670.00000,6089.00000,14728.00000,3368.00000,1672.00000,1230.00000,3490.00000,6858.00000,2099.00000,8406.00000,-784.00000,7870.00000,14728.00000
2013-09-30,2661.00000,2709.00000,2513.00000,643.00000,8526.00000,2948.00000,966.00000,819.00000,1077.00000,5810.00000,14336.00000,3390.00000,1731.00000,1344.00000,3482.00000,6872.00000,2095.00000,8089.00000,-968.00000,7464.00000,14336.00000
2013-06-30,1587.00000,2745.00000,2475.00000,597.00000,7404.00000,2882.00000,924.00000,810.00000,1028.00000,5644.00000,13048.00000,3462.00000,754.00000,1325.00000,2493.00000,5955.00000,2082.00000,7850.00000,-1099.00000,7093.00000,13048.00000
2013-03-31,1679.00000,2496.00000,2387.00000,658.00000,7220.00000,2769.00000,944.00000,810.00000,1013.00000,5536.00000,12756.00000,3257.00000,736.00000,1296.00000,2454.00000,5711.00000,2064.00000,7530.00000,-1095.00000,7045.00000,12756.00000
2012-12-31,1616.00000,2475.00000,2221.00000,855.00000,7167.00000,2724.00000,897.00000,814.00000,764.00000,5381.00000,12548.00000,3136.00000,698.00000,1064.00000,2438.00000,5574.00000,2058.00000,7343.00000,-950.00000,6974.00000,12548.00000
2012-09-30,1272.00000,2503.00000,2570.00000,770.00000,7115.00000,2557.00000,962.00000,808.00000,972.00000,5299.00000,12414.00000,3309.00000,670.00000,1184.00000,2271.00000,5580.00000,2046.00000,7068.00000,-808.00000,6834.00000,12414.00000
2012-06-30,1406.00000,2620.00000,2581.00000,639.00000,7246.00000,2424.00000,890.00000,613.00000,996.00000,4923.00000,12169.00000,3570.00000,653.00000,966.00000,2162.00000,5732.00000,2036.00000,6810.00000,-946.00000,6437.00000,12169.00000
2012-03-31,1569.00000,2684.00000,2382.00000,682.00000,7317.00000,2391.00000,903.00000,592.00000,916.00000,4802.00000,12119.00000,3630.00000,650.00000,896.00000,2131.00000,5761.00000,2017.00000,6416.00000,-813.00000,6358.00000,12119.00000
2011-12-31,1761.00000,2526.00000,2141.00000,663.00000,7091.00000,2288.00000,838.00000,566.00000,885.00000,4577.00000,11668.00000,3657.00000,658.00000,1090.00000,2180.00000,5837.00000,2001.00000,6038.00000,-938.00000,5831.00000,11668.00000
2011-09-30,1438.00000,2666.00000,2295.00000,350.00000,7026.00000,2168.00000,830.00000,561.00000,628.00000,4312.00000,11338.00000,3742.00000,665.00000,866.00000,2052.00000,5794.00000,1982.00000,5567.00000,-811.00000,5544.00000,11338.00000
2011-06-30,1474.00000,2780.00000,2275.00000,303.00000,7137.00000,2117.00000,761.00000,564.00000,619.00000,4176.00000,11313.00000,3713.00000,702.00000,839.00000,2083.00000,5796.00000,1968.00000,5191.00000,-645.00000,5517.00000,11313.00000
2011-03-31,1086.00000,2570.00000,2202.00000,329.00000,6494.00000,2064.00000,822.00000,585.00000,574.00000,4232.00000,10726.00000,3451.00000,685.00000,810.00000,2076.00000,5527.00000,1949.00000,4737.00000,-642.00000,5199.00000,10726.00000
2010-12-31,1362.00000,2243.00000,1977.00000,393.00000,6289.00000,2041.00000,734.00000,589.00000,749.00000,4113.00000,10402.00000,3260.00000,709.00000,803.00000,2146.00000,5406.00000,1934.00000,4445.00000,-720.00000,4996.00000,10402.00000
2010-09-30,1245.00000,2235.00000,1910.00000,260.00000,5978.00000,1891.00000,689.00000,584.00000,417.00000,3894.00000,9872.00000,3071.00000,732.00000,765.00000,2307.00000,5378.00000,1922.00000,4135.00000,-864.00000,4494.00000,9872.00000
2010-06-30,1193.00000,2052.00000,1652.00000,236.00000,5445.00000,1838.00000,622.00000,588.00000,340.00000,3765.00000,9210.00000,2807.00000,669.00000,743.00000,2243.00000,5050.00000,1868.00000,3900.00000,-960.00000,4160.00000,9210.00000
2010-03-31,1102.00000,1727.00000,1549.00000,240.00000,4920.00000,1862.00000,638.00000,604.00000,332.00000,3849.00000,8769.00000,2486.00000,640.00000,719.00000,2231.00000,4717.00000,1862.00000,3689.00000,-955.00000,4052.00000,8769.00000
2009-12-31,1120.00000,2004.00000,1341.00000,294.00000,5003.00000,1886.00000,574.00000,592.00000,325.00000,3813.00000,8816.00000,2432.00000,637.00000,760.00000,2364.00000,4796.00000,1860.00000,3575.00000,-895.00000,4020.00000,8816.00000
2009-09-30,834.00000,1731.00000,1461.00000,254.00000,4643.00000,1859.00000,538.00000,592.00000,323.00000,3712.00000,8355.00000,2311.00000,621.00000,740.00000,2241.00000,4552.00000,1842.00000,3340.00000,-862.00000,3803.00000,8355.00000
2009-06-30,551.00000,1725.00000,1535.00000,198.00000,4373.00000,1860.00000,527.00000,603.00000,259.00000,3748.00000,8121.00000,2114.00000,617.00000,792.00000,2412.00000,4526.00000,1796.00000,3280.00000,-931.00000,3595.00000,8121.00000
2009-03-31,418.00000,1729.00000,1738.00000,196.00000,4434.00000,1833.00000,526.00000,607.00000,271.00000,3744.00000,8178.00000,2281.00000,651.00000,781.00000,2470.00000,4751.00000,1790.00000,3260.00000,-1052.00000,3427.00000,8178.00000
