,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,460.00000,1839.40000,1270.50000,289.60000,3859.50000,623.40000,1057.60000,4558.70000,390.00000,7290.30000,11149.80000,3746.70000,2866.90000,601.20000,4202.50000,7949.20000,181.40000,8659.90000,-853.20000,3200.60000,11149.80000
2022-09-30,490.70000,1736.70000,1054.20000,329.10000,3610.70000,586.50000,1056.00000,4426.00000,374.20000,7148.00000,10758.70000,3572.20000,2867.80000,567.30000,4169.80000,7742.00000,181.40000,8411.80000,-917.50000,3016.70000,10758.70000
2022-06-30,482.90000,1702.20000,989.10000,318.10000,3492.30000,568.50000,1201.00000,4518.50000,312.80000,7307.60000,10799.90000,3281.20000,3464.10000,506.30000,4833.10000,8114.30000,181.40000,8072.80000,-957.50000,2685.60000,10799.90000
2022-03-31,443.00000,1572.50000,931.20000,338.20000,3284.90000,576.80000,1272.60000,4588.70000,300.40000,7430.60000,10715.50000,3027.60000,3466.00000,508.00000,4758.00000,7785.60000,181.40000,8035.10000,-833.10000,2929.90000,10715.50000
2021-12-31,540.00000,1487.40000,868.90000,236.00000,3132.30000,584.10000,1369.80000,4616.40000,296.80000,7611.00000,10743.30000,2914.10000,3469.10000,535.80000,5022.40000,7936.50000,181.40000,8111.70000,-1012.20000,2806.80000,10743.30000
2021-09-30,662.20000,1424.50000,798.10000,178.60000,3063.40000,581.90000,1363.50000,4647.70000,286.50000,7638.20000,10701.60000,2992.20000,3464.60000,516.50000,5015.30000,8007.50000,181.40000,8000.40000,-1017.10000,2694.10000,10701.60000
2021-06-30,913.80000,1431.10000,734.40000,206.90000,3286.20000,551.10000,1589.40000,2428.80000,198.50000,5286.90000,8573.10000,2456.30000,1977.10000,519.30000,3538.70000,5995.00000,181.40000,7921.90000,-1075.00000,2578.10000,8573.10000
2021-03-31,641.90000,1458.70000,681.10000,187.80000,2969.50000,551.30000,1534.90000,2422.10000,192.20000,5348.20000,8317.70000,2139.80000,1978.40000,521.40000,4049.20000,6189.00000,181.40000,7899.30000,-1526.00000,2128.70000,8317.70000
2020-12-31,730.40000,1379.00000,640.60000,182.10000,2932.10000,567.70000,1345.90000,2442.50000,189.90000,5238.90000,8171.00000,2188.60000,1980.30000,572.90000,4108.60000,6297.20000,181.40000,7608.80000,-1527.30000,1873.80000,8171.00000
2020-09-30,704.60000,1249.10000,584.00000,148.10000,2685.80000,574.40000,953.50000,2129.60000,162.90000,4578.90000,7264.70000,1810.80000,1974.70000,573.70000,4107.10000,5917.90000,181.40000,7139.80000,-1614.20000,1346.80000,7264.70000
