,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-11-30,89.79900,1149.49000,514.83900,152.53700,986.50500,2893.17000,1340.65800,243.57400,3405.11800,368.21100,5533.83700,8427.00700,1553.73700,2485.27700,327.55600,3442.73200,4996.46900,1933.14500,9160.34600,84.09600,3430.53800,8427.00700
2022-08-31,74.55800,1082.78300,473.88800,162.84400,953.71700,2747.79000,1329.13100,239.33500,3416.65700,353.41600,5513.23600,8261.02600,1599.54100,2484.60200,325.49200,3431.85900,5031.40000,1878.83700,8953.39100,88.12400,3229.62600,8261.02600
2022-05-31,90.47100,1027.92800,472.15000,124.72800,916.70600,2631.98300,1323.67300,242.87300,3434.61400,344.11000,5515.27300,8147.25600,1432.89000,2483.93200,319.39700,3406.17000,4839.06000,1771.91700,8719.16300,107.91700,3308.19600,8147.25600
2022-02-28,84.13600,1070.67900,486.75000,163.44200,881.73400,2686.74100,1312.17600,259.93000,3435.10400,306.65400,5481.85900,8168.60000,2623.49000,1343.51300,345.77800,2251.21000,4874.70000,1729.52500,8522.32700,12.14700,3293.90000,8168.60000
2021-11-30,113.17000,1064.57700,464.86400,136.79800,876.06500,2655.47400,1299.37500,289.12300,3322.91600,294.84500,5361.93600,8017.41000,2177.92800,1343.36700,408.22500,2276.35500,4454.28300,1686.29300,8305.07600,-27.25800,3563.12700,8017.41000
2021-08-31,79.74900,938.60900,463.69200,148.96000,846.65600,2477.66600,1301.23300,295.26800,3328.97500,295.31900,5380.08300,7857.75000,2269.03900,1343.22200,418.39600,2279.50800,4548.54700,1625.59400,8109.36800,-30.26600,3309.20300,7857.75000
2021-05-31,493.64000,923.99200,481.79700,133.77600,810.10400,2843.30900,1318.43800,274.61600,3321.51400,310.41400,5393.51500,8236.82300,1934.08500,1642.83300,454.63700,2614.89100,4548.97600,1516.20200,7877.01500,30.88800,3687.84700,8236.82300
2021-02-28,553.61100,987.42100,533.21100,126.94900,777.36400,2978.55600,1329.93000,264.58100,3313.56900,304.01100,5368.94100,8347.49700,1270.36000,2291.41800,460.58500,3260.62700,4530.98700,1403.22900,7688.42500,-12.96800,3816.51000,8347.49700
2020-11-30,703.17500,967.06800,534.12800,125.46500,772.93700,3102.77300,1344.33300,252.45400,3320.67700,280.49400,5351.98000,8454.75300,1508.47200,2290.93200,563.48100,3348.32100,4856.79300,1387.73400,7509.54400,-97.40700,3597.96000,8454.75300
2020-08-31,421.54200,866.41400,488.16500,133.69200,756.36400,2666.17700,1378.38500,240.43100,3327.68900,271.57900,5377.20400,8043.38100,1093.35000,2290.44700,547.90400,3345.22700,4438.57700,1345.23300,7596.51400,-115.95000,3604.80400,8043.38100
