,cash-on-hand,receivables-total,inventory,pre-paid-expenses,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2015-12-31,85.10000,373.00000,309.20000,59.50000,826.80000,321.30000,1383.50000,74.50000,1890.30000,2717.10000,393.60000,761.50000,217.90000,979.40000,1373.00000,0.40000,1721.50000,-413.20000,1344.10000,2717.10000
2015-09-30,71.50000,382.00000,331.50000,33.70000,866.50000,321.50000,1402.90000,71.90000,1904.50000,2771.00000,411.40000,698.40000,240.40000,938.80000,1350.20000,0.40000,1666.00000,-373.70000,1420.80000,2771.00000
2015-06-30,61.30000,395.60000,330.20000,41.50000,874.00000,331.30000,1432.20000,68.30000,1933.10000,2807.10000,485.60000,678.10000,246.80000,924.90000,1410.50000,0.40000,1617.70000,-343.20000,1396.60000,2807.10000
2015-03-31,110.20000,389.10000,323.40000,36.60000,901.30000,329.10000,1398.50000,69.50000,1891.80000,2793.10000,483.90000,742.50000,237.20000,979.70000,1463.60000,0.40000,1569.40000,-369.80000,1329.50000,2793.10000
2014-12-31,141.40000,400.70000,311.80000,87.80000,941.70000,336.50000,1428.20000,69.50000,1920.50000,2862.20000,539.00000,618.90000,235.80000,854.70000,1393.70000,0.40000,1525.70000,-323.20000,1468.50000,2862.20000
2014-09-30,125.80000,374.40000,310.90000,66.60000,877.70000,335.10000,1272.50000,69.00000,1915.20000,2792.90000,501.80000,492.80000,260.60000,753.40000,1255.20000,0.40000,1465.40000,-186.60000,1537.70000,2792.90000
2014-06-30,103.40000,376.30000,318.10000,60.70000,858.50000,346.50000,1301.20000,67.30000,1947.70000,2806.20000,415.90000,501.70000,263.70000,765.40000,1181.30000,0.40000,1409.90000,-152.00000,1624.90000,2806.20000
2014-03-31,73.70000,376.90000,307.60000,63.00000,821.20000,351.10000,1293.90000,65.50000,1939.00000,2760.20000,396.40000,555.10000,261.80000,816.90000,1213.30000,0.40000,1353.80000,-173.00000,1546.90000,2760.20000
2013-12-31,66.00000,378.00000,294.30000,60.80000,799.10000,357.70000,1308.70000,63.60000,1952.00000,2751.10000,418.10000,549.00000,265.30000,814.30000,1232.40000,0.40000,1308.00000,-165.50000,1518.70000,2751.10000
2013-09-30,88.70000,368.90000,304.00000,51.20000,842.90000,361.00000,1304.50000,112.30000,1777.80000,2620.70000,406.60000,638.60000,192.80000,854.49990,1261.10000,0.40000,1253.00000,-265.10000,1359.60000,2620.70000
2013-06-30,70.10000,346.70000,293.70000,33.90000,778.30000,354.40000,1277.20000,104.20000,1735.80000,2514.10000,402.90000,626.20000,182.10000,830.60000,1233.50000,0.40000,1206.30000,-293.50000,1280.60000,2514.10000
2013-03-31,49.00000,372.10000,304.50000,34.50000,793.80000,351.20000,1294.90000,90.50000,1736.60000,2530.40000,396.60000,695.00000,182.80000,900.30000,1296.90000,0.40000,1163.40000,-292.90000,1233.50000,2530.40000
2012-12-31,45.80000,350.30000,281.20000,67.50000,744.80000,349.50000,1255.90000,56.20000,1661.60000,2406.40000,407.30000,556.20000,239.50000,795.70000,1203.00000,0.40000,1123.00000,-273.40000,1203.40000,2406.40000
2012-09-30,24.20000,349.50000,287.60000,30.40000,735.00000,343.10000,1267.70000,88.20000,1699.00000,2434.00000,394.30000,645.60000,175.00000,840.80000,1235.10000,0.40000,1076.80000,-219.30000,1198.90000,2434.00000
2012-06-30,26.10000,312.80000,249.40000,19.50000,648.10000,289.30000,997.30000,54.20000,1340.80000,1988.90000,365.10000,330.40000,134.10000,495.10000,860.20000,0.40000,1034.10000,-238.20000,1128.70000,1988.90000
2012-03-31,84.90000,292.50000,238.70000,19.90000,674.30000,265.10000,926.40000,73.80000,1265.30000,1939.60000,342.20000,400.00000,120.50000,550.90000,893.10000,0.40000,994.60000,-227.70000,1046.50000,1939.60000
2011-12-31,49.40000,270.00000,219.40000,28.80000,602.70000,254.60000,899.20000,69.60000,1223.40000,1826.10000,334.20000,311.40000,117.20000,507.80000,842.00000,0.40000,958.90000,-241.10000,984.10000,1826.10000
2011-09-30,37.90000,281.00000,229.80000,17.60000,598.30000,251.80000,905.20000,61.80000,1246.00000,1844.30000,398.70000,287.90000,108.70000,412.20000,810.90000,0.40000,922.00000,-185.80000,1033.40000,1844.30000
2011-06-30,33.20000,280.60000,230.40000,18.00000,593.20000,255.60000,919.20000,71.10000,1274.40000,1867.60000,396.40000,324.80000,117.10000,457.70000,854.10000,0.40000,888.00000,-164.70000,1013.50000,1867.60000
2011-03-31,29.90000,301.10000,214.80000,38.70000,690.10000,255.30000,927.80000,70.00000,1253.10000,1943.20000,368.20000,578.60000,104.60000,726.90000,1095.10000,0.40000,735.70000,-173.70000,848.10000,1943.20000
2010-12-31,75.10000,254.80000,172.30000,42.30000,648.00000,203.40000,660.20000,46.20000,909.80000,1557.80000,341.20000,265.30000,85.70000,429.60000,770.80000,0.40000,703.70000,-185.60000,787.00000,1557.80000
2010-09-30,27.10000,277.50000,208.50000,18.60000,567.20000,215.40000,667.40000,50.00000,960.70010,1527.90000,298.70000,266.00000,134.30000,469.80000,768.50000,0.40000,667.10000,-173.00000,759.40000,1527.90000
2010-06-30,36.50000,270.00000,191.30000,26.20000,562.00000,199.90000,606.00000,54.30000,894.00000,1456.00000,276.00000,236.50000,126.70000,459.70000,735.70000,0.40000,636.80000,-179.60000,720.30000,1456.00000
2010-03-31,30.40000,270.00000,201.10000,18.90000,558.60000,202.50000,603.80000,47.80000,886.80000,1445.40000,271.10000,260.40000,127.20000,483.60000,754.70000,0.40000,608.20000,-178.40000,690.70000,1445.40000
2009-12-31,26.10000,228.70000,164.80000,32.60000,568.60000,187.90000,611.10000,36.30000,852.90000,1421.50000,326.00000,251.60000,81.00000,428.10000,754.10000,0.40000,583.20000,-171.80000,667.40000,1421.50000
2009-09-30,21.60000,261.70000,192.00000,32.40000,541.60000,206.20000,618.30000,34.50000,918.50000,1460.10000,284.60000,313.10000,116.00000,571.00000,855.60000,0.40000,551.00000,-199.40000,604.50000,1460.10000
2009-06-30,24.10000,271.80000,197.60000,19.60000,546.30000,205.00000,619.30000,33.40000,938.50000,1484.80000,272.40000,333.90000,118.00000,649.30000,921.70000,0.40000,515.90000,-200.20000,563.10000,1484.80000
2009-03-31,21.80000,276.80000,205.00000,20.70000,564.20000,206.40000,610.10000,30.40000,935.30000,1499.50000,307.60000,360.70000,117.20000,669.00000,976.60000,0.40000,492.00000,-215.20000,522.90000,1499.50000
