,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-09-30,2828.30000,1889.90000,43.40000,979.20000,,5740.80000,22698.30000,963.80000,2651.30000,4254.60000,42760.80000,48501.60000,3486.10000,34866.20000,2075.80000,51581.70000,55067.80000,16.60000,58752.00000,-2559.70000,-6566.20000,48501.60000
2022-06-30,1872.50000,1836.70000,43.30000,1166.80000,,4919.30000,23334.50000,1074.00000,2722.40000,4403.40000,44328.50000,49247.80000,3480.10000,34576.50000,2258.90000,52137.50000,55617.60000,16.60000,57785.10000,-2246.40000,-6369.80000,49247.80000
2022-03-31,2335.70000,1674.10000,49.60000,597.00000,,4656.40000,24434.70000,1177.20000,2813.90000,4416.90000,46221.30000,50877.70000,4234.60000,33988.80000,2981.80000,52633.90000,56868.50000,16.60000,57614.00000,-2641.90000,-5990.80000,50877.70000
2021-12-31,4709.20000,1872.40000,55.60000,511.30000,,7148.50000,24720.60000,1201.20000,2782.50000,4449.50000,46705.80000,53854.30000,4020.00000,35622.70000,2977.80000,54435.30000,58455.30000,16.60000,57534.70000,-2573.70000,-4601.00000,53854.30000
2021-09-30,4305.80000,1828.50000,50.10000,611.50000,,6795.90000,24428.70000,1171.40000,2744.20000,4057.90000,45931.10000,52727.00000,5095.60000,34628.00000,2925.50000,53306.40000,58402.00000,16.60000,55897.70000,-2663.20000,-5675.00000,52727.00000
2021-06-30,3049.40000,1808.30000,47.80000,795.70000,,5701.20000,24620.20000,1196.80000,2778.10000,3889.50000,46191.90000,51893.10000,3934.80000,34922.60000,2942.40000,53766.30000,57701.10000,16.60000,55739.00000,-2571.20000,-5808.00000,51893.10000
2021-03-31,3019.70000,1733.70000,45.30000,669.20000,,5467.90000,24549.80000,1211.10000,2745.80000,3499.10000,45635.20000,51103.10000,4579.80000,34823.20000,3020.20000,53758.80000,58338.60000,16.60000,54483.00000,-2635.90000,-7235.50000,51103.10000
2020-12-31,3449.10000,2110.30000,51.10000,632.70000,,6243.20000,24958.20000,1297.20000,2773.10000,3527.40000,46383.60000,52626.80000,6181.20000,35196.80000,3024.80000,54270.50000,60451.70000,16.60000,53908.10000,-2586.80000,-7824.90000,52626.80000
2020-09-30,3683.80000,2391.80000,44.20000,616.30000,,6736.10000,24218.30000,1283.30000,2715.80000,2469.60000,43963.20000,50699.30000,6280.20000,35143.40000,2908.80000,52891.20000,59171.40000,16.60000,53492.50000,-2758.80000,-8472.10000,50699.30000
2020-06-30,3255.70000,2852.60000,42.60000,458.50000,,6609.40000,23830.00000,1278.10000,2671.90000,2547.20000,43329.50000,49938.90000,7246.10000,34675.60000,2788.00000,52155.90000,59402.00000,16.60000,52660.80000,-2806.30000,-9463.10000,49938.90000
2020-03-31,5379.80000,1695.30000,39.10000,442.70000,,7556.90000,23595.90000,1276.80000,2627.40000,2481.40000,43011.10000,50568.00000,3987.80000,38046.60000,3052.00000,55873.60000,59861.40000,16.60000,53106.70000,-2996.40000,-9293.40000,50568.00000
2019-12-31,898.50000,2224.20000,50.20000,385.00000,,3557.90000,24160.00000,1270.30000,2677.40000,2584.00000,43952.90000,47510.80000,3621.00000,34118.10000,3245.50000,52100.11000,55721.10000,16.60000,52930.50000,-2482.70000,-8210.30000,47510.80000
2019-09-30,1177.30000,2005.30000,42.60000,379.70000,,3604.90000,23325.30000,1245.40000,2541.80000,2622.00000,42200.10000,45805.00000,4275.60000,32850.10000,3196.10000,50128.61000,54404.20000,16.60000,51359.50000,-2663.10000,-8599.20000,45805.00000
