,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2017-12-31,11225.00000,4519.00000,398.00000,445.00000,,16587.00000,4225.00000,12507.00000,1362.00000,18541.00000,35128.00000,7092.00000,14399.00000,994.00000,20904.00000,27996.00000,174.00000,6913.00000,1.00000,7132.00000,35128.00000
2017-09-30,1878.00000,4414.00000,1007.00000,300.00000,,7599.00000,3925.00000,12456.00000,1333.00000,18914.00000,26513.00000,6300.00000,6227.00000,914.00000,13720.00000,20020.00000,174.00000,11546.00000,-5243.00000,6493.00000,26513.00000
2017-06-30,1383.00000,4280.00000,1039.00000,162.00000,,6864.00000,3802.00000,12453.00000,1309.00000,18949.00000,25813.00000,6186.00000,6219.00000,823.00000,13708.00000,19894.00000,174.00000,11087.00000,-5342.00000,5919.00000,25813.00000
2017-03-31,1403.00000,4072.00000,933.00000,160.00000,,6568.00000,3656.00000,12454.00000,1319.00000,18845.00000,25413.00000,5168.00000,7060.00000,881.00000,14687.00000,19855.00000,175.00000,10824.00000,-5441.00000,5558.00000,25413.00000
2016-12-31,2541.00000,3299.00000,816.00000,200.00000,,6856.00000,3588.00000,12450.00000,1258.00000,18758.00000,25614.00000,5630.00000,7058.00000,849.00000,14725.00000,20355.00000,175.00000,10630.00000,-5546.00000,5259.00000,25614.00000
2016-09-30,1103.00000,3659.00000,797.00000,212.00000,,5771.00000,3334.00000,12464.00000,1292.00000,18329.00000,24100.00000,5106.00000,6387.00000,831.00000,13227.00000,18333.00000,177.00000,10628.00000,-5038.00000,5767.00000,24100.00000
2016-06-30,1139.00000,3483.00000,973.00000,186.00000,,5781.00000,3299.00000,12463.00000,1163.00000,18300.00000,24081.00000,5099.00000,6387.00000,853.00000,13301.00000,18400.00000,179.00000,10634.00000,-5132.00000,5681.00000,24081.00000
2016-03-31,1277.00000,3346.00000,898.00000,185.00000,,5706.00000,3230.00000,12462.00000,1152.00000,18227.00000,23933.00000,4955.00000,6387.00000,853.00000,13357.00000,18312.00000,181.00000,10664.00000,-5224.00000,5621.00000,23933.00000
2015-12-31,2319.00000,2841.00000,807.00000,367.00000,,6334.00000,3064.00000,12460.00000,1157.00000,18090.00000,24424.00000,5457.00000,6386.00000,887.00000,13445.00000,18902.00000,181.00000,10661.00000,-5320.00000,5522.00000,24424.00000
2015-09-30,1292.00000,3268.00000,856.00000,199.00000,,5951.00000,3005.00000,12458.00000,1200.00000,18015.00000,23966.00000,5133.00000,6417.00000,941.00000,13136.00000,18269.00000,183.00000,10613.00000,-5099.00000,5697.00000,23966.00000
2015-06-30,1907.00000,3151.00000,856.00000,160.00000,,6460.00000,3005.00000,12464.00000,1240.00000,18092.00000,24552.00000,5154.00000,6417.00000,939.00000,13227.00000,18381.00000,188.00000,11164.00000,-5181.00000,6171.00000,24552.00000
2015-03-31,2646.00000,3131.00000,818.00000,177.00000,,7143.00000,2989.00000,12464.00000,1277.00000,18123.00000,25266.00000,5284.00000,6418.00000,854.00000,13234.00000,18518.00000,195.00000,11843.00000,-5290.00000,6748.00000,25266.00000
2014-12-31,3863.00000,2806.00000,742.00000,369.00000,,7780.00000,2991.00000,12466.00000,1309.00000,18792.00000,26572.00000,5892.00000,5925.00000,965.00000,13445.00000,19337.00000,199.00000,12392.00000,-5356.00000,7235.00000,26572.00000
2014-09-30,3402.00000,3233.00000,671.00000,290.00000,,8122.00000,2845.00000,12463.00000,1484.00000,16921.00000,25043.00000,5511.00000,5926.00000,938.00000,9639.00000,15150.00000,203.00000,12568.00000,-2878.00000,9893.00000,25043.00000
2014-06-30,3476.00000,3280.00000,741.00000,339.00000,,8390.00000,2818.00000,12468.00000,1495.00000,16961.00000,25351.00000,5414.00000,5927.00000,922.00000,9669.00000,15083.00000,209.00000,12945.00000,-2886.00000,10268.00000,25351.00000
2014-03-31,3885.00000,3234.00000,781.00000,165.00000,,8604.00000,2793.00000,12468.00000,1471.00000,16931.00000,25535.00000,5271.00000,5927.00000,894.00000,9695.00000,14966.00000,215.00000,12983.00000,-2921.00000,10569.00000,25535.00000
2013-12-31,5150.00000,2685.00000,698.00000,350.00000,,9488.00000,2806.00000,12438.00000,1440.00000,16893.00000,26381.00000,5815.00000,5928.00000,1064.00000,9946.00000,15761.00000,218.00000,12538.00000,-2984.00000,10620.00000,26381.00000
2013-09-30,4944.00000,3003.00000,784.00000,264.00000,,9591.00000,2763.00000,12438.00000,1339.00000,17814.00000,27405.00000,5762.00000,5928.00000,985.00000,12287.00000,18049.00000,224.00000,12196.00000,-4543.00000,9356.00000,27405.00000
2013-06-30,4904.00000,3124.00000,745.00000,240.00000,,9564.00000,2783.00000,12437.00000,1295.00000,17944.00000,27508.00000,5639.00000,5929.00000,956.00000,12311.00000,17950.00000,231.00000,11838.00000,-4635.00000,9558.00000,27508.00000
2013-03-31,3183.00000,3050.00000,930.00000,159.00000,,7846.00000,2829.00000,12437.00000,1292.00000,18068.00000,25914.00000,5555.00000,3937.00000,928.00000,10890.00000,16445.00000,235.00000,11496.00000,-4723.00000,9469.00000,25914.00000
2012-12-31,3862.00000,2858.00000,798.00000,300.00000,,8392.00000,2887.00000,12431.00000,1291.00000,18151.00000,26543.00000,6056.00000,3930.00000,958.00000,10973.00000,17029.00000,239.00000,11138.00000,-4787.00000,9514.00000,26543.00000
2012-09-30,3525.00000,2973.00000,627.00000,217.00000,,7902.00000,2895.00000,12373.00000,1412.00000,17360.00000,25262.00000,5690.00000,3931.00000,940.00000,8625.00000,14315.00000,246.00000,10739.00000,-3334.00000,10947.00000,25262.00000
2012-06-30,3148.00000,3119.00000,704.00000,225.00000,,7700.00000,2935.00000,12344.00000,1409.00000,17526.00000,25226.00000,5608.00000,3932.00000,904.00000,8903.00000,14511.00000,248.00000,10419.00000,-3395.00000,10715.00000,25226.00000
2012-03-31,2682.00000,3231.00000,804.00000,177.00000,,7360.00000,2993.00000,12374.00000,1431.00000,17693.00000,25053.00000,5594.00000,3933.00000,905.00000,8918.00000,14512.00000,252.00000,10077.00000,-3434.00000,10541.00000,25053.00000
2011-12-31,3002.00000,2964.00000,873.00000,411.00000,,7746.00000,3047.00000,12374.00000,1344.00000,17665.00000,25411.00000,6135.00000,3935.00000,926.00000,8940.00000,15075.00000,254.00000,9699.00000,-3490.00000,10336.00000,25411.00000
2011-09-30,2946.00000,3328.00000,884.00000,135.00000,,7686.00000,3010.00000,12540.00000,1022.00000,17414.00000,25100.00000,5721.00000,3936.00000,901.00000,7428.00000,13149.00000,266.00000,9401.00000,-2176.00000,11951.00000,25100.00000
2011-06-30,2810.00000,3474.00000,902.00000,163.00000,,7814.00000,3028.00000,12550.00000,1086.00000,17563.00000,25377.00000,5795.00000,3937.00000,899.00000,7433.00000,13228.00000,278.00000,9018.00000,-2173.00000,12149.00000,25377.00000
2011-03-31,4019.00000,3563.00000,859.00000,213.00000,,9071.00000,3046.00000,12559.00000,1090.00000,17719.00000,26790.00000,6161.00000,3939.00000,916.00000,7952.00000,14113.00000,293.00000,8637.00000,-2187.00000,12677.00000,26790.00000
2010-12-31,3701.00000,3329.00000,896.00000,244.00000,5212.00000,13774.00000,3045.00000,12568.00000,1075.00000,17636.00000,31410.00000,10027.00000,3940.00000,918.00000,7947.00000,17974.00000,291.00000,8124.00000,-2757.00000,13436.00000,31410.00000
2010-09-30,2528.00000,4172.00000,1193.00000,392.00000,,9003.00000,4767.00000,14318.00000,1110.00000,21173.00000,30176.00000,7763.00000,3437.00000,1271.00000,9219.00000,16982.00000,292.00000,8005.00000,-2930.00000,13194.00000,30176.00000
2010-06-30,2044.00000,4160.00000,1148.00000,384.00000,,8384.00000,4763.00000,14340.00000,1055.00000,21310.00000,29694.00000,7666.00000,3438.00000,1200.00000,9125.00000,16791.00000,295.00000,7646.00000,-2987.00000,12903.00000,29694.00000
2010-03-31,1961.00000,4197.00000,1289.00000,295.00000,,8369.00000,4797.00000,14363.00000,1046.00000,21393.00000,29762.00000,7488.00000,3440.00000,1471.00000,9634.00000,17122.00000,301.00000,7077.00000,-3002.00000,12640.00000,29762.00000
2009-12-31,3275.00000,3394.00000,1170.00000,272.00000,,8635.00000,4868.00000,14390.00000,1049.00000,21617.00000,30252.00000,6985.00000,4191.00000,1515.00000,10580.00000,17565.00000,307.00000,6737.00000,-3014.00000,12687.00000,30252.00000
2009-09-30,1924.00000,3951.00000,1243.00000,453.00000,,8084.00000,4775.00000,15425.00000,988.00000,22761.00000,30845.00000,7270.00000,4194.00000,1603.00000,11146.00000,18416.00000,315.00000,6457.00000,-3404.00000,12429.00000,30845.00000
2009-06-30,1056.00000,4251.00000,1099.00000,363.00000,,7256.00000,4778.00000,15461.00000,947.00000,22892.00000,30148.00000,7243.00000,3348.00000,1552.00000,10716.00000,17959.00000,319.00000,6104.00000,-3477.00000,12189.00000,30148.00000
2009-03-31,882.00000,4416.00000,1178.00000,256.00000,,7252.00000,4777.00000,15445.00000,921.00000,22890.00000,30142.00000,7509.00000,3352.00000,1503.00000,10576.00000,18085.00000,325.00000,5846.00000,-3596.00000,12057.00000,30142.00000
