,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2013-11-30,911.55300,68.02700,1556.27700,,20.28600,2558.79400,1588.63300,,112.85600,8745.08200,11303.88000,748.60100,7076.32500,190.58000,7266.90500,8015.50600,111.61400,2219.94300,-57.12700,3288.36900,11303.88000
2013-08-31,1001.37200,85.54900,1364.01600,,26.17300,2481.41000,1535.43100,,104.78100,8452.36400,10933.77000,729.91900,6837.82000,181.25600,7019.07600,7748.99500,111.66500,2126.76500,-53.90900,3184.77900,10933.77000
2013-05-31,965.98210,70.45200,1398.20000,,15.40200,2454.77300,1444.12800,,102.94900,7995.68100,10450.45000,710.23400,6493.20700,171.63100,6664.83800,7375.07200,112.07300,2030.04100,-57.51000,3075.38200,10450.45000
2013-02-28,673.65100,91.96100,1517.81300,,21.51300,2310.13100,1428.97000,,107.70800,7578.47100,9888.60200,684.17300,6009.62700,175.63500,6185.26200,6869.43500,112.95300,1993.77200,-59.80800,3019.16700,9888.60200
2012-11-30,649.47000,62.66000,1339.04400,24.87500,,2085.36400,1411.58800,,101.12500,7212.31900,9297.68300,575.69200,5552.48800,,5698.32200,6274.01400,114.10800,2019.28900,-51.74500,3023.66900,9297.68300
2012-08-31,663.29800,70.42600,1198.01300,22.10600,,1961.54800,1347.31300,,103.59300,6909.89200,8871.44000,525.83900,5255.33000,,5396.01400,5921.85300,114.22200,1976.90100,-53.41100,2949.58700,8871.44000
2012-05-31,638.72900,65.70500,1210.19600,10.25800,,1931.00700,1305.46200,,98.94800,6667.15600,8598.16300,618.51600,5022.56900,,5159.29900,5777.81500,114.15300,1865.26500,-60.79500,2820.34800,8598.16300
2012-02-29,646.97200,86.43400,1092.59200,,17.51200,1853.44800,1278.72200,,106.39200,6478.09500,8331.54300,646.31300,4863.31800,148.80000,5012.11800,5658.43100,113.55900,1744.51900,-62.45900,2673.11200,8331.54300
2011-11-30,557.80300,54.52200,1013.18300,9.80600,,1648.39900,988.30000,,101.19300,5985.00200,7633.40100,531.31600,4345.75900,,4465.23300,4996.54900,113.23700,1704.08200,-39.25700,2636.85200,7633.40100
2011-08-31,336.85700,64.84900,1061.30900,,21.76200,1495.81900,976.90100,,98.73000,5863.15600,7358.97500,490.29000,4196.96800,119.49500,4316.46300,4806.75300,113.21300,1621.28800,-33.41600,2552.22200,7358.97500
2011-05-31,326.09900,85.05800,1116.34100,,9.18700,1540.95300,949.62300,,99.25000,5619.07800,7160.03100,576.82900,4029.24700,123.52900,4152.77600,4729.60500,113.01800,1509.39300,-28.00700,2430.42600,7160.03100
2011-02-28,202.17300,119.59700,1049.47700,,33.66000,1410.09800,1175.31700,,95.87400,5715.45100,7125.54900,522.67100,4248.75900,114.87000,4363.62900,4886.30000,112.94300,1330.72400,-25.05700,2239.24900,7125.54900
2010-11-30,240.17600,66.04500,1002.98200,,20.03100,1337.50000,893.42100,,94.79900,5357.89200,6695.39200,469.25400,3915.39600,127.25700,4042.65300,4511.90700,112.75200,1293.59500,-29.30800,2183.48500,6695.39200
2010-08-31,221.73700,65.98200,929.17000,,8.85400,1234.57200,880.19700,,99.26600,5342.60700,6577.17900,485.83800,3895.79200,126.54600,4022.33800,4508.17600,111.90900,1211.23100,-25.58900,2069.00300,6577.17900
2010-05-31,160.72400,84.89800,894.66500,7.63000,,1155.75800,886.65200,,97.85100,5216.19200,6371.95000,568.44600,3727.04400,,3845.21700,4413.66300,111.85700,1103.34600,-20.37600,1958.28700,6371.95000
2010-02-28,18.27800,651.81100,843.13300,7.01700,,1556.41200,893.45300,,49.09200,999.77900,2556.19100,477.35100,27.37100,,145.25800,622.60900,111.53300,1095.46100,-19.54600,1933.58200,2556.19100
2009-11-30,15.21200,589.59700,751.29700,10.32800,,1392.34100,905.56400,,48.71900,1017.92600,2410.26700,427.64000,27.53300,,136.65300,564.29300,111.22600,1020.10100,-16.85400,1845.97400,2410.26700
2009-08-31,122.34700,565.23000,790.08100,10.19300,,1521.58200,916.16200,,48.85700,1065.71800,2587.30000,555.73500,177.71600,,287.33800,843.07300,110.43500,945.51200,-16.85400,1744.22700,2587.30000
2009-05-31,133.58000,507.99200,781.08500,8.30800,,1453.50400,922.95000,,49.40300,1097.17200,2550.67600,640.21500,177.88900,,283.99500,924.21000,110.10400,842.54100,-16.85400,1626.46600,2550.67600
2009-02-28,140.59700,424.13800,703.15700,10.11200,,1287.75200,938.25900,,50.01300,1091.43500,2379.18700,490.77000,178.06200,,295.35000,786.12000,110.19600,813.79300,-16.86000,1593.06700,2379.18700
