,cash-on-hand,receivables-total,inventory,pre-paid-expenses,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2020-04-30,4287.83500,654.10600,4945.72000,408.58700,10296.25000,5201.69700,94.46900,712.18600,15118.99000,25415.24000,4669.54700,7192.41300,786.00800,16006.47000,20676.02000,1197.87700,4330.56100,-797.32400,4739.21800,25415.24000
2020-01-31,3216.75200,433.23000,4872.59200,368.04800,8890.62200,5325.04800,95.54600,761.32300,15254.38000,24145.00000,7150.24700,2236.62500,851.11600,11046.54000,18196.79000,1199.10000,5422.28300,-673.17100,5948.21200,24145.00000
2019-10-31,2060.17600,625.28500,6274.77800,414.37600,9374.61500,5250.97100,96.31300,492.17500,14914.09000,24288.70000,7687.14400,2235.87300,797.57300,11059.03000,18746.17000,1203.18400,4976.76200,-637.41400,5542.53200,24288.70000
2019-07-31,2186.38200,556.18200,5087.04600,438.99400,8268.60400,5041.87800,95.93800,498.61500,14586.38000,22854.98000,6600.74100,2235.12100,776.65400,10951.63000,17552.37000,1208.93300,4806.50400,-712.82500,5302.61200,22854.98000
2019-04-30,2235.05600,431.78400,5057.20200,343.17000,8067.21200,5018.59800,96.68500,490.40040,14421.85000,22489.06000,6581.01900,2234.36800,752.96800,10776.15000,17357.17000,1212.66800,4552.50900,-633.28200,5131.89500,22489.06000
2019-01-31,3030.22900,346.29800,4579.03300,513.66200,8469.22200,5255.20800,97.55200,497.58000,5856.80700,14326.03000,5531.37400,2233.61600,1354.24200,3746.04900,9277.42300,1217.18300,4461.74400,-630.32100,5048.60600,14326.03000
2018-10-31,2711.76700,419.79000,5543.41300,642.04300,9317.01300,5165.87500,97.34800,445.00600,5708.22900,15025.24000,6013.82500,2232.86400,1284.91100,3754.54400,9768.36900,1233.14500,4615.57500,-591.84700,5256.87300,15025.24000
2018-07-31,2872.71700,356.18000,4498.52300,712.55200,8439.97200,5100.45400,98.11400,472.87900,5671.45600,14111.43000,5137.81700,2232.11200,1289.35300,3746.53800,8884.35500,1241.53300,4583.93800,-598.39800,5227.07300,14111.43000
2018-04-30,3117.00800,368.31400,4369.89300,567.06000,8422.27500,5026.09200,98.61400,456.96500,5584.84900,14007.12000,4976.86400,2231.36000,1275.84300,3767.85200,8744.71600,1250.40500,4567.53300,-555.53000,5262.40800,14007.12000
2018-01-31,3264.64200,327.16600,4187.24300,706.67600,8485.72700,5006.05300,100.06900,459.60800,5572.28800,14058.01000,5125.53700,2230.60700,1320.50500,3784.16900,8909.70600,1256.01800,4334.15000,-441.85900,5148.30900,14058.01000
2017-10-31,2875.86200,365.60300,4725.85000,422.71900,8390.03400,4858.28400,196.36500,433.01200,5487.66200,13877.70000,5467.98100,2229.85500,1159.97500,3764.10600,9232.08700,1264.60500,3983.92200,-602.91900,4645.60800,13877.70000
2017-07-31,2952.06200,323.83700,3864.45400,427.42800,7567.78100,4744.69000,197.52200,425.62200,5367.83400,12935.62000,4656.53300,2229.10300,1116.52400,3738.27800,8394.81100,636.27400,4465.26000,-560.73000,4540.80400,12935.62000
2017-04-30,3126.58600,317.22400,3736.11400,368.57600,7548.50000,4601.04400,195.58500,412.00500,5214.98100,12763.48000,4605.39200,2228.35100,1071.52600,3604.56600,8209.95800,643.27600,4605.68100,-695.43400,4553.52300,12763.48000
2017-01-31,3473.09100,258.83100,3644.95900,373.89300,7750.77400,4532.89400,195.87100,398.07600,5133.03400,12883.81000,4757.65600,2227.59900,1073.95400,3615.55300,8373.20900,646.31900,4558.50600,-694.22600,4510.59900,12883.81000
2016-10-31,2826.33600,321.84100,4384.17100,409.98600,7942.33400,4318.82900,196.01100,406.03800,4924.50200,12866.84000,4894.51400,2226.91300,1098.49100,3642.51100,8537.02500,651.90100,4479.46700,-801.55700,4329.81100,12866.84000
2016-07-31,2224.80100,302.74000,3870.60500,412.52800,6810.67400,4263.38000,196.04600,393.69200,4859.97900,11670.65000,4314.20500,1615.95200,928.96200,2905.09200,7219.29700,656.64500,4454.39200,-659.68100,4451.35600,11670.65000
2016-04-30,2347.85700,294.14200,3904.98900,330.71300,6877.70100,4229.70400,196.51100,390.70000,4827.02100,11704.72000,4296.73500,1615.47700,908.53700,2873.01800,7169.75300,661.08300,4410.29800,-536.41200,4534.96900,11704.72000
2016-01-31,2447.78600,238.07200,3695.11300,391.58900,6772.56000,4137.57500,193.91100,372.55400,4717.87200,11490.43000,4402.23000,1615.00300,881.02100,2781.12600,7183.35500,663.49600,4311.05100,-667.47200,4307.07500,11490.43000
2015-10-31,2123.05000,289.73400,4441.98900,372.50900,7227.28200,4066.98700,342.05800,205.85200,4632.21400,11859.50000,4730.07800,1614.52900,907.09300,2778.95700,7509.03500,669.52900,4226.10700,-545.17500,4350.46100,11859.50000
2015-07-31,2238.27600,275.69500,3749.63600,405.03200,6668.63900,3995.97800,308.53900,208.33500,4531.90700,11200.55000,4160.86100,1614.05500,888.28100,2763.61800,6924.47900,674.37000,4138.64400,-536.94700,4276.06700,11200.55000
2015-04-30,2588.79100,277.07500,3531.60000,327.05500,6724.52100,3936.73100,309.31100,214.48600,4481.32200,11205.84000,4136.53600,1613.58100,878.38900,2779.01700,6915.55300,680.38500,4117.29900,-507.39400,4290.29000,11205.84000
2015-01-31,2776.39800,226.29900,3217.92300,356.82400,6577.44400,3868.36500,309.87000,210.53900,4411.30600,10988.75000,3929.63400,1623.86400,888.13700,2794.88600,6724.52000,684.73300,4133.88200,-554.38500,4264.23000,10988.75000
2014-10-31,2430.85000,260.94000,3958.64800,381.24100,7154.62200,3849.80400,310.73800,251.08400,4437.42600,11592.05000,4389.58200,1623.81700,741.09700,2828.65800,7218.24000,688.90000,3929.37900,-244.47100,4373.80800,11592.05000
2014-07-31,2468.33300,242.54900,3388.18200,380.67100,6593.76300,3776.03700,311.44300,213.05100,4328.23400,10922.00000,3824.92900,1623.76900,727.91000,2822.41600,6647.34500,692.94200,3749.20500,-167.49500,4274.65200,10922.00000
2014-04-30,2319.18300,255.77500,3208.46000,319.01900,6235.55000,3645.57000,312.07400,207.13900,4194.38800,10429.94000,3705.26000,1274.24500,691.87100,2441.18400,6146.44400,700.31200,3745.00500,-161.82300,4283.49400,10429.94000
2014-01-31,2444.44800,210.09400,2966.49000,345.32700,6067.99800,3594.50100,312.68700,194.32800,4133.02400,10201.02000,3517.84300,1274.21600,732.99900,2453.28600,5971.12900,705.01700,3724.40800,-199.53200,4229.89300,10201.02000
2013-10-31,2262.02800,250.88600,3663.17100,345.04400,6623.57500,3540.53200,313.46500,191.66700,4045.66400,10669.24000,4043.74100,1274.18600,831.22800,2501.72700,6545.46800,711.19800,3641.34000,-228.76700,4123.77100,10669.24000
2013-07-31,2090.01100,221.16400,3188.48900,359.02100,5950.24400,3377.83900,314.11300,283.84700,3975.79900,9926.04300,3442.88100,1274.15600,983.51500,2633.02300,6075.90400,715.23600,3395.00600,-260.10300,3850.13900,9926.04300
2013-04-30,2227.87800,257.98500,3091.47300,291.10800,5976.14300,3273.32200,312.94800,277.95100,3864.22100,9840.36400,3498.61700,1274.12600,936.71200,2579.08200,6077.69900,719.77300,3272.14000,-229.24800,3762.66500,9840.36400
2013-01-31,2047.81000,222.78800,3014.21400,330.51200,5711.54300,3223.24200,316.26900,260.80100,3800.31200,9511.85500,3760.59600,774.55200,961.28400,2085.32200,5845.91800,723.90200,3155.42700,-213.39200,3665.93700,9511.85500
2012-10-31,1842.90100,238.25100,3297.11900,231.75600,5694.66500,3055.66900,179.94600,241.80900,3477.42400,9172.08900,3598.99100,774.53300,920.85900,2106.70600,5705.69700,729.25300,2902.05300,-164.91400,3466.39200,9172.08900
2012-07-31,1796.69700,202.14000,3007.73100,250.69400,5340.79000,2848.19600,179.93200,260.09200,3295.85100,8636.64100,3225.48900,774.51400,860.13900,2021.13500,5246.62400,736.10000,2852.89800,-198.98100,3390.01700,8636.64100
2012-04-30,1738.56300,232.88400,2909.80500,242.06900,5231.81600,2819.53900,179.98300,263.55200,3271.26300,8503.07900,3151.71600,783.86200,852.76000,2019.55000,5171.26600,740.95200,2744.15600,-153.29500,3331.81300,8503.07900
2012-01-31,1601.80300,204.30400,2950.52300,270.13300,5132.63200,2706.37700,179.93500,253.91300,3148.97300,8281.60500,3063.42300,784.62300,861.76800,2008.89200,5072.31500,746.70200,2655.16300,-192.57500,3209.29000,8281.60500
2011-10-31,1028.66900,235.97500,3706.02200,366.18300,5418.05100,2698.97800,179.95800,224.68700,3112.92900,8530.98000,3379.50000,785.36900,720.39900,1968.15200,5347.65200,754.28000,2511.73300,-82.68500,3183.32800,8530.98000
2011-07-31,1059.85900,218.08300,3368.08200,316.63200,5029.06900,2650.56800,180.04300,227.58100,3068.05700,8097.12600,3191.34400,786.10000,718.72100,1800.79300,4992.13700,380.98000,2770.48200,-46.47300,3104.98900,8097.12600
2011-04-30,1462.49500,231.11900,3014.80900,227.06600,5008.42100,2564.47300,180.06800,221.08500,2976.04900,7984.47000,3101.85500,786.81600,716.32900,1759.22100,4861.07600,386.10700,2768.08700,-30.80000,3123.39400,7984.47000
2011-01-31,1818.01200,200.14700,2765.46400,249.83200,5099.52700,2449.80100,179.93600,231.51800,2872.23600,7971.76300,3133.12100,787.51700,709.32100,1738.74300,4871.86400,389.65700,2801.99700,-91.75500,3099.89900,7971.76300
2010-10-31,1469.03200,229.31800,3272.96000,290.46500,5296.64200,2470.42800,179.89700,223.64100,2885.50600,8182.14800,3229.95200,788.20400,746.86000,1842.87400,5072.82600,395.80200,2815.01400,-101.49400,3109.32200,8182.14800
2010-07-31,1519.39800,171.20300,2884.60200,277.76600,4948.91900,2338.28200,179.87500,207.53500,2737.79000,7686.70900,2974.62000,788.87800,719.32500,1738.40700,4713.02700,400.66100,2705.75400,-132.73300,2973.68200,7686.70900
2010-04-30,1959.34100,168.04300,2615.07900,240.41500,5105.41700,2254.37500,179.90100,202.16100,2649.09300,7754.51000,3014.63500,789.53800,688.12300,1700.49700,4715.13200,407.97900,2768.69700,-137.29800,3039.37800,7754.51000
2010-01-31,1745.24300,148.12600,2532.31800,255.70700,4803.85600,2273.88200,179.79400,193.23000,2660.12100,7463.97700,2894.98600,790.16900,697.09900,1679.71500,4574.70100,409.38600,2614.01400,-134.12400,2889.27600,7463.97700
2009-10-31,1522.29100,163.55500,3267.66700,259.35700,5330.65700,2260.53200,179.76700,198.33500,2652.40700,7983.06400,3246.14000,790.75700,742.59400,1796.41700,5042.55700,419.70900,2605.71500,-119.63600,2940.50700,7983.06400
2009-07-31,1561.52200,145.38700,3100.17500,295.76600,5211.70200,2229.23600,179.77900,200.95100,2624.29800,7836.00000,3229.51100,791.33200,753.25400,1774.57700,5004.08800,423.85400,2308.28100,-115.79100,2831.91200,7836.00000
2009-04-30,1069.24200,150.40600,2817.71100,231.06700,4406.91300,2152.73700,179.59300,184.73400,2531.95400,6938.86700,3328.25400,391.93100,734.26200,1275.13900,4603.39300,413.53400,2099.10600,-188.83400,2335.47400,6938.86700
2009-01-31,453.52700,143.50000,2619.33600,274.09100,3626.12900,2185.75600,179.52800,171.38100,2552.11300,6178.24200,2767.89100,383.78200,765.00400,1275.79400,4043.68500,412.82200,1939.51600,-217.78100,2134.55700,6178.24200
