,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,1325.00000,1518.00000,1055.00000,1357.00000,5255.00000,927.00000,147.00000,4654.00000,310.00000,7559.00000,12814.00000,4560.00000,6013.00000,1691.00000,8123.00000,12683.00000,2.00000,1343.00000,-2535.00000,131.00000,12814.00000
2022-09-30,822.00000,1368.00000,1157.00000,1360.00000,4707.00000,866.00000,146.00000,4028.00000,552.00000,6918.00000,11625.00000,3768.00000,6012.00000,1937.00000,8251.00000,12019.00000,2.00000,989.00000,-2638.00000,-394.00000,11625.00000
2022-06-30,717.00000,1284.00000,1071.00000,1339.00000,4411.00000,1039.00000,162.00000,4128.00000,562.00000,7261.00000,11672.00000,3801.00000,6011.00000,1982.00000,8301.00000,12102.00000,2.00000,936.00000,-2491.00000,-430.00000,11672.00000
2022-03-31,878.00000,1151.00000,952.00000,1299.00000,4280.00000,1080.00000,183.00000,4168.00000,552.00000,7369.00000,11649.00000,3886.00000,5689.00000,2052.00000,8061.00000,11947.00000,2.00000,1002.00000,-2384.00000,-298.00000,11649.00000
2021-12-31,1874.00000,1386.00000,788.00000,1364.00000,5412.00000,1042.00000,209.00000,3670.00000,558.00000,6777.00000,12189.00000,4063.00000,5688.00000,2148.00000,8149.00000,12212.00000,2.00000,1350.00000,-2379.00000,-23.00000,12189.00000
2021-09-30,1653.00000,1196.00000,604.00000,1282.00000,4735.00000,1021.00000,214.00000,3583.00000,530.00000,6687.00000,11422.00000,3429.00000,5687.00000,2233.00000,8241.00000,11670.00000,2.00000,1201.00000,-2416.00000,-248.00000,11422.00000
2021-06-30,1921.00000,1169.00000,559.00000,1011.00000,4660.00000,1028.00000,181.00000,3342.00000,509.00000,6471.00000,11131.00000,3184.00000,5686.00000,2265.00000,8291.00000,11475.00000,2.00000,1151.00000,-2388.00000,-344.00000,11131.00000
2021-03-31,1320.00000,1090.00000,530.00000,1002.00000,3942.00000,1028.00000,168.00000,3401.00000,481.00000,6481.00000,10423.00000,3095.00000,5164.00000,2286.00000,7806.00000,10901.00000,2.00000,1080.00000,-2410.00000,-478.00000,10423.00000
2020-12-31,1254.00000,1390.00000,508.00000,1175.00000,4327.00000,1022.00000,158.00000,3453.00000,482.00000,6549.00000,10876.00000,3489.00000,5163.00000,2363.00000,7928.00000,11417.00000,2.00000,1127.00000,-2446.00000,-541.00000,10876.00000
2020-09-30,1007.00000,1155.00000,489.00000,1320.00000,3971.00000,976.00000,154.00000,3475.00000,437.00000,6390.00000,10361.00000,3312.00000,5162.00000,2226.00000,7789.00000,11101.00000,2.00000,1008.00000,-2433.00000,-740.00000,10361.00000
2020-06-30,1341.00000,1134.00000,449.00000,1162.00000,4086.00000,965.00000,157.00000,3365.00000,417.00000,6288.00000,10374.00000,3480.00000,5111.00000,2213.00000,7709.00000,11189.00000,2.00000,1017.00000,-2475.00000,-815.00000,10374.00000
2020-03-31,1672.00000,1122.00000,442.00000,1245.00000,4481.00000,932.00000,154.00000,3317.00000,393.00000,6235.00000,10716.00000,3879.00000,5111.00000,2198.00000,7767.00000,11646.00000,2.00000,1074.00000,-2566.00000,-930.00000,10716.00000
2019-12-31,1001.00000,1412.00000,447.00000,1318.00000,4178.00000,992.00000,159.00000,3394.00000,422.00000,6464.00000,10642.00000,3439.00000,5113.00000,2276.00000,7886.00000,11325.00000,2.00000,1239.00000,-2440.00000,-683.00000,10642.00000
2019-09-30,1140.00000,1295.00000,460.00000,1259.00000,4154.00000,963.00000,159.00000,3337.00000,333.00000,6219.00000,10373.00000,3656.00000,5112.00000,2190.00000,7801.00000,11457.00000,2.00000,1220.00000,-2759.00000,-1084.00000,10373.00000
