,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,4502.20000,1291.80000,,,8735.60000,14529.60000,759.90000,2045.80000,11097.50000,426.60000,14329.80000,29335.10000,2922.50000,9535.00000,1545.70000,13857.10000,16779.60000,50.00000,12112.60000,-496.30000,12555.50000,29335.10000
2022-09-30,4782.50000,1264.80000,,,7898.10000,13945.40000,743.30000,1651.30000,10860.70000,395.40000,13650.70000,28060.60000,3100.60000,8834.10000,1425.00000,12661.10000,15761.70000,50.00000,12045.60000,-621.00000,12298.90000,28060.60000
2022-06-30,4478.70000,1414.80000,,,,5893.50000,759.10000,9133.80000,10984.50000,338.30000,21215.70000,27596.00000,2958.40000,8878.70000,1133.90000,12352.50000,15310.90000,49.80000,11997.50000,-503.60000,12285.10000,27596.00000
2022-03-31,5014.70000,1370.70000,,,,6385.40000,744.00000,8533.00000,9440.10000,332.10000,19049.20000,25832.90000,2995.30000,8488.10000,306.90000,10648.00000,13643.30000,50.00000,11891.30000,-400.60000,12189.60000,25832.90000
2021-12-31,4544.30000,1434.70000,,,,5979.00000,756.40000,8004.80000,9508.90000,323.50000,18593.60000,24995.10000,3161.10000,7572.30000,372.10000,9637.60000,12798.70000,50.30000,11892.20000,-389.60000,12196.40000,24995.10000
2021-09-30,4647.20000,1428.20000,,,,6075.39900,770.00000,7330.40000,9167.90000,376.30000,17644.60000,24168.40000,3524.30000,7070.40000,,8833.50000,12357.80000,50.20000,11550.80000,-377.60000,11810.60000,24168.40000
2021-06-30,4361.10000,1361.10000,,,,5722.20000,752.60000,6598.00000,9268.10000,313.00000,16931.70000,23129.10000,2679.40000,6655.40000,441.70000,9018.90000,11698.30000,50.30000,11151.00000,-326.10000,11430.80000,23129.10000
2021-03-31,4364.70000,1294.90000,,,,5659.60000,768.00000,5341.60000,9326.19900,276.40000,15712.20000,21869.80000,3265.20000,5246.00000,,6923.30000,10188.50000,50.40000,10861.50000,-348.50000,11681.30000,21869.80000
2020-12-31,4419.50000,1230.10000,,,,5649.60000,800.50000,4577.60000,9382.60000,295.20000,15055.90000,21229.60000,2691.10000,5130.30000,464.20000,7117.90100,9809.00000,50.50000,10665.10000,-314.70000,11420.60000,21229.60000
2020-09-30,3989.80000,1233.10000,,,,5222.90000,813.80000,5378.50000,9415.00000,319.50000,15926.80000,21684.50000,3529.50000,5817.70000,,7285.90000,10815.40000,49.50000,10472.60000,-407.60000,10869.10000,21684.50000
