,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,11631.00000,3487.00000,4233.00000,3240.00000,,22591.00000,9841.00000,18765.00000,33631.00000,6189.00000,70172.00000,92763.00000,19724.00000,36377.00000,7922.00000,47213.00000,66937.00000,1760.00000,71019.00000,-14895.00000,25826.00000,92763.00000
2022-09-30,13220.00000,3994.00000,3708.00000,3217.00000,,24139.00000,9243.00000,18305.00000,32946.00000,6130.00000,68332.00000,92471.00000,21439.00000,35462.00000,8010.00000,46596.00000,68035.00000,1760.00000,70893.00000,-15869.00000,24436.00000,92471.00000
2022-06-30,11619.00000,4494.00000,3621.00000,3407.00000,,23141.00000,9462.00000,18375.00000,33888.00000,6470.00000,70028.00000,93169.00000,20531.00000,36755.00000,8046.00000,47835.00000,68366.00000,1760.00000,69970.00000,-14801.00000,24803.00000,93169.00000
2022-03-31,10356.00000,4641.00000,3741.00000,3418.00000,,22156.00000,9784.00000,18986.00000,34740.00000,6392.00000,71908.00000,94064.00000,18787.00000,37052.00000,8252.00000,48436.00000,67223.00000,1760.00000,69969.00000,-13340.00000,26841.00000,94064.00000
2021-12-31,12625.00000,3512.00000,3414.00000,2994.00000,,22545.00000,9920.00000,18416.00000,34613.00000,6731.00000,71809.00000,94354.00000,19950.00000,38116.00000,8607.00000,49544.00000,69494.00000,1760.00000,69094.00000,-14330.00000,24860.00000,94354.00000
2021-09-30,14869.00000,3889.00000,3182.00000,2300.00000,,24240.00000,10058.00000,19181.00000,28400.00000,6490.00000,66366.00000,90606.00000,15990.00000,39394.00000,8401.00000,50483.00000,66473.00000,1760.00000,68494.00000,-14250.00000,24133.00000,90606.00000
2021-06-30,13042.00000,4036.00000,3281.00000,2122.00000,,22481.00000,10547.00000,19416.00000,28906.00000,6553.00000,67713.00000,90194.00000,15299.00000,39804.00000,8350.00000,50640.00000,65939.00000,1760.00000,67838.00000,-13299.00000,24255.00000,90194.00000
2021-03-31,12589.00000,3762.00000,3356.00000,2225.00000,,21932.00000,10673.00000,19772.00000,28790.00000,6494.00000,68061.00000,89993.00000,16486.00000,40170.00000,8558.00000,51175.00000,67661.00000,1760.00000,67009.00000,-14133.00000,22332.00000,89993.00000
2020-12-31,10914.00000,3144.00000,3266.00000,1916.00000,,19240.00000,10777.00000,20085.00000,28550.00000,6184.00000,68056.00000,87296.00000,14601.00000,40125.00000,9453.00000,51411.00000,66012.00000,1760.00000,66555.00000,-14601.00000,21284.00000,87296.00000
2020-09-30,21128.00000,3827.00000,3264.00000,2191.00000,,30410.00000,10667.00000,19587.00000,27920.00000,6161.00000,66774.00000,97184.00000,26891.00000,39502.00000,8530.00000,49977.00000,76868.00000,1760.00000,66863.00000,-15446.00000,20316.00000,97184.00000
2020-06-30,19816.00000,3849.00000,3501.00000,2205.00000,,29371.00000,10695.00000,18935.00000,27447.00000,5875.00000,65318.00000,94689.00000,26848.00000,37729.00000,8954.00000,48652.00000,75500.00000,1760.00000,66888.00000,-16460.00000,19189.00000,94689.00000
2020-03-31,17666.00000,4430.00000,3558.00000,2580.00000,,28234.00000,10993.00000,18672.00000,27838.00000,6001.00000,65779.00000,94013.00000,32397.00000,31094.00000,8832.00000,41782.00000,74179.00000,1760.00000,66870.00000,-15696.00000,19834.00000,94013.00000
2019-12-31,11175.00000,3971.00000,3379.00000,1886.00000,,20411.00000,10838.00000,19879.00000,26766.00000,6075.00000,65970.00000,86381.00000,26973.00000,27516.00000,8510.00000,38310.00000,65283.00000,1760.00000,65855.00000,-13544.00000,21098.00000,86381.00000
2019-09-30,12988.00000,4353.00000,3266.00000,2510.00000,,23117.00000,10217.00000,19567.00000,26330.00000,5750.00000,64316.00000,87433.00000,25100.00000,31012.00000,8057.00000,41650.00000,66750.00000,1760.00000,65481.00000,-13706.00000,20683.00000,87433.00000
2019-06-30,13361.00000,4888.00000,3453.00000,2658.00000,,24360.00000,10254.00000,20312.00000,26915.00000,5596.00000,65636.00000,89996.00000,29382.00000,29296.00000,8336.00000,40319.00000,69701.00000,1760.00000,64602.00000,-12981.00000,20295.00000,89996.00000
2019-03-31,11948.00000,3852.00000,3178.00000,2935.00000,,28540.00000,8866.00000,20198.00000,22744.00000,5382.00000,59807.00000,88347.00000,27943.00000,29400.00000,8598.00000,40600.00000,68543.00000,1760.00000,63704.00000,-12325.00000,19804.00000,88347.00000
2018-12-31,16115.00000,3685.00000,3071.00000,2059.00000,,24930.00000,9598.00000,20279.00000,21587.00000,4148.00000,58286.00000,83216.00000,28782.00000,25376.00000,7646.00000,35376.00000,64158.00000,1760.00000,63234.00000,-12814.00000,19058.00000,83216.00000
2018-09-30,18847.00000,3702.00000,2627.00000,2066.00000,,33413.00000,7404.00000,21950.00000,16855.00000,4535.00000,53464.00000,86877.00000,31430.00000,25523.00000,7246.00000,35269.00000,66699.00000,1760.00000,64028.00000,-12070.00000,20178.00000,86877.00000
2018-06-30,19354.00000,4565.00000,2881.00000,2543.00000,,36024.00000,7688.00000,21619.00000,16862.00000,4401.00000,53569.00000,89593.00000,31398.00000,28063.00000,7367.00000,38019.00000,69417.00000,1760.00000,63808.00000,-11774.00000,20176.00000,89593.00000
2018-03-31,21373.00000,3904.00000,2937.00000,2449.00000,213.00000,38042.00000,7977.00000,22517.00000,17020.00000,4428.00000,55240.00000,93282.00000,31480.00000,29792.00000,8079.00000,40185.00000,71665.00000,1760.00000,63150.00000,-10038.00000,21617.00000,93282.00000
2017-12-31,20675.00000,3667.00000,2655.00000,2000.00000,219.00000,36545.00000,8203.00000,21952.00000,16636.00000,4230.00000,51351.00000,87896.00000,27194.00000,31182.00000,8021.00000,41725.00000,68919.00000,1760.00000,60430.00000,-10305.00000,18977.00000,87896.00000
2017-09-30,27357.00000,3664.00000,2608.00000,2993.00000,1782.00000,38404.00000,8306.00000,22761.00000,16564.00000,4480.00000,52111.00000,90515.00000,27633.00000,32471.00000,3946.00000,40730.00000,68363.00000,1760.00000,64759.00000,-9843.00000,22152.00000,90515.00000
2017-06-30,27224.00000,4024.00000,2790.00000,2866.00000,2057.00000,38961.00000,8672.00000,22003.00000,17192.00000,4318.00000,52185.00000,91146.00000,28830.00000,31805.00000,4092.00000,40227.00000,69057.00000,1760.00000,64890.00000,-10489.00000,22089.00000,91146.00000
2017-03-31,25205.00000,3702.00000,2885.00000,2670.00000,5789.00000,40251.00000,9746.00000,17983.00000,18767.00000,4454.00000,50950.00000,91201.00000,28656.00000,31538.00000,4041.00000,39478.00000,68134.00000,1760.00000,65099.00000,-10206.00000,23067.00000,91201.00000
2016-12-31,22201.00000,3856.00000,2675.00000,2481.00000,2797.00000,34010.00000,10635.00000,17249.00000,21128.00000,4248.00000,53260.00000,87270.00000,26532.00000,29684.00000,4081.00000,37518.00000,64050.00000,1760.00000,65502.00000,-11205.00000,23220.00000,87270.00000
2016-09-30,25569.00000,4082.00000,2751.00000,3091.00000,2463.00000,37956.00000,11172.00000,18027.00000,22246.00000,4526.00000,55971.00000,93927.00000,27792.00000,31663.00000,3984.00000,39890.00000,67682.00000,1760.00000,66457.00000,-10209.00000,26245.00000,93927.00000
2016-06-30,24075.00000,4768.00000,3005.00000,3332.00000,693.00000,35873.00000,12663.00000,17499.00000,23689.00000,4370.00000,58221.00000,94094.00000,29544.00000,29252.00000,3963.00000,37712.00000,67256.00000,1760.00000,66921.00000,-10153.00000,26838.00000,94094.00000
2016-03-31,22211.00000,4147.00000,3052.00000,3314.00000,3786.00000,36510.00000,12613.00000,13796.00000,24030.00000,4314.00000,54753.00000,91263.00000,30987.00000,26990.00000,3820.00000,35147.00000,66134.00000,1760.00000,64985.00000,-10789.00000,25129.00000,91263.00000
2015-12-31,19900.00000,3941.00000,2902.00000,2752.00000,3900.00000,33395.00000,12571.00000,15788.00000,24132.00000,4110.00000,56601.00000,89996.00000,26929.00000,28311.00000,4301.00000,37303.00000,64232.00000,1760.00000,65018.00000,-10174.00000,25764.00000,89996.00000
2015-09-30,22774.00000,4028.00000,2910.00000,3029.00000,3853.00000,36594.00000,12615.00000,14934.00000,24419.00000,4446.00000,56414.00000,93008.00000,31545.00000,25949.00000,4194.00000,35196.00000,66741.00000,1760.00000,65209.00000,-10813.00000,26267.00000,93008.00000
2015-06-30,20947.00000,4976.00000,3224.00000,3159.00000,497.00000,32803.00000,14365.00000,15773.00000,26080.00000,4517.00000,60735.00000,93538.00000,28852.00000,25977.00000,4283.00000,36045.00000,64897.00000,1760.00000,65196.00000,-8736.00000,28641.00000,93538.00000
2015-03-31,20049.00000,4461.00000,3219.00000,3605.00000,785.00000,32119.00000,14346.00000,13895.00000,26054.00000,4602.00000,58897.00000,91016.00000,26123.00000,26087.00000,4296.00000,35815.00000,61938.00000,1760.00000,63524.00000,-7069.00000,29078.00000,91016.00000
2014-12-31,21675.00000,4466.00000,3100.00000,3066.00000,679.00000,32986.00000,14633.00000,13625.00000,26372.00000,4407.00000,59037.00000,92023.00000,32374.00000,19063.00000,4389.00000,29088.00000,61462.00000,1760.00000,63408.00000,-5777.00000,30561.00000,92023.00000
2014-09-30,23714.00000,5081.00000,3277.00000,3277.00000,103.00000,35452.00000,14738.00000,14319.00000,26955.00000,4850.00000,60862.00000,96314.00000,32760.00000,20111.00000,3383.00000,29885.00000,62645.00000,1760.00000,63972.00000,-3843.00000,33669.00000,96314.00000
2014-06-30,21609.00000,5870.00000,3536.00000,2856.00000,,33871.00000,14918.00000,14458.00000,27437.00000,4805.00000,61618.00000,95489.00000,32629.00000,18643.00000,3447.00000,28559.00000,61188.00000,1760.00000,63194.00000,-2986.00000,34301.00000,95489.00000
2014-03-31,19433.00000,5233.00000,3357.00000,3029.00000,,31052.00000,14860.00000,13127.00000,27595.00000,4655.00000,60237.00000,91289.00000,30056.00000,18640.00000,3414.00000,28311.00000,58367.00000,1760.00000,61937.00000,-3594.00000,32922.00000,91289.00000
2013-12-31,20268.00000,4873.00000,3277.00000,2886.00000,,31304.00000,14967.00000,11512.00000,27611.00000,4661.00000,58751.00000,90055.00000,27811.00000,19154.00000,3498.00000,28804.00000,56615.00000,1760.00000,61660.00000,-3432.00000,33440.00000,90055.00000
2013-09-30,20459.00000,5116.00000,3321.00000,2680.00000,,31576.00000,14548.00000,11535.00000,27503.00000,4270.00000,57856.00000,89432.00000,33042.00000,14173.00000,4445.00000,23925.00000,56967.00000,1760.00000,61187.00000,-4699.00000,32465.00000,89432.00000
2013-06-30,19213.00000,5516.00000,3643.00000,3055.00000,1145.00000,32572.00000,14549.00000,10829.00000,27706.00000,3855.00000,56939.00000,89511.00000,32469.00000,14179.00000,4934.00000,24411.00000,56880.00000,1760.00000,59978.00000,-4083.00000,32631.00000,89511.00000
2013-03-31,18428.00000,5007.00000,3607.00000,3294.00000,1183.00000,31519.00000,14543.00000,11077.00000,27389.00000,3922.00000,56931.00000,88450.00000,31102.00000,14291.00000,4949.00000,24454.00000,55556.00000,1760.00000,58549.00000,-3211.00000,32894.00000,88450.00000
2012-12-31,16551.00000,4759.00000,3264.00000,2781.00000,2973.00000,30328.00000,14476.00000,10448.00000,27337.00000,3585.00000,55846.00000,86174.00000,27821.00000,14736.00000,5468.00000,25185.00000,53006.00000,1760.00000,58045.00000,-3385.00000,33168.00000,86174.00000
2012-09-30,18083.00000,5083.00000,3447.00000,3099.00000,,29712.00000,15388.00000,10150.00000,27775.00000,3629.00000,56942.00000,86654.00000,27008.00000,16181.00000,4678.00000,26056.00000,53064.00000,1760.00000,57320.00000,-2941.00000,33590.00000,86654.00000
2012-06-30,16966.00000,5397.00000,3587.00000,3375.00000,,29325.00000,15174.00000,16974.00000,20013.00000,3663.00000,55824.00000,85149.00000,26482.00000,16390.00000,4658.00000,26038.00000,52520.00000,880.00000,56159.00000,-3369.00000,32629.00000,85149.00000
2012-03-31,15779.00000,4814.00000,3442.00000,3988.00000,,28023.00000,15300.00000,8911.00000,27893.00000,3770.00000,55874.00000,83897.00000,24846.00000,16351.00000,4663.00000,25833.00000,50679.00000,880.00000,54520.00000,-1775.00000,33218.00000,83897.00000
2011-12-31,14035.00000,4920.00000,3092.00000,3450.00000,,25497.00000,14939.00000,8374.00000,27669.00000,3495.00000,54477.00000,79974.00000,24283.00000,13656.00000,5420.00000,23770.00000,48053.00000,1760.00000,53621.00000,-2774.00000,31921.00000,79974.00000
2011-09-30,16497.00000,5131.00000,3172.00000,3391.00000,,28191.00000,14522.00000,8337.00000,27484.00000,3219.00000,53562.00000,81753.00000,25581.00000,13708.00000,4404.00000,22673.00000,48254.00000,880.00000,52965.00000,-1174.00000,33499.00000,81753.00000
2011-06-30,14017.00000,5630.00000,3237.00000,3655.00000,,26539.00000,14933.00000,16056.00000,19861.00000,2701.00000,53551.00000,80090.00000,24194.00000,11373.00000,4393.00000,20472.00000,44666.00000,880.00000,51816.00000,287.00000,35424.00000,80090.00000
2011-03-31,12277.00000,4533.00000,3033.00000,3699.00000,,23542.00000,14834.00000,15147.00000,19795.00000,2740.00000,52516.00000,76058.00000,21923.00000,12681.00000,4437.00000,21539.00000,43462.00000,880.00000,50097.00000,-535.00000,32596.00000,76058.00000
2010-12-31,11337.00000,4430.00000,2650.00000,3162.00000,,21579.00000,14727.00000,15096.00000,2.36520,2121.00000,31946.37000,72921.00000,18508.00000,3.12210,4794.00000,9058.12200,41604.00000,880.00000,49278.00000,-0.24700,31317.00000,72921.00000
2010-09-30,13265.00000,3720.00000,2259.00000,3248.00000,613.00000,23105.00000,9145.00000,7480.00000,12259.00000,2100.00000,30984.00000,54089.00000,17271.00000,4456.00000,2777.00000,8617.00000,25888.00000,880.00000,44541.00000,-1381.00000,28201.00000,54089.00000
2010-06-30,10166.00000,4001.00000,2363.00000,2044.00000,,18574.00000,8931.00000,6738.00000,12109.00000,2092.00000,29870.00000,48444.00000,13934.00000,4427.00000,2719.00000,8702.00000,22636.00000,880.00000,43490.00000,-2298.00000,25808.00000,48444.00000
2010-03-31,8794.00000,3705.00000,2327.00000,2382.00000,,17208.00000,9036.00000,6749.00000,12315.00000,2095.00000,30195.00000,47403.00000,13583.00000,4419.00000,2763.00000,8663.00000,22246.00000,880.00000,42136.00000,-1445.00000,25157.00000,47403.00000
