,cash-on-hand,receivables-total,inventory,pre-paid-expenses,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2019-06-30,3951.22200,464.90000,143.01700,151.82900,4710.96800,731.13100,50.38400,57.76600,2322.50300,7033.47100,1259.22000,551.53000,92.32300,704.28600,1963.50600,2.56500,-2493.73000,-3.20100,5069.96500,7033.47100
2019-03-31,3478.03500,438.29700,136.69800,130.00900,4183.03900,742.55900,50.38400,39.04100,2360.07500,6543.11400,1106.46800,560.38100,89.46800,713.33300,1819.80100,2.56100,-2761.15700,6.00000,4723.31300,6543.11400
2018-12-31,3168.24200,409.68800,124.36000,140.81900,3843.10900,812.00500,50.38400,40.72800,2402.78900,6245.89800,1120.29200,581.55000,108.85300,690.40300,1810.69500,2.54600,-2989.47800,0.65900,4435.20300,6245.89800
2018-09-30,3064.02800,379.75500,124.15000,118.67800,3686.61100,808.35200,79.38400,46.49300,934.22890,4620.84000,992.50800,576.53000,107.90700,693.85100,1686.35900,2.55100,-4540.00500,0.30700,2934.48100,4620.84000
2018-06-30,2776.26500,393.43900,115.02500,122.69400,3407.42300,815.92800,79.38400,32.65100,927.96300,4335.38600,927.30000,577.67500,106.19300,693.20310,1620.50300,2.54200,-4668.75100,-4.60500,2714.88300,4335.38600
2018-03-31,2486.59000,327.29400,117.34600,109.88600,3041.11600,800.67000,79.38400,31.80400,911.85800,3952.97400,827.31200,578.20600,106.99900,694.84100,1522.15300,2.54100,-4876.11100,-39.74300,2430.82100,3952.97400
2017-12-31,2088.66600,281.34300,111.83000,167.12400,2648.96300,789.43700,79.38400,27.39600,897.05100,3546.01400,807.26000,583.90200,106.20500,696.44800,1503.70800,2.51200,-5119.72300,-11.57200,2042.30600,3546.01400
2017-09-30,1814.05100,263.49300,98.19200,152.23800,2327.97400,759.97800,79.38400,30.98900,870.35110,3198.32500,710.73900,567.31000,103.43300,684.34200,1395.08100,2.50000,-5220.40700,-25.12900,1803.24400,3198.32500
2017-06-30,1733.27800,247.94900,92.26300,107.08200,2180.57200,740.10300,334.72400,30.19500,1105.02200,3285.59400,625.40600,550.36500,101.78200,792.95700,1418.36300,2.47900,-5117.45500,-21.75300,1867.23100,3285.59400
2017-03-31,1453.34600,207.95500,82.02000,128.49300,1871.81400,708.39500,334.72400,31.77000,1074.88900,2946.70300,489.79600,529.13000,103.84000,774.11400,1263.91000,2.45900,-5135.45100,16.02500,1682.79300,2946.70300
2016-12-31,1482.31900,200.36400,77.60400,71.25300,1831.54000,698.36200,334.72400,32.16100,1065.24700,2896.78700,792.53700,521.33500,104.02900,766.05900,1558.59600,2.45000,-5373.83600,21.17300,1338.19100,2896.78700
2016-09-30,1186.86100,182.22900,71.79900,61.01200,1501.90100,687.61300,334.72400,85.40300,1107.74000,2609.64100,722.84100,504.79200,33.83800,678.45900,1401.30000,2.44600,-5406.78100,-3.84500,1208.34100,2609.64100
2016-06-30,1141.94900,189.35600,66.58900,56.25600,1454.15000,690.60700,334.72400,69.50100,1094.83200,2548.98200,622.85500,581.61200,35.44900,757.28200,1380.13700,2.44000,-5367.94000,-3.39000,1168.84500,2548.98200
2016-03-31,1101.89100,181.87800,63.20000,55.86600,1402.83500,690.52100,334.72400,59.82600,1085.07100,2487.90600,552.04100,660.95100,37.96700,819.66700,1371.70800,2.42900,-5303.41500,-4.89900,1116.19800,2487.90600
2015-12-31,1121.37200,173.83800,57.20700,54.73600,1407.15300,697.71500,334.72400,28.99500,1091.43400,2498.58700,506.16700,739.39700,39.24200,898.79200,1404.95900,2.42700,-5261.78400,1.82400,1093.62800,2498.58700
2015-09-30,1081.59500,165.27200,49.19700,63.38800,1359.45200,706.67000,334.72400,33.14700,1074.54100,2433.99300,374.95900,806.82900,44.11200,982.30190,1357.26100,2.41900,-5188.05300,1.51100,1076.73200,2433.99300
2015-06-30,1104.76800,94.51900,42.11300,53.28900,1294.68900,713.37800,334.72400,31.28200,1079.38400,2374.07300,373.82300,767.67300,50.92900,952.03390,1325.85700,2.40600,-5092.90400,-1.70700,1048.21600,2374.07300
2015-03-31,1181.13400,80.33200,34.08900,62.64800,1358.20300,708.61600,68.91500,30.09300,807.62400,2165.82700,302.43800,785.70800,41.05100,865.85200,1168.29000,2.39900,-4904.05600,0.79100,997.53700,2165.82700
2014-12-31,1395.52400,75.96400,30.84800,44.17500,1546.51100,715.81200,68.91500,3.44100,788.16800,2334.67900,368.25400,792.93490,34.45500,870.24190,1238.49600,2.38500,-4705.45000,0.91700,1096.18300,2334.67900
2014-09-30,1477.73700,114.30800,16.75300,41.29800,1650.09600,720.87800,30.99200,4.12000,755.99000,2406.08600,372.17800,810.11200,33.16800,878.00310,1250.18100,2.37500,-4528.79400,1.16100,1155.90500,2406.08600
2014-06-30,1219.16100,81.84200,11.98200,34.39900,1347.38400,730.00000,30.99200,9.44400,770.43600,2117.82000,362.97300,518.32100,26.15200,582.57800,945.55100,2.34700,-4358.73400,-0.02300,1172.26900,2117.82000
2014-03-31,1324.20000,59.85800,11.26100,35.01100,1430.33000,726.20400,30.99200,9.58200,766.77800,2197.10800,373.50000,522.85500,25.98600,592.73000,966.23000,2.33400,-4199.35200,-0.29700,1230.87800,2197.10800
2013-12-31,1465.07600,85.51700,14.14700,23.83600,1588.57600,696.91100,30.99200,2.56200,730.46500,2319.04100,397.82900,489.69100,25.65700,564.80700,962.63600,2.32000,-3966.89500,-0.30600,1356.40500,2319.04100
2013-09-30,1473.70900,120.28100,13.53700,41.10400,1648.63100,648.92400,281.59200,3.60100,934.11700,2582.74800,409.49900,431.95000,27.06200,726.19310,1135.69200,2.31100,-4011.18000,-0.55000,1447.05600,2582.74800
2013-06-30,1488.98400,164.86600,19.50900,43.23100,1716.59000,581.73800,281.59200,4.40900,867.73900,2584.32900,381.65200,387.18800,33.05400,693.22800,1074.87900,2.30000,-3887.04800,-1.23000,1509.44900,2584.32900
2013-03-31,1302.36200,194.05400,21.53200,47.83500,1565.78300,504.23200,281.59200,40.62700,826.45100,2392.23400,407.63900,731.57600,34.22600,1046.63500,1454.27400,2.16000,-3829.88300,-1.14900,937.96000,2392.23400
2012-12-31,1391.19800,143.25000,30.46400,24.67300,1589.58500,433.60900,694.49200,41.60200,1169.70300,2759.28800,432.62400,683.20100,32.47200,1130.81200,1563.43600,2.14900,-3521.86700,-0.55000,1195.85200,2759.28800
2012-09-30,1373.49600,139.62900,86.27500,35.12300,1634.52300,124.14800,694.49200,42.55900,1084.30000,2718.82300,406.73100,615.95600,48.29800,1085.64500,1492.37600,2.14100,-3445.71900,-0.41600,1226.44700,2718.82300
2012-06-30,1279.35800,185.61800,87.80500,40.52400,1593.30500,272.56100,694.49200,44.49800,1011.55100,2604.85600,379.71000,560.29100,48.15900,1019.45300,1399.16300,2.13300,-3388.17600,-0.67300,1205.69300,2604.85600
2012-03-31,1038.88400,232.22800,129.59500,35.40700,1436.11400,170.33100,694.49200,44.90600,909.72900,2345.84300,356.81500,494.17900,31.65700,920.94700,1277.76200,2.08700,-3323.24500,-0.62800,1068.08100,2345.84300
2011-12-31,1020.80000,183.13500,112.43000,14.88900,1331.25400,133.17600,694.49200,45.35800,873.02590,2204.28000,392.34800,455.95000,28.66800,883.45610,1275.80400,2.07200,-3414.83500,-1.05300,928.47600,2204.28000
2011-09-30,709.26500,445.66100,67.65400,23.24500,1245.82500,101.26800,697.00100,47.90400,846.17300,2091.99800,548.94900,425.47400,29.32400,848.89900,1397.84800,2.06500,-3573.46400,-0.94500,694.15000,2091.99800
2011-06-30,656.58910,96.01600,52.62200,21.89700,827.12400,84.20300,802.80100,48.97200,935.97600,1763.10000,478.96800,411.18100,29.28700,871.25100,1350.21900,2.05500,-3794.57400,-0.70700,412.88100,1763.10000
2011-03-31,823.45200,5.59400,17.81600,26.11200,872.97400,70.87700,544.80200,49.83400,665.51300,1538.48700,416.19500,400.00000,25.92600,730.62010,1146.81500,2.03300,-3620.50500,-0.63300,391.67200,1538.48700
2010-12-31,1031.41100,12.52900,,13.09900,1057.03900,72.33300,544.80200,51.27200,668.40700,1725.44600,474.78300,400.00000,26.36300,746.69000,1221.47300,2.01600,-3444.40900,-1.06700,503.97300,1725.44600
2010-09-30,1203.01100,4.96400,,18.46400,1226.43900,65.43900,544.80200,52.14900,662.39000,1888.82900,311.56700,487.22500,101.70100,927.16600,1238.73300,2.01200,-3264.01700,-0.67700,650.09600,1888.82900
2010-06-30,979.14500,3.54800,,21.86200,1004.55500,60.43800,544.80200,44.40700,649.64700,1654.20200,292.37600,86.40700,92.78300,534.69100,827.06700,2.00700,-3055.06000,-0.55800,827.13500,1654.20200
2010-03-31,1092.68300,7.87600,,26.20900,1126.76800,58.10900,544.80200,40.62300,643.53400,1770.30200,211.54000,125.31600,67.06800,568.15000,779.69000,2.00200,-2855.05400,-1.08000,990.61200,1770.30200
2009-12-31,1284.91300,9.60100,,12.51200,1307.02600,62.27900,544.80200,41.38100,648.46200,1955.48800,284.88300,121.76500,66.64100,574.25900,859.14200,1.98200,-2689.78300,-0.64000,1096.34600,1955.48800
2009-09-30,856.61000,42.95600,,14.50000,914.06600,62.44400,552.00200,44.97900,659.42500,1573.49100,231.36600,262.84000,63.11100,733.38100,964.74700,1.79100,-2531.13900,-0.11500,608.74400,1573.49100
2009-06-30,754.36400,14.76200,,13.63000,782.75600,64.35800,552.78300,39.97900,657.12000,1439.87600,183.68000,144.00000,27.66100,527.13900,710.81900,1.78400,-2381.57400,0.41800,729.05700,1439.87600
2009-03-31,869.18600,16.70200,,16.28500,902.17300,66.60100,552.78300,44.32600,663.71000,1565.88300,179.29900,287.50000,28.24700,679.73300,859.03200,1.70700,-2210.27700,1.14300,706.85100,1565.88300
