,cash-on-hand,receivables-total,inventory,pre-paid-expenses,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2020-05-31,185.00000,494.30000,831.30000,105.10000,1615.70000,927.00000,,7318.30000,715.10000,8960.39900,10576.10000,1582.30000,4113.60000,516.60000,5331.50000,6913.80000,1938.90000,2288.70000,-577.70000,3662.30000,10576.10000
2020-02-29,170.80000,409.90000,835.60000,108.10000,1524.40000,936.00000,,7337.00000,694.30000,8967.30000,10491.70000,2072.40000,3627.90000,517.40000,4844.70000,6917.10000,1901.50000,2179.90000,-519.50000,3574.60000,10491.70000
2019-11-30,155.40000,502.90000,801.20000,90.70000,1550.20000,952.60000,,7352.20000,507.10000,8811.89900,10362.10000,2154.40000,3625.80000,427.60000,4751.00000,6905.40000,1888.60000,2055.80000,-500.20000,3456.70000,10362.10000
2019-08-31,162.90000,494.60000,846.90000,85.00000,1589.40000,910.00000,,7346.80000,519.80000,8776.60000,10366.00000,2030.40000,3843.10000,310.70000,4855.00000,6885.40000,1877.20000,2019.80000,-428.30000,3480.60000,10366.00000
2019-05-31,139.40000,429.00000,816.50000,88.20000,1473.10000,917.40000,,7371.50000,474.70000,8763.60100,10236.70000,1860.10000,3977.50000,310.10000,4994.00000,6854.10000,1835.00000,1918.60000,-382.70000,3382.60000,10236.70000
2019-02-28,102.30000,435.70000,807.30000,82.70000,1428.00000,934.60000,,7407.70000,457.60000,8799.89900,10227.90000,1829.10000,4034.00000,317.70000,5056.10000,6885.20000,1780.50000,1877.90000,-327.40000,3342.70000,10227.90000
2018-11-30,96.60000,518.10000,786.30000,78.90000,1479.90000,941.50000,,7401.20000,433.80000,8776.50000,10256.40000,2001.70000,4052.90000,313.10000,5072.50000,7074.20000,1770.60000,1760.20000,-359.90000,3182.20000,10256.40000
2018-08-31,73.00000,511.70000,806.30000,83.20000,1474.20000,961.00000,407.70000,7435.10000,,8803.80000,10278.00000,1855.10000,4269.80000,373.40000,5310.90000,7166.00000,1732.10000,1723.70000,-354.10000,3112.00000,10278.00000
2018-05-31,202.60000,473.90000,797.60000,90.10000,1564.20000,947.70000,401.60000,7470.30000,,8819.60100,10383.80000,1846.70000,4456.20000,380.70000,5496.80000,7343.50000,1705.30000,1631.60000,-308.40000,3040.30000,10383.80000
2018-02-28,179.60000,502.00000,827.70000,96.70000,1606.00000,823.10000,400.80000,7533.10000,,8757.00000,10363.00000,1871.50000,4378.60000,378.20000,5419.10000,7290.60000,1692.20000,1592.30000,-224.30000,3072.40000,10363.00000
2017-11-30,186.80000,555.10000,793.30000,81.80000,1617.00000,809.10000,398.50000,7561.20000,,8768.80000,10385.80000,1947.30000,4443.90000,329.20000,5867.60000,7814.90000,1672.90000,1166.50000,-279.50000,2570.90000,10385.80000
2017-08-31,166.10000,556.20000,835.80000,84.50000,1642.60000,765.40000,378.90000,7594.80000,,8739.10000,10381.70000,1734.20000,4702.30000,305.60000,6114.20000,7848.40000,1663.60000,1123.90000,-265.90000,2533.30000,10381.70000
2017-05-31,130.00000,429.70000,779.80000,86.40000,1425.90000,703.80000,358.60000,2383.80000,,3446.20000,4872.10000,1801.40000,804.30000,330.60000,1261.30000,3062.70000,1103.20000,1074.20000,-379.30000,1809.40000,4872.10000
2017-02-28,125.70000,404.40000,767.20000,87.80000,1385.10000,682.80000,351.70000,2331.50000,,3366.00000,4751.10000,1738.40000,803.50000,354.70000,1281.10000,3019.50000,1091.10000,1073.10000,-445.00000,1731.60000,4751.10000
2016-11-30,118.40000,465.20000,756.30000,81.90000,1421.80000,669.40000,348.40000,2196.30000,,3214.10000,4635.90000,1422.70000,1054.00000,441.20000,1575.10000,2997.80000,1084.20000,1056.80000,-514.40000,1638.10000,4635.90000
2016-08-31,134.20000,445.30000,760.30000,80.40000,1420.20000,641.10000,370.10000,2246.90000,,3258.10000,4678.30000,1340.40000,1056.70000,383.90000,1563.30000,2903.70000,1082.90000,1074.70000,-400.20000,1774.60000,4678.30000
2016-05-31,131.50000,399.60000,739.60000,81.40000,1352.10000,637.10000,371.10000,2247.30000,,3255.50000,4607.60000,1269.50000,1054.00000,510.60000,1564.60000,2834.10000,1074.40000,1069.80000,-387.70000,1773.50000,4607.60000
2016-02-29,111.80000,371.20000,702.20000,72.90000,1258.10000,609.10000,363.70000,2134.10000,,3106.90000,4365.00000,1090.60000,1055.00000,492.50000,1547.50000,2638.10000,1047.60000,1086.30000,-423.70000,1726.90000,4365.00000
2015-11-30,112.60000,455.20000,710.80000,78.80000,1357.40000,618.40000,365.40000,2131.40000,,3115.20000,4472.60000,1238.60000,1051.40000,495.70000,1547.10000,2785.70000,1039.60000,1036.70000,-406.10000,1686.90000,4472.60000
2015-08-31,108.40000,422.90000,727.20000,116.00000,1374.50000,589.10000,348.60000,2178.50000,,3116.20000,4490.70000,1404.60000,807.20000,516.70000,1323.90000,2728.50000,1033.80000,1065.10000,-353.60000,1762.20000,4490.70000
2015-05-31,89.50000,390.60000,738.50000,140.30000,1358.90000,590.10000,345.00000,2084.40000,,3019.50000,4378.40000,1338.80000,807.90000,496.40000,1304.30000,2643.10000,1019.60000,1020.40000,-324.70000,1735.30000,4378.40000
2015-02-28,81.80000,384.10000,708.40000,130.40000,1304.70000,580.60000,337.90000,1974.30000,,2892.80000,4197.50000,1221.00000,806.80000,465.80000,1272.60000,2493.60000,1006.80000,992.00000,-314.90000,1703.90000,4197.50000
2014-11-30,77.30000,493.60000,713.80000,131.50000,1416.20000,602.70000,342.40000,2053.00000,,2998.10000,4414.30000,1122.00000,1014.10000,468.80000,1482.90000,2604.90000,995.60000,982.60000,-186.00000,1809.40000,4414.30000
2014-08-31,93.80000,476.80000,705.60000,132.60000,1408.80000,578.80000,378.90000,2105.60000,,3063.30000,4472.10000,1077.60000,1014.30000,410.20000,1424.50000,2502.10000,988.50000,993.60000,-29.60000,1970.00000,4472.10000
2014-05-31,81.40000,417.10000,687.30000,138.90000,1324.70000,575.00000,370.60000,2139.00000,,3084.60000,4409.30000,1002.80000,1016.80000,409.80000,1426.60000,2429.40000,984.10000,969.30000,8.80000,1979.90000,4409.30000
2014-02-28,89.40000,428.00000,682.90000,139.80000,1340.10000,571.00000,376.70000,2141.90000,,3089.60000,4429.70000,1012.10000,1016.60000,413.60000,1430.20000,2442.30000,971.70000,993.20000,6.60000,1987.40000,4429.70000
2013-11-30,63.00000,495.50000,676.90000,134.80000,1370.20000,576.60000,371.00000,2131.90000,,3079.50000,4449.70000,1063.10000,1019.00000,419.90000,1438.90000,2502.00000,962.40000,970.40000,-0.30000,1947.70000,4449.70000
2013-08-31,146.80000,462.40000,640.80000,120.90000,1370.90000,549.70000,328.50000,2103.90000,,2982.10000,4353.00000,1054.30000,1018.60000,482.60000,1501.20000,2555.50000,955.10000,1011.90000,-183.60000,1797.50000,4353.00000
2013-05-31,72.10000,399.90000,611.40000,134.10000,1217.50000,554.30000,329.50000,2107.50000,,2991.30000,4208.80000,1226.20000,774.40000,474.50000,1248.90000,2475.10000,947.70000,953.20000,-184.20000,1733.70000,4208.80000
2013-02-28,68.60000,403.90000,606.50000,132.50000,1211.50000,532.50000,327.80000,2014.30000,,2874.60000,4086.10000,1115.50000,776.00000,469.80000,1245.80000,2361.30000,921.90000,948.30000,-163.00000,1724.80000,4086.10000
2012-11-30,79.00000,465.90000,615.00000,125.50000,1285.40000,547.30000,313.90000,2018.80000,,2880.00000,4165.40000,1187.60000,779.20000,498.40000,1277.60000,2465.20000,908.20000,934.60000,-159.90000,1700.20000,4165.40000
2012-08-31,72.20000,411.20000,628.60000,107.40000,1219.40000,518.50000,306.70000,2012.40000,,2837.60000,4057.00000,902.60000,1026.20000,404.20000,1430.40000,2333.00000,885.80000,909.60000,-89.50000,1724.00000,4057.00000
2012-05-31,61.40000,378.00000,611.00000,116.80000,1167.20000,507.50000,298.10000,1992.90000,,2798.50000,3965.70000,900.30000,1027.70000,398.80000,1426.50000,2326.80000,862.70000,885.90000,-127.30000,1638.90000,3965.70000
2012-02-29,54.40000,381.10000,640.40000,116.90000,1192.80000,523.40000,311.10000,2052.40000,,2886.90000,4079.70000,959.90000,1028.70000,398.50000,1427.20000,2387.10000,840.90000,869.00000,-35.60000,1692.60000,4079.70000
2011-11-30,53.90000,427.00000,613.70000,128.30000,1222.90000,523.10000,297.60000,2044.20000,,2864.90000,4087.80000,993.30000,1029.70000,446.30000,1476.00000,2469.30000,821.90000,838.80000,-59.00000,1618.50000,4087.80000
2011-08-31,52.20000,391.70000,600.30000,119.10000,1163.30000,497.60000,306.50000,1747.20000,,2551.30000,3714.60000,639.50000,1031.70000,323.00000,1354.70000,1994.20000,806.80000,785.70000,118.80000,1720.40000,3714.60000
2011-05-31,47.90000,342.60000,577.30000,111.80000,1079.60000,494.80000,300.00000,1715.00000,,2509.80000,3589.40000,846.50000,781.20000,319.60000,1100.80000,1947.30000,787.80000,732.70000,112.40000,1642.10000,3589.40000
2011-02-28,40.60000,326.80000,544.90000,103.30000,1015.60000,491.40000,281.40000,1689.20000,,2462.00000,3477.60000,806.70000,775.70000,318.70000,1094.40000,1901.10000,772.00000,731.30000,64.10000,1576.50000,3477.60000
2010-11-30,50.80000,386.70000,477.60000,100.80000,1015.90000,488.00000,265.90000,1649.90000,,2403.80000,3419.70000,834.80000,779.90000,342.30000,1122.20000,1957.00000,756.50000,700.90000,-3.70000,1462.70000,3419.70000
2010-08-31,23.60000,319.70000,494.40000,117.90000,955.60000,464.80000,220.30000,1624.00000,,2309.10000,3264.70000,798.50000,779.50000,304.90000,1084.40000,1882.90000,700.40000,709.60000,-37.00000,1381.80000,3264.70000
2010-05-31,23.10000,310.80000,456.30000,117.60000,907.80000,463.90000,216.20000,1604.50000,,2284.60000,3192.40000,709.30000,874.60000,321.10000,1195.70000,1905.00000,685.70000,670.10000,-76.70000,1287.40000,3192.40000
2010-02-28,21.90000,325.30000,448.50000,106.10000,901.80000,469.70000,215.30000,1658.60000,,2343.60000,3245.40000,715.50000,872.30000,326.00000,1198.30000,1913.80000,656.00000,653.40000,13.00000,1331.60000,3245.40000
2009-11-30,39.50000,365.30000,457.60000,108.10000,970.50000,489.80000,210.50000,1717.00000,,2417.30000,3387.80000,818.20000,875.00000,351.10000,1226.10000,2044.30000,634.00000,591.50000,109.10000,1343.50000,3387.80000
2009-08-31,27.90000,328.60000,447.40000,116.50000,920.40000,472.70000,227.40000,1685.90000,,2386.00000,3306.40000,854.30000,870.90000,240.90000,1111.80000,1966.10000,608.20000,542.30000,181.20000,1340.30000,3306.40000
2009-05-31,12.90000,316.80000,450.00000,105.80000,885.50000,473.00000,202.10000,1675.50000,,2350.60000,3236.10000,856.70000,885.40000,226.50000,1111.90000,1968.60000,598.20000,499.50000,161.70000,1267.50000,3236.10000
2009-02-28,23.40000,342.00000,447.80000,107.80000,921.00000,451.70000,191.20000,1597.10000,,2240.00000,3161.00000,932.30000,884.40000,242.80000,1127.20000,2059.50000,588.70000,481.60000,24.10000,1101.50000,3161.00000
