,cash-on-hand,receivables-total,inventory,pre-paid-expenses,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2020-03-31,1237.90000,963.80000,444.40000,672.40000,3318.50000,455.90000,5188.50000,1461.50000,7105.90000,10424.40000,1738.60000,5156.30000,739.00000,5921.30000,7659.90000,110.10000,4191.80000,-294.80000,2764.50000,10424.40000
2019-12-31,4580.36900,1410.59700,446.10500,310.45000,6747.52100,382.24800,1140.88900,584.97000,2108.10700,8855.62800,1257.08200,4046.45700,556.55900,4603.01600,5860.09800,110.14300,4354.61900,-184.22000,2995.53000,8855.62800
2019-09-30,1060.43200,1416.87900,589.13200,346.68700,3413.13000,371.88100,1143.39200,626.22100,2141.49400,5554.62400,1466.73500,1696.20400,550.77800,2246.98200,3713.71700,104.84700,4180.33100,-185.37600,1840.90700,5554.62400
2019-06-30,1151.04200,805.28800,564.76900,308.99600,2830.09500,387.37200,1155.97900,665.16400,2208.51500,5038.61000,1072.69600,1695.83300,554.21200,2250.04500,3322.74100,104.84700,4053.26600,-173.17500,1715.86900,5038.61000
2019-03-31,1196.63400,638.41700,491.75100,305.05600,2631.85800,395.62400,1167.59100,739.70000,2302.91500,4934.77300,948.72500,1695.46200,636.05500,2331.51700,3280.24200,104.84700,4125.68600,-282.33900,1654.53100,4934.77300
2018-12-31,1182.37100,1188.05200,443.38300,268.69800,3082.50400,256.47300,1179.72300,744.28800,2180.48400,5262.98800,1274.32400,1695.09200,539.08600,2234.17800,3508.50200,104.84700,4184.37400,-294.51400,1754.48600,5262.98800
2018-09-30,907.10700,1391.24200,610.91800,283.18300,3192.45000,255.15000,1304.62200,743.10700,2302.87900,5495.32900,1321.92300,1694.72100,591.40400,2286.12500,3608.04800,104.84700,4254.91900,-296.73800,1887.28100,5495.32900
2018-06-30,1159.07200,739.26800,610.24800,319.04500,2827.63300,265.90400,1313.56400,706.75500,2286.22300,5113.85600,1052.44400,1694.35000,600.31200,2294.66200,3347.10600,104.84700,4070.66100,-295.07600,1766.75000,5113.85600
2018-03-31,1598.94400,612.69800,517.43900,292.75600,3021.83700,262.41800,784.47800,660.33900,1707.23500,4729.07200,852.52600,1693.97700,611.21000,2305.18700,3157.71300,104.84700,4090.63700,-292.39500,1571.35900,4729.07200
2017-12-31,1581.23400,1405.39900,433.29300,214.00000,3633.92600,259.71000,790.44500,605.90200,1656.05700,5289.98300,1251.69700,1693.60900,514.72000,2208.32900,3460.02600,104.84700,4260.22200,-239.42500,1829.95700,5289.98300
2017-09-30,1244.77800,1655.75200,629.12000,232.59000,3762.24000,263.86200,796.45700,722.08900,1782.40800,5544.64800,1484.75700,1693.26100,410.37800,2103.63900,3588.39600,104.84700,4336.42000,-234.79200,1956.25200,5544.64800
2017-06-30,1433.50000,846.54700,557.50700,257.25100,3094.80500,268.97300,802.33100,746.63400,1817.93800,4912.74300,1472.24700,1199.11400,408.88800,1608.00200,3080.24900,104.84700,4141.90300,-226.61300,1832.49400,4912.74300
2017-03-31,1463.08100,676.94500,416.23200,243.47500,2799.73300,270.02300,809.00600,767.10800,1846.13700,4645.87000,1201.81400,1198.89600,393.51600,1592.41200,2794.22600,104.84700,4145.46900,-197.17100,1851.64400,4645.87000
2016-12-31,1282.28500,1319.96300,387.67500,237.68400,3227.60700,267.39800,816.50400,779.85700,1863.75900,5091.36600,1617.85900,1198.67900,389.38800,1610.77100,3228.63000,104.84700,4148.72200,-194.57000,1862.73600,5091.36600
2016-09-30,830.37200,1452.93100,607.70100,255.98300,3146.98700,247.23100,859.33700,701.59200,1808.16000,4955.14700,1615.71900,1198.46100,364.37800,1597.66800,3213.38700,104.84700,4019.37000,-203.98900,1741.76000,4955.14700
2016-06-30,924.09800,703.82100,572.39100,323.04600,2523.35600,242.60700,856.23100,722.19100,1821.02900,4344.38500,745.02000,1547.75300,402.61400,1986.83200,2731.85200,104.84700,3825.28900,-174.30100,1612.53300,4344.38500
2016-03-31,1095.88000,670.66300,461.73400,295.80600,2524.08300,241.25300,864.90910,734.45000,1840.61200,4364.69500,768.37300,1547.43400,402.34600,1988.93200,2757.30500,104.84700,3837.37200,-164.35300,1607.39000,4364.69500
2015-12-31,976.75000,1217.85000,384.49200,286.50600,2865.59800,237.52700,873.50200,744.09000,1855.11900,4720.71700,1064.64700,1547.11500,404.88300,1992.16800,3056.81500,104.84700,3852.32100,-146.00100,1663.90200,4720.71700
2015-09-30,551.29200,1390.27400,447.09000,320.89500,2709.55100,219.65600,881.98100,755.95900,1857.59600,4567.14700,1039.56900,1546.79600,396.77200,1984.74100,3024.31000,104.84700,3733.99500,-126.18500,1542.83700,4567.14700
2015-06-30,858.45800,709.43700,403.78900,360.10100,2331.78500,225.91100,891.03300,768.96000,1885.90400,4217.68900,800.88800,1546.47700,400.43200,1988.29600,2789.18400,104.84700,3583.80300,-103.47600,1428.50500,4217.68900
2015-03-31,1081.39700,563.30100,340.65400,346.72600,2332.07800,243.58900,904.30000,767.14900,1915.03800,4247.11600,817.06900,1546.16900,396.13700,1984.54000,2801.60900,104.84700,3599.57100,-86.99600,1445.50700,4247.11600
2014-12-31,893.16700,1094.67300,339.57200,316.09300,2643.50500,237.48900,917.96600,719.14000,1874.59500,4518.10000,1071.68400,1545.85300,392.16900,1980.75200,3052.43600,104.84700,3630.07200,-95.45400,1465.66400,4518.10000
2014-09-30,452.18400,1314.02200,499.15000,380.83300,2646.18900,228.01900,931.61300,702.98100,1862.61300,4508.80200,1014.02800,1559.89500,392.36600,1996.21000,3010.23800,104.84700,3513.54600,-36.80500,1498.56400,4508.80200
2014-06-30,586.15100,738.89900,492.82200,386.33300,2204.20500,236.88100,945.02500,752.48400,1934.39000,4138.59500,724.69200,1559.89500,357.76600,1961.85500,2686.54700,104.84700,3387.00600,-51.78400,1452.04800,4138.59500
2014-03-31,792.24900,552.47100,390.82400,406.56100,2142.10500,236.89800,956.96300,693.47100,1887.33200,4029.43700,1093.72100,959.89500,337.21900,1341.29400,2435.01500,104.84700,3408.25900,-48.56500,1594.42200,4029.43700
2013-12-31,682.44900,1093.62000,348.79400,355.59400,2480.45700,236.26300,970.31990,715.22700,1921.81000,4402.26700,1363.28000,959.89500,351.30400,1356.64400,2719.92400,104.84700,3432.17600,-34.13500,1682.34300,4402.26700
2013-09-30,588.66800,1215.28900,447.11300,346.21500,2597.28500,231.19900,1008.24100,753.42000,1992.86000,4590.14500,1648.87900,959.89500,410.67200,1417.83600,3066.71500,104.84700,3354.82000,-78.72300,1523.43000,4590.14500
2013-06-30,1022.34500,640.50300,359.96900,343.38500,2366.20200,237.77400,867.97900,706.34400,1812.09700,4178.29900,1296.72200,959.89500,465.65600,1425.55100,2722.27300,104.84700,3280.21500,-77.86600,1456.02600,4178.29900
2013-03-31,1067.03900,509.27600,323.75400,350.32700,2250.39600,232.90200,879.96700,697.38000,1810.24900,4060.64500,741.67300,1394.38700,461.49700,1855.88400,2597.55700,104.84700,3296.14000,-68.16600,1463.08800,4060.64500
2012-12-31,849.70100,1029.95900,316.04900,312.49300,2508.20200,230.41400,891.58400,695.18700,1817.18500,4325.38700,960.43500,1396.42100,461.15200,1857.57300,2818.00800,104.84700,3354.54500,-72.30700,1507.37900,4325.38700
2012-09-30,696.73300,1195.51700,463.43300,263.29700,2618.98000,217.63600,907.14300,702.52800,1827.30700,4446.28700,1126.61900,1398.90600,393.87300,1792.77900,2919.39800,104.84700,3270.53400,-38.23500,1526.88900,4446.28700
2012-06-30,779.93100,651.41000,416.90500,297.58000,2145.82600,223.38300,919.68100,725.83100,1868.89500,4014.72100,838.69300,1399.55700,376.98100,1776.53800,2615.23100,104.84700,3152.64700,-39.64300,1399.49000,4014.72100
2012-03-31,883.82400,456.58000,396.98100,281.51700,2018.90200,222.82100,931.63100,723.78300,1878.23500,3897.13700,725.87700,1400.94200,372.92500,1773.86700,2499.74400,104.84700,3156.15200,-24.23000,1397.39300,3897.13700
2011-12-31,641.68800,1034.58000,333.99300,243.43100,2253.69200,218.02100,942.08500,716.97600,1877.08200,4130.77400,942.34400,1400.87200,370.04300,1770.91500,2713.25900,104.84700,3205.42000,-35.94300,1417.51500,4130.77400
2011-09-30,186.96200,1260.52100,518.86600,243.95600,2210.30500,220.41200,954.86100,699.14800,1874.42100,4084.72600,942.44300,1405.07100,355.97000,1761.04100,2703.48400,104.84700,3104.73800,-14.96500,1381.24200,4084.72600
2011-06-30,584.77800,837.97200,426.93000,196.42500,2046.10500,239.20100,964.85800,690.58100,1894.64000,3940.74500,706.52500,1403.03100,362.57000,1765.60100,2472.12600,104.84700,2972.32300,4.16900,1468.61900,3940.74500
2011-03-31,927.42200,558.98000,401.30900,173.07000,2060.78100,238.40300,965.25300,675.90400,1879.56000,3940.34100,626.53200,1396.69500,386.12600,1782.82100,2409.35300,104.84700,2954.51700,-1.76300,1530.98800,3940.34100
2010-12-31,727.79600,961.25200,364.19400,167.80700,2221.04900,233.58000,975.41000,663.18700,1872.17700,4093.22600,718.80100,1397.68100,361.32400,1759.00500,2477.80600,104.84700,2978.31700,8.14900,1615.42000,4093.22600
2010-09-30,497.90300,1210.46000,467.95300,170.39400,2346.71000,221.16500,987.69800,660.04400,1868.90700,4215.61700,978.48600,1404.55600,345.26400,1749.82000,2728.30600,104.84700,2872.69900,23.12100,1487.31100,4215.61700
2010-06-30,872.27500,663.48400,342.11300,201.96200,2079.83400,218.85100,1005.49400,669.49700,1893.84200,3973.67600,656.85500,1396.98000,330.91500,1727.89500,2384.75000,104.84700,2751.10600,27.80300,1588.92600,3973.67600
2010-03-31,1259.79900,526.03100,226.78400,200.22600,2212.84000,220.52200,1017.34300,627.31800,1865.18300,4078.02300,691.84300,1390.48400,325.84200,1716.32600,2408.16900,104.84700,2744.51700,56.04300,1669.85400,4078.02300
2009-12-31,636.04500,1038.80200,207.89500,162.29000,2045.03200,220.70600,1030.49800,600.65600,1851.86000,3896.89200,815.88800,1131.99800,354.23400,1486.23200,2302.12000,104.84700,2720.54900,58.63100,1594.77200,3896.89200
2009-09-30,297.35800,1116.03300,399.91700,178.59700,1991.90500,216.25600,1056.61100,596.55500,1869.42200,3861.32700,887.11500,1134.72300,351.55700,1486.28000,2373.39500,104.84700,2582.26700,42.58900,1487.93200,3861.32700
2009-06-30,392.03400,652.55700,346.81400,210.82400,1602.22900,222.93700,1077.52200,575.48800,1875.94700,3478.17600,612.72300,1134.72300,341.06000,1475.78300,2088.50600,104.84700,2459.70500,47.29100,1389.67000,3478.17600
2009-03-31,590.38800,365.03700,295.24800,199.14700,1449.82000,217.91900,1022.33500,237.74800,1478.00200,2927.82200,571.25200,709.72300,265.99200,975.71500,1546.96700,104.84700,2448.40500,58.78500,1380.85500,2927.82200
