,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,894.38500,491.14500,325.01900,532.96200,14.40400,2257.91500,418.68300,110.77700,456.67300,40.68600,1243.33700,3501.25200,746.26300,,75.11600,303.69500,1049.95800,19.47000,725.72900,-49.86800,2451.29400,3501.25200
2022-09-30,776.05600,530.34900,310.75400,502.67800,7.71700,2127.55400,415.18100,111.03900,431.37900,43.11600,1192.35200,3319.90600,701.94100,50.19500,74.64100,363.84000,1065.78100,19.47300,572.65200,-84.77900,2254.12500,3319.90600
2022-06-30,781.86900,683.73900,295.62500,498.09300,11.10900,2270.43500,411.26300,111.99900,460.24200,41.18700,1217.99100,3488.42600,797.38500,64.79600,74.66500,392.44500,1189.83000,19.73500,610.23400,-52.95900,2298.59600,3488.42600
2022-03-31,1076.61900,546.88100,259.34100,479.41400,12.12700,2374.38200,399.48500,126.13000,489.73400,38.14900,1234.77200,3609.15400,712.19900,75.37800,82.78900,422.42300,1134.62200,20.13200,762.18900,-19.47900,2474.53200,3609.15400
2021-12-31,1366.43000,550.74900,243.33000,406.26600,9.45200,2576.22700,387.24000,133.85800,501.65900,39.20600,1233.19800,3809.42500,805.12000,89.24400,84.05000,441.86100,1246.98100,20.28100,736.56600,-5.94800,2562.44400,3809.42500
2021-09-30,1312.85100,597.12400,224.24200,386.96700,,2521.18400,390.54500,136.66400,515.07500,40.29800,1240.99800,3762.18200,753.60900,112.78400,89.62600,471.08000,1224.68900,20.46600,712.43700,4.21700,2537.49300,3762.18200
2021-06-30,1236.56200,868.45700,226.13800,368.31500,,2699.47200,395.39500,181.56000,529.71800,38.49000,1301.45000,4000.92200,985.36200,143.61800,107.81400,522.30400,1507.66600,20.68000,684.95200,15.32200,2493.25600,4000.92200
2021-03-31,1309.44200,581.50900,262.47400,347.67800,,2501.10300,402.46500,115.62000,530.45100,26.19700,1218.61400,3719.71700,686.84200,356.87700,95.14500,708.32200,1395.16400,20.80200,529.10300,8.67700,2324.55300,3719.71700
2020-12-31,1436.40100,497.50600,222.18900,250.09200,9.24600,2415.43400,394.80000,117.98000,554.79800,26.85200,1236.91200,3652.34600,700.87100,376.76800,105.29600,744.45700,1445.32800,20.76500,387.41400,33.51600,2207.01800,3652.34600
2020-09-30,1232.96900,587.24300,191.31700,232.10300,,2243.63200,386.17000,108.25400,538.92400,26.56500,1192.88000,3436.51200,671.84000,406.17800,117.60200,771.12800,1442.96800,20.75500,207.71000,8.24800,1993.54400,3436.51200
2020-06-30,955.22200,694.52100,206.08800,238.17600,,2094.00700,353.59500,106.96800,529.56600,29.67100,1155.18200,3249.18900,729.71300,402.30500,130.58100,774.92500,1504.63800,20.72500,1.61000,-8.50000,1744.55100,3249.18900
2020-03-31,804.49500,487.36500,182.97800,227.74000,,1702.57800,332.24100,100.51300,524.25400,27.50100,1117.81000,2820.38800,513.96100,398.46600,122.57100,755.75400,1269.71500,20.74200,-164.32300,-27.11300,1550.67300,2820.38800
2019-12-31,911.22700,362.36800,196.69100,188.59800,,1658.88400,320.21600,104.49000,541.91100,28.78900,1128.13000,2787.01400,539.02900,394.68700,132.77600,767.82700,1306.85600,20.80100,-241.91800,-18.85400,1480.15800,2787.01400
2019-09-30,936.47710,357.88600,178.20300,182.01300,,1654.57900,307.56700,103.55800,467.29000,39.08200,1044.21200,2698.79100,493.71100,390.94200,105.36800,722.44500,1216.15600,21.06100,-226.39000,-24.22100,1482.63500,2698.79100
2019-06-30,895.33400,372.19900,164.46100,184.83200,,1616.82600,295.89500,99.00100,493.43000,42.16100,1054.68800,2671.51400,467.00000,387.24300,113.63800,725.10200,1192.10200,21.30500,-222.51300,-7.59100,1479.41200,2671.51400
2019-03-31,904.81600,333.84000,161.34200,194.04400,,1594.04200,283.30000,91.92600,498.88500,28.07000,1022.60100,2616.64300,441.96800,383.59000,109.13300,704.44700,1146.41500,21.54400,-215.60700,-15.70600,1470.22800,2616.64300
2018-12-31,1116.84800,291.26700,153.54100,170.82600,,1732.48200,279.82100,87.73100,507.33200,28.39200,974.12410,2706.60600,476.28700,,537.09700,707.96500,1184.25200,21.94000,-158.19100,-13.04000,1522.35400,2706.60600
