,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2014-06-30,893.30000,251.40000,198.70000,43.90000,1387.30000,387.30000,,846.80000,12.20000,1301.60000,2688.90000,234.80000,,65.10000,65.10000,299.90000,47.30000,640.80000,-0.90000,2389.00000,2688.90000
2014-03-31,797.80000,216.30000,216.60000,38.20000,1268.90000,343.90000,,852.50000,12.20000,1265.70000,2534.60000,182.80000,,60.40000,60.40000,243.20000,47.30000,550.30000,-0.90000,2291.40000,2534.60000
2013-12-31,648.60000,267.10000,224.70000,39.70000,1180.10000,323.70000,,858.80000,12.80000,1255.30000,2435.40000,165.80000,50.60000,6.80000,57.40000,223.20000,47.20000,473.40000,-0.90000,2212.20000,2435.40000
2013-09-30,511.10000,292.70000,229.50000,40.00000,1073.30000,328.60000,,865.30000,11.80000,1259.80000,2333.10000,179.70000,,6.40000,52.30000,232.00000,47.00000,378.90000,-0.90000,2101.10000,2333.10000
2013-06-30,400.30000,283.90000,232.30000,43.10000,959.60000,309.20000,,872.00000,12.90000,1258.30000,2217.90000,159.00000,,58.80000,58.80000,217.80000,46.90000,294.70000,-1.60000,2000.10000,2217.90000
2013-03-31,458.80000,234.60000,226.80000,43.50000,963.70000,294.30000,,879.00000,13.40000,1253.20000,2216.90000,162.60000,,54.30000,54.30000,216.90000,47.80000,229.00000,-1.60000,2000.00000,2216.90000
2012-12-31,378.35500,252.14900,229.53400,39.51500,899.55300,287.25300,,886.36700,14.38800,1251.55400,2151.10700,155.68800,,51.45000,51.45000,207.13800,47.98100,167.29500,-1.58700,1943.96900,2151.10700
2012-09-30,307.10000,297.60000,232.90000,45.70000,883.30000,279.40000,,894.50000,14.20000,1253.30000,2136.60000,182.70000,,48.40000,48.40000,231.10000,48.10000,100.80000,-1.60000,1905.50000,2136.60000
2012-06-30,327.91500,246.89400,209.94700,44.73400,829.49000,266.03900,,907.90700,13.93300,1260.40300,2089.89300,239.57100,,48.65700,48.65700,288.22800,47.59800,39.20100,-1.33700,1801.66500,2089.89300
2012-03-31,307.33600,211.48800,196.55800,36.95000,752.33200,252.31200,,913.92000,13.16700,1254.99400,2007.32600,242.64200,,44.44000,44.44000,287.08200,47.38200,-10.11600,-1.33600,1720.24400,2007.32600
2011-12-31,446.49800,199.01000,177.52000,33.31400,856.34200,240.40100,,744.22300,13.05900,1058.29100,1914.63300,212.50200,,38.46600,38.46600,250.96800,46.97900,-44.14900,-1.33100,1663.66500,1914.63300
2011-09-30,410.79900,177.94000,198.18300,29.41200,816.33400,251.36500,,749.84900,11.97800,1074.05500,1890.38900,247.09600,,34.19800,34.19800,281.29400,46.59700,-101.27500,-1.33100,1609.09500,1890.38900
2011-06-30,310.35700,186.12900,188.79500,26.85200,712.13300,252.75500,,768.99600,9.62700,1093.46600,1805.59900,244.34900,,29.07600,29.07600,273.42500,46.53800,-165.48400,-1.29700,1532.17400,1805.59900
2011-03-31,504.46300,183.35200,151.17900,33.45000,872.44400,241.73300,,499.06200,10.22800,806.35310,1678.79700,176.44400,,25.96100,25.96100,202.40500,46.48600,-217.03200,-1.29700,1476.39200,1678.79700
2010-12-31,450.71600,200.90500,142.46300,26.51900,820.60300,223.81300,,500.80100,10.77100,793.47300,1614.07600,157.06600,25.07100,20.53200,45.60300,202.66900,46.24100,-266.99200,-1.29700,1411.40700,1614.07600
2010-09-30,459.38500,175.23200,125.05900,30.18900,789.86500,204.36300,,498.09600,11.15900,774.18700,1564.05200,204.32400,24.74300,18.38900,43.13200,247.45600,45.06600,-327.86000,-1.29700,1316.59600,1564.05200
2010-06-30,389.95100,154.78300,118.11900,20.80500,683.65800,187.49100,,499.36700,11.57900,764.57400,1448.23200,191.11900,24.42100,11.98600,36.40700,227.52600,44.41900,-374.66400,-1.38000,1220.70600,1448.23200
2010-03-31,411.53700,107.66900,104.42100,20.39100,644.01800,174.21300,,500.13700,8.38900,759.45090,1403.46900,170.21300,42.57300,7.63700,50.21000,220.42300,44.15300,-409.40000,-1.38000,1183.04600,1403.46900
2009-12-31,402.45400,119.22000,97.94000,16.23900,635.85300,166.03500,,499.63700,10.02300,756.55100,1392.40400,196.79600,42.02300,6.68900,48.71200,245.50800,43.77200,-437.14300,-1.38000,1146.89600,1392.40400
2009-09-30,370.08400,115.03400,86.09700,18.91200,590.12700,162.29900,,501.13800,9.86400,762.46410,1352.59100,196.24300,41.48300,6.08600,47.56900,243.81200,43.20400,-465.15400,-1.38000,1108.77900,1352.59100
2009-06-30,308.36600,112.46200,89.24100,16.25300,526.32200,157.99400,,510.95500,10.47900,732.93700,1259.25900,191.93400,47.11600,5.40200,52.51800,244.45200,42.22500,-455.79900,-1.18000,1014.80700,1259.25900
2009-03-31,267.91300,112.13000,91.75300,14.83800,486.63400,163.57600,,502.24200,9.83900,727.67000,1214.30400,183.29300,47.11600,4.96500,52.08100,235.37400,41.73000,-475.64900,-1.18000,978.93000,1214.30400
