,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,2441.30000,704.90000,677.70000,197.30000,,4021.20000,494.30000,4545.00000,229.80000,5269.10000,9290.30000,956.20000,2823.90000,335.10000,3241.60000,4197.80000,3.00000,1787.70000,-127.30000,5092.50000,9290.30000
2022-09-30,2339.50000,666.60000,623.70000,232.20000,,3862.00000,481.60000,4517.10000,210.50000,5209.20000,9071.20000,937.70000,2826.40000,330.70000,3257.30000,4195.00000,3.00000,1600.30000,-238.20000,4876.20000,9071.20000
2022-06-30,2375.30000,739.20000,581.20000,213.30000,,3909.00000,490.10000,4722.40000,235.90000,5448.40000,9357.40000,1000.90000,2833.50000,305.90000,3358.60000,4359.50000,3.00000,1481.60000,-147.70000,4997.90000,9357.40000
2022-03-31,2290.80000,845.20000,526.10000,219.30000,,3881.40000,506.90000,4869.20000,257.00000,5633.10000,9514.50000,1305.10000,2833.40000,333.10000,3416.70000,4721.80000,3.00000,1253.20000,-104.10000,4792.70000,9514.50000
2021-12-31,1420.80000,1005.90000,518.30000,561.20000,,3506.20000,554.30000,4979.90000,244.70000,5778.90000,9285.10000,1278.70000,2840.90000,383.30000,3487.30000,4766.00000,3.00000,797.50000,-89.00000,4519.10000,9285.10000
2021-09-30,1170.30000,968.40000,501.20000,528.80000,,3168.70000,564.70000,4940.80000,245.70000,5751.20000,8919.90000,1326.80000,2735.00000,368.70000,3374.50000,4701.30000,3.00000,298.30000,-59.10000,4218.60000,8919.90000
2021-06-30,827.60000,1006.20000,502.90000,81.50000,,2418.20000,551.10000,5065.00000,556.30000,6172.40000,8590.60000,1464.60000,2677.60000,271.50000,3248.90000,4713.50000,3.00000,-30.50000,-42.20000,3877.10000,8590.60000
2021-03-31,816.40000,1297.70000,456.20000,92.10000,,2662.40000,533.60000,4304.80000,543.20000,5381.60000,8044.00000,1036.40000,2695.70000,273.70000,3212.60000,4249.00000,3.00000,-298.90000,-35.80000,3795.00000,8044.00000
2020-12-31,868.70000,1246.00000,420.20000,61.40000,,2596.30000,514.50000,3908.10000,531.80000,4954.40000,7550.70000,1056.00000,2706.30000,317.50000,3225.70000,4281.70000,3.00000,-918.80000,-30.70000,3269.00000,7550.70000
2020-09-30,701.00000,1067.70000,395.10000,58.50000,,2222.30000,491.50000,3965.40000,516.60000,4973.50000,7195.80000,1239.30000,2731.30000,303.20000,3249.20000,4488.50000,2.90000,-1573.20000,-49.70000,2707.30000,7195.80000
2020-06-30,744.20000,773.50000,413.60000,51.50000,,1982.80000,456.20000,3845.40000,518.70000,4820.30000,6803.10000,1345.70000,2749.20000,222.90000,3198.80000,4544.50000,2.90000,-2068.10000,-61.90000,2258.60000,6803.10000
2020-03-31,799.80000,659.80000,401.30000,75.70000,,1936.60000,445.30000,3920.80000,519.10000,4885.20000,6821.80000,1480.90000,2767.70000,231.10000,3249.70000,4730.60000,2.90000,-2206.00000,-58.90000,2091.20000,6821.80000
