,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2019-09-30,120.53400,503.24700,280.97800,59.04900,963.80800,722.59200,740.59500,174.27500,1672.06100,2635.86900,719.25500,1124.27900,314.08000,1478.31300,2197.56800,0.44800,4309.71800,-314.98600,438.30100,2635.86900
2019-06-30,124.43900,498.72300,286.34700,71.93700,981.44600,728.00700,745.76800,169.91500,1679.41200,2660.85800,707.25100,1087.87400,321.36500,1449.52100,2156.77200,0.44800,4180.32300,-301.43300,504.08600,2660.85800
2019-03-31,126.48000,489.28100,282.08700,71.53600,969.38400,722.92600,749.49400,160.39800,1667.31300,2636.69700,707.96400,1008.48500,318.85000,1366.98300,2074.94700,0.44800,4053.70300,-289.75400,561.75000,2636.69700
2018-12-31,178.11000,535.52800,268.82100,63.40100,1045.86000,717.52600,752.08800,68.30700,1572.98700,2618.84700,734.43400,985.02100,260.51100,1294.35000,2028.78400,0.44800,3941.91600,-302.41400,590.06300,2618.84700
2018-09-30,137.44800,494.88700,277.26600,61.89800,971.49900,697.68900,758.76600,93.28700,1586.16500,2557.66400,697.46900,988.89400,289.47000,1328.58000,2026.04900,0.44800,3763.85800,-283.52900,531.61500,2557.66400
2018-06-30,183.19000,486.20300,270.04700,63.86700,1003.30700,678.70600,756.26500,83.05800,1554.90900,2558.21600,688.81700,1020.42000,270.40700,1336.96500,2025.78200,0.44800,3637.62900,-265.72100,532.43400,2558.21600
2018-03-31,98.94900,483.91900,278.31800,66.18600,927.37200,696.89000,769.51100,76.41700,1584.53500,2511.90700,636.88200,978.71500,288.87400,1314.27800,1951.16000,0.44800,3526.35500,-236.51600,560.74700,2511.90700
2017-12-31,148.68700,528.61500,255.39000,74.03100,1006.72300,668.27100,766.55600,66.83000,1543.08200,2549.80500,689.67300,960.17000,301.45200,1312.85200,2002.52500,0.44800,3433.28200,-265.40600,547.28000,2549.80500
2017-09-30,169.08600,483.16700,263.52700,70.78400,986.56400,641.70900,768.39310,57.43000,1510.63500,2497.19900,652.35800,1050.68100,250.09100,1331.86200,1984.22000,0.44800,3360.31500,-277.63700,512.97900,2497.19900
2017-06-30,146.33400,448.09800,253.73400,65.58700,913.75300,600.90000,647.89100,46.08000,1334.19700,2247.95000,588.80900,947.78100,212.33500,1197.22200,1786.03100,0.44800,3256.68400,-298.38600,461.91900,2247.95000
2017-03-31,164.89300,439.41300,242.37500,66.18400,912.86500,572.05800,644.12800,36.68600,1290.89900,2203.76400,561.16200,944.21100,201.68700,1202.75000,1763.91200,0.44800,3157.25700,-331.12000,439.85200,2203.76400
2016-12-31,158.67400,454.98800,222.04700,61.07500,896.78400,563.70700,643.43300,28.90200,1269.99300,2166.77700,587.51500,875.05600,204.95700,1144.31900,1731.83400,0.44800,3065.70800,-354.99800,434.94300,2166.77700
2016-09-30,146.13300,414.60700,239.98500,73.74800,946.10200,527.47700,651.26100,73.40600,1274.87800,2220.98000,620.84900,826.02200,208.25100,1099.61400,1720.46300,0.44800,2934.16700,-266.40300,500.51700,2220.98000
2016-06-30,114.64600,407.97200,234.00600,72.69600,900.26000,514.31200,558.28000,65.93700,1161.48700,2061.74700,591.10800,693.26300,207.38000,978.67700,1569.78500,0.44800,2834.77200,-282.77500,491.96200,2061.74700
2016-03-31,110.59500,387.29600,227.32300,71.44600,866.69900,521.49600,564.17300,59.63000,1168.57400,2035.27300,544.79200,681.87200,201.18700,947.14800,1491.94000,0.44800,2756.45300,-259.81700,543.33300,2035.27300
2015-12-31,98.88700,411.42000,214.38300,70.64200,795.33200,517.22900,561.53600,52.18700,1164.00300,1959.33500,558.21200,575.13800,194.55200,820.66600,1378.87800,0.44800,2692.31700,-266.64900,580.45700,1959.33500
2015-09-30,123.29900,390.54000,225.54200,66.18000,868.31500,513.56800,562.69700,81.76000,1185.23100,2053.54600,593.41500,601.73100,208.16500,873.77900,1467.19400,0.44800,2576.21800,-238.03800,586.35200,2053.54600
2015-06-30,149.30900,402.40400,223.27500,74.63800,912.66400,522.19500,552.13800,82.71500,1184.28500,2096.94900,579.54000,605.14100,202.81900,863.15800,1442.69800,0.44800,2488.99200,-197.42500,654.25100,2096.94900
2015-03-31,75.35900,382.38500,218.66300,75.64100,814.85000,510.51800,548.18000,75.49200,1160.81500,1975.66500,637.70300,409.17900,202.01900,671.83400,1309.53700,0.44800,2415.80200,-219.20500,666.12800,1975.66500
2014-12-31,85.26300,435.64800,204.53100,61.64700,849.43000,511.46200,556.86900,61.07600,1159.68000,2009.11000,678.89000,335.79000,218.10800,610.62500,1289.51500,0.44800,2357.33400,-212.94900,719.59500,2009.11000
2014-09-30,126.31100,410.90000,219.71400,56.57300,872.91200,512.09100,560.75300,140.45800,1234.54300,2107.45500,650.88400,365.00700,177.87300,607.63100,1258.51500,0.44800,2243.02200,-76.02900,848.94000,2107.45500
2014-06-30,111.01200,427.49500,224.44800,64.40600,886.38800,521.88400,572.01600,141.03900,1257.03200,2143.42000,640.38100,345.36400,188.22100,595.32500,1235.70600,0.44800,2162.42800,-35.57300,907.71400,2143.42000
2014-03-31,115.80400,425.16100,224.42000,66.01500,890.10500,517.68600,569.86100,135.28100,1245.03200,2135.13700,509.19500,449.58200,189.63400,702.33800,1211.53300,0.44800,2091.94300,-33.18300,923.60400,2135.13700
2013-12-31,111.87400,466.70300,210.41400,67.06200,913.98700,514.43800,570.26000,130.01300,1238.83200,2152.81900,564.18800,395.96000,193.17000,653.57900,1217.76700,0.44800,2037.42000,-35.03600,935.05200,2152.81900
2013-09-30,92.22200,402.70800,219.17800,74.40900,848.87500,497.27700,566.11100,105.69200,1295.14100,2144.01600,538.97500,384.87100,232.97900,757.39900,1296.37400,0.44800,1935.08700,-80.53500,847.64200,2144.01600
2013-06-30,120.21700,418.03100,203.28800,74.69600,875.37600,474.05000,561.66200,97.25900,1258.06100,2133.43700,509.02600,443.72700,231.34900,813.30900,1322.33500,0.44800,1863.51400,-108.74100,811.10200,2133.43700
2013-03-31,93.20900,410.65000,199.57400,66.86900,828.93800,466.16500,561.19800,88.58200,1241.66800,2070.60600,478.29500,421.91300,232.33000,792.08900,1270.38400,0.44800,1798.29500,-114.57600,800.22200,2070.60600
2012-12-31,101.70200,437.39000,198.93900,69.19900,864.23700,469.42100,569.91500,86.03400,1158.05100,2022.28800,561.99400,347.13100,240.88600,633.07500,1195.06900,0.44800,1749.45100,-97.46100,827.21900,2022.28800
2012-09-30,105.37400,406.57000,214.89300,58.88000,838.36300,445.02400,569.44700,93.60700,1223.04200,2061.40500,555.23800,379.06000,207.00000,707.92300,1263.16100,0.44800,1653.71500,-74.10700,798.24400,2061.40500
2012-06-30,134.76600,397.23800,217.23100,60.25000,860.97600,427.66600,564.71900,87.61400,1194.65000,2055.62600,523.00200,431.73000,205.25600,757.65000,1280.65200,0.44800,1584.07400,-90.88200,774.97400,2055.62600
2012-03-31,156.19200,389.11800,238.17600,69.73400,905.58200,425.74600,572.13200,93.90100,1207.86100,2113.44300,525.41900,444.85800,213.21000,781.05100,1306.47000,0.44800,1523.07500,-66.14700,806.97300,2113.44300
2011-12-31,235.60100,425.14700,241.42100,65.56900,1018.86300,410.00700,569.15300,86.55200,1184.61100,2203.47400,609.84400,476.71500,209.94500,812.49300,1422.33700,0.44800,1476.55000,-86.93800,781.13700,2203.47400
2011-09-30,262.47300,398.40200,265.35100,75.04700,1053.14600,408.15600,576.06500,158.79000,1242.29100,2295.43700,617.28300,550.55400,177.83700,858.74500,1476.02800,0.44800,1391.78100,24.59700,819.40900,2295.43700
2011-06-30,328.76300,382.08900,268.15400,67.23100,1098.16900,416.87200,561.28500,164.68900,1243.11000,2341.27900,565.99500,621.35900,185.61300,936.87900,1502.87400,0.44800,1325.00700,64.25500,838.40500,2341.27900
2011-03-31,388.10200,365.57800,247.19000,64.57200,1117.19700,380.74300,557.40400,146.50100,1181.64900,2298.84600,524.41300,677.83300,180.95900,985.45600,1509.86900,0.44800,1267.32500,27.11700,788.97700,2298.84600
2010-12-31,447.57700,368.93600,217.10400,66.73000,1144.89500,364.47200,539.07100,138.62900,1138.16800,2283.06300,542.18600,670.30100,174.46900,969.29300,1511.47900,0.44800,1223.13000,8.20100,771.58400,2283.06300
2010-09-30,142.88400,331.95400,215.31600,57.37500,786.72900,334.80300,554.68300,129.63600,1120.89800,1907.62700,606.02400,245.86600,180.33100,546.06000,1152.08400,0.44800,1153.01500,-0.24500,755.54300,1907.62700
2010-06-30,111.59100,310.07100,185.17300,48.00000,690.86300,302.60600,546.09500,113.92400,1054.93100,1745.79400,528.97300,204.24700,179.80100,499.62900,1028.60200,0.44800,1092.97700,-45.77300,717.19200,1745.79400
2010-03-31,85.88300,304.12100,177.04700,47.70200,649.76900,310.63100,550.73300,111.36900,1065.63500,1715.40400,498.92100,203.87000,183.67900,504.66600,1003.58700,0.44800,1045.47900,-31.68900,711.81700,1715.40400
2009-12-31,85.03100,312.99800,168.04200,45.81100,646.10700,316.33400,546.23400,114.42400,1072.68000,1718.78700,494.67500,203.59000,189.59300,512.97400,1007.64900,0.44800,1009.99500,-16.20900,711.13800,1718.78700
2009-09-30,113.94800,284.96500,164.76100,45.77400,648.51600,303.21900,526.00300,109.94300,1032.17900,1680.69500,424.42200,318.78500,175.28500,604.88900,1029.31100,0.44800,946.92000,-2.69000,651.38400,1680.69500
2009-06-30,119.72600,286.29600,157.84900,41.96400,643.59500,290.90800,525.24800,106.54500,1014.01400,1657.60900,384.97000,398.46400,172.69800,681.35100,1066.32100,0.44800,907.04000,-16.56400,591.28800,1657.60900
2009-03-31,130.77000,288.89300,158.21200,38.09500,651.89900,274.75400,515.18300,93.33200,969.89700,1621.79600,360.64400,467.65300,168.38000,740.52910,1101.17300,0.44800,880.35700,-54.93300,520.62300,1621.79600
