,cash-on-hand,receivables-total,inventory,pre-paid-expenses,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2019-12-31,1084.00000,3102.00000,4588.00000,736.00000,9510.00000,14130.00000,2106.00000,2760.00000,461.00000,20925.00000,30435.00000,5198.00000,11614.00000,2213.00000,17174.00000,22372.00000,19.00000,4435.00000,-1784.00000,8063.00000,30435.00000
2019-09-30,565.00000,3469.00000,4446.00000,1150.00000,9630.00000,13669.00000,2119.00000,2689.00000,497.00000,20484.00000,30114.00000,7388.00000,9628.00000,1801.00000,14820.00000,22208.00000,22.00000,8430.00000,-1683.00000,7906.00000,30114.00000
2019-06-30,1360.00000,3758.00000,4685.00000,1285.00000,11088.00000,13285.00000,2112.00000,2740.00000,386.00000,20083.00000,31171.00000,7538.00000,7586.00000,1876.00000,12890.00000,20428.00000,22.00000,7818.00000,-1462.00000,10743.00000,31171.00000
2019-03-31,781.00000,3680.00000,4496.00000,1329.00000,10286.00000,12797.00000,2137.00000,2748.00000,387.00000,19603.00000,29889.00000,7012.00000,7522.00000,1830.00000,12717.00000,19729.00000,22.00000,7206.00000,-1418.00000,10160.00000,29889.00000
2018-12-31,1293.00000,3503.00000,4515.00000,1255.00000,10566.00000,12477.00000,2103.00000,2779.00000,353.00000,17712.00000,28278.00000,5513.00000,8497.00000,1897.00000,12485.00000,17998.00000,22.00000,6763.00000,-1363.00000,10280.00000,28278.00000
2018-09-30,1476.00000,4087.00000,4596.00000,1224.00000,11383.00000,12022.00000,2148.00000,2801.00000,342.00000,17313.00000,28696.00000,6242.00000,7471.00000,2017.00000,11385.00000,17627.00000,22.00000,6453.00000,-1309.00000,11069.00000,28696.00000
2018-06-30,3319.00000,3889.00000,4096.00000,1045.00000,12349.00000,11310.00000,2050.00000,1090.00000,224.00000,14674.00000,27023.00000,5451.00000,7490.00000,1805.00000,10969.00000,16420.00000,31.00000,17939.00000,-1358.00000,10603.00000,27023.00000
2018-03-31,2882.00000,3859.00000,4257.00000,1070.00000,12068.00000,11249.00000,2213.00000,1145.00000,221.00000,14828.00000,26896.00000,4598.00000,8531.00000,2350.00000,12569.00000,17167.00000,31.00000,16677.00000,-1301.00000,9729.00000,26896.00000
2017-12-31,2835.00000,3539.00000,4217.00000,1147.00000,11738.00000,10997.00000,2072.00000,1138.00000,261.00000,14468.00000,26206.00000,4777.00000,8549.00000,2275.00000,12479.00000,17256.00000,31.00000,15746.00000,-1285.00000,8950.00000,26206.00000
2017-09-30,2506.00000,3275.00000,4177.00000,1104.00000,11062.00000,10737.00000,2091.00000,1050.00000,303.00000,14181.00000,25243.00000,4612.00000,8531.00000,2326.00000,13304.00000,17916.00000,31.00000,14207.00000,-1359.00000,7327.00000,25243.00000
2017-06-30,2018.00000,3086.00000,4007.00000,964.00000,10075.00000,10551.00000,2036.00000,1058.00000,398.00000,14043.00000,24118.00000,4131.00000,8496.00000,2253.00000,13119.00000,17250.00000,31.00000,13506.00000,-1375.00000,6868.00000,24118.00000
2017-03-31,1662.00000,3292.00000,3875.00000,852.00000,9681.00000,10361.00000,2101.00000,1048.00000,577.00000,14087.00000,23768.00000,4379.00000,8419.00000,2130.00000,12902.00000,17281.00000,31.00000,12736.00000,-1438.00000,6487.00000,23768.00000
2016-12-31,2025.00000,2842.00000,3809.00000,923.00000,9599.00000,10137.00000,2010.00000,1078.00000,618.00000,13843.00000,23442.00000,4540.00000,8385.00000,2113.00000,12829.00000,17369.00000,31.00000,12282.00000,-1511.00000,6073.00000,23442.00000
2016-09-30,1834.00000,2852.00000,4015.00000,852.00000,9553.00000,10057.00000,2097.00000,1105.00000,607.00000,13866.00000,23419.00000,4310.00000,8464.00000,2151.00000,13002.00000,17312.00000,31.00000,11865.00000,-1492.00000,6107.00000,23419.00000
2016-06-30,2087.00000,2806.00000,4009.00000,1081.00000,9983.00000,9681.00000,2018.00000,1130.00000,623.00000,13452.00000,23435.00000,4351.00000,8485.00000,2143.00000,12777.00000,17128.00000,31.00000,11264.00000,-1472.00000,6307.00000,23435.00000
2016-03-31,2654.00000,2683.00000,3978.00000,1009.00000,10324.00000,9373.00000,2150.00000,1166.00000,559.00000,13248.00000,23572.00000,4441.00000,8504.00000,2125.00000,12763.00000,17204.00000,31.00000,10535.00000,-1397.00000,6368.00000,23572.00000
2015-12-31,1995.00000,2517.00000,4051.00000,1226.00000,9789.00000,8991.00000,2127.00000,1176.00000,674.00000,12968.00000,22757.00000,4349.00000,7671.00000,2036.00000,11834.00000,16183.00000,31.00000,9841.00000,-1438.00000,6574.00000,22757.00000
2015-09-30,3077.00000,2924.00000,4138.00000,1059.00000,11198.00000,8793.00000,2084.00000,1187.00000,673.00000,12737.00000,23935.00000,5193.00000,7742.00000,2044.00000,11390.00000,16583.00000,31.00000,9393.00000,-1381.00000,7352.00000,23935.00000
2015-06-30,3317.00000,3373.00000,4179.00000,1121.00000,11990.00000,8636.00000,2095.00000,1214.00000,670.00000,12615.00000,24605.00000,5229.00000,7728.00000,2063.00000,11426.00000,16655.00000,31.00000,8569.00000,-1307.00000,7950.00000,24605.00000
2015-03-31,3096.00000,3089.00000,4267.00000,1195.00000,11647.00000,8430.00000,1992.00000,1228.00000,709.00000,12359.00000,24006.00000,5060.00000,7749.00000,2038.00000,11440.00000,16500.00000,31.00000,7607.00000,-1566.00000,7506.00000,24006.00000
2014-12-31,2626.00000,3448.00000,4517.00000,1054.00000,11645.00000,8758.00000,2064.00000,1335.00000,419.00000,12576.00000,24221.00000,5437.00000,6695.00000,2122.00000,10440.00000,15877.00000,31.00000,6775.00000,-1026.00000,8344.00000,24221.00000
2014-09-30,2729.00000,4105.00000,5359.00000,739.00000,12932.00000,8600.00000,2141.00000,1375.00000,583.00000,12699.00000,25631.00000,5634.00000,6753.00000,1795.00000,10122.00000,15756.00000,31.00000,6330.00000,-510.00000,9875.00000,25631.00000
2014-06-30,3331.00000,4264.00000,5326.00000,784.00000,13705.00000,8740.00000,2178.00000,1440.00000,593.00000,12951.00000,26656.00000,5628.00000,6766.00000,1851.00000,10240.00000,15868.00000,31.00000,5430.00000,43.00000,10788.00000,26656.00000
2014-03-31,4107.00000,4141.00000,5589.00000,1156.00000,14993.00000,8556.00000,2179.00000,1475.00000,624.00000,12834.00000,27827.00000,5720.00000,6766.00000,1838.00000,10281.00000,16001.00000,31.00000,4622.00000,98.00000,11826.00000,27827.00000
2013-12-31,4460.00000,4030.00000,5279.00000,830.00000,14599.00000,8457.00000,2114.00000,1509.00000,619.00000,12699.00000,27298.00000,5510.00000,5776.00000,1839.00000,9274.00000,14784.00000,31.00000,4004.00000,96.00000,12514.00000,27298.00000
2013-09-30,4418.00000,4041.00000,5382.00000,784.00000,14625.00000,8223.00000,2202.00000,1532.00000,229.00000,12186.00000,26811.00000,5378.00000,5774.00000,2278.00000,9524.00000,14902.00000,31.00000,3160.00000,-299.00000,11909.00000,26811.00000
2013-06-30,3235.00000,4023.00000,5197.00000,577.00000,13032.00000,7979.00000,2262.00000,1554.00000,221.00000,12016.00000,25048.00000,5036.00000,4306.00000,2325.00000,7943.00000,12979.00000,31.00000,2587.00000,-505.00000,12069.00000,25048.00000
2013-03-31,2885.00000,3878.00000,5270.00000,622.00000,12655.00000,7779.00000,2429.00000,1581.00000,233.00000,12022.00000,24677.00000,5107.00000,4307.00000,2306.00000,7890.00000,12997.00000,31.00000,1946.00000,-599.00000,11680.00000,24677.00000
2012-12-31,2737.00000,3904.00000,5075.00000,570.00000,12286.00000,7696.00000,2363.00000,1629.00000,246.00000,11934.00000,24220.00000,5096.00000,4304.00000,2327.00000,7945.00000,13041.00000,31.00000,1274.00000,-411.00000,11179.00000,24220.00000
2012-09-30,3546.00000,4083.00000,5234.00000,532.00000,13395.00000,7412.00000,2347.00000,1658.00000,292.00000,11709.00000,25104.00000,4825.00000,4305.00000,2153.00000,7918.00000,12743.00000,31.00000,2454.00000,-401.00000,12361.00000,25104.00000
2012-06-30,1964.00000,3888.00000,5759.00000,755.00000,12366.00000,7237.00000,2002.00000,1679.00000,261.00000,11179.00000,23545.00000,4244.00000,4305.00000,2208.00000,7758.00000,12002.00000,31.00000,1838.00000,-589.00000,11543.00000,23545.00000
2012-03-31,1679.00000,4209.00000,5208.00000,1002.00000,12098.00000,7426.00000,2092.00000,1744.00000,245.00000,11511.00000,23609.00000,4946.00000,3984.00000,2281.00000,7300.00000,12246.00000,31.00000,1298.00000,-218.00000,11363.00000,23609.00000
2011-12-31,1118.00000,3778.00000,5499.00000,1040.00000,11435.00000,7333.00000,2043.00000,1762.00000,266.00000,11404.00000,22839.00000,5018.00000,3980.00000,2277.00000,7174.00000,12192.00000,31.00000,841.00000,-427.00000,10647.00000,22839.00000
2011-09-30,5901.00000,4038.00000,5682.00000,1097.00000,16718.00000,7363.00000,2083.00000,1835.00000,264.00000,11549.00000,28267.00000,5178.00000,5782.00000,2021.00000,9007.00000,14185.00000,31.00000,3778.00000,79.00000,14082.00000,28267.00000
2011-06-30,4937.00000,4901.00000,5577.00000,1098.00000,16513.00000,7569.00000,2153.00000,1931.00000,290.00000,11962.00000,28475.00000,5979.00000,5813.00000,2110.00000,8870.00000,14849.00000,30.00000,2997.00000,586.00000,13626.00000,28475.00000
2011-03-31,4383.00000,4764.00000,5726.00000,1100.00000,15973.00000,7440.00000,2096.00000,2151.00000,274.00000,11975.00000,27948.00000,6360.00000,5805.00000,2043.00000,8875.00000,15235.00000,30.00000,2250.00000,460.00000,12713.00000,27948.00000
2010-12-31,4233.00000,3747.00000,4824.00000,975.00000,13779.00000,7190.00000,2091.00000,1955.00000,273.00000,11523.00000,25302.00000,4831.00000,6036.00000,2183.00000,8875.00000,13706.00000,30.00000,1587.00000,81.00000,11596.00000,25302.00000
2010-09-30,4832.00000,3800.00000,4412.00000,899.00000,13943.00000,7216.00000,2083.00000,2516.00000,272.00000,12087.00000,26030.00000,5047.00000,6799.00000,2086.00000,10040.00000,15087.00000,30.00000,816.00000,207.00000,10943.00000,26030.00000
2010-06-30,3753.00000,3533.00000,4372.00000,1029.00000,12687.00000,6839.00000,2018.00000,2488.00000,257.00000,11602.00000,24289.00000,4734.00000,6745.00000,2013.00000,9625.00000,14359.00000,30.00000,342.00000,-324.00000,9930.00000,24289.00000
2010-03-31,539.00000,3642.00000,3590.00000,946.00000,8717.00000,14687.00000,2095.00000,1748.00000,338.00000,18868.00000,27585.00000,10758.00000,304.00000,23375.00000,25691.00000,36449.00000,60.00000,-9303.00000,-295.00000,-8864.00000,27585.00000
2009-12-31,569.00000,3287.00000,3277.00000,1119.00000,8252.00000,15152.00000,2119.00000,1861.00000,363.00000,19509.00000,27761.00000,10367.00000,305.00000,23855.00000,26241.00000,36608.00000,60.00000,-9313.00000,-286.00000,-8847.00000,27761.00000
2009-09-30,640.00000,3374.00000,2984.00000,979.00000,7977.00000,15299.00000,2047.00000,1959.00000,361.00000,19666.00000,27643.00000,9820.00000,307.00000,23069.00000,25848.00000,35668.00000,60.00000,-8460.00000,-312.00000,-8025.00000,27643.00000
2009-06-30,764.00000,3273.00000,2755.00000,1284.00000,8076.00000,15351.00000,2167.00000,2257.00000,324.00000,20099.00000,28175.00000,19123.00000,302.00000,13425.00000,16433.00000,35556.00000,60.00000,-7811.00000,-314.00000,-7381.00000,28175.00000
2009-03-31,712.00000,2710.00000,2872.00000,916.00000,7215.00000,15372.00000,2119.00000,2380.00000,344.00000,20215.00000,27430.00000,19502.00000,304.00000,11983.00000,15032.00000,34534.00000,60.00000,-7464.00000,-380.00000,-7104.00000,27430.00000
