,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,99508.00000,35833.00000,2980.00000,19502.00000,157823.00000,82755.00000,7097.00000,78259.00000,24994.00000,206729.00000,364552.00000,81718.00000,44119.00000,40648.00000,99698.00000,181416.00000,90225.00000,99368.00000,-6457.00000,183136.00000,364552.00000
2022-09-30,107262.00000,31279.00000,4268.00000,18003.00000,160812.00000,77037.00000,6839.00000,78267.00000,23482.00000,198972.00000,359784.00000,87389.00000,45374.00000,39023.00000,98829.00000,186218.00000,88535.00000,92374.00000,-7343.00000,173566.00000,359784.00000
2022-06-30,104757.00000,44261.00000,3742.00000,16924.00000,169684.00000,74398.00000,6891.00000,78822.00000,21897.00000,195156.00000,364840.00000,95082.00000,47032.00000,41595.00000,103216.00000,198298.00000,86939.00000,84281.00000,-4678.00000,166542.00000,364840.00000
2022-03-31,104693.00000,32613.00000,3296.00000,13320.00000,153922.00000,70298.00000,6907.00000,78719.00000,21845.00000,190685.00000,344607.00000,77439.00000,48177.00000,41637.00000,104244.00000,181683.00000,85767.00000,79633.00000,-2476.00000,162924.00000,344607.00000
2021-12-31,125369.00000,33520.00000,3019.00000,12280.00000,174188.00000,67214.00000,6994.00000,58383.00000,21256.00000,166201.00000,340389.00000,77510.00000,48260.00000,40868.00000,102869.00000,180379.00000,84528.00000,75045.00000,437.00000,160010.00000,340389.00000
2021-09-30,130615.00000,27349.00000,3411.00000,12951.00000,174326.00000,63772.00000,6393.00000,58249.00000,21103.00000,161092.00000,335418.00000,80528.00000,50039.00000,40061.00000,102912.00000,183440.00000,83751.00000,66944.00000,1283.00000,151978.00000,335418.00000
2021-06-30,130334.00000,38043.00000,2636.00000,13393.00000,184406.00000,59715.00000,5984.00000,57511.00000,15075.00000,149373.00000,333779.00000,88657.00000,50074.00000,40617.00000,103134.00000,191791.00000,83111.00000,57055.00000,1822.00000,141988.00000,333779.00000
2021-03-31,125407.00000,26322.00000,2245.00000,11640.00000,165614.00000,54945.00000,5395.00000,57825.00000,14427.00000,143265.00000,308879.00000,72193.00000,50007.00000,40098.00000,102181.00000,174374.00000,82308.00000,50735.00000,1462.00000,134505.00000,308879.00000
2020-12-31,131968.00000,27312.00000,1924.00000,12769.00000,173973.00000,51737.00000,3794.00000,50774.00000,13561.00000,130164.00000,304137.00000,67486.00000,55136.00000,39245.00000,106415.00000,173901.00000,81896.00000,44973.00000,3367.00000,130236.00000,304137.00000
2020-09-30,137977.00000,22851.00000,2705.00000,13544.00000,177077.00000,47927.00000,3103.00000,50813.00000,13034.00000,123924.00000,301001.00000,70056.00000,57055.00000,39729.00000,107553.00000,177609.00000,81089.00000,39193.00000,3110.00000,123392.00000,301001.00000
