,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-11-30,185.00000,921.00000,1802.00000,617.90000,,3525.90000,6523.80000,771.40000,10638.10000,762.10000,20937.10000,24463.00000,2725.00000,11287.10000,,13021.30000,15746.30000,2.10000,12267.80000,-200.90000,8716.70000,24463.00000
2022-08-31,165.10000,978.90000,1651.00000,735.20000,,3530.20000,6234.00000,833.40000,10662.20000,728.80000,20750.70000,24280.90000,2511.90000,10278.70000,,12058.10000,14570.00000,2.20000,13448.40000,-355.40000,9710.90000,24280.90000
2022-05-31,101.80000,879.90000,1656.40000,664.10000,,3302.20000,6163.30000,2534.00000,10680.80000,826.00000,22538.90000,25841.10000,2365.80000,10278.20000,,11916.80000,14282.60000,2.20000,14746.20000,-166.30000,11558.50000,25841.10000
2022-02-28,199.40000,899.00000,1573.20000,658.10000,,3329.70000,6059.60000,2688.70000,10617.60000,808.70000,22526.10000,25855.80000,2698.80000,9488.20000,,11109.20000,13808.00000,2.20000,14505.40000,-412.70000,12047.80000,25855.80000
2021-11-30,361.30000,917.80000,1518.90000,578.60000,,3376.60000,5519.30000,2756.40000,10604.80000,856.00000,22150.70000,25527.30000,2248.60000,10083.80000,,11732.30000,13980.90000,2.20000,14251.60000,-623.10000,11546.40000,25527.30000
2021-08-31,103.40000,972.80000,1339.00000,528.50000,,2943.70000,5505.40000,2819.00000,10528.60000,1095.60000,22396.60000,25340.30000,2187.10000,10081.70000,,11628.60000,13815.70000,2.20000,13922.20000,-290.40000,11524.60000,25340.30000
2021-05-31,503.80000,922.80000,1377.60000,508.90000,,3313.10000,5392.20000,2656.70000,10540.70000,1698.70000,22879.30000,26192.40000,2062.80000,9914.80000,,11532.00000,13594.80000,2.20000,14063.60000,-236.60000,12597.60000,26192.40000
2021-02-28,460.60000,785.30000,1291.10000,507.50000,,3044.50000,5821.60000,2788.40000,10525.60000,2432.20000,24060.30000,27104.80000,1269.10000,10413.10000,,11906.60000,13175.70000,2.20000,15117.80000,-335.50000,13929.10000,27104.80000
2020-11-30,152.90000,915.40000,1376.90000,455.50000,546.40000,3447.10000,5580.70000,2959.90000,10528.70000,2551.20000,24183.50000,27630.60000,2041.40000,10416.10000,,11936.70000,13978.10000,2.20000,14879.10000,-357.40000,13652.50000,27630.60000
2020-08-31,204.60000,926.30000,1328.40000,497.10000,580.80000,3537.20000,5184.90000,2931.90000,10455.70000,1778.00000,22925.30000,26462.50000,1909.90000,11066.80000,,12548.80000,14458.70000,2.20000,13742.20000,-815.50000,12003.80000,26462.50000
2020-05-31,302.80000,700.50000,1332.60000,470.10000,590.20000,3396.20000,5098.20000,2885.70000,10420.30000,1749.90000,22753.60000,26149.80000,1752.40000,11639.30000,,13019.80000,14772.20000,2.20000,13374.10000,-1022.40000,11377.60000,26149.80000
2020-02-29,81.40000,864.80000,1373.60000,535.80000,628.50000,3484.10000,5333.00000,3093.90000,10476.00000,2279.90000,23839.10000,27323.20000,2311.80000,11210.80000,,12537.10000,14848.90000,2.20000,13695.30000,-266.30000,12474.30000,27323.20000
2019-11-30,93.70000,808.30000,1358.80000,484.30000,724.80000,3469.90000,5187.20000,3058.70000,10493.10000,2221.80000,23623.80000,27093.70000,2460.20000,11339.70000,,12597.20000,15057.40000,2.20000,13439.40000,-383.80000,12036.30000,27093.70000
2019-08-31,81.30000,953.70000,1311.40000,525.10000,666.00000,3537.50000,5141.60000,3003.80000,10483.70000,3241.70000,24017.60000,27555.10000,2195.90000,12159.80000,,13668.20000,15864.10000,2.20000,13221.40000,-476.60000,11691.00000,27555.10000
2019-05-31,98.70000,788.30000,1494.10000,530.90000,668.90000,3580.90000,5118.00000,3430.40000,10603.50000,4015.20000,25370.20000,28951.10000,2939.30000,11745.80000,,13523.60000,16462.90000,2.20000,13888.90000,-355.50000,12488.20000,28951.10000
2019-02-28,93.60000,846.90000,2130.40000,613.10000,,3684.00000,5267.30000,3465.60000,11286.90000,3344.40000,25547.50000,29231.50000,3163.80000,11759.80000,,13230.50000,16394.30000,2.20000,14276.20000,-353.90000,12837.20000,29231.50000
