,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-09-30,1223.05100,6146.66900,,312.37400,534.37900,8589.95700,768.44500,1461.28700,6807.10600,1156.14700,11625.37000,20215.33000,7755.65300,1476.92900,993.16600,3820.03300,11575.69000,3.17100,9155.73900,-1223.08300,8639.64400,20215.33000
2022-06-30,1330.71600,6177.57100,,350.40900,668.77000,8872.21600,778.53500,1201.74500,7051.46000,1060.65700,11566.46000,20438.67000,7623.79300,1503.49400,1051.63700,3919.89500,11543.69000,3.22100,9084.35800,-951.56900,8894.98400,20438.67000
2022-03-31,1792.62900,6311.78200,,333.67200,543.40000,9333.54700,792.73500,1124.33900,7315.63000,1004.00300,11809.60000,21143.15000,7789.84400,1526.21200,1129.35500,4070.48300,11860.33000,3.29600,8758.92800,-701.44000,9282.82500,21143.15000
2021-12-31,2539.78100,6498.29400,,333.88500,371.65600,10082.37000,816.09200,1196.08800,7404.60200,1011.36900,11991.13000,22073.49000,8418.86900,1538.12300,1235.56200,4295.50500,12714.37000,3.32900,8366.63100,-640.65900,9359.11700,22073.49000
2021-09-30,2876.12200,6037.16600,,354.68200,475.54800,10075.43000,722.64600,1248.14000,5220.38900,983.45900,9654.93300,19730.36000,7435.55400,1843.84900,865.15000,4296.64600,11732.20000,3.34600,7674.63900,-654.17600,7998.16000,19730.36000
2021-06-30,2256.80900,5658.28300,,327.56200,321.34600,8886.88900,741.94600,1150.11900,5237.27700,1019.45800,9571.46300,18458.35000,6397.98100,1854.32700,865.43000,4339.69500,10737.68000,3.35700,7238.89600,-564.56400,7720.67600,18458.35000
2021-03-31,2001.70700,4990.55900,,281.65800,318.71900,7906.29100,774.30100,1085.06600,5175.16200,884.23500,9342.43800,17248.73000,5772.80300,1848.34600,757.49400,4204.54100,9977.34600,3.35900,6796.25900,-582.53500,7271.38400,17248.73000
2020-12-31,2039.24700,5899.88000,,294.99200,293.32100,8845.63100,815.00900,854.86600,5189.52200,901.04900,9193.51200,18039.14000,7143.98300,1380.20200,768.01790,3775.07300,10919.06000,3.35600,6530.05700,-529.72600,7120.08700,18039.14000
2020-09-30,1646.55700,5272.62000,,284.94700,285.22000,7771.37500,818.33300,392.56900,5078.18600,865.73600,8575.70100,16347.08000,6152.27200,1783.21200,620.39300,3600.50200,9752.77400,3.35400,6216.29200,-731.39900,6594.30200,16347.08000
2020-06-30,1313.73400,5002.98600,,315.82300,267.99600,7189.43500,824.74800,386.12300,5026.34100,881.54100,8510.97900,15700.41000,5852.89800,1763.11300,608.26900,3562.46500,9415.36300,3.35200,6032.16000,-838.51700,6285.05100,15700.41000
