,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2017-03-31,391.20000,1563.50000,1587.90000,1449.90000,4992.50000,8633.70000,6740.60000,2247.30000,17957.60000,22950.10000,2321.10000,5459.50000,1934.10000,10872.40000,13193.50000,2.50000,-147.20000,-601.60000,9756.60000,22950.10000
2016-12-31,500.60000,1517.50000,1656.30000,360.80000,4035.20000,9079.10000,7282.20000,2203.10000,18835.90000,22871.10000,2232.50000,5483.80000,1928.40000,11008.60000,13241.10000,2.50000,-139.20000,-742.10000,9630.00000,22871.10000
2016-09-30,366.40000,1592.20000,1638.20000,315.80000,3912.60000,9294.30000,7377.40000,2196.10000,19125.60000,23038.20000,2183.00000,5496.30000,1916.40000,11025.20000,13208.20000,2.50000,-105.90000,-626.40000,9830.00000,23038.20000
2016-06-30,266.00000,1596.60000,1691.10000,331.50000,3885.20000,9345.20000,7439.30000,2231.60000,19561.20000,23446.40000,2307.10000,5513.90000,1881.60000,11116.50000,13423.60000,2.50000,83.30000,-611.40000,10022.80000,23446.40000
2016-03-31,374.90000,1662.80000,2058.90000,352.60000,4449.20000,9787.30000,8659.60000,1829.30000,20819.20000,25268.40000,2557.10000,5858.30000,1811.90000,11636.50000,14193.60000,2.50000,1060.30000,-677.20000,11074.80000,25268.40000
2015-12-31,244.20000,1491.00000,2027.40000,245.70000,4008.30000,9762.70000,8723.30000,1806.50000,20822.90000,24831.20000,2249.10000,5631.70000,661.60000,11459.70000,13708.80000,2.60000,1104.10000,-827.50000,11122.40000,24831.20000
2015-09-30,215.10000,1575.40000,1761.00000,261.70000,4176.00000,9159.80000,7442.00000,1806.00000,21196.40000,25372.40000,2178.80000,5558.20000,1826.80000,11409.70000,13588.50000,2.60000,1661.60000,-780.20000,11783.90000,25372.40000
2015-06-30,50.50000,1025.90000,996.20000,232.20000,2304.80000,5782.60000,2541.40000,206.90000,8530.90000,10835.70000,1316.30000,2514.50000,166.60000,4962.70000,6279.00000,1.40000,2207.40000,-532.50000,4556.70000,10835.70000
2015-03-31,262.00000,688.00000,681.00000,232.00000,1863.00000,3306.00000,680.00000,1883.00000,7270.00000,9133.00000,937.00000,1810.00000,672.00000,4913.00000,5850.00000,2.00000,857.00000,-631.00000,3283.00000,9133.00000
2014-12-31,,,,,,,,,,0.00000,,,,,,,,,,
2014-09-30,,,,,,,,,,0.00000,,,,,,,,,,
2014-06-30,339.00000,793.00000,727.00000,113.00000,1972.00000,3639.00000,715.00000,1959.00000,7846.00000,9818.00000,1118.00000,1787.00000,754.00000,5010.00000,6128.00000,2.00000,750.00000,-144.00000,3690.00000,9818.00000
2014-03-31,332.00000,735.00000,731.00000,128.00000,1926.00000,3646.00000,718.00000,1958.00000,7829.00000,9755.00000,1037.00000,1849.00000,1857.00000,5059.00000,6096.00000,2.00000,761.00000,-160.00000,3659.00000,9755.00000
2013-12-31,,,,,,,,,,0.00000,,,,,,,,,,
2013-09-30,462.00000,691.00000,665.00000,121.00000,1939.00000,3718.00000,717.00000,1102.00000,6957.00000,8896.00000,1053.00000,2038.00000,1269.00000,4399.00000,5452.00000,2.00000,337.00000,-188.00000,3444.00000,8896.00000
2013-06-30,431.00000,690.00000,664.00000,148.00000,1933.00000,3680.00000,714.00000,1107.00000,6868.00000,8801.00000,1112.00000,2049.00000,1271.00000,4371.00000,5483.00000,2.00000,257.00000,-225.00000,3318.00000,8801.00000
2013-03-31,417.00000,674.00000,689.00000,172.00000,1952.00000,3736.00000,718.00000,1105.00000,6853.00000,8805.00000,1033.00000,2085.00000,1300.00000,4401.00000,5434.00000,2.00000,275.00000,-194.00000,3371.00000,8805.00000
2012-12-31,,,,,,,,,,0.00000,,,,,,,,,,
2012-09-30,745.00000,693.00000,654.00000,125.00000,2217.00000,3592.00000,666.00000,1087.00000,6473.00000,8690.00000,1082.00000,2093.00000,1251.00000,4280.00000,5362.00000,2.00000,334.00000,-241.00000,3328.00000,8690.00000
2012-06-30,531.00000,666.00000,643.00000,113.00000,1953.00000,3497.00000,662.00000,1084.00000,6337.00000,8290.00000,1077.00000,1866.00000,1239.00000,4027.00000,5104.00000,2.00000,269.00000,-285.00000,3186.00000,8290.00000
2012-03-31,483.00000,723.00000,742.00000,113.00000,2061.00000,3594.00000,836.00000,1207.00000,6637.00000,8698.00000,1375.00000,1879.00000,1295.00000,4072.00000,5447.00000,2.00000,298.00000,-225.00000,3251.00000,8698.00000
2011-12-31,,,,,,,,,,0.00000,,,,,,,,,,
2011-09-30,757.00000,810.00000,748.00000,108.00000,2423.00000,3361.00000,809.00000,1194.00000,6496.00000,8919.00000,1418.00000,1849.00000,1230.00000,4072.00000,5490.00000,2.00000,360.00000,-95.00000,3429.00000,8919.00000
2011-06-30,668.00000,839.00000,799.00000,120.00000,2426.00000,3382.00000,826.00000,1254.00000,6567.00000,8993.00000,1430.00000,1785.00000,1262.00000,4050.00000,5480.00000,2.00000,244.00000,116.00000,3513.00000,8993.00000
2011-03-31,675.00000,713.00000,742.00000,128.00000,2258.00000,3308.00000,821.00000,1242.00000,6449.00000,8707.00000,1038.00000,2026.00000,1247.00000,4254.00000,5292.00000,2.00000,241.00000,59.00000,3415.00000,8707.00000
2010-12-31,,,,,,,,,,0.00000,,,,,,,,,,
2010-09-30,774.00000,831.00000,687.00000,141.00000,2433.00000,3242.00000,802.00000,1207.00000,6215.00000,8648.00000,1168.00000,2038.00000,1234.00000,4235.00000,5403.00000,2.00000,215.00000,-56.00000,3245.00000,8648.00000
2010-06-30,659.00000,866.00000,690.00000,161.00000,2376.00000,3291.00000,798.00000,1246.00000,6237.00000,8613.00000,1206.00000,2136.00000,1131.00000,4252.00000,5458.00000,2.00000,231.00000,-211.00000,3155.00000,8613.00000
2010-03-31,731.00000,765.00000,641.00000,155.00000,2292.00000,3374.00000,809.00000,1276.00000,6447.00000,8739.00000,1085.00000,2149.00000,1132.00000,4311.00000,5396.00000,2.00000,260.00000,-45.00000,3343.00000,8739.00000
2009-12-31,,,,,,,,,,0.00000,,,,,,,,,,
2009-09-30,765.00000,884.00000,737.00000,120.00000,2506.00000,3427.00000,819.00000,1285.00000,6320.00000,8826.00000,1286.00000,2222.00000,1000.00000,4211.00000,5497.00000,2.00000,263.00000,-73.00000,3329.00000,8826.00000
2009-06-30,623.00000,787.00000,783.00000,155.00000,2348.00000,3447.00000,812.00000,1293.00000,6274.00000,8622.00000,1331.00000,2291.00000,989.00000,4219.00000,5550.00000,2.00000,135.00000,-197.00000,3072.00000,8622.00000
2009-03-31,519.00000,616.00000,746.00000,117.00000,1998.00000,3441.00000,800.00000,1256.00000,6142.00000,8140.00000,1185.00000,2299.00000,958.00000,4147.00000,5332.00000,2.00000,89.00000,-408.00000,2808.00000,8140.00000
