,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,270.30000,422.00000,646.60000,,57.00000,1395.90000,761.10000,12.70000,5858.40000,317.50000,6949.70000,8345.60000,1183.80000,2599.50000,315.40000,3671.90000,4855.70000,293.70000,5524.60000,-29.30000,3489.90000,8345.60000
2022-09-30,437.60000,391.30000,675.30000,,60.20000,1564.40000,716.30000,11.90000,5674.80000,320.40000,6723.40000,8287.80000,1450.60000,2104.40000,306.10000,3149.40000,4600.00000,292.80000,5753.40000,-46.10000,3687.80000,8287.80000
2022-06-30,639.70000,405.80000,663.00000,,42.20000,1750.70000,660.60000,12.20000,5705.30000,316.00000,6694.10000,8444.80000,1726.80000,2103.90000,312.80000,3163.60000,4890.40000,292.80000,5630.10000,-47.10000,3554.40000,8444.80000
2022-03-31,174.40000,407.10000,598.80000,,41.50000,1221.80000,653.20000,10.80000,5738.50000,316.90000,6719.40000,7941.20000,1871.60000,1611.20000,317.50000,2666.70000,4538.30000,292.80000,5506.70000,-53.20000,3402.90000,7941.20000
2021-12-31,240.60000,405.50000,535.40000,,51.90000,1233.40000,652.70000,9.10000,5768.80000,332.50000,6763.10000,7996.50000,2075.20000,1610.70000,332.30000,2688.10000,4763.30000,292.80000,5366.00000,-68.20000,3233.20000,7996.50000
2021-09-30,180.00000,407.00000,552.70000,,37.10000,1176.80000,615.80000,9.00000,5249.40000,331.00000,6205.20000,7382.00000,1584.40000,1214.80000,321.50000,2284.00000,3868.40000,292.80000,5269.60000,-60.90000,3513.60000,7382.00000
2021-06-30,149.80000,386.20000,555.80000,,36.90000,1128.70000,613.00000,9.90000,5279.00000,337.90000,6239.80000,7368.50000,1376.10000,1513.80000,369.10000,2615.20000,3991.30000,292.80000,5101.20000,-65.80000,3377.20000,7368.50000
2021-03-31,127.50000,405.80000,541.30000,,37.20000,1111.80000,611.70000,9.90000,5309.00000,338.50000,6269.10000,7380.90000,1274.30000,1813.10000,359.80000,2895.40000,4169.70000,292.80000,4944.80000,-54.60000,3211.20000,7380.90000
2020-12-31,183.10000,398.80000,495.40000,,35.10000,1112.40000,612.80000,9.10000,5339.80000,340.40000,6302.10000,7414.50000,1388.60000,1812.50000,485.70000,3005.50000,4394.10000,292.80000,4786.00000,-77.60000,3020.40000,7414.50000
2020-09-30,549.10000,372.80000,497.70000,,24.90000,1444.50000,579.50000,9.40000,4752.30000,291.30000,5632.50000,7077.00000,971.90000,1811.90000,483.00000,2894.80000,3866.70000,292.80000,4695.40000,-90.80000,3210.30000,7077.00000
2020-06-30,451.70000,344.50000,455.50000,,25.00000,1276.70000,568.70000,10.60000,4776.10000,286.90000,5642.29900,6919.00000,996.60000,1811.40000,530.00000,2923.60000,3920.20000,292.80000,4538.80000,-98.30000,2998.80000,6919.00000
2020-03-31,1046.60000,353.50000,395.70000,,33.00000,1828.80000,566.70000,10.00000,4799.80000,280.60000,5657.10000,7485.90000,1769.00000,1810.80000,508.10000,2899.10000,4668.10000,292.80000,4408.20000,-99.40000,2817.80000,7485.90000
2019-12-31,155.70000,356.40000,417.40000,,26.90000,956.40000,573.00000,9.70000,4829.50000,288.80000,5701.00000,6657.40000,1092.30000,1810.20000,507.50000,2897.30000,3989.60000,292.80000,4237.40000,-66.70000,2667.80000,6657.40000
2019-09-30,114.70000,384.40000,388.80000,,20.90000,908.80000,553.10000,10.20000,4856.80000,281.20000,5701.30000,6610.10000,1142.10000,1809.60000,520.90000,2908.70000,4050.80000,292.80000,4148.90000,-80.70000,2559.30000,6610.10000
2019-06-30,97.90000,383.70000,401.50000,,42.80000,925.90000,559.00000,10.30000,4883.30000,284.10000,5736.70000,6662.60000,1184.70000,1809.00000,296.50000,2873.10000,4057.80000,292.80000,4047.80000,-68.40000,2604.80000,6662.60000
2019-03-31,97.90000,384.60000,399.50000,,31.70000,913.70000,558.80000,9.40000,4249.20000,229.50000,5046.90000,5960.60000,1133.30000,1509.40000,238.10000,2328.00000,3461.30000,292.80000,3965.40000,-59.50000,2499.30000,5960.60000
2018-12-31,316.70000,345.30000,382.80000,,33.40000,1078.20000,598.20000,8.50000,4266.90000,117.40000,4991.00000,6069.20000,1326.30000,1508.80000,203.90000,2289.10000,3615.40000,292.80000,3832.60000,-53.60000,2453.80000,6069.20000
2018-09-30,188.30000,361.50000,390.60000,,19.90000,960.30000,587.90000,8.80000,4287.10000,123.20000,5007.00000,5967.30000,1027.40000,1803.50000,210.40000,2586.50000,3613.90000,292.80000,3743.50000,-42.90000,2353.40000,5967.30000
2018-06-30,89.30000,348.60000,369.20000,,63.30000,870.40000,593.10000,9.40000,4304.80000,121.70000,5029.00000,5899.40000,1100.80000,1802.60000,207.70000,2577.50000,3678.30000,292.80000,3650.60000,-49.30000,2221.10000,5899.40000
