,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,1671.00000,1721.00000,2904.00000,1157.00000,7453.00000,15371.00000,,3423.00000,2179.00000,22046.00000,29499.00000,5175.00000,6687.00000,4955.00000,12049.00000,17224.00000,910.00000,16778.00000,-1830.00000,12275.00000,29499.00000
2022-09-30,1630.00000,1620.00000,2951.00000,1603.00000,7804.00000,14645.00000,,3417.00000,1871.00000,20931.00000,28735.00000,5167.00000,6525.00000,4910.00000,12020.00000,17187.00000,910.00000,17044.00000,-2791.00000,11548.00000,28735.00000
2022-06-30,1629.00000,1786.00000,2835.00000,1633.00000,7883.00000,15350.00000,,3477.00000,2026.00000,21835.00000,29718.00000,5530.00000,6677.00000,4941.00000,12206.00000,17736.00000,910.00000,16837.00000,-2094.00000,11982.00000,29718.00000
2022-03-31,2016.00000,1910.00000,2618.00000,1317.00000,7861.00000,15780.00000,,3526.00000,2060.00000,22396.00000,30257.00000,5061.00000,6839.00000,5108.00000,12567.00000,17628.00000,908.00000,16737.00000,-1362.00000,12629.00000,30257.00000
2021-12-31,2148.00000,2004.00000,2481.00000,1026.00000,7659.00000,15804.00000,,3569.00000,2056.00000,22495.00000,30154.00000,4806.00000,6989.00000,5192.00000,12803.00000,17609.00000,907.00000,16389.00000,-1175.00000,12545.00000,30154.00000
2021-09-30,2212.00000,2114.00000,2463.00000,890.00000,7679.00000,15383.00000,,3617.00000,1965.00000,22027.00000,29706.00000,4337.00000,7019.00000,5266.00000,13014.00000,17351.00000,907.00000,16110.00000,-1259.00000,12355.00000,29706.00000
2021-06-30,2320.00000,2057.00000,2387.00000,884.00000,7648.00000,15455.00000,,3661.00000,1991.00000,22158.00000,29806.00000,4624.00000,7025.00000,5292.00000,13040.00000,17664.00000,907.00000,15739.00000,-1052.00000,12142.00000,29806.00000
2021-03-31,2868.00000,1900.00000,2361.00000,974.00000,8103.00000,15364.00000,,3688.00000,1996.00000,22040.00000,30143.00000,3513.00000,7650.00000,4689.00000,13072.00000,16585.00000,864.00000,16509.00000,-1092.00000,13558.00000,30143.00000
2020-12-31,2672.00000,2133.00000,2438.00000,761.00000,8004.00000,15742.00000,,3768.00000,2140.00000,22771.00000,30775.00000,3767.00000,7816.00000,5017.00000,13560.00000,17327.00000,863.00000,16120.00000,-740.00000,13448.00000,30775.00000
2020-09-30,2514.00000,2099.00000,2581.00000,864.00000,8058.00000,15449.00000,354.00000,3759.00000,1474.00000,22209.00000,30267.00000,3849.00000,7822.00000,5072.00000,13561.00000,17410.00000,861.00000,16065.00000,-1134.00000,12857.00000,30267.00000
2020-06-30,2158.00000,1712.00000,2235.00000,741.00000,6846.00000,14691.00000,329.00000,2997.00000,1417.00000,20700.00000,27546.00000,3020.00000,7797.00000,3928.00000,12393.00000,15413.00000,860.00000,15847.00000,-1432.00000,12133.00000,27546.00000
2020-03-31,2025.00000,1708.00000,2347.00000,866.00000,6946.00000,14932.00000,320.00000,3067.00000,1413.00000,20913.00000,27859.00000,3191.00000,7815.00000,3895.00000,12381.00000,15572.00000,859.00000,16114.00000,-1497.00000,12287.00000,27859.00000
2019-12-31,2434.00000,1836.00000,2320.00000,873.00000,7463.00000,15337.00000,,3120.00000,1821.00000,21435.00000,28898.00000,3521.00000,7729.00000,3980.00000,12380.00000,15901.00000,859.00000,16408.00000,-1171.00000,12997.00000,28898.00000
