,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2017-03-31,753.00000,5664.00000,1501.00000,1119.00000,9037.00000,16462.00000,543.00000,6754.00000,999.00000,24758.00000,33795.00000,5463.00000,31302.00000,1253.00000,33689.00000,39152.00000,4.00000,-6701.00000,-320.00000,-5357.00000,33795.00000
2016-12-31,646.00000,5826.00000,1503.00000,1111.00000,9086.00000,16352.00000,542.00000,6704.00000,1074.00000,24672.00000,33758.00000,5834.00000,31160.00000,1249.00000,33557.00000,39391.00000,4.00000,-6968.00000,-338.00000,-5633.00000,33758.00000
2016-09-30,677.00000,5503.00000,1503.00000,1160.00000,8843.00000,15875.00000,570.00000,6691.00000,1148.00000,24284.00000,33127.00000,5155.00000,31225.00000,1746.00000,34135.00000,39290.00000,4.00000,-7426.00000,-341.00000,-6163.00000,33127.00000
2016-06-30,691.00000,5669.00000,1481.00000,1254.00000,9095.00000,15624.00000,542.00000,6694.00000,1250.00000,24110.00000,33205.00000,5396.00000,31228.00000,1953.00000,34307.00000,39703.00000,4.00000,-7767.00000,-344.00000,-6498.00000,33205.00000
2016-03-31,852.00000,5880.00000,1415.00000,1054.00000,9201.00000,15057.00000,599.00000,6713.00000,1206.00000,23575.00000,32776.00000,5398.00000,30328.00000,1933.00000,33377.00000,38775.00000,4.00000,-7266.00000,-294.00000,-5999.00000,32776.00000
2015-12-31,741.00000,5889.00000,1439.00000,1163.00000,9232.00000,15014.00000,610.00000,6731.00000,1157.00000,23512.00000,32744.00000,5516.00000,30255.00000,1904.00000,33274.00000,38790.00000,4.00000,-7338.00000,-265.00000,-6046.00000,32744.00000
2015-09-30,588.00000,5827.00000,1379.00000,1015.00000,9221.00000,14704.00000,595.00000,6540.00000,836.00000,22675.00000,31896.00000,6313.00000,28375.00000,1903.00000,31395.00000,37708.00000,4.00000,-6989.00000,-309.00000,-5812.00000,31896.00000
2015-06-30,673.00000,5804.00000,1348.00000,1092.00000,9293.00000,14560.00000,586.00000,6484.00000,787.00000,22417.00000,31710.00000,6310.00000,28363.00000,1860.00000,31355.00000,37665.00000,4.00000,-7120.00000,-290.00000,-5955.00000,31710.00000
2015-03-31,586.00000,5928.00000,1287.00000,1025.00000,9130.00000,14392.00000,616.00000,6415.00000,735.00000,22158.00000,31288.00000,7172.00000,27406.00000,1837.00000,30338.00000,37510.00000,4.00000,-7280.00000,-344.00000,-6222.00000,31288.00000
2014-12-31,566.00000,5694.00000,1279.00000,1025.00000,8930.00000,14355.00000,659.00000,6416.00000,620.00000,22050.00000,30980.00000,5480.00000,29088.00000,1832.00000,31998.00000,37478.00000,4.00000,-7575.00000,-323.00000,-6498.00000,30980.00000
2014-09-30,515.00000,5524.00000,1258.00000,910.00000,8527.00000,13878.00000,608.00000,5899.00000,692.00000,21298.00000,29825.00000,5632.00000,27426.00000,1740.00000,30211.00000,35843.00000,4.00000,-8054.00000,-206.00000,-6018.00000,29825.00000
2014-06-30,658.00000,5472.00000,1211.00000,931.00000,8772.00000,13721.00000,576.00000,5909.00000,614.00000,21050.00000,29822.00000,5895.00000,27942.00000,1554.00000,30515.00000,36410.00000,4.00000,-8572.00000,-199.00000,-6588.00000,29822.00000
2014-03-31,850.00000,5489.00000,1187.00000,859.00000,8877.00000,13612.00000,595.00000,5910.00000,544.00000,20932.00000,29809.00000,5891.00000,27883.00000,1524.00000,30385.00000,36276.00000,4.00000,-9055.00000,-232.00000,-6467.00000,29809.00000
2013-12-31,414.00000,5208.00000,1179.00000,747.00000,8037.00000,13619.00000,569.00000,5903.00000,466.00000,20794.00000,28831.00000,5695.00000,27590.00000,1525.00000,30064.00000,35759.00000,4.00000,-9403.00000,-257.00000,-6928.00000,28831.00000
2013-09-30,484.00000,4924.00000,1135.00000,828.00000,7771.00000,13322.00000,527.00000,5832.00000,691.00000,20622.00000,28393.00000,5419.00000,27389.00000,1670.00000,30018.00000,35437.00000,4.00000,-9827.00000,-374.00000,-7044.00000,28393.00000
2013-06-30,462.00000,4915.00000,1152.00000,861.00000,7791.00000,13229.00000,525.00000,5534.00000,591.00000,20143.00000,27934.00000,6020.00000,26744.00000,1695.00000,29399.00000,35419.00000,4.00000,-10193.00000,-426.00000,-7485.00000,27934.00000
2013-03-31,594.00000,4877.00000,1104.00000,827.00000,7787.00000,13144.00000,530.00000,5541.00000,606.00000,20095.00000,27882.00000,5991.00000,27170.00000,1763.00000,29903.00000,35894.00000,4.00000,-10616.00000,-475.00000,-8012.00000,27882.00000
2012-12-31,705.00000,4672.00000,1086.00000,915.00000,7763.00000,13185.00000,619.00000,5539.00000,679.00000,20312.00000,28075.00000,6172.00000,27495.00000,1776.00000,30244.00000,36416.00000,4.00000,-10960.00000,-457.00000,-8341.00000,28075.00000
2012-09-30,472.00000,4598.00000,1052.00000,828.00000,7272.00000,12960.00000,576.00000,5460.00000,768.00000,20030.00000,27302.00000,5861.00000,25182.00000,1860.00000,28004.00000,33865.00000,4.00000,-9103.00000,-440.00000,-6563.00000,27302.00000
2012-06-30,518.00000,4485.00000,1055.00000,756.00000,7137.00000,12846.00000,597.00000,5431.00000,840.00000,19995.00000,27132.00000,5447.00000,25732.00000,1857.00000,28628.00000,34075.00000,4.00000,-9463.00000,-449.00000,-6943.00000,27132.00000
2012-03-31,471.00000,4878.00000,1046.00000,661.00000,7282.00000,12787.00000,644.00000,5398.00000,736.00000,19857.00000,27139.00000,5615.00000,26061.00000,1757.00000,28848.00000,34463.00000,4.00000,-9854.00000,-411.00000,-7324.00000,27139.00000
2011-12-31,373.00000,4533.00000,1054.00000,679.00000,7233.00000,12834.00000,649.00000,5251.00000,641.00000,19665.00000,26898.00000,5554.00000,25645.00000,1720.00000,28358.00000,33912.00000,4.00000,-9423.00000,-440.00000,-7014.00000,26898.00000
2011-09-30,359.00000,3925.00000,891.00000,875.00000,6693.00000,11645.00000,1382.00000,2701.00000,1038.00000,17063.00000,23756.00000,4271.00000,25871.00000,1683.00000,28547.00000,32818.00000,4.00000,-11358.00000,-424.00000,-9062.00000,23756.00000
2011-06-30,539.00000,3946.00000,887.00000,625.00000,6891.00000,11584.00000,1358.00000,2719.00000,993.00000,16986.00000,23877.00000,4278.00000,24631.00000,1515.00000,27133.00000,31411.00000,5.00000,-11419.00000,-339.00000,-7534.00000,23877.00000
2011-03-31,553.00000,4060.00000,881.00000,576.00000,6986.00000,11347.00000,1442.00000,2705.00000,975.00000,16823.00000,23809.00000,4267.00000,24820.00000,1507.00000,27330.00000,31597.00000,5.00000,-11648.00000,-344.00000,-7788.00000,23809.00000
2010-12-31,411.00000,3832.00000,897.00000,848.00000,6919.00000,11352.00000,1511.00000,2693.00000,1003.00000,16933.00000,23852.00000,4269.00000,27633.00000,1749.00000,30377.00000,34646.00000,4.00000,-11888.00000,-428.00000,-10794.00000,23852.00000
2010-09-30,377.00000,3636.00000,815.00000,678.00000,6551.00000,11136.00000,1522.00000,2610.00000,1063.00000,16702.00000,23253.00000,4330.00000,25383.00000,1755.00000,28165.00000,32495.00000,1.00000,-10090.00000,-494.00000,-9242.00000,23253.00000
2010-06-30,350.00000,3769.00000,805.00000,742.00000,6792.00000,11152.00000,1516.00000,2583.00000,986.00000,16628.00000,23420.00000,4397.00000,25769.00000,1733.00000,28531.00000,32928.00000,1.00000,-10333.00000,-505.00000,-9508.00000,23420.00000
2010-03-31,388.00000,3878.00000,794.00000,497.00000,6738.00000,11252.00000,1997.00000,2561.00000,1132.00000,17353.00000,24091.00000,4571.00000,25874.00000,1886.00000,28818.00000,33389.00000,1.00000,-10126.00000,-479.00000,-9298.00000,24091.00000
2009-12-31,312.00000,3692.00000,802.00000,579.00000,6577.00000,11427.00000,2019.00000,2577.00000,1113.00000,17554.00000,24131.00000,4313.00000,24824.00000,1915.00000,27796.00000,32109.00000,1.00000,-8763.00000,-450.00000,-7978.00000,24131.00000
2009-09-30,443.00000,3499.00000,745.00000,515.00000,6301.00000,11351.00000,2226.00000,2596.00000,1210.00000,17819.00000,24120.00000,4104.00000,25279.00000,1929.00000,28305.00000,32409.00000,1.00000,-8979.00000,-505.00000,-8289.00000,24120.00000
2009-06-30,450.00000,3680.00000,730.00000,556.00000,6448.00000,11433.00000,2176.00000,2594.00000,1146.00000,17793.00000,24241.00000,3395.00000,26351.00000,1868.00000,29327.00000,32722.00000,1.00000,-9175.00000,-498.00000,-8481.00000,24241.00000
2009-03-31,356.00000,3870.00000,717.00000,558.00000,6489.00000,11455.00000,2162.00000,2579.00000,1147.00000,17795.00000,24284.00000,3897.00000,26151.00000,2007.00000,29256.00000,33153.00000,1.00000,-9457.00000,-608.00000,-8869.00000,24284.00000
