,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,571.34700,1564.95700,2591.91500,515.76300,5243.98200,932.66300,4932.91300,1910.69800,9069.31500,14313.30000,4546.23400,4617.44100,761.24600,6447.43100,10993.67000,97.16500,385.75100,-929.58800,3319.63200,14313.30000
2022-09-30,552.81100,1834.59800,2749.89400,550.94000,5688.24300,984.11500,4878.72200,1015.89000,8095.89900,13784.14000,5345.99100,3526.10100,803.96300,5352.51500,10698.51000,97.14200,-120.12700,-844.16500,3085.63600,13784.14000
2022-06-30,528.02900,1249.71300,2341.39500,492.56900,4611.70600,1007.85300,5343.68400,1021.04800,8600.04700,13211.75000,3463.99700,4468.39900,920.59000,6395.26300,9859.26000,97.12300,188.80600,-874.87600,3352.49300,13211.75000
2022-03-31,1275.94300,1467.84200,1418.67300,425.62200,4588.08000,1041.77700,5394.15800,1071.13700,8754.12800,13342.21000,3315.39700,4584.26100,888.43600,6496.45600,9811.85300,97.07500,443.47500,-926.57900,3530.35500,13342.21000
2021-12-31,1333.83900,1495.85900,1287.21000,483.73800,4600.64600,1049.69100,5419.77700,1163.66300,8935.67600,13536.32000,3223.87800,4646.37900,919.65200,6659.04300,9882.92200,97.22100,608.70100,-937.45700,3653.40000,13536.32000
2021-09-30,1360.13800,1787.33100,1464.71400,357.68700,4969.87000,1011.41500,5434.00900,1093.68700,8919.21700,13889.09000,3384.36500,4682.75100,1076.54600,6906.24100,10290.61000,98.19000,586.43800,-940.83400,3598.48100,13889.09000
2021-06-30,1873.73200,1138.81100,1216.81800,334.77700,4564.13800,1016.46500,5455.21000,1087.83200,8986.21300,13550.35000,3071.44600,4726.23400,1285.84900,7204.87500,10276.32000,98.15500,317.10500,-965.88600,3274.03000,13550.35000
2021-03-31,1414.55600,1298.02000,1061.83900,423.87700,4785.87000,975.87600,5454.97200,1062.87700,8968.15800,13754.03000,2210.47700,5709.14900,1541.77800,8487.38800,10697.87000,97.98500,189.53400,-1009.00000,3056.16400,13754.03000
2020-12-31,3853.63900,1411.56500,1075.98300,383.38400,7285.21900,955.84500,3056.25400,970.52000,6459.12200,13744.34000,2498.02300,5786.55200,1109.93700,8108.14400,10606.17000,97.74600,300.49500,-995.96300,3138.17400,13744.34000
2020-09-30,2677.39800,1606.47900,1434.84300,408.80900,6680.20600,933.99000,3024.60700,917.34200,6261.06000,12941.27000,2084.53200,5679.44000,1102.21600,7911.49600,9996.02800,97.49100,-44.95300,-959.65800,2945.23800,12941.27000
2020-06-30,2845.11100,934.98400,1402.85800,513.04900,6261.13700,957.30900,3018.37000,887.92100,6217.90800,12479.04000,1715.46300,5609.79200,1136.69200,7850.98400,9566.44700,97.41000,-298.08800,-897.54100,2912.59800,12479.04000
2020-03-31,1369.02800,1308.05100,1293.91200,444.88600,5027.01600,954.40600,3010.56400,867.75100,6106.23500,11133.25000,3023.88400,2608.26900,1123.11300,4752.03300,7775.91700,97.20300,7.30900,-930.95800,3357.33400,11133.25000
2019-12-31,540.02900,1539.92300,1254.46000,356.88200,4155.69800,867.20500,3377.73800,958.25300,6658.56400,10814.26000,1962.09200,2110.48800,1128.83400,4284.58000,6246.67200,98.63200,1182.22800,-895.37200,4567.59000,10814.26000
2019-09-30,469.91200,1881.37400,1590.02700,391.67800,4775.20700,832.23700,3337.62300,905.99300,6495.14800,11270.36000,2404.33800,2090.92200,1106.79100,4218.39800,6622.73600,99.71600,1405.98800,-930.72500,4647.61900,11270.36000
2019-06-30,560.88200,1211.34700,1381.51300,405.20500,3990.85500,826.57000,3412.01900,735.27500,6411.10800,10401.96000,1947.14500,2126.83500,1139.51200,4303.20500,6250.35000,99.48100,931.13400,-867.38600,4151.61400,10401.96000
2019-03-31,402.22600,1372.62500,1173.10200,425.61200,4673.45700,876.09300,3399.14100,768.48200,5683.32800,10356.79000,2661.60400,2115.88400,1234.88100,3396.66500,6058.26900,99.20600,1179.60100,-902.07500,4298.51600,10356.79000
2018-12-31,451.97800,1566.20200,1401.62100,391.80000,4612.09100,902.66500,3539.45000,756.06500,5672.21900,10284.31000,2563.04700,2135.24000,1239.50300,3420.63900,5983.68600,98.86800,1258.32700,-886.56500,4300.62400,10284.31000
2018-09-30,266.78800,1961.27400,1723.05700,582.13900,5417.95400,893.81100,3573.04400,763.76200,5712.47100,11130.42000,3508.69600,2150.59500,1246.96200,3442.17300,6950.86900,99.29000,1147.78700,-862.91600,4179.55600,11130.42000
2018-06-30,392.17500,1222.93800,1521.65900,401.51500,4330.14700,875.33800,3723.99900,774.61300,5861.60700,10191.75000,2995.55600,2156.62700,1260.68100,3465.08200,6460.63800,98.87700,825.78800,-882.07800,3731.11600,10191.75000
2018-03-31,680.76200,1408.58700,1861.44100,358.95300,4683.32300,1011.61700,3813.32900,803.04100,5627.98700,10311.31000,3138.82900,2212.55500,1271.83000,3484.38500,6623.21400,98.57800,846.12400,-864.03000,3688.09600,10311.31000
2017-12-31,,,,,,,,,,0.00000,,,,,,,,,,
2017-09-30,1545.53500,1815.19800,1843.45100,318.95700,5627.42700,905.67100,3267.04100,743.89800,5247.49400,10874.92000,3821.39500,2144.22100,881.96200,3116.10600,6937.50100,98.62600,1297.02900,-914.89600,3937.42000,10874.92000
2017-06-30,672.04500,1143.57300,1663.05200,355.28300,3897.65000,903.02400,3213.69000,722.57800,5276.07800,9173.72800,2431.14300,2111.62300,896.58100,3098.24600,5529.38900,98.32700,1077.70800,-930.59700,3644.33900,9173.72800
2017-03-31,604.44400,1253.42300,1645.48400,353.73300,4092.15000,914.24400,3529.21900,710.66500,5154.12800,9246.27800,1835.85900,2051.48200,985.88000,3037.36200,4873.22100,101.74100,1892.33000,-988.04000,4373.05700,9246.27800
2016-12-31,,,,,,,,,,0.00000,,,,,,,,,,
2016-09-30,737.82500,1736.52100,1897.54600,293.90400,4819.02300,935.01500,3695.79300,904.74200,5624.08600,10443.11000,2177.19600,2347.12200,1049.35300,3393.13600,5570.33200,103.42100,2454.29900,-998.02000,4872.77700,10443.11000
2016-06-30,676.26200,1121.05300,1667.89500,304.61200,4068.01600,927.05800,3688.67600,899.77200,5606.09200,9674.10800,2660.63300,1400.63600,967.72900,2365.03800,5025.67100,103.83800,2276.39800,-1001.45500,4648.43700,9674.10800
2016-03-31,585.36500,1222.16200,1613.75600,323.81700,3972.87400,930.14500,3733.42300,894.01900,5859.38900,9832.26300,2529.46700,1401.23300,1000.25300,2408.85000,4938.31700,104.25100,2500.18800,-950.28500,4893.94600,9832.26300
2015-12-31,,,,,,,,,,0.00000,,,,,,,,,,
2015-09-30,567.63700,1840.67300,1971.79000,291.41900,4771.88200,935.06800,3801.01800,646.89200,5741.23000,10513.11000,2777.52800,1401.05800,962.08300,2374.38700,5151.91500,106.56300,2976.60300,-898.77500,5361.19700,10513.11000
2015-06-30,658.48500,1170.15000,1678.80000,443.45300,4053.70300,915.84100,3784.13600,662.56800,5723.21200,9776.91500,2449.73800,1401.55300,950.12600,2363.38200,4813.12000,106.31000,2657.06600,-913.62600,4963.79500,9776.91500
2015-03-31,655.48300,1283.21600,1624.23400,365.16900,3928.10200,911.47800,4086.86400,672.26100,5670.60300,9598.70500,2272.26500,1413.33300,1008.84200,2422.17500,4694.44000,106.24100,2623.76900,-902.39200,4904.26500,9598.70500
2014-12-31,,,,,,,,,,0.00000,,,,,,,,,,
2014-09-30,496.50000,1764.63600,1822.16200,440.91500,4524.21300,940.19300,4775.52200,575.94800,6291.66300,10815.88000,2266.47800,1424.31100,1262.72700,2687.03800,4953.51600,107.91200,3249.65900,-418.23500,5862.36000,10815.88000
2014-06-30,475.89100,1178.87400,1615.24500,509.90200,3779.91200,921.97000,4940.33200,573.11300,6435.41500,10215.33000,1870.32400,1425.12300,1266.51200,2691.63500,4561.95900,107.72300,2902.61700,-232.21200,5653.36800,10215.33000
2014-03-31,321.67200,1310.46800,1512.45900,389.92200,3534.52100,921.97000,4969.04500,559.61600,6450.63100,9985.15200,1541.53300,1425.83300,1262.95700,2688.79000,4230.32300,108.29200,3029.59700,-209.48900,5754.82900,9985.15200
2013-12-31,,,,,,,,,,0.00000,,,,,,,,,,
2013-09-30,315.66100,1663.11800,1752.28400,362.84100,4093.90400,904.80900,4954.08800,499.26000,6358.15700,10452.06000,2054.66000,1427.13800,1341.38600,2768.52400,4823.18400,109.80500,3182.93200,-365.97000,5628.87700,10452.06000
2013-06-30,320.11200,1060.77800,1522.80900,394.00800,3297.70700,883.19700,4890.48100,478.18200,6251.86000,9549.56700,1644.29800,1427.82300,1293.38900,2721.21200,4365.51000,109.71000,2849.10100,-440.87100,5184.05700,9549.56700
2013-03-31,300.43700,1208.68200,1409.44300,341.06500,3259.62700,866.25100,4898.40400,466.99200,6231.64700,9491.27400,1705.40000,1428.49600,1268.38400,2696.88000,4402.28000,109.25700,2807.44200,-423.13500,5088.99400,9491.27400
2012-12-31,,,,,,,,,,0.00000,,,,,,,,,,
2012-09-30,304.60300,1612.57900,1758.68600,322.93200,3998.80000,775.47600,4926.08800,431.36800,6132.93200,10131.73000,2435.84200,1429.82400,1339.28200,2769.10600,5204.94800,109.93700,2705.90500,-386.85300,4926.78400,10131.73000
