,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,356.00000,1046.00000,443.00000,92.00000,887.00000,2824.00000,30238.00000,,2561.00000,395.00000,35013.00000,37837.00000,3789.00000,12889.00000,3911.00000,20130.00000,23919.00000,8.00000,2681.00000,-124.00000,13918.00000,37837.00000
2022-09-30,303.00000,926.00000,422.00000,91.00000,653.00000,2720.00000,29894.00000,,2556.00000,493.00000,34658.00000,37378.00000,3315.00000,12977.00000,3896.00000,20179.00000,23494.00000,8.00000,2658.00000,-130.00000,13884.00000,37378.00000
2022-06-30,336.00000,867.00000,332.00000,130.00000,636.00000,2301.00000,29910.00000,,2634.00000,536.00000,34761.00000,37062.00000,3726.00000,12153.00000,3775.00000,19463.00000,23189.00000,8.00000,2649.00000,-124.00000,13873.00000,37062.00000
2022-03-31,4249.00000,669.00000,280.00000,135.00000,380.00000,5713.00000,25645.00000,,1056.00000,474.00000,28394.00000,34107.00000,3033.00000,10668.00000,3023.00000,17209.00000,20242.00000,8.00000,2697.00000,-152.00000,13865.00000,34107.00000
2021-12-31,3571.00000,641.00000,322.00000,60.00000,413.00000,5007.00000,25470.00000,,1059.00000,451.00000,28216.00000,33223.00000,2323.00000,10666.00000,3058.00000,17177.00000,19500.00000,8.00000,2572.00000,-157.00000,13723.00000,33223.00000
2021-09-30,4767.00000,651.00000,304.00000,90.00000,325.00000,6137.00000,25206.00000,,1060.00000,482.00000,28034.00000,34171.00000,2343.00000,10665.00000,3164.00000,17252.00000,19595.00000,8.00000,2743.00000,-183.00000,14576.00000,34171.00000
2021-06-30,7629.00000,658.00000,265.00000,119.00000,347.00000,9018.00000,24945.00000,,1063.00000,385.00000,27741.00000,36759.00000,4172.00000,11095.00000,3152.00000,17635.00000,21807.00000,8.00000,2854.00000,-191.00000,14952.00000,36759.00000
2021-03-31,421.00000,711.00000,260.00000,132.00000,378.00000,20327.00000,24697.00000,,1064.00000,393.00000,27454.00000,47781.00000,15623.00000,13715.00000,3215.00000,20604.00000,36227.00000,8.00000,3155.00000,-3882.00000,11554.00000,47781.00000
2020-12-31,442.00000,689.00000,302.00000,53.00000,431.00000,20900.00000,24500.00000,,1067.00000,387.00000,27216.00000,48116.00000,15055.00000,13615.00000,3226.00000,19688.00000,34743.00000,8.00000,5315.00000,-4220.00000,13373.00000,48116.00000
2020-09-30,746.00000,830.00000,351.00000,134.00000,634.00000,2695.00000,38320.00000,,4046.00000,441.00000,45229.00000,47924.00000,5442.00000,21243.00000,3377.00000,28796.00000,34238.00000,8.00000,5345.00000,-3927.00000,13686.00000,47924.00000
