,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,2547.00000,2505.00000,3088.00000,12851.00000,20991.00000,7975.00000,13239.00000,6931.00000,31889.00000,52880.00000,15887.00000,15429.00000,6826.00000,27727.00000,43614.00000,254.00000,16943.00000,-8023.00000,9266.00000,52880.00000
2022-09-30,2430.00000,2484.00000,3113.00000,12933.00000,20960.00000,7629.00000,13285.00000,7040.00000,31070.00000,52030.00000,16347.00000,11480.00000,6492.00000,23717.00000,40064.00000,261.00000,19839.00000,-8134.00000,11966.00000,52030.00000
2022-06-30,1775.00000,3401.00000,3431.00000,12366.00000,20973.00000,7569.00000,13378.00000,7158.00000,30785.00000,51758.00000,16479.00000,11644.00000,6395.00000,23847.00000,40326.00000,264.00000,19336.00000,-8168.00000,11432.00000,51758.00000
2022-03-31,1883.00000,2527.00000,3144.00000,12836.00000,20390.00000,7561.00000,13455.00000,7416.00000,31120.00000,51510.00000,16047.00000,11145.00000,6173.00000,25461.00000,41508.00000,265.00000,20716.00000,-10979.00000,10002.00000,51510.00000
2021-12-31,3604.00000,1963.00000,2981.00000,11267.00000,19815.00000,7597.00000,13519.00000,7652.00000,31058.00000,50873.00000,13997.00000,11670.00000,5928.00000,25917.00000,39914.00000,271.00000,21600.00000,-11006.00000,10959.00000,50873.00000
2021-09-30,2727.00000,2267.00000,2903.00000,13460.00000,21357.00000,7332.00000,13583.00000,6907.00000,30486.00000,51843.00000,15026.00000,11668.00000,6167.00000,27186.00000,42212.00000,274.00000,21476.00000,-12217.00000,9631.00000,51843.00000
2021-06-30,2745.00000,2611.00000,3119.00000,12199.00000,20674.00000,7290.00000,13659.00000,7099.00000,31425.00000,52099.00000,15242.00000,11665.00000,6250.00000,30327.00000,45569.00000,276.00000,21961.00000,-15837.00000,6530.00000,52099.00000
2021-03-31,2933.00000,2214.00000,3256.00000,11849.00000,20252.00000,7213.00000,13729.00000,6868.00000,31185.00000,51437.00000,14717.00000,11657.00000,6087.00000,30387.00000,45104.00000,278.00000,21977.00000,-16008.00000,6333.00000,51437.00000
2020-12-31,3160.00000,1978.00000,3545.00000,10695.00000,19378.00000,7213.00000,13818.00000,6826.00000,31332.00000,50710.00000,13933.00000,11669.00000,6196.00000,30739.00000,44672.00000,279.00000,21636.00000,-16121.00000,6038.00000,50710.00000
2020-09-30,3585.00000,2480.00000,3293.00000,10932.00000,20290.00000,6803.00000,13602.00000,6880.00000,30483.00000,50773.00000,15201.00000,11675.00000,6146.00000,30586.00000,45787.00000,278.00000,19844.00000,-15259.00000,4986.00000,50773.00000
2020-06-30,2855.00000,2835.00000,3521.00000,10359.00000,19570.00000,6663.00000,13656.00000,6587.00000,30033.00000,49603.00000,14888.00000,12174.00000,5834.00000,30929.00000,45817.00000,278.00000,18876.00000,-15403.00000,3786.00000,49603.00000
2020-03-31,1988.00000,2892.00000,3539.00000,10803.00000,19222.00000,6605.00000,13707.00000,6550.00000,30026.00000,49248.00000,15652.00000,11439.00000,5592.00000,30109.00000,45761.00000,279.00000,18708.00000,-15541.00000,3487.00000,49248.00000
2019-12-31,1514.00000,2337.00000,3619.00000,9625.00000,17095.00000,6591.00000,13817.00000,6706.00000,30433.00000,47528.00000,13972.00000,11404.00000,5747.00000,30385.00000,44357.00000,280.00000,18401.00000,-15554.00000,3171.00000,47528.00000
2019-09-30,2539.00000,2384.00000,3474.00000,11406.00000,19803.00000,6240.00000,14040.00000,6280.00000,29472.00000,49275.00000,15515.00000,12652.00000,5058.00000,29823.00000,45338.00000,281.00000,17265.00000,-13653.00000,3937.00000,49275.00000
2019-06-30,1167.00000,2546.00000,3599.00000,10788.00000,18100.00000,6170.00000,14126.00000,6281.00000,29740.00000,47840.00000,15132.00000,12637.00000,5061.00000,29812.00000,44944.00000,281.00000,16408.00000,-13839.00000,2896.00000,47840.00000
2019-03-31,991.00000,2833.00000,3285.00000,10922.00000,18031.00000,6140.00000,14194.00000,6150.00000,29653.00000,47684.00000,15403.00000,12621.00000,5022.00000,29759.00000,45162.00000,281.00000,16278.00000,-14094.00000,2522.00000,47684.00000
2018-12-31,772.00000,2444.00000,2997.00000,9890.00000,16103.00000,6124.00000,14263.00000,5178.00000,28773.00000,44876.00000,14398.00000,12604.00000,4311.00000,29029.00000,43427.00000,281.00000,15434.00000,-14321.00000,1449.00000,44876.00000
