,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2011-09-30,1194.21700,354.44500,246.25800,68.43900,1863.35900,221.05900,494.60200,60.59500,776.25600,2639.61500,605.57900,700.00000,103.00100,874.95300,1480.53200,1.52400,2914.30000,-0.78300,1159.08300,2639.61500
2011-06-30,1121.67700,365.33100,243.18000,69.82000,1800.00800,218.63700,489.09400,64.11700,771.84800,2571.85600,467.29700,700.00000,102.59400,879.02500,1346.32200,1.52300,2813.04300,32.49500,1225.53400,2571.85600
2011-03-31,1039.04900,349.39700,223.88200,71.00600,1683.33400,216.98900,484.94900,61.89000,763.82800,2447.16200,716.22900,400.00000,104.39700,580.13900,1296.36800,1.51700,2712.96800,22.27900,1150.79400,2447.16200
2010-12-31,946.41900,358.23700,204.30000,77.68500,1586.64100,215.06000,472.97300,52.99600,741.02900,2327.67000,385.85000,700.00000,100.39900,873.02300,1258.87300,1.51100,2618.47900,-11.79500,1068.79700,2327.67000
2010-09-30,837.09800,337.56200,208.33900,55.32800,1438.32700,214.77300,475.60600,76.94000,767.31900,2205.64600,417.41000,700.00000,97.40000,864.97400,1282.38400,1.49700,2491.87500,3.52200,923.26200,2205.64600
2010-06-30,754.47300,314.17400,191.78200,51.42900,1311.85800,210.64900,462.13200,51.76000,724.54100,2036.39900,362.57100,700.00000,93.69100,860.87800,1223.44900,1.49600,2397.15600,-36.14300,812.95000,2036.39900
2010-03-31,692.18000,313.95100,189.22100,53.86500,1249.21700,208.95700,471.29100,51.77700,732.02500,1981.24200,305.20400,700.00000,93.55300,862.99600,1168.20000,1.49300,2312.23400,-7.68000,813.04200,1981.24200
2009-12-31,630.25700,314.24700,178.66600,49.20600,1172.37600,210.92600,475.24200,49.38700,735.55500,1907.93100,394.56800,500.00000,95.37000,664.41400,1058.98200,1.48800,2236.71600,15.57400,848.94900,1907.93100
2009-09-30,578.14800,289.65000,197.08800,56.96100,1121.84700,209.17200,474.88600,79.65600,763.71400,1885.56100,432.21400,500.00000,97.69100,672.68900,1104.90300,1.48500,2132.59300,19.32300,780.65800,1885.56100
2009-06-30,505.68100,294.93600,196.31600,61.32400,1058.25700,203.29300,469.71900,71.34800,744.36000,1802.61700,400.09600,500.00000,97.34900,671.77200,1071.86800,1.48400,2056.65700,8.91500,730.74900,1802.61700
2009-03-31,431.27200,279.34500,190.92700,61.44300,962.98700,183.82300,461.37600,66.34900,711.54800,1674.53500,343.53500,500.00000,91.76300,665.28700,1008.82200,1.48300,1986.75000,-20.94100,665.71300,1674.53500
