,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-09-30,2384.00000,1375.00000,278.00000,86.00000,4123.00000,15092.00000,,360.00000,720.00000,16928.00000,21643.00000,2312.00000,8488.00000,1584.00000,11137.00000,13449.00000,308.00000,1354.00000,-330.00000,8194.00000,21643.00000
2022-06-30,2159.00000,1406.00000,317.00000,87.00000,3969.00000,14818.00000,,360.00000,701.00000,16629.00000,21180.00000,2355.00000,8522.00000,1544.00000,11067.00000,13422.00000,310.00000,1075.00000,-485.00000,7758.00000,21180.00000
2022-03-31,1370.00000,1524.00000,243.00000,129.00000,3266.00000,14489.00000,,360.00000,723.00000,16049.00000,19798.00000,2303.00000,8129.00000,1521.00000,10447.00000,12750.00000,311.00000,680.00000,-766.00000,7048.00000,19798.00000
2021-12-31,2713.00000,1211.00000,223.00000,199.00000,4346.00000,14182.00000,,360.00000,651.00000,15673.00000,20515.00000,3064.00000,8141.00000,1507.00000,10425.00000,13489.00000,310.00000,379.00000,-406.00000,7026.00000,20515.00000
2021-09-30,2419.00000,1094.00000,262.00000,117.00000,3892.00000,13954.00000,,360.00000,744.00000,15084.00000,19490.00000,2749.00000,8198.00000,1531.00000,10485.00000,13234.00000,310.00000,192.00000,-796.00000,6256.00000,19490.00000
2021-06-30,2430.00000,1002.00000,241.00000,296.00000,3969.00000,13657.00000,,360.00000,631.00000,14669.00000,19166.00000,2527.00000,7922.00000,1446.00000,10107.00000,12634.00000,310.00000,155.00000,-836.00000,6532.00000,19166.00000
2021-03-31,1866.00000,1011.00000,219.00000,426.00000,3522.00000,13863.00000,,360.00000,618.00000,14882.00000,18951.00000,1690.00000,8488.00000,1369.00000,10618.00000,12308.00000,308.00000,305.00000,-776.00000,6643.00000,18951.00000
2020-12-31,1739.00000,860.00000,378.00000,104.00000,3081.00000,14115.00000,,360.00000,567.00000,15146.00000,18821.00000,1623.00000,8506.00000,1537.00000,10863.00000,12486.00000,307.00000,130.00000,-755.00000,6335.00000,18821.00000
2020-09-30,1285.00000,699.00000,422.00000,730.00000,3136.00000,14235.00000,,360.00000,672.00000,15334.00000,18969.00000,1426.00000,8504.00000,1507.00000,10661.00000,12087.00000,307.00000,304.00000,-363.00000,6882.00000,18969.00000
2020-06-30,1646.00000,596.00000,360.00000,513.00000,3115.00000,14825.00000,,360.00000,642.00000,15905.00000,19546.00000,1564.00000,8434.00000,1514.00000,10616.00000,12180.00000,307.00000,625.00000,-187.00000,7366.00000,19546.00000
2020-03-31,2080.00000,794.00000,230.00000,1166.00000,4270.00000,14811.00000,,360.00000,626.00000,15874.00000,20717.00000,1947.00000,8424.00000,1483.00000,10592.00000,12539.00000,307.00000,1021.00000,239.00000,8178.00000,20717.00000
2019-12-31,1545.00000,1170.00000,261.00000,180.00000,3156.00000,16814.00000,,360.00000,626.00000,17880.00000,21782.00000,2510.00000,7380.00000,1418.00000,9566.00000,12076.00000,305.00000,3535.00000,-699.00000,9706.00000,21782.00000
