,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2017-09-30,10170.00000,8587.00000,4751.00000,1136.00000,24644.00000,5757.00000,643.00000,22855.00000,2605.00000,32124.00000,56768.00000,18225.00000,11453.00000,5029.00000,17315.00000,35540.00000,958.00000,31247.00000,-2840.00000,21228.00000,56768.00000
2017-06-30,9821.00000,8442.00000,4651.00000,1150.00000,24064.00000,5718.00000,570.00000,22604.00000,2355.00000,31604.00000,55668.00000,17981.00000,11329.00000,4939.00000,17137.00000,35118.00000,958.00000,30406.00000,-2837.00000,20550.00000,55668.00000
2017-03-31,9595.00000,8155.00000,4652.00000,1178.00000,23580.00000,5816.00000,533.00000,22419.00000,2094.00000,31199.00000,54779.00000,17281.00000,11181.00000,4879.00000,17023.00000,34304.00000,958.00000,29526.00000,-2562.00000,20475.00000,54779.00000
2016-12-31,9363.00000,8177.00000,4366.00000,1152.00000,23058.00000,5793.00000,587.00000,22341.00000,2020.00000,31088.00000,54146.00000,16331.00000,12182.00000,5124.00000,18268.00000,34599.00000,958.00000,28710.00000,-2714.00000,19547.00000,54146.00000
2016-09-30,6431.00000,8627.00000,4587.00000,2189.00000,21834.00000,5725.00000,639.00000,22693.00000,2330.00000,31722.00000,53556.00000,18213.00000,9608.00000,5183.00000,15972.00000,34185.00000,958.00000,28190.00000,-2482.00000,19371.00000,53556.00000
2016-06-30,5045.00000,8730.00000,4678.00000,1927.00000,20380.00000,6086.00000,561.00000,21245.00000,2581.00000,30801.00000,51181.00000,15911.00000,9607.00000,5462.00000,16328.00000,32239.00000,958.00000,27702.00000,-2499.00000,18942.00000,51181.00000
2016-03-31,4473.00000,8397.00000,4743.00000,1919.00000,19532.00000,6027.00000,592.00000,21414.00000,2482.00000,30833.00000,50365.00000,15659.00000,9700.00000,5499.00000,16334.00000,31993.00000,958.00000,26874.00000,-2455.00000,18372.00000,50365.00000
2015-12-31,5455.00000,8075.00000,4420.00000,2103.00000,20053.00000,5789.00000,517.00000,20472.00000,2202.00000,29263.00000,49316.00000,18371.00000,5554.00000,5599.00000,12527.00000,30898.00000,958.00000,26147.00000,-2535.00000,18418.00000,49316.00000
2015-09-30,6563.00000,7936.00000,4441.00000,3800.00000,23479.00000,5451.00000,471.00000,14755.00000,2140.00000,23146.00000,46625.00000,16367.00000,5599.00000,5101.00000,12362.00000,28729.00000,958.00000,25433.00000,-2373.00000,17896.00000,46625.00000
2015-06-30,5954.00000,8237.00000,4447.00000,3883.00000,23180.00000,5381.00000,491.00000,14904.00000,2091.00000,23232.00000,46412.00000,15574.00000,5562.00000,5199.00000,12241.00000,27815.00000,958.00000,24585.00000,-1969.00000,18597.00000,46412.00000
2015-03-31,6575.00000,8158.00000,4507.00000,2376.00000,22272.00000,5300.00000,464.00000,14875.00000,2117.00000,23085.00000,45357.00000,15432.00000,5661.00000,5224.00000,12248.00000,27680.00000,958.00000,23811.00000,-2099.00000,17677.00000,45357.00000
2014-12-31,6959.00000,7960.00000,4405.00000,2145.00000,22191.00000,5383.00000,465.00000,14996.00000,2012.00000,23260.00000,45451.00000,14773.00000,6046.00000,5482.00000,12894.00000,27667.00000,958.00000,23115.00000,-1459.00000,17784.00000,45451.00000
2014-09-30,6428.00000,8315.00000,4485.00000,2336.00000,22358.00000,5189.00000,447.00000,15211.00000,2781.00000,23823.00000,46181.00000,13947.00000,6760.00000,4361.00000,13171.00000,27118.00000,958.00000,22576.00000,281.00000,19063.00000,46181.00000
2014-06-30,6582.00000,8350.00000,4511.00000,2207.00000,22453.00000,5316.00000,488.00000,15427.00000,2736.00000,24143.00000,46596.00000,14324.00000,6839.00000,4654.00000,13455.00000,27779.00000,958.00000,21773.00000,837.00000,18817.00000,46596.00000
2014-03-31,6672.00000,8081.00000,4407.00000,1531.00000,21531.00000,5284.00000,465.00000,15473.00000,2807.00000,24246.00000,45777.00000,14353.00000,6804.00000,4646.00000,13381.00000,27734.00000,958.00000,21039.00000,748.00000,18043.00000,45777.00000
2013-12-31,6422.00000,7929.00000,4293.00000,1671.00000,21164.00000,5278.00000,393.00000,15560.00000,2672.00000,24271.00000,45435.00000,14181.00000,6801.00000,4884.00000,13675.00000,27856.00000,958.00000,20383.00000,818.00000,17579.00000,45435.00000
2013-09-30,5499.00000,7950.00000,4455.00000,693.00000,19304.00000,5107.00000,830.00000,15820.00000,1888.00000,25102.00000,44406.00000,14663.00000,5789.00000,7006.00000,14670.00000,29333.00000,958.00000,19796.00000,-1211.00000,15073.00000,44406.00000
2013-06-30,4549.00000,7655.00000,4295.00000,680.00000,17849.00000,4997.00000,756.00000,15033.00000,1830.00000,24317.00000,42166.00000,13480.00000,5779.00000,6935.00000,14828.00000,28308.00000,958.00000,19135.00000,-1767.00000,13858.00000,42166.00000
2013-03-31,4539.00000,7585.00000,4297.00000,588.00000,17681.00000,4948.00000,738.00000,14770.00000,1821.00000,24119.00000,41800.00000,13111.00000,5787.00000,7196.00000,15156.00000,28267.00000,958.00000,18442.00000,-1656.00000,13533.00000,41800.00000
2012-12-31,4634.00000,7429.00000,4235.00000,631.00000,17598.00000,5001.00000,623.00000,14874.00000,1868.00000,24255.00000,41853.00000,13045.00000,6395.00000,7205.00000,15743.00000,28788.00000,958.00000,17799.00000,-1339.00000,13065.00000,41853.00000
2012-09-30,4760.00000,7388.00000,4314.00000,711.00000,17746.00000,4830.00000,600.00000,14197.00000,1935.00000,23328.00000,41074.00000,12713.00000,6391.00000,6726.00000,15142.00000,27855.00000,958.00000,17877.00000,-1294.00000,13219.00000,41074.00000
2012-06-30,4221.00000,7250.00000,4342.00000,562.00000,16644.00000,4735.00000,566.00000,14162.00000,1903.00000,23530.00000,40174.00000,12812.00000,6342.00000,6891.00000,15279.00000,28091.00000,958.00000,17222.00000,-1637.00000,12083.00000,40174.00000
2012-03-31,3988.00000,7268.00000,4368.00000,501.00000,16553.00000,4814.00000,533.00000,14330.00000,2079.00000,23817.00000,40370.00000,12666.00000,6269.00000,7486.00000,15862.00000,28528.00000,958.00000,16613.00000,-1182.00000,11842.00000,40370.00000
2011-12-31,3698.00000,7228.00000,4264.00000,484.00000,16134.00000,4804.00000,494.00000,14335.00000,1909.00000,23674.00000,39808.00000,12275.00000,6881.00000,7657.00000,16631.00000,28906.00000,958.00000,16083.00000,-1444.00000,10902.00000,39808.00000
2011-09-30,3885.00000,7316.00000,4369.00000,607.00000,17044.00000,4725.00000,465.00000,14021.00000,2134.00000,22401.00000,39445.00000,12859.00000,6880.00000,6048.00000,14819.00000,27678.00000,958.00000,16686.00000,-1122.00000,11767.00000,39445.00000
2011-06-30,3548.00000,7344.00000,4197.00000,1371.00000,17386.00000,4718.00000,516.00000,13839.00000,2076.00000,22264.00000,39650.00000,12111.00000,6790.00000,6493.00000,15355.00000,27466.00000,958.00000,16085.00000,-536.00000,12184.00000,39650.00000
2011-03-31,3076.00000,7201.00000,4290.00000,582.00000,16031.00000,4832.00000,476.00000,14261.00000,2070.00000,22871.00000,38902.00000,11770.00000,6763.00000,6427.00000,15322.00000,27092.00000,958.00000,15538.00000,-687.00000,11810.00000,38902.00000
2010-12-31,2650.00000,6841.00000,3822.00000,1296.00000,15486.00000,4724.00000,616.00000,13812.00000,1975.00000,22348.00000,37834.00000,11724.00000,5755.00000,7455.00000,15323.00000,27047.00000,958.00000,15097.00000,-1067.00000,10787.00000,37834.00000
2010-09-30,2640.00000,6916.00000,4027.00000,593.00000,15163.00000,4738.00000,601.00000,14240.00000,1966.00000,22956.00000,38119.00000,11546.00000,6265.00000,7603.00000,16107.00000,27653.00000,958.00000,18130.00000,-4282.00000,10466.00000,38119.00000
2010-06-30,2451.00000,6495.00000,3596.00000,1460.00000,14924.00000,4535.00000,544.00000,12372.00000,1940.00000,21167.00000,36091.00000,10687.00000,6254.00000,7895.00000,16276.00000,26963.00000,958.00000,17867.00000,-5031.00000,9128.00000,36091.00000
2010-03-31,2851.00000,6184.00000,3568.00000,706.00000,14333.00000,4697.00000,586.00000,12476.00000,1961.00000,21693.00000,36026.00000,11101.00000,6246.00000,7458.00000,15821.00000,26922.00000,958.00000,17635.00000,-4543.00000,9104.00000,36026.00000
2009-12-31,2801.00000,6274.00000,3446.00000,381.00000,13936.00000,4847.00000,579.00000,12668.00000,1957.00000,22057.00000,35993.00000,11147.00000,6246.00000,7493.00000,15875.00000,27022.00000,958.00000,14023.00000,-948.00000,8971.00000,35993.00000
2009-09-30,2604.00000,6464.00000,3576.00000,342.00000,13886.00000,4828.00000,471.00000,12785.00000,2105.00000,21887.00000,35773.00000,11034.00000,6256.00000,6604.00000,15144.00000,26178.00000,958.00000,17021.00000,-3251.00000,9595.00000,35773.00000
2009-06-30,2606.00000,6285.00000,3593.00000,289.00000,13718.00000,4795.00000,463.00000,12377.00000,1960.00000,21419.00000,35137.00000,10995.00000,6251.00000,7068.00000,15581.00000,26576.00000,958.00000,16646.00000,-3512.00000,8561.00000,35137.00000
2009-03-31,2052.00000,5667.00000,3797.00000,331.00000,12781.00000,4777.00000,622.00000,12324.00000,1971.00000,21576.00000,34357.00000,10938.00000,6266.00000,7155.00000,15918.00000,26856.00000,958.00000,16424.00000,-4049.00000,7501.00000,34357.00000
