,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-09-30,1080.00000,506.00000,46.00000,304.00000,,1936.00000,14592.00000,96.00000,15861.00000,1109.00000,31658.00000,33594.00000,2426.00000,25422.00000,872.00000,27276.00000,29702.00000,,-3161.00000,93.00000,3892.00000,33594.00000
2022-06-30,1142.00000,494.00000,47.00000,291.00000,2926.00000,4900.00000,14606.00000,96.00000,15894.00000,1174.00000,31770.00000,36670.00000,4897.00000,26191.00000,891.00000,28062.00000,32959.00000,,-3213.00000,-20.00000,3711.00000,36670.00000
2022-03-31,999.00000,450.00000,44.00000,313.00000,3314.00000,5120.00000,14637.00000,97.00000,15945.00000,1274.00000,31953.00000,37073.00000,5145.00000,26224.00000,929.00000,28082.00000,33227.00000,,-3090.00000,16.00000,3846.00000,37073.00000
2021-12-31,1389.00000,472.00000,42.00000,290.00000,3771.00000,5964.00000,14601.00000,158.00000,15996.00000,1312.00000,32067.00000,38031.00000,5297.00000,13722.00000,936.00000,28193.00000,33490.00000,,-2410.00000,36.00000,4541.00000,38031.00000
2021-09-30,1374.00000,438.00000,45.00000,256.00000,3812.00000,5925.00000,14529.00000,203.00000,16220.00000,2085.00000,33037.00000,38962.00000,4978.00000,26864.00000,970.00000,29031.00000,34009.00000,,-1976.00000,22.00000,4953.00000,38962.00000
2021-06-30,1365.00000,395.00000,41.00000,242.00000,4273.00000,6316.00000,14393.00000,526.00000,16411.00000,1170.00000,32500.00000,38816.00000,5452.00000,26212.00000,846.00000,28202.00000,33654.00000,,-1743.00000,47.00000,5162.00000,38816.00000
2021-03-31,3867.00000,324.00000,41.00000,236.00000,2094.00000,6562.00000,14083.00000,263.00000,13964.00000,1147.00000,29457.00000,36019.00000,2504.00000,26437.00000,1357.00000,28885.00000,31389.00000,,-1814.00000,45.00000,4630.00000,36019.00000
2020-12-31,3797.00000,342.00000,44.00000,253.00000,1627.00000,6063.00000,14735.00000,173.00000,14147.00000,1267.00000,30322.00000,36385.00000,2513.00000,14073.00000,1304.00000,28838.00000,31351.00000,,-1391.00000,34.00000,5034.00000,36385.00000
2020-09-30,3296.00000,385.00000,49.00000,265.00000,2303.00000,6298.00000,14630.00000,170.00000,13916.00000,1224.00000,29941.00000,36239.00000,2470.00000,27750.00000,1549.00000,30380.00000,32850.00000,,-836.00000,15.00000,3389.00000,36239.00000
2020-06-30,995.58890,44.30500,17.36900,33.09600,444.37800,1534.73700,2418.68700,134.93900,1866.61600,65.91800,4613.71000,6148.44700,476.00200,3646.53100,166.45200,4055.99600,4531.99800,0.00100,90.82900,0.37700,1616.44900,6148.44700
2020-03-31,710.74500,43.69300,17.07000,27.74100,443.15700,1242.40600,2455.33200,135.89800,1873.35600,54.29100,4648.76600,5891.17200,771.00800,3753.81300,168.55900,4179.95500,4950.96300,0.00100,190.82500,0.37700,940.20900,5891.17200
2019-12-31,210.00000,54.00000,18.00000,66.00000,257.00000,605.00000,2615.00000,136.00000,2021.00000,264.00000,5036.00000,5641.00000,688.00000,2325.00000,343.00000,3836.00000,4524.00000,,366.00000,,1117.00000,5641.00000
2019-09-30,251.50600,48.15000,17.68400,37.42900,608.77000,963.53900,2635.11100,129.79600,2028.57200,78.87900,5117.70200,6081.24100,414.97100,3918.93700,166.38100,4539.49200,4954.46300,0.00100,379.68200,0.00100,1126.77800,6081.24100
2019-06-30,230.53600,60.05900,19.01600,40.33500,352.69200,702.63800,2713.80500,131.38200,2186.77500,347.40200,5379.36400,6082.00200,383.24000,3983.66300,437.45200,4613.24300,4996.48300,0.00100,342.62700,0.00100,1085.51900,6082.00200
2019-03-31,259.01800,65.60400,20.77500,34.46300,3.13000,382.99000,2870.12000,132.24000,2362.68000,366.48800,5731.52800,6114.51800,389.34400,4019.65600,438.23200,4661.91000,5051.25400,0.00100,323.69100,0.00100,1063.26400,6114.51800
2018-12-31,272.60100,60.16900,20.59500,63.73300,156.09800,573.19600,2882.60600,1.89200,2370.32200,83.44600,5338.26600,5911.46200,402.17700,4221.10800,59.01400,4480.13200,4882.30900,0.00100,290.20600,0.00100,1029.15300,5911.46200
