,cash-on-hand,receivables-total,inventory,pre-paid-expenses,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2020-03-31,185.80000,727.40000,757.40000,118.20000,2303.10000,508.30000,1132.50000,58.50000,3261.20000,5564.30000,921.90000,948.20000,93.70000,1289.00000,2210.90000,67.40000,4852.00000,-609.90000,3353.40000,5564.30000
2019-12-31,184.50000,795.30000,760.40000,110.20000,2380.50000,521.50000,1157.70000,62.30000,3313.00000,5693.50000,947.60000,946.90000,105.70000,1315.10000,2262.70000,67.40000,4779.70000,-507.90000,3430.80000,5693.50000
2019-09-30,167.50000,787.50000,753.50000,105.90000,2347.90000,511.80000,1145.30000,51.30000,3248.50000,5596.40000,990.10000,947.50000,108.30000,1281.10000,2271.20000,67.40000,4668.30000,-543.90000,3325.20000,5596.40000
2019-06-30,164.00000,775.60000,725.80000,112.20000,2306.60000,506.40000,1134.90000,51.70000,3238.80000,5545.40000,930.80000,947.90000,109.80000,1305.90000,2236.70000,67.40000,4556.10000,-500.70000,3308.70000,5545.40000
2019-03-31,156.40000,768.20000,707.00000,107.80000,2265.30000,497.00000,1131.40000,48.30000,3225.60000,5490.90000,936.00000,946.70000,111.00000,1337.10000,2273.10000,67.40000,4428.40000,-496.40000,3217.80000,5490.90000
2018-12-31,140.90000,790.90000,673.80000,92.80000,2216.90000,495.10000,1135.10000,42.00000,3156.20000,5373.10000,952.00000,946.00000,112.00000,1302.50000,2254.50000,67.40000,4257.60000,-462.20000,3118.60000,5373.10000
2018-09-30,122.20000,784.30000,690.60000,98.50000,2214.60000,491.00000,1151.70000,49.10000,3140.20000,5354.80000,956.80000,944.80000,115.30000,1213.90000,2170.70000,67.40000,4135.80000,-369.70000,3184.10000,5354.80000
2018-06-30,112.30000,754.70000,668.30000,105.70000,2155.40000,479.40000,1151.90000,49.70000,3116.60000,5272.00000,927.00000,945.40000,108.50000,1233.40000,2160.40000,67.40000,4018.90000,-377.30000,3111.60000,5272.00000
2018-03-31,97.50000,772.80000,678.80000,107.10000,2168.40000,489.70000,1193.10000,52.30000,3149.20000,5317.60000,951.60000,946.30000,103.90000,1263.70000,2215.30000,67.40000,3886.70000,-285.40000,3102.30000,5317.60000
2017-12-31,92.00000,772.40000,638.80000,110.70000,2119.30000,484.40000,1177.80000,53.80000,3129.80000,5249.10000,1193.30000,753.60000,106.60000,1083.50000,2276.80000,67.40000,3772.30000,-329.00000,2972.30000,5249.10000
2017-09-30,94.10000,775.00000,649.90000,121.10000,2145.90000,474.20000,1182.30000,43.60000,3110.30000,5256.20000,1222.80000,755.00000,93.80000,1093.40000,2316.20000,67.40000,3689.50000,-341.80000,2940.00000,5256.20000
2017-06-30,89.00000,727.70000,601.40000,119.50000,2034.10000,463.40000,1155.50000,44.30000,3033.00000,5067.10000,1073.80000,755.60000,93.80000,1120.30000,2194.10000,67.40000,3597.00000,-397.00000,2873.00000,5067.10000
2017-03-31,123.00000,692.60000,556.80000,117.00000,1974.10000,437.50000,1100.20000,39.10000,2903.70000,4877.80000,971.50000,755.40000,94.10000,1140.50000,2112.00000,67.40000,3485.20000,-450.40000,2765.80000,4877.80000
2016-12-31,77.60000,686.90000,530.50000,116.50000,1884.00000,425.20000,1080.10000,39.90000,2839.20000,4723.20000,989.50000,708.80000,93.40000,1098.50000,2088.00000,67.40000,3384.90000,-498.50000,2635.20000,4723.20000
2016-09-30,117.50000,681.80000,523.60000,111.40000,1908.70000,419.20000,973.80000,48.60000,2691.40000,4600.10000,878.60000,713.40000,91.10000,1032.90000,1911.50000,67.40000,3280.00000,-372.90000,2688.60000,4600.10000
2016-06-30,119.90000,642.30000,507.10000,119.60000,1852.40000,418.50000,977.40000,50.40000,2652.70000,4505.10000,853.10000,715.20000,92.40000,1050.40000,1903.50000,67.40000,3183.90000,-369.80000,2601.60000,4505.10000
2016-03-31,106.30000,647.40000,511.60000,122.90000,1841.50000,417.40000,990.00000,48.80000,2594.90000,4436.40000,837.20000,714.60000,91.10000,1064.10000,1901.30000,67.40000,3079.60000,-340.10000,2535.10000,4436.40000
2015-12-31,92.80000,644.60000,497.80000,106.30000,1788.80000,413.50000,985.10000,44.00000,2542.30000,4331.10000,670.20000,861.70000,88.50000,1230.20000,1900.40000,67.40000,2986.90000,-364.20000,2430.70000,4331.10000
2015-09-30,119.20000,657.30000,527.70000,116.10000,1952.90000,413.20000,994.10000,47.20000,2538.50000,4491.40000,785.50000,864.10000,86.90000,1327.10000,2112.60000,67.40000,2891.20000,-322.20000,2378.80000,4491.40000
2015-06-30,124.60000,627.10000,499.20000,128.60000,1897.90000,411.20000,985.80000,45.90000,2492.80000,4390.70000,739.80000,861.40000,88.00000,1334.70000,2074.50000,67.40000,2805.50000,-302.00000,2316.20000,4390.70000
2015-03-31,114.40000,618.60000,482.30000,127.30000,1843.30000,396.20000,977.10000,46.10000,2419.10000,4262.40000,726.50000,864.40000,86.80000,1347.60000,2074.10000,67.40000,2716.60000,-339.20000,2188.30000,4262.40000
2014-12-31,132.90000,625.30000,475.50000,121.50000,1858.60000,404.50000,1014.00000,47.30000,2451.50000,4310.10000,718.70000,862.70000,83.80000,1366.10000,2084.80000,67.40000,2637.20000,-248.20000,2225.30000,4310.10000
2014-09-30,124.70000,650.60000,484.60000,96.90000,1860.20000,404.10000,1035.60000,53.70000,2408.30000,4268.50000,733.90000,860.50000,84.30000,1240.10000,1974.00000,67.40000,2552.10000,-97.90000,2294.50000,4268.50000
2014-06-30,115.80000,632.00000,467.50000,104.50000,1808.80000,401.80000,1059.10000,57.20000,2419.50000,4228.30000,696.70000,861.50000,87.90000,1258.80000,1955.50000,67.40000,2474.30000,-36.50000,2272.80000,4228.30000
2014-03-31,127.80000,624.90000,452.60000,99.00000,1769.70000,394.30000,1031.40000,56.60000,2334.40000,4104.10000,632.90000,859.90000,86.30000,1267.50000,1900.40000,67.40000,2394.10000,-36.90000,2203.70000,4104.10000
2013-12-31,217.60000,600.00000,434.40000,84.20000,1796.20000,392.50000,1029.30000,57.20000,2313.80000,4110.00000,715.40000,858.90000,84.00000,1264.20000,1979.60000,67.40000,2324.10000,-44.80000,2130.40000,4110.00000
2013-09-30,182.50000,595.00000,440.30000,109.10000,1783.10000,384.40000,1029.90000,56.40000,2317.90000,4101.00000,725.70000,861.10000,85.60000,1369.20000,2094.90000,67.40000,2255.40000,-111.10000,2006.10000,4101.00000
2013-06-30,174.70000,556.00000,418.10000,105.00000,1686.20000,375.10000,1016.10000,55.90000,2275.30000,3961.50000,696.10000,861.40000,83.90000,1369.50000,2065.60000,67.40000,2193.20000,-155.90000,1895.90000,3961.50000
2013-03-31,213.60000,558.80000,401.30000,99.70000,1675.80000,372.30000,985.80000,57.90000,2227.40000,3903.20000,669.70000,868.00000,85.20000,1387.10000,2056.80000,67.40000,2127.30000,-146.50000,1846.40000,3903.20000
2012-12-31,214.50000,560.60000,404.20000,84.80000,1669.00000,375.20000,994.60000,64.10000,2233.30000,3902.30000,589.20000,970.40000,87.50000,1494.10000,2083.30000,67.40000,2067.00000,-124.20000,1819.00000,3902.30000
2012-09-30,176.10000,539.30000,417.50000,85.30000,1623.90000,373.30000,987.40000,92.50000,2248.00000,3871.90000,621.60000,971.20000,98.60000,1494.00000,2115.60000,67.40000,2004.80000,-131.00000,1756.30000,3871.90000
2012-06-30,173.60000,505.00000,401.40000,82.40000,1554.80000,361.60000,972.20000,87.70000,2186.90000,3741.70000,596.10000,970.20000,92.80000,1495.70000,2091.80000,67.30000,1950.90000,-180.80000,1649.90000,3741.70000
2012-03-31,161.60000,511.30000,395.80000,90.30000,1534.60000,360.70000,993.30000,81.90000,2175.30000,3709.90000,565.90000,965.50000,90.20000,1524.10000,2090.00000,67.30000,1894.60000,-146.10000,1619.90000,3709.90000
2011-12-31,185.60000,513.20000,386.40000,75.70000,1530.70000,352.90000,984.10000,83.10000,2142.20000,3672.90000,583.80000,967.90000,95.30000,1541.80000,2125.60000,67.30000,1843.70000,-174.60000,1547.30000,3672.90000
2011-09-30,185.70000,498.00000,399.70000,81.10000,1523.30000,353.30000,998.00000,87.30000,2106.80000,3630.10000,569.40000,968.00000,89.00000,1486.50000,2055.90000,67.30000,1789.60000,-87.00000,1574.20000,3630.10000
2011-06-30,418.20000,497.70000,392.20000,86.20000,1735.90000,357.20000,1020.20000,77.40000,2090.60000,3826.50000,771.00000,955.50000,93.00000,1472.60000,2243.60000,67.30000,1740.80000,-26.10000,1582.90000,3826.50000
2011-03-31,517.30000,500.00000,368.60000,101.10000,1803.30000,352.60000,1016.80000,73.30000,2036.70000,3840.00000,874.90000,953.00000,92.10000,1459.50000,2334.40000,67.30000,1681.40000,-40.40000,1505.60000,3840.00000
2010-12-31,572.20000,488.90000,329.40000,72.70000,1765.50000,344.00000,991.20000,72.20000,1963.90000,3729.40000,881.10000,954.80000,89.00000,1443.90000,2325.00000,67.30000,1644.10000,-104.80000,1404.40000,3729.40000
2010-09-30,359.90000,480.40000,324.80000,92.50000,1531.90000,329.30000,1005.70000,77.90000,1925.90000,3457.80000,847.40000,712.30000,82.80000,1213.50000,2060.90000,67.30000,1604.90000,-71.70000,1396.90000,3457.80000
2010-06-30,430.80000,443.10000,296.50000,72.40000,1486.10000,324.20000,968.10000,73.00000,1827.20000,3313.30000,646.40000,909.80000,83.80000,1402.60000,2049.00000,67.30000,1576.00000,-170.50000,1264.30000,3313.30000
2010-03-31,472.30000,457.60000,291.00000,67.10000,1507.00000,337.30000,998.40000,63.50000,1799.20000,3306.20000,617.70000,900.60000,87.50000,1401.10000,2018.80000,67.30000,1548.30000,-110.70000,1287.40000,3306.20000
2009-12-31,699.40000,447.30000,274.70000,62.90000,1676.10000,347.80000,1020.50000,66.20000,1771.30000,3447.40000,739.90000,902.10000,85.40000,1401.90000,2141.80000,67.30000,1528.90000,-68.40000,1305.60000,3447.40000
2009-09-30,709.00000,432.50000,286.20000,94.10000,1658.70000,346.60000,1030.70000,71.00000,1678.60000,3337.30000,642.60000,902.40000,85.00000,1364.20000,2006.80000,67.30000,1509.50000,-27.10000,1330.50000,3337.30000
2009-06-30,524.40000,472.60000,302.80000,84.80000,1444.30000,337.80000,1019.80000,142.00000,1562.70000,3007.00000,621.10000,652.60000,81.50000,1099.70000,1720.80000,67.20000,1501.50000,-68.70000,1286.20000,3007.00000
2009-03-31,400.70000,478.30000,340.70000,80.20000,1356.40000,321.50000,994.50000,133.90000,1520.40000,2876.80000,603.90000,652.90000,87.30000,1099.20000,1703.10000,67.20000,1481.10000,-158.00000,1173.70000,2876.80000
