,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,57.00000,655.00000,,284.00000,42.00000,1038.00000,1499.00000,,6299.00000,724.00000,8984.00000,10022.00000,2981.00000,9256.00000,170.00000,10392.00000,13373.00000,4.00000,-3351.00000,-4.00000,-3351.00000,10022.00000
2022-09-30,39.00000,658.00000,,303.00000,32.00000,1032.00000,1438.00000,,6338.00000,734.00000,9027.00000,10059.00000,2751.00000,9782.00000,128.00000,10924.00000,13675.00000,4.00000,-3609.00000,-8.00000,-3616.00000,10059.00000
2022-06-30,126.00000,660.00000,,328.00000,19.00000,1133.00000,1467.00000,,6377.00000,757.00000,9137.00000,10270.00000,2884.00000,9866.00000,140.00000,10965.00000,13849.00000,4.00000,-3586.00000,13.00000,-3579.00000,10270.00000
2022-03-31,76.00000,650.00000,,317.00000,13.00000,1056.00000,1458.00000,,6346.00000,757.00000,9107.00000,10163.00000,2821.00000,9832.00000,150.00000,10929.00000,13750.00000,4.00000,-3612.00000,23.00000,-3587.00000,10163.00000
2021-12-31,191.00000,722.00000,,246.00000,21.00000,1180.00000,1450.00000,,6337.00000,749.00000,9094.00000,10274.00000,2980.00000,8832.00000,150.00000,9919.00000,12899.00000,4.00000,-2636.00000,15.00000,-2625.00000,10274.00000
2021-09-30,164.00000,652.00000,4.00000,206.00000,10.00000,1036.00000,1456.00000,,6375.00000,755.00000,9058.00000,10094.00000,2832.00000,8827.00000,151.00000,9817.00000,12649.00000,4.00000,-2563.00000,17.00000,-2555.00000,10094.00000
2021-06-30,1124.00000,654.00000,5.00000,335.00000,11.00000,2129.00000,1405.00000,,6413.00000,764.00000,9072.00000,11201.00000,3937.00000,8835.00000,139.00000,9779.00000,13716.00000,4.00000,-2539.00000,27.00000,-2515.00000,11201.00000
2021-03-31,59.00000,611.00000,8.00000,216.00000,11.00000,905.00000,1403.00000,,6430.00000,747.00000,9083.00000,9988.00000,2850.00000,8878.00000,150.00000,9741.00000,12591.00000,4.00000,-2614.00000,20.00000,-2603.00000,9988.00000
2020-12-31,71.00000,672.00000,,204.00000,20.00000,967.00000,1629.00000,,6462.00000,737.00000,9366.00000,10333.00000,3167.00000,8499.00000,149.00000,9451.00000,12618.00000,4.00000,-2285.00000,15.00000,-2285.00000,10333.00000
2020-09-30,33.00000,582.00000,10.00000,194.00000,10.00000,829.00000,1587.00000,,7220.00000,643.00000,9873.00000,10702.00000,3014.00000,7845.00000,126.00000,8599.00000,11613.00000,4.00000,-891.00000,,-911.00000,10702.00000
2020-06-30,1770.00000,497.00000,12.00000,205.00000,11.00000,2495.00000,1592.00000,,7258.00000,641.00000,9970.00000,12465.00000,4552.00000,7841.00000,117.00000,8581.00000,13133.00000,4.00000,-607.00000,-7.00000,-668.00000,12465.00000
2020-03-31,40.00000,604.00000,12.00000,212.00000,15.00000,883.00000,1609.00000,,7272.00000,630.00000,10052.00000,10935.00000,3102.00000,7847.00000,93.00000,8580.00000,11682.00000,4.00000,-850.00000,-17.00000,-747.00000,10935.00000
2019-12-31,106.00000,670.00000,11.00000,194.00000,22.00000,1003.00000,1626.00000,,7310.00000,591.00000,10146.00000,11149.00000,3293.00000,7842.00000,94.00000,8592.00000,11885.00000,4.00000,-1143.00000,8.00000,-736.00000,11149.00000
2019-09-30,79.00000,632.00000,14.00000,200.00000,11.00000,936.00000,1609.00000,,7361.00000,586.00000,10152.00000,11088.00000,3251.00000,7904.00000,92.00000,8585.00000,11836.00000,4.00000,-1386.00000,3.00000,-748.00000,11088.00000
