,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,10047.00000,4926.00000,14771.00000,5666.00000,35410.00000,9933.00000,5467.00000,6544.00000,1332.00000,24364.00000,59774.00000,24191.00000,7735.00000,1014.00000,11266.00000,35457.00000,3147.00000,23646.00000,-2509.00000,24317.00000,59774.00000
2022-09-30,10444.00000,4679.00000,13282.00000,6164.00000,34569.00000,9605.00000,5429.00000,6364.00000,1354.00000,23735.00000,58304.00000,22936.00000,7671.00000,1016.00000,11339.00000,34275.00000,3110.00000,23099.00000,-2212.00000,24029.00000,58304.00000
2022-06-30,10880.00000,5336.00000,14485.00000,6946.00000,37647.00000,9680.00000,5464.00000,6547.00000,1488.00000,24181.00000,61828.00000,25660.00000,8062.00000,1102.00000,11742.00000,37402.00000,3066.00000,23292.00000,-1965.00000,24426.00000,61828.00000
2022-03-31,11211.00000,4235.00000,17290.00000,7717.00000,40453.00000,9794.00000,5404.00000,6750.00000,1466.00000,24413.00000,64866.00000,28523.00000,8752.00000,1231.00000,12588.00000,41111.00000,3028.00000,22483.00000,-1789.00000,23755.00000,64866.00000
2021-12-31,8959.00000,3311.00000,14481.00000,5158.00000,31909.00000,9803.00000,5285.00000,6747.00000,1369.00000,24227.00000,56136.00000,21948.00000,8011.00000,1233.00000,11680.00000,33628.00000,2994.00000,21655.00000,-2172.00000,22508.00000,56136.00000
2021-09-30,8974.00000,3797.00000,11169.00000,5350.00000,29290.00000,9848.00000,5148.00000,5705.00000,1302.00000,23008.00000,52298.00000,18576.00000,8039.00000,1358.00000,11732.00000,30308.00000,2964.00000,21081.00000,-2076.00000,21990.00000,52298.00000
2021-06-30,7983.00000,3478.00000,11446.00000,5597.00000,28504.00000,9873.00000,5113.00000,5266.00000,1159.00000,22454.00000,50958.00000,17296.00000,8432.00000,1385.00000,12059.00000,29355.00000,2941.00000,20762.00000,-2121.00000,21603.00000,50958.00000
2021-03-31,7097.00000,3269.00000,12764.00000,6154.00000,29284.00000,9799.00000,4998.00000,5249.00000,1077.00000,22194.00000,51478.00000,18512.00000,8437.00000,1371.00000,12105.00000,30617.00000,2858.00000,20261.00000,-2278.00000,20861.00000,51478.00000
2020-12-31,6556.00000,2793.00000,11713.00000,6224.00000,27286.00000,9779.00000,4913.00000,5585.00000,1054.00000,22433.00000,49719.00000,18182.00000,7885.00000,1391.00000,11515.00000,29697.00000,2824.00000,19780.00000,-2604.00000,20022.00000,49719.00000
2020-09-30,6432.00000,2616.00000,8762.00000,4956.00000,22766.00000,9816.00000,4771.00000,5275.00000,2167.00000,22029.00000,44795.00000,13907.00000,7922.00000,2196.00000,11547.00000,25454.00000,2760.00000,19311.00000,-2749.00000,19341.00000,44795.00000
