,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-09-30,734.00000,2330.00000,506.00000,333.00000,562.00000,4465.00000,46439.00000,15434.00000,1952.00000,3008.00000,70433.00000,75563.00000,7836.00000,23830.00000,7608.00000,38438.00000,46274.00000,12138.00000,14123.00000,-120.00000,29289.00000,75563.00000
2022-06-30,2034.00000,2881.00000,377.00000,173.00000,437.00000,5902.00000,45402.00000,15093.00000,1959.00000,2836.00000,69100.00000,75582.00000,7550.00000,24661.00000,7436.00000,38979.00000,46529.00000,12121.00000,13998.00000,-167.00000,29053.00000,75582.00000
2022-03-31,2533.00000,3005.00000,352.00000,239.00000,372.00000,6501.00000,44602.00000,14790.00000,1965.00000,2666.00000,67826.00000,74922.00000,9000.00000,24416.00000,7376.00000,38362.00000,47362.00000,11656.00000,13798.00000,-229.00000,27560.00000,74922.00000
2021-12-31,578.00000,2571.00000,389.00000,260.00000,577.00000,4375.00000,43894.00000,14472.00000,1972.00000,3204.00000,67076.00000,72045.00000,10035.00000,21068.00000,7289.00000,34591.00000,44626.00000,11862.00000,13548.00000,-318.00000,27419.00000,72045.00000
2021-09-30,904.00000,2009.00000,371.00000,,1309.00000,4593.00000,42758.00000,13958.00000,1978.00000,2838.00000,65380.00000,70472.00000,12944.00000,20042.00000,7055.00000,32924.00000,45868.00000,10791.00000,13292.00000,-418.00000,24604.00000,70472.00000
2021-06-30,368.00000,1939.00000,339.00000,,1114.00000,3760.00000,41916.00000,14048.00000,1984.00000,2566.00000,64335.00000,68608.00000,7312.00000,22090.00000,7137.00000,35604.00000,42916.00000,10150.00000,14291.00000,-444.00000,25692.00000,68608.00000
2021-03-31,763.00000,2092.00000,274.00000,,1071.00000,4200.00000,40981.00000,14058.00000,1999.00000,2485.00000,63093.00000,67821.00000,6875.00000,22023.00000,7038.00000,35338.00000,42213.00000,8730.00000,14214.00000,-399.00000,25608.00000,67821.00000
2020-12-31,982.00000,2114.00000,308.00000,215.00000,892.00000,4511.00000,40003.00000,13828.00000,1804.00000,2512.00000,61569.00000,66623.00000,6839.00000,21781.00000,7020.00000,34850.00000,41689.00000,7053.00000,13673.00000,-500.00000,24934.00000,66623.00000
2020-09-30,3543.00000,1683.00000,309.00000,,859.00000,6394.00000,38784.00000,13417.00000,1807.00000,2757.00000,60265.00000,67222.00000,7635.00000,21770.00000,7098.00000,34731.00000,42366.00000,7034.00000,13560.00000,-513.00000,24856.00000,67222.00000
2020-06-30,4927.00000,1640.00000,267.00000,,806.00000,7640.00000,37945.00000,13955.00000,1810.00000,2693.00000,60167.00000,68385.00000,9595.00000,20535.00000,7051.00000,33404.00000,42999.00000,7490.00000,13511.00000,-542.00000,25386.00000,68385.00000
2020-03-31,2270.00000,1775.00000,217.00000,,1162.00000,5424.00000,37067.00000,13834.00000,1813.00000,2599.00000,62277.00000,68293.00000,12177.00000,20198.00000,7089.00000,34001.00000,46178.00000,7472.00000,11577.00000,-1190.00000,22115.00000,68293.00000
2019-12-31,139.00000,1860.00000,277.00000,161.00000,457.00000,3339.00000,36452.00000,13622.00000,1815.00000,2827.00000,61735.00000,65665.00000,9150.00000,20785.00000,7167.00000,34710.00000,43860.00000,7480.00000,11130.00000,-939.00000,21805.00000,65665.00000
2019-09-30,134.00000,1991.00000,270.00000,,551.00000,3666.00000,35520.00000,13221.00000,1818.00000,2868.00000,60324.00000,64585.00000,9498.00000,20995.00000,6967.00000,34536.00000,44034.00000,6374.00000,10966.00000,-978.00000,20551.00000,64585.00000
2019-06-30,218.00000,1371.00000,214.00000,,535.00000,2783.00000,35282.00000,13012.00000,1821.00000,2421.00000,59344.00000,62727.00000,8177.00000,21199.00000,7104.00000,35116.00000,43293.00000,5605.00000,10425.00000,-848.00000,19434.00000,62727.00000
2019-03-31,119.00000,1713.00000,189.00000,,784.00000,3262.00000,34698.00000,12038.00000,1824.00000,2305.00000,57744.00000,61618.00000,8612.00000,19738.00000,7003.00000,33536.00000,42148.00000,5568.00000,10337.00000,-817.00000,19470.00000,61618.00000
2018-12-31,137.00000,1632.00000,258.00000,,1159.00000,3645.00000,34439.00000,11972.00000,1826.00000,2332.00000,56993.00000,60638.00000,7523.00000,20903.00000,6970.00000,33867.00000,41390.00000,5540.00000,10104.00000,-764.00000,19248.00000,60638.00000
2018-09-30,285.00000,1805.00000,345.00000,,2610.00000,5045.00000,35498.00000,12114.00000,2592.00000,2255.00000,55560.00000,60605.00000,8491.00000,21335.00000,7243.00000,33003.00000,41494.00000,5485.00000,9485.00000,-612.00000,19111.00000,60605.00000
2018-06-30,312.00000,1577.00000,288.00000,,2770.00000,4947.00000,34916.00000,11983.00000,2592.00000,2162.00000,54960.00000,59907.00000,8602.00000,21278.00000,7193.00000,32941.00000,41543.00000,5279.00000,9455.00000,-601.00000,18364.00000,59907.00000
2018-03-31,293.00000,1862.00000,285.00000,,954.00000,3394.00000,37025.00000,11766.00000,3002.00000,3717.00000,57091.00000,60485.00000,9109.00000,20863.00000,7166.00000,33071.00000,42180.00000,4436.00000,10260.00000,-545.00000,18305.00000,60485.00000
2017-12-31,350.00000,1731.00000,307.00000,,953.00000,3341.00000,36503.00000,2527.00000,2993.00000,1952.00000,47113.00000,50454.00000,6635.00000,16445.00000,6689.00000,28679.00000,35314.00000,3149.00000,10147.00000,-626.00000,15140.00000,50454.00000
2017-09-30,248.00000,1536.00000,296.00000,,798.00000,2878.00000,35384.00000,2128.00000,2930.00000,1908.00000,47251.00000,50129.00000,7194.00000,14803.00000,5705.00000,27433.00000,34627.00000,3088.00000,10855.00000,-678.00000,15502.00000,50129.00000
2017-06-30,293.00000,1440.00000,239.00000,,795.00000,2767.00000,34561.00000,2134.00000,2920.00000,1676.00000,46609.00000,49376.00000,6063.00000,15000.00000,5691.00000,27708.00000,33771.00000,3046.00000,11004.00000,-718.00000,15605.00000,49376.00000
2017-03-31,362.00000,1557.00000,210.00000,,824.00000,2953.00000,33492.00000,2120.00000,2924.00000,1421.00000,45331.00000,48284.00000,5812.00000,14409.00000,5704.00000,26903.00000,32715.00000,3008.00000,10952.00000,-696.00000,15569.00000,48284.00000
2016-12-31,415.00000,1623.00000,258.00000,,814.00000,3110.00000,32931.00000,2097.00000,2912.00000,1456.00000,44676.00000,47786.00000,5927.00000,14429.00000,6035.00000,26618.00000,32545.00000,2982.00000,10717.00000,-748.00000,15241.00000,47786.00000
