,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,117.00000,448.00000,98.00000,587.00000,1250.00000,23223.00000,1143.00000,1099.00000,26455.00000,27787.00000,2811.00000,10929.00000,3612.00000,17283.00000,20094.00000,2.00000,1267.00000,-23.00000,7693.00000,27787.00000
2022-09-30,104.00000,358.00000,93.00000,462.00000,1017.00000,22636.00000,1143.00000,957.00000,26019.00000,27126.00000,2130.00000,10943.00000,3595.00000,17238.00000,19368.00000,2.00000,1359.00000,-39.00000,7758.00000,27126.00000
2022-06-30,97.00000,383.00000,85.00000,453.00000,1018.00000,22102.00000,1143.00000,960.00000,25465.00000,26574.00000,1728.00000,11026.00000,3479.00000,17276.00000,19004.00000,2.00000,1181.00000,-40.00000,7570.00000,26574.00000
2022-03-31,96.00000,266.00000,71.00000,420.00000,853.00000,21398.00000,1139.00000,961.00000,24750.00000,25694.00000,1648.00000,10350.00000,3501.00000,16586.00000,18234.00000,2.00000,1083.00000,-44.00000,7460.00000,25694.00000
2021-12-31,136.00000,275.00000,57.00000,1086.00000,1554.00000,21084.00000,1139.00000,962.00000,24429.00000,26075.00000,2141.00000,10344.00000,3506.00000,16636.00000,18777.00000,2.00000,925.00000,-45.00000,7298.00000,26075.00000
2021-09-30,100.00000,348.00000,53.00000,1089.00000,1590.00000,20585.00000,1558.00000,202.00000,23648.00000,25333.00000,1844.00000,10352.00000,3559.00000,16623.00000,18467.00000,2.00000,500.00000,-45.00000,6866.00000,25333.00000
2021-06-30,104.00000,311.00000,52.00000,1103.00000,1570.00000,20214.00000,1561.00000,200.00000,23288.00000,24952.00000,1710.00000,10346.00000,3515.00000,16552.00000,18262.00000,2.00000,332.00000,-46.00000,6690.00000,24952.00000
2021-03-31,99.00000,274.00000,52.00000,1041.00000,1466.00000,19905.00000,1563.00000,199.00000,22961.00000,24525.00000,2451.00000,9328.00000,3488.00000,15491.00000,17942.00000,2.00000,235.00000,-48.00000,6583.00000,24525.00000
2020-12-31,576.00000,321.00000,47.00000,962.00000,1906.00000,19710.00000,1559.00000,196.00000,22765.00000,24766.00000,2881.00000,9333.00000,3516.00000,15431.00000,18312.00000,2.00000,102.00000,-49.00000,6454.00000,24766.00000
2020-09-30,599.00000,358.00000,49.00000,961.00000,1967.00000,19267.00000,1562.00000,202.00000,22330.00000,24394.00000,2260.00000,9584.00000,3509.00000,15622.00000,17882.00000,2.00000,157.00000,-38.00000,6512.00000,24394.00000
2020-06-30,605.00000,298.00000,51.00000,942.00000,1896.00000,18944.00000,1567.00000,201.00000,22014.00000,24009.00000,2113.00000,9593.00000,3504.00000,15558.00000,17671.00000,2.00000,-7.00000,-39.00000,6338.00000,24009.00000
2020-03-31,589.00000,292.00000,50.00000,870.00000,1801.00000,18588.00000,1563.00000,203.00000,21644.00000,23546.00000,2767.00000,8625.00000,3491.00000,14536.00000,17303.00000,2.00000,-83.00000,-41.00000,6243.00000,23546.00000
2019-12-31,91.00000,294.00000,44.00000,856.00000,1285.00000,18232.00000,1568.00000,207.00000,21294.00000,22682.00000,2045.00000,8644.00000,3479.00000,14516.00000,16561.00000,2.00000,-207.00000,-36.00000,6121.00000,22682.00000
2019-09-30,116.00000,335.00000,46.00000,302.00000,799.00000,18151.00000,1650.00000,201.00000,21330.00000,22238.00000,1488.00000,8646.00000,3517.00000,14560.00000,16048.00000,2.00000,-123.00000,-46.00000,6190.00000,22238.00000
2019-06-30,64.00000,337.00000,48.00000,292.00000,741.00000,17798.00000,1653.00000,202.00000,21001.00000,21854.00000,1317.00000,8648.00000,3544.00000,14510.00000,15827.00000,2.00000,-273.00000,-47.00000,6027.00000,21854.00000
2019-03-31,85.00000,307.00000,44.00000,255.00000,691.00000,17623.00000,1655.00000,57.00000,20657.00000,21464.00000,2156.00000,7568.00000,3544.00000,13376.00000,15532.00000,2.00000,-353.00000,-47.00000,5932.00000,21464.00000
2018-12-31,158.00000,301.00000,41.00000,281.00000,781.00000,17409.00000,1659.00000,63.00000,20442.00000,21223.00000,2094.00000,7576.00000,3559.00000,13265.00000,15359.00000,2.00000,-464.00000,-34.00000,5864.00000,21223.00000
2018-09-30,115.00000,347.00000,42.00000,296.00000,800.00000,17063.00000,1662.00000,76.00000,20080.00000,20880.00000,1748.00000,7577.00000,3611.00000,13272.00000,15020.00000,2.00000,-432.00000,-60.00000,5860.00000,20880.00000
2018-06-30,95.00000,324.00000,42.00000,372.00000,833.00000,16777.00000,1722.00000,70.00000,19638.00000,20471.00000,2951.00000,6352.00000,3358.00000,11784.00000,14735.00000,2.00000,-537.00000,-69.00000,5736.00000,20471.00000
2018-03-31,81.00000,273.00000,42.00000,333.00000,729.00000,16477.00000,1379.00000,81.00000,18999.00000,19728.00000,2539.00000,6403.00000,3299.00000,11738.00000,14277.00000,2.00000,-617.00000,-75.00000,5451.00000,19728.00000
2017-12-31,82.00000,272.00000,41.00000,325.00000,720.00000,16246.00000,1388.00000,67.00000,18762.00000,19482.00000,2325.00000,6498.00000,3277.00000,11772.00000,14097.00000,2.00000,-723.00000,-79.00000,5385.00000,19482.00000
2017-09-30,121.00000,312.00000,42.00000,385.00000,860.00000,15681.00000,1373.00000,73.00000,18501.00000,19361.00000,1747.00000,6681.00000,2025.00000,12096.00000,13843.00000,2.00000,-573.00000,-87.00000,5518.00000,19361.00000
2017-06-30,92.00000,288.00000,41.00000,387.00000,808.00000,15391.00000,1373.00000,70.00000,18158.00000,18966.00000,2661.00000,5659.00000,2009.00000,10921.00000,13582.00000,2.00000,-702.00000,-85.00000,5384.00000,18966.00000
2017-03-31,101.00000,250.00000,41.00000,375.00000,767.00000,15128.00000,1345.00000,72.00000,17843.00000,18610.00000,2418.00000,5753.00000,1994.00000,10905.00000,13323.00000,2.00000,-759.00000,-82.00000,5287.00000,18610.00000
2016-12-31,95.00000,269.00000,39.00000,381.00000,784.00000,14992.00000,1345.00000,72.00000,17698.00000,18482.00000,2392.00000,5759.00000,1988.00000,10872.00000,13264.00000,2.00000,-873.00000,-86.00000,5218.00000,18482.00000
