,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,95.34600,189.37700,29.74500,34.15100,348.61900,128.04600,1265.45200,39.03300,1773.40900,2122.02800,493.78400,39.89800,124.26100,361.04700,854.83100,492.44800,687.06900,-31.56200,1267.19700,2122.02800
2022-09-30,121.87600,202.52700,28.57200,45.98100,398.95600,130.36200,1215.53000,38.63600,1713.52700,2112.48300,509.76900,109.87800,104.72000,406.16300,915.93200,492.47200,633.65000,-43.56600,1196.55100,2112.48300
2022-06-30,220.96400,192.57700,29.51500,63.94200,506.99800,130.42400,1181.07800,43.66600,1660.48400,2167.48200,517.74400,219.85800,106.29200,504.17100,1021.91500,492.41700,575.22900,-31.14900,1145.56700,2167.48200
2022-03-31,258.33800,164.25200,29.06200,44.86000,496.51200,132.68000,1168.55500,46.16100,1634.63100,2131.14300,480.89700,280.78300,92.09500,542.71700,1023.61400,492.46100,524.15900,-13.87400,1107.52900,2131.14300
2021-12-31,105.30100,165.73100,28.92600,52.42200,352.38000,133.25700,1209.07300,34.94900,1669.16000,2021.54000,491.16200,136.25000,110.39100,419.16100,910.32300,491.91100,530.08800,-16.41100,1111.21700,2021.54000
2021-09-30,117.65500,180.16000,26.97600,48.66300,373.45400,131.54900,1068.18300,31.15700,1531.35900,1904.81300,477.49600,49.25000,85.76900,325.68800,803.18400,492.04900,524.56100,-17.46500,1101.62900,1904.81300
2021-06-30,128.52800,168.29900,29.95200,49.54600,376.32500,134.91100,1074.76900,30.00700,1545.36800,1921.69300,518.74400,69.25000,90.88100,352.26500,871.00900,492.07900,470.65300,-10.89000,1050.68400,1921.69300
2021-03-31,117.32200,144.84700,32.64500,39.22900,334.04300,143.89900,1076.04200,28.63200,1542.83700,1876.88000,507.78800,96.25000,96.39400,380.15700,887.94500,492.12400,412.14200,-11.15500,988.93500,1876.88000
2020-12-31,98.47700,150.05300,30.84300,35.40400,314.77700,178.05200,1071.94600,30.59600,1531.12300,1845.90000,472.51100,185.81200,94.70800,432.02900,904.54000,491.61200,358.88800,-10.89700,941.36000,1845.90000
2020-09-30,95.44000,162.48300,30.38600,43.52700,331.83600,186.82500,1009.59800,25.66900,1474.23000,1806.06600,469.13900,154.37500,93.79700,404.21100,873.35000,327.74900,528.95900,-23.15300,932.71600,1806.06600
2020-06-30,134.82900,152.58200,34.06400,41.62600,363.10100,191.14100,993.02800,24.54000,1473.28100,1836.38200,478.17300,242.50000,93.55100,495.37900,973.55200,327.75900,475.59400,-29.16300,862.83000,1836.38200
2020-03-31,92.58200,145.37500,21.52700,45.34600,304.83000,194.85400,990.60500,21.66300,1466.64900,1771.47900,417.86800,307.30000,91.53100,553.24000,971.10800,327.76700,426.45000,-38.71100,800.37100,1771.47900
2019-12-31,94.27600,145.03300,19.47600,51.00200,309.78700,195.53300,959.63100,24.16100,1434.58900,1744.37600,410.03500,279.00000,94.01300,518.59100,928.62600,491.14600,256.30000,-21.10900,815.75000,1744.37600
2019-09-30,104.36200,155.88600,17.50000,46.44000,324.18800,197.54900,968.25400,21.24900,1440.60500,1764.79300,410.88000,313.50000,91.84200,547.01600,957.89600,327.44200,419.99300,-26.74600,806.89700,1764.79300
2019-06-30,98.46600,152.29400,17.57900,51.50600,319.84500,201.19600,960.59800,21.07000,1409.93200,1729.77700,414.34100,335.37500,98.42400,563.17200,977.51300,327.48600,410.32600,-68.50800,752.26400,1729.77700
2019-03-31,116.60700,123.85100,16.57200,32.90900,289.93900,136.80600,609.91500,20.62500,982.13310,1272.07200,352.71200,,78.46100,200.23600,552.94800,327.53000,380.39800,-68.73600,719.12400,1272.07200
2018-12-31,115.48500,122.47000,15.78800,32.27800,286.02100,136.88500,611.73900,19.06300,808.10300,1094.12400,299.02900,,83.18700,83.18700,382.21600,327.30800,370.29200,-71.07800,711.90800,1094.12400
2018-09-30,118.65200,142.75900,16.09300,25.57600,303.08000,136.85700,616.39400,20.97500,826.49300,1129.57300,309.38100,,85.37600,85.43400,394.81500,218.21200,489.50100,-54.63700,734.75800,1129.57300
2018-06-30,87.88500,134.03100,16.09800,50.45800,288.47200,137.65400,605.53000,20.48800,816.71000,1105.18200,319.23100,,90.10100,90.14000,409.37100,218.21700,453.40800,-54.02600,695.81100,1105.18200
2018-03-31,84.31900,113.43800,15.88500,27.06200,240.70400,136.27200,552.49100,20.06100,809.99190,1050.69600,299.07300,,88.86000,88.86000,387.93300,218.18600,418.40600,-48.90800,662.76300,1050.69600
2017-12-31,107.05000,115.06500,14.98300,25.69700,262.79500,134.08800,560.93100,19.42000,770.86800,1033.66300,294.56900,,85.17000,85.17000,379.73900,326.98800,291.48700,-45.95600,653.92400,1033.66300
2017-09-30,113.39600,127.53300,15.38000,26.61700,282.92600,132.86500,560.28200,18.96800,763.60100,1046.52700,308.78600,,85.54300,87.30200,396.08800,217.97500,413.58300,-59.60100,650.43900,1046.52700
2017-06-30,194.83700,118.06300,15.50700,33.21900,361.62600,131.44300,415.26000,18.52700,618.90000,980.52600,287.09700,,73.83500,75.96700,363.06400,217.99100,387.21800,-63.68600,617.46200,980.52600
2017-03-31,162.47800,100.35500,14.73600,28.18600,305.75500,132.10100,416.65800,17.59300,619.11000,924.86500,267.51500,,71.29300,73.79900,341.31400,218.00900,358.58800,-66.06800,583.55100,924.86500
2016-12-31,142.78500,104.45800,13.72400,29.20400,290.17100,133.47700,417.44100,16.82400,626.36700,916.53800,276.99100,,68.12200,71.00200,347.99300,217.79200,343.37600,-70.07500,568.54500,916.53800
2016-09-30,139.26300,115.09700,13.78700,31.75900,299.90600,134.16600,422.03900,16.37300,621.60900,921.51500,271.64600,,69.32000,75.64000,347.28600,217.83000,348.86600,-66.75600,574.22900,921.51500
2016-06-30,126.46500,112.22200,14.63500,33.26500,286.58700,133.51900,418.60500,15.87000,619.01400,905.60100,271.29900,,66.52300,75.98200,347.28100,218.30000,332.17600,-63.79900,558.32000,905.60100
