,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-09-30,2192.00000,721.00000,500.00000,179.00000,88.00000,3680.00000,6500.00000,86.00000,2088.00000,652.00000,9600.00000,13280.00000,1381.00000,2965.00000,642.00000,4802.00000,6183.00000,2.00000,4087.00000,-270.00000,7097.00000,13280.00000
2022-06-30,2370.00000,724.00000,497.00000,72.00000,75.00000,3738.00000,6622.00000,79.00000,2090.00000,667.00000,9685.00000,13423.00000,1097.00000,2964.00000,676.00000,4812.00000,5909.00000,2.00000,3729.00000,-285.00000,7514.00000,13423.00000
2022-03-31,2617.00000,679.00000,488.00000,0.00000,42.00000,3826.00000,6906.00000,84.00000,2091.00000,639.00000,9956.00000,13782.00000,2228.00000,2963.00000,658.00000,4801.00000,7029.00000,2.00000,2907.00000,-266.00000,6753.00000,13782.00000
2021-12-31,1628.00000,497.00000,408.00000,4.00000,56.00000,2593.00000,7081.00000,82.00000,2091.00000,285.00000,9782.00000,12375.00000,1432.00000,3465.00000,251.00000,4907.00000,6339.00000,2.00000,2088.00000,-257.00000,6036.00000,12375.00000
2021-09-30,757.00000,386.00000,418.00000,201.00000,52.00000,1814.00000,7210.00000,92.00000,2116.00000,273.00000,9952.00000,11766.00000,1015.00000,3465.00000,337.00000,5137.00000,6152.00000,2.00000,1933.00000,-316.00000,5614.00000,11766.00000
2021-06-30,777.00000,401.00000,290.00000,68.00000,33.00000,1569.00000,7437.00000,82.00000,2378.00000,313.00000,10438.00000,12007.00000,643.00000,3713.00000,387.00000,5406.00000,6049.00000,2.00000,2183.00000,-296.00000,5958.00000,12007.00000
2021-03-31,804.00000,271.00000,379.00000,11.00000,24.00000,1489.00000,7492.00000,91.00000,2377.00000,313.00000,10522.00000,12011.00000,891.00000,3713.00000,396.00000,5450.00000,6341.00000,2.00000,2013.00000,-305.00000,5670.00000,12011.00000
2020-12-31,683.00000,265.00000,287.00000,97.00000,35.00000,1367.00000,7632.00000,80.00000,2374.00000,311.00000,10656.00000,12023.00000,906.00000,3712.00000,444.00000,5514.00000,6420.00000,2.00000,1927.00000,-320.00000,5603.00000,12023.00000
2020-09-30,553.00000,234.00000,298.00000,53.00000,33.00000,1171.00000,7724.00000,86.00000,2357.00000,309.00000,10760.00000,11931.00000,681.00000,3960.00000,419.00000,5775.00000,6456.00000,2.00000,1905.00000,-388.00000,5475.00000,11931.00000
2020-06-30,563.00000,250.00000,273.00000,20.00000,30.00000,1136.00000,7791.00000,94.00000,2346.00000,304.00000,10814.00000,11950.00000,615.00000,3959.00000,434.00000,5759.00000,6374.00000,2.00000,1997.00000,-426.00000,5576.00000,11950.00000
