,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,1509.00000,5722.00000,2895.00000,,1711.00000,11837.00000,3098.00000,1053.00000,22357.00000,4452.00000,30960.00000,42797.00000,11563.00000,7784.00000,5853.00000,13991.00000,25554.00000,7.00000,874.00000,-864.00000,17243.00000,42797.00000
2022-09-30,2031.00000,5528.00000,2510.00000,,1616.00000,11685.00000,3042.00000,963.00000,21969.00000,4499.00000,30473.00000,42158.00000,11239.00000,7426.00000,5733.00000,13517.00000,24756.00000,7.00000,1151.00000,-911.00000,17402.00000,42158.00000
2022-06-30,1506.00000,5850.00000,2574.00000,,1629.00000,11559.00000,2962.00000,1070.00000,22489.00000,4244.00000,30765.00000,42324.00000,11883.00000,7194.00000,5572.00000,13298.00000,25181.00000,7.00000,645.00000,-662.00000,17143.00000,42324.00000
2022-03-31,1787.00000,5689.00000,2515.00000,,1621.00000,11612.00000,3103.00000,1073.00000,22918.00000,4285.00000,31379.00000,42991.00000,11654.00000,7366.00000,5791.00000,13649.00000,25303.00000,7.00000,900.00000,-345.00000,17688.00000,42991.00000
2021-12-31,1207.00000,5671.00000,2425.00000,,1050.00000,10353.00000,3213.00000,1102.00000,23891.00000,3663.00000,31869.00000,42222.00000,9987.00000,7437.00000,5809.00000,13745.00000,23732.00000,7.00000,1638.00000,-347.00000,18490.00000,42222.00000
2021-09-30,1336.00000,5613.00000,2057.00000,,992.00000,9998.00000,3228.00000,1066.00000,23884.00000,3714.00000,31892.00000,41890.00000,9098.00000,7506.00000,5905.00000,14039.00000,23137.00000,7.00000,2025.00000,-434.00000,18753.00000,41890.00000
2021-06-30,1450.00000,5668.00000,2064.00000,,1128.00000,10310.00000,3111.00000,1016.00000,24124.00000,3574.00000,31825.00000,42135.00000,9285.00000,7318.00000,5803.00000,13853.00000,23138.00000,7.00000,2256.00000,-351.00000,18997.00000,42135.00000
2021-03-31,1883.00000,5167.00000,1994.00000,,1160.00000,10204.00000,3015.00000,1045.00000,23383.00000,3533.00000,30976.00000,41180.00000,8740.00000,7323.00000,5529.00000,13683.00000,22423.00000,7.00000,2215.00000,-410.00000,18757.00000,41180.00000
2020-12-31,1839.00000,5177.00000,1913.00000,,1105.00000,10034.00000,3082.00000,1003.00000,23591.00000,3714.00000,31390.00000,41424.00000,8486.00000,7469.00000,5536.00000,14115.00000,22601.00000,7.00000,2382.00000,-504.00000,18823.00000,41424.00000
2020-09-30,1951.00000,5294.00000,1773.00000,,1035.00000,10053.00000,3059.00000,914.00000,23288.00000,3501.00000,30762.00000,40815.00000,8248.00000,7526.00000,5368.00000,14034.00000,22282.00000,8.00000,2469.00000,-776.00000,18533.00000,40815.00000
2020-06-30,2342.00000,5344.00000,1996.00000,,1458.00000,11140.00000,3041.00000,834.00000,23123.00000,3140.00000,30138.00000,41278.00000,10304.00000,5671.00000,5377.00000,12101.00000,22405.00000,8.00000,2955.00000,-943.00000,18873.00000,41278.00000
2020-03-31,1006.00000,5492.00000,2030.00000,,1427.00000,9955.00000,3274.00000,869.00000,23463.00000,2841.00000,30447.00000,40402.00000,9509.00000,5640.00000,5230.00000,11805.00000,21314.00000,8.00000,3332.00000,-1021.00000,19088.00000,40402.00000
2019-12-31,2160.00000,5612.00000,1953.00000,,1595.00000,11320.00000,3341.00000,865.00000,23961.00000,3026.00000,31193.00000,42513.00000,9692.00000,5920.00000,5457.00000,12390.00000,22082.00000,8.00000,4129.00000,-540.00000,20431.00000,42513.00000
