,cash-on-hand,receivables-total,inventory,pre-paid-expenses,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2019-03-31,356.92500,2741.91600,3684.58000,1102.97000,7886.39100,1044.78800,3641.99500,522.62500,6184.14000,14070.53000,6545.33400,2389.24400,429.85000,3952.36400,10497.70000,146.06400,4517.43000,-1189.98700,3572.83200,14070.53000
2018-12-31,333.54700,2493.63600,3609.38900,1139.11800,7575.69000,1027.23100,3540.41800,510.19200,5107.35000,12683.04000,5900.73300,2432.13300,446.11200,3310.31600,9211.04900,145.93700,4341.21200,-1115.07800,3471.99100,12683.04000
2018-09-30,359.10500,2655.88800,3536.50300,998.99900,7550.49500,937.74000,3518.47000,627.51600,5106.62400,12657.12000,5661.18900,2463.45200,480.37400,3332.85100,8994.04000,146.75900,4349.01400,-962.27700,3663.07900,12657.12000
2018-06-30,355.14100,2669.64900,3484.94900,1013.63000,7523.36900,918.57800,3498.97100,600.12400,5043.15300,12566.52000,5656.89400,2490.55200,482.04800,3347.30100,9004.19500,146.75300,4236.35900,-943.35100,3562.32700,12566.52000
2018-03-31,325.97300,2641.15100,3772.91900,841.56900,7581.61200,931.28800,3618.42600,588.23800,5177.78200,12759.39000,5757.47200,2564.11100,491.79400,3440.54100,9198.01300,146.73800,4114.47200,-819.25800,3561.38100,12759.39000
2017-12-31,314.89900,2421.56300,3771.08900,805.34200,7312.89300,936.70200,3554.38000,568.24800,5099.48800,12412.38000,5474.02500,2550.02000,501.00400,3474.20000,8948.22500,146.65300,4049.96500,-852.59200,3464.15600,12412.38000
2017-09-30,210.08200,2155.94800,3354.17800,596.40000,6316.60800,760.21300,1713.56900,581.04700,3177.62600,9494.23400,4802.66700,550.00000,441.09000,1301.43900,6104.10600,146.61300,4042.40400,-876.93400,3390.12800,9494.23400
2017-06-30,203.14500,2169.97000,3330.18900,598.11200,6301.41600,740.77600,1677.74800,565.90500,3110.72800,9412.14400,4801.16700,550.00000,438.98400,1309.63400,6110.80100,146.83100,4001.07300,-921.38900,3301.34300,9412.14400
2017-03-31,177.91700,2084.87100,3287.04200,644.23200,6194.06200,737.20600,1608.46600,497.55300,2972.76400,9166.82600,4579.83300,550.00000,467.73200,1354.64900,5934.48200,147.39400,3964.18400,-950.26900,3232.34400,9166.82600
2016-12-31,242.87900,1938.56200,3210.32000,556.67000,5948.43100,728.12400,1574.66300,475.53000,2910.96900,8859.40000,4244.15000,550.00000,468.05800,1407.89400,5652.04400,148.41000,4001.73400,-1013.02100,3207.35600,8859.40000
2016-09-30,225.17700,2032.54800,3146.15700,504.60000,5908.48200,688.85100,1550.43500,491.92500,2840.89000,8749.37200,4401.53100,300.00000,458.94400,1012.54700,5414.07800,148.73700,3983.98400,-865.51000,3335.29400,8749.37200
2016-06-30,233.62700,2031.09400,3062.67300,538.74800,5866.14200,685.38500,1478.29800,491.96800,2767.96700,8634.10900,4406.17000,250.00000,458.95000,977.71000,5383.88000,148.91400,3920.77500,-882.16500,3250.22900,8634.10900
2016-03-31,205.13500,1981.65100,3074.64100,508.84100,5770.26800,648.20400,1412.98500,504.15300,2680.25900,8450.52700,4211.92600,250.00000,462.50100,994.88900,5206.81500,149.62300,3899.58200,-862.51900,3243.71200,8450.52700
2015-12-31,211.63100,1822.41900,2999.96600,521.30000,5555.31600,648.21700,1361.79500,460.91800,2589.45500,8144.77100,3940.65400,250.00000,459.95600,1044.87500,4985.52900,150.08100,3885.75100,-930.61800,3159.24200,8144.77100
2015-09-30,199.29400,1963.15800,2967.72400,493.30600,5623.48200,628.46100,1328.43100,486.13600,2579.64600,8203.12800,3764.06800,500.00000,456.90800,1268.03600,5032.10400,150.76300,3883.40300,-914.58600,3171.02400,8203.12800
2015-06-30,223.84000,2008.44500,3025.16500,506.07000,5763.52000,640.53400,1382.76600,486.88500,2650.11300,8413.63300,3867.62200,500.00000,460.30200,1290.51300,5158.13500,151.70900,3867.29800,-809.50100,3255.49800,8413.63300
2015-03-31,166.49500,1978.23300,3007.29500,482.67600,5634.69900,646.11600,1346.33600,467.09200,2603.65600,8238.35500,3759.36100,500.00000,444.81000,1287.95200,5047.31300,152.32500,3825.71600,-827.68200,3191.04200,8238.35500
2014-12-31,137.73000,1872.36500,3043.84800,538.58200,5592.52500,670.10200,1386.59000,451.69000,2653.71300,8246.23800,3584.11500,500.00000,447.74900,1349.75900,4933.87400,153.11300,3841.93200,-720.21100,3312.36400,8246.23800
2014-09-30,135.53700,1976.05600,3014.10200,459.68200,5585.37700,662.25300,1444.35600,558.93200,2756.08000,8341.45700,3635.78200,500.00000,482.43000,1197.52700,4833.30900,152.85700,3764.80700,-446.85400,3508.14800,8341.45700
2014-06-30,152.86300,1909.26800,2987.14300,463.08700,5512.36100,661.30400,1432.86200,555.82500,2739.18700,8251.54800,3506.85400,500.00000,484.00000,1207.20000,4714.05400,153.30600,3703.46200,-351.41500,3537.49400,8251.54800
2014-03-31,103.47200,1828.30900,2974.30600,440.34400,5346.43100,664.68900,1409.81200,468.90300,2635.94300,7982.37400,3422.73800,500.00000,423.06300,1148.42700,4571.16500,153.60400,3624.64200,-393.76200,3411.20900,7982.37400
2013-12-31,196.89300,1664.81900,2946.02100,413.75800,5221.49100,670.06100,1289.35600,401.83400,2458.80600,7680.29700,3183.04400,500.00000,414.99800,1138.48500,4321.52900,153.77300,3578.02100,-397.65500,3358.76800,7680.29700
2013-09-30,320.87000,1759.51700,2832.10800,382.98000,5295.47500,648.50300,1280.18200,462.17200,2648.42800,7943.90300,3454.09400,250.00000,514.71700,1336.63400,4790.72800,154.35700,3570.35600,-581.65200,3153.17500,7943.90300
2013-06-30,196.77000,1759.17600,2799.15000,352.64500,5107.74100,642.95500,1270.44700,459.32000,2552.57200,7660.31300,3322.94700,250.00000,506.65500,1251.22700,4574.17400,154.85900,3521.73500,-600.22300,3086.13900,7660.31300
2013-03-31,841.89400,1624.95400,2560.07700,324.67900,5351.60400,581.27900,492.75600,639.33500,1986.85800,7338.46200,3023.31400,250.00000,485.16200,1240.70500,4264.01900,154.96600,3407.31700,-497.93400,3074.44300,7338.46200
2012-12-31,403.09500,1490.02800,2602.56000,324.44800,4820.13100,566.36500,497.83900,643.26300,1986.93000,6807.06100,2487.63800,250.00000,488.25600,1311.24400,3798.88200,154.84100,3344.53800,-501.49200,3008.17900,6807.06100
2012-09-30,398.11800,1606.29700,2351.32100,308.83900,4664.57500,560.90000,504.19200,483.37000,1781.30700,6445.88200,2101.61700,500.00000,301.98800,1278.09600,3379.71300,155.13100,3321.51700,-420.84500,3066.16900,6445.88200
2012-06-30,171.57700,1605.69600,2333.59200,312.51000,4423.37500,567.01300,498.28800,455.99200,1761.55400,6184.92900,1978.25600,500.00000,289.53400,1274.85100,3253.10700,155.10100,3225.15200,-458.44400,2931.82200,6184.92900
2012-03-31,424.42400,1605.46900,2264.39800,307.25500,4601.54600,500.84500,292.89300,453.95500,1494.28300,6095.82900,1931.36900,500.00000,282.53400,1270.46600,3201.83500,155.91000,3182.11800,-453.51900,2893.99400,6095.82900
2011-12-31,525.05400,1461.01100,2440.11100,328.53400,4754.71000,500.20400,279.77500,406.47700,1448.06400,6202.77400,2012.54800,500.00000,442.91400,1436.63500,3449.18300,155.65100,3070.39400,-482.03800,2753.59100,6202.77400
2011-09-30,534.80100,1531.04600,2250.30900,330.15700,4646.31300,479.54700,277.92400,227.61500,1138.40500,5784.71800,2240.66000,250.00000,189.79100,652.66700,2893.32700,155.65300,3051.46700,-325.39200,2891.39100,5784.71800
2011-06-30,516.72800,1565.88900,2251.59500,299.07900,4633.29100,486.28300,227.93500,218.45000,1083.71000,5717.00100,2107.41500,250.00000,184.36200,678.29000,2785.70500,156.76700,3023.73700,-258.48000,2931.29600,5717.00100
2011-03-31,465.88200,1490.74400,2236.75800,301.84500,4495.22900,479.81600,229.27600,209.65600,1074.29100,5569.52000,2003.63600,250.00000,184.58400,687.01600,2690.65200,157.54300,2982.74800,-270.02900,2878.86800,5569.52000
2010-12-31,529.96800,1364.40600,2224.71700,295.79600,4414.88700,484.13000,209.54800,199.08700,1050.15700,5465.04400,1971.81400,250.00000,181.70900,690.51600,2662.33000,157.63600,2934.53500,-298.35200,2802.71400,5465.04400
2010-09-30,531.73100,1394.87000,2182.41300,282.28700,4391.30100,478.43600,207.23700,184.54800,1022.46900,5413.77000,1720.88500,500.00000,175.77700,915.10300,2635.98800,157.53500,2880.15500,-268.50200,2777.78200,5413.77000
2010-06-30,411.87200,1353.91800,2164.54800,280.15900,4210.49700,469.15000,201.32600,173.73000,1008.86300,5219.36000,1575.37300,500.00000,173.95700,970.78000,2546.15300,157.61300,2815.42700,-308.54000,2673.20700,5219.36000
2010-03-31,333.53700,1323.98000,2211.45700,277.25700,4146.23100,477.26900,204.90700,172.72300,1022.53100,5168.76200,1514.12900,500.00000,169.50000,969.06700,2483.19600,158.79200,2802.36900,-283.57900,2685.56600,5168.76200
2009-12-31,336.80300,1187.07500,2214.07600,294.87400,4032.82800,485.02400,171.53200,147.58300,971.86100,5004.68900,1408.28400,500.00000,166.83600,967.03300,2375.31700,158.91800,2772.30900,-309.89700,2629.37200,5004.68900
2009-09-30,363.13300,1250.57500,2188.13300,232.45000,4034.29100,485.64700,171.57300,132.94300,942.95000,4977.24100,1444.51100,500.00000,128.72900,918.38800,2362.89900,159.55200,2752.45000,-313.78800,2614.34200,4977.24100
2009-06-30,238.58900,1239.31800,2215.70900,222.39900,3916.01500,487.30700,166.68300,124.35800,938.92900,4854.94400,1412.56700,500.00000,121.16800,926.69300,2339.26000,159.53100,2708.62900,-366.97300,2515.68400,4854.94400
2009-03-31,133.28100,1211.33700,2253.03600,222.25300,3819.90700,412.36600,158.42700,117.50200,904.94800,4724.85500,1257.37400,500.00000,110.20700,1059.05100,2316.42500,159.44600,2671.22400,-491.91700,2408.43000,4724.85500
