,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,2894.00000,7032.00000,3999.00000,1078.00000,15003.00000,6607.00000,1581.00000,15974.00000,3970.00000,28132.00000,43135.00000,12018.00000,10594.00000,2308.00000,13128.00000,25146.00000,11837.00000,10719.00000,-3855.00000,17989.00000,43135.00000
2022-09-30,3609.00000,6650.00000,4143.00000,1209.00000,15611.00000,6407.00000,1762.00000,16033.00000,4280.00000,28482.00000,44093.00000,11134.00000,12452.00000,2677.00000,15448.00000,26582.00000,11867.00000,9904.00000,-3396.00000,17511.00000,44093.00000
2022-06-30,2816.00000,6247.00000,3968.00000,1285.00000,14316.00000,6386.00000,1767.00000,16111.00000,4247.00000,28511.00000,42827.00000,10583.00000,12946.00000,2342.00000,15619.00000,26202.00000,11981.00000,9244.00000,-3464.00000,16625.00000,42827.00000
2022-03-31,2649.00000,5713.00000,3719.00000,1172.00000,13253.00000,6354.00000,1955.00000,16136.00000,4269.00000,28714.00000,41967.00000,10696.00000,13163.00000,2160.00000,15632.00000,26328.00000,11957.00000,8532.00000,-3639.00000,15639.00000,41967.00000
2021-12-31,3139.00000,5315.00000,3272.00000,928.00000,12654.00000,6429.00000,2044.00000,16201.00000,4183.00000,28857.00000,41511.00000,10359.00000,13286.00000,2255.00000,15866.00000,26225.00000,12608.00000,8199.00000,-3570.00000,15286.00000,41511.00000
2021-09-30,2942.00000,5349.00000,3296.00000,800.00000,12387.00000,6375.00000,2110.00000,16255.00000,3911.00000,28651.00000,41038.00000,9735.00000,14370.00000,2363.00000,17638.00000,27373.00000,12571.00000,7775.00000,-4697.00000,13665.00000,41038.00000
2021-06-30,2682.00000,5347.00000,3267.00000,781.00000,12077.00000,6473.00000,2035.00000,16298.00000,4025.00000,28831.00000,40908.00000,8784.00000,15687.00000,2422.00000,19065.00000,27849.00000,12730.00000,7399.00000,-4776.00000,13059.00000,40908.00000
2021-03-31,2910.00000,5269.00000,3303.00000,1325.00000,12807.00000,6620.00000,2090.00000,16673.00000,3846.00000,29229.00000,42036.00000,9873.00000,15834.00000,2354.00000,19191.00000,29064.00000,12663.00000,7142.00000,-4664.00000,12972.00000,42036.00000
2020-12-31,3006.00000,5247.00000,3354.00000,1312.00000,12919.00000,6826.00000,2061.00000,16435.00000,4193.00000,29515.00000,42434.00000,10491.00000,16036.00000,2350.00000,19454.00000,29945.00000,12970.00000,7018.00000,-4884.00000,12489.00000,42434.00000
2020-09-30,3837.00000,5552.00000,3542.00000,1284.00000,14215.00000,7396.00000,1436.00000,16885.00000,4101.00000,29851.00000,44066.00000,11651.00000,16471.00000,2721.00000,20046.00000,31697.00000,12921.00000,6818.00000,-4743.00000,12369.00000,44066.00000
2020-06-30,3589.00000,5808.00000,3601.00000,1381.00000,14379.00000,7729.00000,1484.00000,16932.00000,4143.00000,30288.00000,44667.00000,11665.00000,16763.00000,2836.00000,20546.00000,32211.00000,13044.00000,7073.00000,-4738.00000,12456.00000,44667.00000
2020-03-31,3344.00000,7486.00000,4148.00000,1288.00000,16266.00000,8550.00000,1515.00000,17153.00000,4955.00000,32328.00000,48594.00000,13262.00000,15409.00000,3004.00000,19349.00000,32611.00000,12963.00000,10681.00000,-4723.00000,15983.00000,48594.00000
2019-12-31,2167.00000,7747.00000,4130.00000,1486.00000,15530.00000,9270.00000,1565.00000,23699.00000,6248.00000,40782.00000,56312.00000,13098.00000,14770.00000,2810.00000,19038.00000,32136.00000,13078.00000,18751.00000,-4438.00000,24176.00000,56312.00000
2019-09-30,2292.00000,8332.00000,4341.00000,1186.00000,16151.00000,9605.00000,1335.00000,23987.00000,6912.00000,41839.00000,57990.00000,12483.00000,16333.00000,3155.00000,21180.00000,33663.00000,13012.00000,19111.00000,-4569.00000,24327.00000,57990.00000
2019-06-30,2348.00000,8471.00000,4389.00000,1125.00000,16333.00000,11359.00000,1558.00000,34012.00000,7329.00000,54258.00000,70591.00000,11773.00000,16978.00000,3118.00000,22545.00000,34318.00000,13037.00000,31186.00000,-4544.00000,36273.00000,70591.00000
2019-03-31,2155.00000,8171.00000,4224.00000,1223.00000,15773.00000,11533.00000,1544.00000,34140.00000,7331.00000,54548.00000,70321.00000,11697.00000,16449.00000,3140.00000,22100.00000,33797.00000,13000.00000,31386.00000,-4527.00000,36524.00000,70321.00000
2018-12-31,2777.00000,7881.00000,4010.00000,1063.00000,15731.00000,11679.00000,1538.00000,34259.00000,7300.00000,54776.00000,70507.00000,13486.00000,14644.00000,3197.00000,20435.00000,33921.00000,13132.00000,31658.00000,-4622.00000,36586.00000,70507.00000
2018-09-30,2854.00000,8409.00000,4108.00000,1112.00000,16483.00000,11739.00000,1497.00000,34703.00000,5624.00000,53563.00000,70046.00000,14600.00000,14159.00000,1853.00000,18498.00000,33098.00000,13058.00000,31712.00000,-4313.00000,36948.00000,70046.00000
2018-06-30,3049.00000,8606.00000,4120.00000,1125.00000,16900.00000,11504.00000,1487.00000,34899.00000,5366.00000,53256.00000,70156.00000,15066.00000,13865.00000,1816.00000,18193.00000,33259.00000,13030.00000,31760.00000,-4305.00000,36897.00000,70156.00000
2018-03-31,4165.00000,8472.00000,4174.00000,1244.00000,18055.00000,11556.00000,1483.00000,35044.00000,5340.00000,53423.00000,71478.00000,16195.00000,13526.00000,1825.00000,17957.00000,34152.00000,12998.00000,32022.00000,-4159.00000,37326.00000,71478.00000
2017-12-31,5089.00000,8084.00000,4046.00000,1278.00000,18497.00000,11576.00000,1519.00000,35199.00000,5196.00000,53490.00000,71987.00000,15282.00000,14875.00000,1837.00000,19444.00000,34726.00000,12975.00000,32190.00000,-4274.00000,37261.00000,71987.00000
2017-09-30,4952.00000,9436.00000,4308.00000,1218.00000,19914.00000,12338.00000,1481.00000,35645.00000,4191.00000,53655.00000,73569.00000,13014.00000,15871.00000,1441.00000,20545.00000,33559.00000,12863.00000,35136.00000,-4460.00000,40010.00000,73569.00000
2017-06-30,6218.00000,8925.00000,4338.00000,1792.00000,21273.00000,12358.00000,1566.00000,35736.00000,3929.00000,53589.00000,74862.00000,13527.00000,16600.00000,1398.00000,21383.00000,34910.00000,12843.00000,35284.00000,-4558.00000,39952.00000,74862.00000
2017-03-31,7353.00000,8636.00000,4288.00000,1606.00000,21883.00000,12507.00000,1720.00000,35877.00000,4188.00000,54292.00000,76175.00000,13776.00000,16538.00000,1442.00000,21345.00000,35121.00000,12780.00000,36052.00000,-4529.00000,41054.00000,76175.00000
2016-12-31,9257.00000,9387.00000,4225.00000,1058.00000,23927.00000,12821.00000,1481.00000,35918.00000,3809.00000,54029.00000,77956.00000,15059.00000,16463.00000,1530.00000,21368.00000,36427.00000,12801.00000,36470.00000,-4643.00000,41529.00000,77956.00000
2016-09-30,10756.00000,9565.00000,4572.00000,1141.00000,26425.00000,13004.00000,1637.00000,35836.00000,3692.00000,54169.00000,80594.00000,14972.00000,17538.00000,1595.00000,23048.00000,38020.00000,12823.00000,37370.00000,-4388.00000,42574.00000,80594.00000
2016-06-30,11192.00000,9374.00000,5001.00000,1237.00000,27195.00000,13226.00000,1662.00000,35500.00000,3588.00000,53976.00000,81171.00000,14609.00000,18252.00000,1359.00000,23583.00000,38192.00000,12835.00000,37889.00000,-4478.00000,42979.00000,81171.00000
2016-03-31,14432.00000,8382.00000,3612.00000,1066.00000,27700.00000,13259.00000,3742.00000,21308.00000,3132.00000,41441.00000,69141.00000,12880.00000,17233.00000,1051.00000,20599.00000,33479.00000,12700.00000,40745.00000,-4466.00000,35662.00000,69141.00000
2015-12-31,13034.00000,8780.00000,3756.00000,1134.00000,26912.00000,13415.00000,3729.00000,21200.00000,2749.00000,41093.00000,68005.00000,14121.00000,14442.00000,1028.00000,17979.00000,32100.00000,12693.00000,40870.00000,-4558.00000,35905.00000,68005.00000
2015-09-30,6605.00000,9372.00000,4228.00000,1177.00000,21532.00000,14554.00000,3798.00000,21100.00000,2358.00000,41810.00000,63342.00000,14010.00000,7487.00000,1108.00000,11153.00000,25163.00000,12642.00000,42515.00000,-4193.00000,38179.00000,63342.00000
2015-06-30,7274.00000,9569.00000,4581.00000,1269.00000,22861.00000,14848.00000,3831.00000,20963.00000,2250.00000,41892.00000,64753.00000,13774.00000,9110.00000,1003.00000,12794.00000,26568.00000,12586.00000,42158.00000,-4108.00000,38185.00000,64753.00000
2015-03-31,6803.00000,10443.00000,4666.00000,1326.00000,23394.00000,15135.00000,3708.00000,20937.00000,2237.00000,42017.00000,65411.00000,14572.00000,8898.00000,1293.00000,12973.00000,27545.00000,12535.00000,41669.00000,-4285.00000,37866.00000,65411.00000
2014-12-31,7501.00000,11171.00000,4628.00000,1250.00000,24694.00000,15396.00000,3677.00000,20934.00000,2203.00000,42210.00000,66904.00000,14176.00000,10565.00000,1317.00000,14679.00000,28855.00000,12495.00000,41333.00000,-4206.00000,38049.00000,66904.00000
2014-09-30,6759.00000,12352.00000,4702.00000,1373.00000,25473.00000,15809.00000,3696.00000,20684.00000,2658.00000,42847.00000,68320.00000,12388.00000,11626.00000,1280.00000,15245.00000,27633.00000,12428.00000,41543.00000,-2741.00000,40687.00000,68320.00000
2014-06-30,6699.00000,12251.00000,4770.00000,1459.00000,25414.00000,15743.00000,3822.00000,20685.00000,2422.00000,42672.00000,68086.00000,12251.00000,11740.00000,1038.00000,15133.00000,27384.00000,12338.00000,40111.00000,-2399.00000,40702.00000,68086.00000
2014-03-31,7078.00000,11680.00000,4731.00000,1563.00000,25353.00000,15114.00000,3765.00000,20241.00000,2244.00000,41364.00000,66717.00000,11899.00000,11120.00000,1147.00000,14638.00000,26537.00000,12246.00000,39036.00000,-2555.00000,40180.00000,66717.00000
2013-12-31,8370.00000,11497.00000,4603.00000,1467.00000,26225.00000,15096.00000,3680.00000,20082.00000,2017.00000,40875.00000,67100.00000,13525.00000,10393.00000,1169.00000,13940.00000,27465.00000,12192.00000,37966.00000,-2554.00000,39635.00000,67100.00000
2013-09-30,6435.00000,12057.00000,4895.00000,1428.00000,25093.00000,14828.00000,3661.00000,20005.00000,1536.00000,40030.00000,65123.00000,12753.00000,9916.00000,1111.00000,14339.00000,27092.00000,12108.00000,36711.00000,-3726.00000,38031.00000,65123.00000
2013-06-30,5925.00000,11277.00000,4955.00000,1348.00000,23799.00000,14742.00000,3652.00000,19714.00000,1344.00000,39452.00000,63251.00000,12454.00000,9098.00000,1170.00000,13749.00000,26203.00000,12025.00000,35409.00000,-3920.00000,37048.00000,63251.00000
2013-03-31,5561.00000,11502.00000,4973.00000,1385.00000,23727.00000,14805.00000,1886.00000,19896.00000,1114.00000,37701.00000,61428.00000,12771.00000,8138.00000,1176.00000,12876.00000,25647.00000,11946.00000,33729.00000,-3876.00000,35781.00000,61428.00000
2012-12-31,6274.00000,11351.00000,4785.00000,1403.00000,24156.00000,14780.00000,1747.00000,19905.00000,959.00000,37391.00000,61547.00000,12368.00000,9509.00000,1150.00000,14321.00000,26689.00000,11912.00000,32887.00000,-3888.00000,34858.00000,61547.00000
2012-09-30,4760.00000,11450.00000,4921.00000,1475.00000,22951.00000,14104.00000,1597.00000,19886.00000,903.00000,36490.00000,59441.00000,11532.00000,9397.00000,1161.00000,13598.00000,25130.00000,11840.00000,31889.00000,-3325.00000,34311.00000,59441.00000
2012-06-30,3493.00000,10802.00000,4762.00000,1525.00000,21040.00000,13689.00000,1525.00000,19998.00000,761.00000,35973.00000,57013.00000,11526.00000,7953.00000,1277.00000,12520.00000,24046.00000,11761.00000,30830.00000,-3572.00000,32967.00000,57013.00000
2012-03-31,4085.00000,10401.00000,5118.00000,1201.00000,21292.00000,13314.00000,1584.00000,19458.00000,718.00000,35074.00000,56366.00000,10802.00000,8439.00000,1171.00000,13076.00000,23878.00000,11685.00000,29794.00000,-3365.00000,32488.00000,56366.00000
