,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,4507.00000,9568.00000,1884.00000,673.00000,2435.00000,19067.00000,42086.00000,,15742.00000,99925.00000,192271.00000,211338.00000,24742.00000,72100.00000,4101.00000,116940.00000,141682.00000,,-223.00000,-1046.00000,69656.00000,211338.00000
2022-09-30,6888.00000,9372.00000,2247.00000,711.00000,2209.00000,21427.00000,41034.00000,,15997.00000,99644.00000,192072.00000,213499.00000,26362.00000,71889.00000,4430.00000,116987.00000,143349.00000,,-1699.00000,-1263.00000,70150.00000,213499.00000
2022-06-30,3151.00000,9595.00000,2243.00000,776.00000,1711.00000,17476.00000,40245.00000,,16374.00000,99065.00000,191987.00000,209463.00000,20622.00000,73650.00000,3808.00000,118807.00000,139429.00000,,-2207.00000,-1295.00000,70034.00000,209463.00000
2022-03-31,3245.00000,9077.00000,2715.00000,727.00000,1691.00000,17455.00000,40006.00000,,16682.00000,98937.00000,193198.00000,210653.00000,21423.00000,73839.00000,3818.00000,119254.00000,140677.00000,,-2099.00000,-1329.00000,69976.00000,210653.00000
2021-12-31,6631.00000,8942.00000,2567.00000,746.00000,2005.00000,20891.00000,39803.00000,,16921.00000,95838.00000,185672.00000,206563.00000,23499.00000,72831.00000,5097.00000,113962.00000,137461.00000,,-2812.00000,-1365.00000,69102.00000,206563.00000
2021-09-30,4055.00000,8436.00000,1762.00000,943.00000,1576.00000,16772.00000,39355.00000,,17235.00000,95641.00000,185353.00000,202125.00000,19247.00000,72588.00000,5214.00000,114451.00000,133698.00000,,-3234.00000,-1478.00000,68427.00000,202125.00000
2021-06-30,7793.00000,8610.00000,1707.00000,818.00000,1642.00000,20570.00000,39752.00000,,15752.00000,95183.00000,183554.00000,204124.00000,21837.00000,72682.00000,5229.00000,114817.00000,136654.00000,,-3925.00000,-1510.00000,67470.00000,204124.00000
2021-03-31,6677.00000,7453.00000,2209.00000,670.00000,1770.00000,18779.00000,40549.00000,,16050.00000,95041.00000,184553.00000,203332.00000,19495.00000,75406.00000,5298.00000,117460.00000,136955.00000,,-4903.00000,-1545.00000,66377.00000,203332.00000
2020-12-31,10385.00000,7853.00000,2527.00000,624.00000,2496.00000,23885.00000,41175.00000,,16415.00000,85607.00000,176277.00000,200162.00000,21703.00000,71018.00000,5412.00000,113115.00000,134818.00000,,-5836.00000,-1581.00000,65344.00000,200162.00000
2020-09-30,6571.00000,7415.00000,1931.00000,659.00000,2889.00000,19465.00000,38567.00000,,16566.00000,85410.00000,172978.00000,192443.00000,19840.00000,67508.00000,3577.00000,108116.00000,127956.00000,,-6586.00000,-1621.00000,64487.00000,192443.00000
2020-06-30,11076.00000,6573.00000,1549.00000,627.00000,4496.00000,24321.00000,38801.00000,,16948.00000,85196.00000,162878.00000,187199.00000,23191.00000,72035.00000,3494.00000,101012.00000,124203.00000,,-7839.00000,-1658.00000,62996.00000,187199.00000
2020-03-31,1112.00000,4268.00000,1225.00000,,2882.00000,9487.00000,22149.00000,,2021.00000,38497.00000,77739.00000,87226.00000,14756.00000,26452.00000,959.00000,43493.00000,58249.00000,,-7949.00000,-1660.00000,28977.00000,87226.00000
2019-12-31,1528.00000,4508.00000,964.00000,333.00000,1972.00000,9305.00000,21984.00000,,2045.00000,38356.00000,77616.00000,86921.00000,12506.00000,28526.00000,954.00000,45626.00000,58132.00000,,-8833.00000,-868.00000,28789.00000,86921.00000
2019-09-30,1653.00000,4267.00000,801.00000,,1737.00000,8458.00000,22098.00000,,2074.00000,38241.00000,77651.00000,86109.00000,12869.00000,28623.00000,936.00000,45469.00000,58338.00000,,-9584.00000,-1070.00000,27771.00000,86109.00000
2019-06-30,1105.00000,4281.00000,998.00000,,1730.00000,8114.00000,21847.00000,,2058.00000,38137.00000,76674.00000,84788.00000,13173.00000,28500.00000,913.00000,44648.00000,57821.00000,,-10454.00000,-813.00000,26967.00000,84788.00000
2019-03-31,1439.00000,4231.00000,1261.00000,,1814.00000,8745.00000,21464.00000,,2075.00000,37279.00000,74328.00000,83073.00000,13327.00000,28405.00000,896.00000,43565.00000,56892.00000,,-11393.00000,-521.00000,26181.00000,83073.00000
2018-12-31,1203.00000,4318.00000,1084.00000,,1676.00000,8281.00000,23359.00000,,2099.00000,37182.00000,64187.00000,72468.00000,10267.00000,29263.00000,967.00000,37483.00000,47750.00000,,-12954.00000,-332.00000,24718.00000,72468.00000
2018-09-30,329.00000,4030.00000,958.00000,,1969.00000,7286.00000,22502.00000,,2130.00000,37041.00000,62896.00000,70182.00000,8572.00000,29139.00000,985.00000,37255.00000,45827.00000,,-13594.00000,,24355.00000,70182.00000
2018-06-30,215.00000,3949.00000,998.00000,,1929.00000,7091.00000,22375.00000,,2161.00000,36843.00000,62601.00000,69692.00000,9281.00000,29220.00000,968.00000,37021.00000,46302.00000,,-14389.00000,,23390.00000,69692.00000
2018-03-31,2527.00000,3983.00000,1311.00000,,1788.00000,9609.00000,22308.00000,,2192.00000,36661.00000,62395.00000,72004.00000,12357.00000,29295.00000,933.00000,36771.00000,49128.00000,,-15179.00000,5.00000,22876.00000,72004.00000
2017-12-31,1219.00000,4227.00000,1566.00000,,1903.00000,8915.00000,22196.00000,,1900.00000,36278.00000,61648.00000,70563.00000,11515.00000,29297.00000,935.00000,36489.00000,48004.00000,,-16074.00000,8.00000,22559.00000,70563.00000
2017-09-30,739.00000,3894.00000,999.00000,,1817.00000,7449.00000,21570.00000,,1939.00000,35865.00000,60474.00000,67923.00000,8103.00000,30348.00000,967.00000,39543.00000,47646.00000,,-18781.00000,4.00000,20277.00000,67923.00000
2017-06-30,181.00000,3811.00000,1208.00000,,1580.00000,6780.00000,21423.00000,,1979.00000,35875.00000,60379.00000,67159.00000,8828.00000,29898.00000,971.00000,38717.00000,47545.00000,,-19331.00000,3.00000,19614.00000,67159.00000
2017-03-31,7501.00000,3768.00000,1021.00000,,3609.00000,15899.00000,21235.00000,,2021.00000,27918.00000,52149.00000,68048.00000,15285.00000,25319.00000,1004.00000,33800.00000,49085.00000,,-19912.00000,2.00000,18963.00000,68048.00000
2016-12-31,5500.00000,3866.00000,1111.00000,,3740.00000,14217.00000,20943.00000,,2059.00000,27688.00000,51674.00000,65891.00000,9022.00000,30053.00000,1026.00000,38633.00000,47655.00000,,-20610.00000,1.00000,18236.00000,65891.00000
2016-09-30,5352.00000,3600.00000,1039.00000,,3539.00000,13530.00000,20574.00000,,2114.00000,27215.00000,50742.00000,64272.00000,8119.00000,30054.00000,1007.00000,38300.00000,46419.00000,,-21000.00000,1.00000,17853.00000,64272.00000
2016-06-30,5538.00000,3736.00000,1388.00000,,3618.00000,14280.00000,20570.00000,,2169.00000,26118.00000,49688.00000,63968.00000,8752.00000,29808.00000,1038.00000,37821.00000,46573.00000,,-21366.00000,-1.00000,17395.00000,63968.00000
2016-03-31,6572.00000,4066.00000,1443.00000,,1263.00000,13344.00000,20625.00000,,2224.00000,25966.00000,49719.00000,63063.00000,9369.00000,28745.00000,1047.00000,36590.00000,45959.00000,,-21591.00000,-4.00000,17104.00000,63063.00000
2015-12-31,7580.00000,4202.00000,1295.00000,,1813.00000,14890.00000,20000.00000,,2277.00000,24399.00000,47523.00000,62413.00000,9528.00000,28719.00000,1067.00000,36328.00000,45856.00000,,-22108.00000,-1.00000,16557.00000,62413.00000
2015-09-30,2633.00000,5239.00000,1236.00000,,1890.00000,12656.00000,18101.00000,,2345.00000,23997.00000,45817.00000,58473.00000,8843.00000,24570.00000,795.00000,33378.00000,42221.00000,,-22405.00000,-1.00000,16252.00000,58473.00000
2015-06-30,2642.00000,5382.00000,1135.00000,,1019.00000,11657.00000,16910.00000,,2418.00000,24592.00000,45531.00000,57188.00000,8264.00000,24512.00000,642.00000,32871.00000,41135.00000,,-22543.00000,1.00000,16053.00000,57188.00000
2015-03-31,3032.00000,5277.00000,1230.00000,,1063.00000,11635.00000,16483.00000,,2488.00000,24369.00000,44923.00000,56558.00000,8649.00000,24384.00000,654.00000,32259.00000,40908.00000,,-22904.00000,1.00000,15650.00000,56558.00000
2014-12-31,5315.00000,5003.00000,1085.00000,,1593.00000,13984.00000,16245.00000,,2553.00000,22243.00000,42669.00000,56653.00000,8776.00000,24394.00000,616.00000,32214.00000,40990.00000,,-22841.00000,1.00000,15663.00000,56653.00000
2014-09-30,5787.00000,4515.00000,674.00000,,1369.00000,13295.00000,15798.00000,,2639.00000,23383.00000,41820.00000,55115.00000,8605.00000,24394.00000,558.00000,31985.00000,40590.00000,,-22942.00000,1.00000,14525.00000,55115.00000
2014-06-30,3080.00000,4026.00000,791.00000,,1179.00000,9896.00000,15537.00000,,2723.00000,23508.00000,41768.00000,51664.00000,7131.00000,22471.00000,505.00000,29970.00000,37101.00000,,-22848.00000,,14563.00000,51664.00000
2014-03-31,5471.00000,3620.00000,676.00000,,2267.00000,12957.00000,15427.00000,,2806.00000,18979.00000,37212.00000,50169.00000,6110.00000,22435.00000,671.00000,29903.00000,36013.00000,,-23239.00000,,14156.00000,50169.00000
2013-12-31,5891.00000,3660.00000,586.00000,,1252.00000,12228.00000,15349.00000,,2887.00000,18414.00000,37725.00000,49953.00000,5808.00000,22441.00000,701.00000,29900.00000,35708.00000,,-23088.00000,3.00000,14245.00000,49953.00000
2013-09-30,2365.00000,3389.00000,761.00000,,676.00000,7964.00000,15370.00000,91.00000,2980.00000,19362.00000,37803.00000,45767.00000,5514.00000,20449.00000,632.00000,27838.00000,33352.00000,,-23068.00000,2.00000,12415.00000,45767.00000
2013-06-30,2362.00000,3033.00000,819.00000,,598.00000,7313.00000,15185.00000,87.00000,3073.00000,19076.00000,37421.00000,44734.00000,5398.00000,19955.00000,636.00000,26977.00000,32375.00000,,-23032.00000,2.00000,12359.00000,44734.00000
2013-03-31,6176.69800,87.81000,254.87100,97.36100,70.23800,6772.70400,4177.50000,1.67900,2564.49500,146.16800,6889.84200,13662.55000,3189.12500,5807.17000,90.51600,7081.48000,10270.61000,0.03700,1572.98600,-7.57100,3391.94100,13662.55000
2012-12-31,394.00000,3360.00000,457.00000,,675.00000,5541.00000,12807.00000,,79.00000,15195.00000,28081.00000,33622.00000,5592.00000,16116.00000,297.00000,21915.00000,27507.00000,,-23123.00000,41.00000,6115.00000,33622.00000
2012-09-30,2565.28200,95.26300,312.63200,80.04000,52.34900,3184.82200,4197.39900,1.67900,2562.31500,125.69400,6887.08700,10071.91000,784.65000,4731.17400,91.49600,5964.81200,6749.46200,0.03600,1521.92500,-4.62500,3322.44700,10071.91000
2012-06-30,2348.55400,87.86000,259.01100,88.08700,22.70900,2895.80000,4069.34000,6.31900,2561.90400,196.26900,6833.83300,9729.63200,741.87800,4726.43400,91.12800,5871.46400,6613.34200,0.03600,1329.25700,-8.58600,3116.29000,9729.63200
2012-03-31,2216.14900,80.97300,252.15800,70.64400,35.43400,2767.35000,4007.17700,6.31900,2541.65700,186.70400,6741.85700,9509.20700,778.03300,4726.07700,90.79200,5773.39800,6551.43100,0.03600,1180.42200,-9.54900,2957.77600,9509.20700
2011-12-31,2243.25400,78.02300,239.64800,55.71200,44.77200,2743.59300,4017.99900,6.31900,2539.04100,175.97900,6739.33800,9482.93100,816.72300,4711.02100,90.45300,5738.60800,6555.33100,0.03600,1159.41800,-9.29500,2927.60000,9482.93100
2011-09-30,2140.74200,65.04800,147.00200,66.76300,42.79500,2549.81800,4009.26500,6.31900,2538.60000,175.59900,6729.78300,9279.60100,779.33800,4710.99200,92.67300,5674.79300,6454.13100,0.03600,1068.14800,-12.94700,2825.47000,9279.60100
2011-06-30,2155.94800,62.50600,140.04800,64.98200,49.88700,2568.30200,3856.86900,8.03500,2538.36000,129.46100,6532.72500,9101.02700,725.67300,4714.51200,80.74400,5625.63600,6351.30900,0.03600,998.82200,-7.58200,2749.71800,9101.02700
2011-03-31,1658.95100,56.64000,285.84900,60.76900,58.84800,2229.51000,3738.73300,19.31400,2537.13500,123.61500,6418.79700,8648.30700,903.72400,4255.06400,73.66700,5112.03000,6015.75400,0.03600,914.48600,2.05800,2632.55300,8648.30700
2010-12-31,1171.39300,58.05600,161.04900,50.47700,63.13500,1593.88500,3659.44500,16.70000,2522.24100,126.30900,6324.69500,7918.58000,802.42000,3757.28700,72.82800,4574.58400,5377.00400,0.03600,858.10800,-1.41500,2541.57600,7918.58000
2010-09-30,1902.41600,46.73700,126.20100,60.04300,40.72100,2245.75400,3423.53300,6.31900,2490.62900,154.37800,6074.85900,8320.61300,689.00800,4314.10500,82.91600,5124.94000,5813.94800,0.03500,844.55700,-10.27500,2506.66500,8320.61300
2010-06-30,1076.39900,47.78600,195.36300,65.40700,31.82400,1487.52500,3306.44300,6.31900,2471.93000,206.90500,5991.59700,7479.12200,677.57400,3628.54400,81.38900,4385.00400,5062.57800,0.03500,767.26900,-9.76200,2416.54400,7479.12200
2010-03-31,1189.43100,52.83800,117.59400,69.55700,35.34000,1538.03100,3263.51100,6.31900,2470.56800,178.12100,5918.52000,7456.55000,804.32400,3630.87200,73.95500,4330.17200,5134.49600,0.03500,687.35400,-10.68000,2322.05400,7456.55000
2009-12-31,1154.31300,51.53600,147.40100,48.35300,28.42600,1491.39100,3252.21300,6.31900,2470.18100,165.91300,5894.62600,7386.01700,797.46900,3625.94900,81.66400,4300.40600,5097.87500,0.03500,664.69300,-11.34000,2288.14200,7386.01700
2009-09-30,1180.50600,47.78000,88.12400,88.79200,23.64200,1469.27100,3097.62500,3.84600,2451.54400,140.60300,5693.61800,7162.88900,671.29400,3590.68800,103.64400,4257.96400,4929.25800,0.03500,631.56800,-20.45500,2233.63100,7162.88900
2009-06-30,1094.64300,54.15900,99.87700,61.13900,33.79000,1394.36100,3038.98400,4.42200,2447.26900,125.50300,5616.17800,7010.53900,629.80800,3589.41000,127.97200,4234.69500,4864.50300,0.03500,558.01800,-21.45300,2146.03600,7010.53900
2009-03-31,1075.33700,45.25100,103.15400,69.15000,60.35200,1409.33000,2993.10800,4.61200,2439.65700,124.50200,5561.87900,6971.20900,661.01900,3591.10500,140.76700,4218.73100,4879.75000,0.03500,531.82200,-32.91500,2091.45900,6971.20900
